REG,HHID,Q1_LNO,Q2_REL,Q3_SEX,Q4_AGE,Q5_TMSLEFT,Q6M_DTLEFT,Q6Y_DTLEFT,Q7_MSTAT,Q8_HGRADE,Q9USOCC,Q10_REASON,Q11_BASE,Q12_CTRY,Q13_STAY,Q14_INDWORK,Q15OCCUP,Q16_NOMONTH,Q17_RET,Q18M_DTRET,Q18Y_DTRET,Q19_REASON,Q20M_DTEXP,Q20Y_DTEXP,Q21_CASHREM,Q22_CASHAMT,Q23_MODE,Q241C_CONSUM,Q241P_CONSUM,Q242C_INVEST,Q242P_INVEST,Q243C_SAVINGS,Q243P_SAVINGS,Q244C_OTHERS,Q244P_OTHERS,Q25_RET6MOS,Q26_CASHHOME,Q27_INKIND,Q28_KINDAMT,SWGT,P6M_IND
41,226204045772141210001211101500200018006,01,01,1,42,02,03,2013,2,06,832,1,1,081,24,1,832,31,2,,,,03,2015,1,0072000,5,1,100,,,,,,,2,,2,,000610.3614,
41,226204045772141210001211101500200088008,03,05,1,31,02,09,2013,2,06,347,1,1,057,06,1,347,07,2,,,,03,2014,2,,,,,,,,,,,2,,2,,000611.5458,
41,426213045862341210001211200400000060075,02,02,2,36,02,05,2011,2,04,743,1,1,081,31,1,913,53,2,,,,12,2013,1,0040000,1,1,100,,,,,,,2,,2,,000667.0492,
41,426213045862341210001211200400000230306,03,03,2,32,01,08,2011,1,63,412,1,1,018,88,1,421,25,2,,,,88,8888,1,0060000,1,1,100,,,,,,,2,,2,,000735.6917,
41,426213045862341210001211200400000240319,01,01,1,35,01,06,2011,2,55,832,1,1,094,28,1,421,27,2,,,,10,2013,1,0036000,1,1,100,,,,,,,2,,2,,000674.6100,
41,227217045872141210001211200500000050078,03,03,2,27,01,06,2012,1,61,411,1,1,094,24,1,421,15,2,,,,06,2014,1,0060000,1,1,100,,,,,,,2,,2,,000668.2434,
41,227217045872141210001211200500000050078,04,03,1,25,01,11,2012,1,55,411,1,2,094,13,1,723,10,2,,,,12,2013,1,0360000,1,1,050,2,050,,,,,2,,2,,000613.9507,
41,127225046212141210001211502300100030055,02,02,2,42,01,07,2013,2,04,021,1,1,081,24,1,913,02,2,,,,07,2015,2,,,,,,,,,,,2,,2,,000605.8941,
41,127225046212141210001211502300100108001,03,05,1,36,01,05,2012,2,04,832,1,1,081,24,1,931,16,2,,,,05,2014,1,0037000,1,1,100,,,,,,,2,,2,,000612.7617,
41,424210046342341210001211701100200160398,06,05,1,24,01,08,2013,2,06,312,1,1,056,12,1,312,01,2,,,,08,2014,1,0010000,1,1,100,,,,,,,2,,2,,000514.5542,
41,427210046362341210001211701600200138006,01,01,1,33,01,07,2013,5,55,743,1,1,057,24,1,723,02,2,,,,07,2015,2,,,,,,,,,,,2,,2,,000613.9507,
41,427210046362341210001211701600200188005,03,03,2,21,01,09,2013,5,04,023,1,1,094,24,1,512,00,2,,,,09,2015,2,,,,,,,,,,,2,,2,,000548.9305,
41,327107046682341210001211800800000010028,03,03,2,39,02,11,2012,1,04,827,1,1,078,05,1,913,29,1,04,2013,3,,,2,,,,,,,,,,,1,0000000,2,,000605.8941,
41,327107046682341210001211800800000130296,01,01,1,48,02,03,2011,2,55,131,1,1,081,33,1,723,30,2,,,,12,2013,1,0060000,1,1,090,,,3,010,,,2,,2,,000511.6274,
41,424117046642341210001211802600100020083,01,01,2,37,01,08,2013,4,04,913,1,1,081,24,1,913,01,2,,,,08,2015,2,,,,,,,,,,,2,,2,,000603.8597,
41,424117046642341210001211802600100108011,02,02,2,40,01,12,2012,2,04,827,1,1,081,36,1,913,09,2,,,,12,2015,2,,,,,,,,,,,2,,2,,000603.8597,
41,424117046642341210001211802600100138013,01,01,1,51,01,05,2011,2,04,724,1,1,094,36,1,724,28,2,,,,05,2014,1,0087000,1,1,090,,,3,010,,,2,,2,,000509.9096,
41,323214046812341210001211805200200018005,01,01,1,42,01,11,2008,2,06,827,1,1,081,60,1,315,58,2,,,,11,2013,1,0150000,1,1,090,,,3,010,,,2,,2,,000637.2567,
41,323214046812341210001211805200200060089,05,03,1,19,01,04,2012,1,04,914,1,1,081,88,1,522,17,2,,,,88,8888,2,,,,,,,,,,,2,,2,,000535.7230,
41,425220046502341210001211806500000038002,01,01,1,59,02,01,2013,2,65,023,1,2,052,23,1,834,57,2,,,,12,2014,1,0180000,1,1,090,,,3,010,,,2,,2,,000444.1068,
41,425220046502341210001211806500000040054,03,03,2,41,02,12,2012,4,04,023,1,1,082,23,1,913,34,2,,,,11,2014,1,0036000,1,1,090,,,3,010,,,2,,2,,000603.5207,
41,425220046502341210001211806500000170259,01,01,1,45,01,12,2011,2,06,131,1,1,078,24,1,832,21,2,,,,12,2013,1,0113000,1,1,090,,,3,010,,,2,,2,,000509.6233,
41,327201046892341210001211901500000140216,02,02,2,57,02,08,2012,2,90,231,1,1,081,18,1,231,38,2,,,,02,2014,1,0030000,1,1,100,,,,,,,2,,1,0005000,000520.0926,
41,327201046892341210001211901500000220345,07,03,2,30,01,05,2013,4,04,522,1,1,078,24,1,512,04,2,,,,05,2015,1,0040000,1,1,100,,,,,,,2,,2,,000845.0495,
41,124201046912141210001211901800000040093,02,02,2,33,01,05,2012,2,04,023,1,1,039,24,1,913,16,2,,,,05,2014,1,0040000,1,1,090,,,3,010,,,2,,2,,000667.4955,
41,124201046912141210001211901800000150281,01,01,1,37,03,06,2013,2,06,023,1,1,094,12,1,413,30,2,,,,06,2014,1,0150000,1,1,090,,,3,010,,,2,,2,,000612.0759,
41,124201046912141210001211901800000150282,03,03,1,32,01,05,2013,2,55,512,1,1,081,24,1,913,04,2,,,,05,2015,1,0010000,1,1,090,,,3,010,,,2,,2,,000613.2636,
41,124201046912141210001211901800000150282,04,05,2,36,01,05,2013,2,06,512,1,1,081,24,1,913,04,2,,,,05,2015,2,,,,,,,,,,,2,,2,,000605.2160,
41,221202046982141210001211902000000050124,05,05,1,25,01,04,2012,2,06,023,2,1,089,36,1,512,17,2,,,,04,2015,1,0048000,1,1,090,,,3,010,,,2,,2,,000676.7047,
41,221202046982141210001211902000000208003,01,01,1,38,05,07,2013,2,65,023,1,2,035,11,1,723,39,2,,,,06,2014,1,0080000,1,1,100,,,,,,,2,,2,,000675.3941,
41,227125047072141210001212001000200050139,01,01,1,48,01,12,2012,2,04,832,1,1,081,24,1,829,09,2,,,,12,2014,1,0067000,4,1,100,,,,,,,2,,2,,000946.5107,
41,227125047072141210001212001000200068002,02,03,1,40,01,03,2012,4,06,832,1,1,015,88,1,931,18,2,,,,88,8888,1,0033000,5,1,080,,,3,020,,,2,,2,,001133.6092,
41,227125047072141210001212001000200070199,02,02,2,34,03,07,2012,2,04,021,1,1,081,24,1,513,15,2,,,,07,2014,1,0030000,5,1,100,,,,,,,2,,2,,001236.2504,
41,227125047072141210001212001000200160499,02,05,1,35,01,09,2013,2,54,315,1,1,081,24,1,315,00,2,,,,09,2015,2,,,,,,,,,,,2,,2,,001133.6092,
41,226124047092141210001212001200100120461,01,01,1,59,02,06,2013,2,06,516,1,1,081,12,1,311,28,2,,,,06,2014,1,0060000,1,1,050,,,3,050,,,1,0050000,2,,000444.8553,
41,126233047142141210001212002300100020086,01,01,1,41,04,07,2013,2,04,512,1,2,066,07,1,512,32,2,,,,02,2014,1,0030000,1,1,100,,,,,,,2,,2,,000610.3614,
41,126233047142141210001212002300100090316,01,01,1,46,01,03,2013,2,02,131,1,2,033,04,1,834,04,1,07,2013,3,,,1,0054000,1,1,100,,,,,,,1,0025000,2,,000509.6233,
41,126233047142141210001212002300100140478,04,05,2,30,01,06,2013,2,04,827,1,1,081,24,1,913,03,2,,,,06,2015,1,0022900,5,1,100,,,,,,,2,,2,,000665.6258,
41,126233047142141210001212002300100180591,02,06,2,27,02,09,2013,1,67,223,1,1,081,18,1,223,24,2,,,,03,2015,2,,,,,,,,,,,2,,2,,000665.6258,
41,326133047412341210001212300200100028004,01,01,1,33,07,04,2013,2,61,233,1,1,090,06,1,233,50,2,,,,10,2013,1,0090000,1,1,050,,,3,050,,,2,,2,,000663.6245,
41,326133047412341210001212300200100070210,01,01,1,43,02,02,2011,2,04,023,1,1,050,36,1,829,50,2,,,,02,2014,1,0108000,1,1,085,,,3,015,,,2,,2,,000662.3393,
41,225125047462141210001212300700000020056,02,02,2,41,02,09,2013,2,53,023,1,1,081,23,1,512,25,2,,,,08,2015,1,0006000,5,1,100,,,,,,,2,,2,,000603.8597,
41,225125047462141210001212300700000090222,01,01,1,61,02,10,2011,2,04,023,1,1,081,36,1,143,48,2,,,,10,2014,1,0180000,1,1,050,,,3,050,,,2,,1,0070000,000444.3563,
41,225125047462141210001212300700000150364,04,03,2,22,01,11,2012,1,04,315,1,1,052,36,1,315,10,2,,,,11,2015,1,0148500,3,,,2,100,,,,,2,,2,,000547.0874,
41,123232047502141210001212301400400168006,02,02,2,45,02,04,2013,2,04,023,1,1,051,88,1,913,30,2,,,,88,8888,1,0060000,1,1,050,2,040,3,010,,,2,,2,,000524.9034,
41,225236047602141210001212302600100100212,03,03,2,29,01,12,2011,4,03,827,1,1,094,24,1,512,21,2,,,,12,2013,1,0023000,5,1,100,,,,,,,2,,2,,000665.6258,
41,422320047672341340001340100900100060141,01,01,1,42,01,10,2011,2,55,724,1,1,094,23,1,311,23,1,09,2013,2,,,1,0050000,1,1,100,,,,,,,1,0050000,1,0019300,000611.0472,
41,111005047852141340001340300300600018002,01,01,1,29,01,11,2011,2,54,932,1,1,050,24,1,932,22,2,,,,11,2013,1,0150000,1,1,090,2,010,,,,,2,,1,0001500,000640.4052,
41,311005047852341340001340300301500020095,02,02,2,47,01,05,2013,2,03,131,1,1,094,24,1,913,04,2,,,,05,2015,1,0012000,5,1,100,,,,,,,2,,2,,000549.3655,
41,211009047882141340001340300600300070628,02,03,2,38,02,05,2013,1,64,330,1,1,090,36,1,232,40,2,,,,05,2016,2,,,,,,,,,,,1,0150000,1,0010000,000698.4565,
41,121304047902141340001340300800300060351,02,02,2,38,02,05,2013,2,53,131,1,1,081,24,1,513,28,2,,,,05,2015,2,,,,,,,,,,,2,,2,,000643.3937,
41,121304047902141340001340300800300150302,02,03,1,38,02,07,2012,1,64,213,1,1,082,24,1,213,20,2,,,,07,2014,1,0090000,1,1,100,,,,,,,2,,2,,000650.6864,
41,121419047962141340001340301900600048001,02,02,2,43,02,02,2011,2,03,023,1,1,039,34,1,913,51,2,,,,12,2013,1,0015000,5,1,100,,,,,,,2,,2,,000641.2407,
41,121419047962141340001340301900600100270,04,03,1,35,01,05,2011,2,54,813,1,1,050,36,1,732,28,2,,,,05,2014,1,0072000,1,1,100,,,,,,,2,,2,,000648.5090,
41,221219047972141340001340302000200100220,04,03,2,33,01,06,2011,2,53,827,1,1,089,30,1,827,27,2,,,,12,2013,1,0024000,5,1,100,,,,,,,2,,1,0003500,000667.1216,
41,221219047972141340001340302000200168002,05,03,2,33,01,09,2012,1,04,827,1,1,078,24,1,913,12,2,,,,09,2014,1,0018000,5,1,100,,,,,,,2,,2,,000667.1216,
41,221219047972141340001340302000200180409,01,01,1,48,03,07,2013,2,55,023,1,1,081,12,1,724,26,2,,,,07,2014,1,0040000,5,1,100,,,,,,,2,,2,,000510.7685,
41,422103047992341340001340302200200010003,02,02,1,53,02,06,2013,2,06,827,1,1,051,24,1,347,57,2,,,,06,2015,1,0046000,1,1,100,,,,,,,1,0050000,1,0003800,001035.5495,
41,422103047992341340001340302200200060146,04,03,1,23,01,11,2012,2,55,724,1,1,089,60,1,724,10,2,,,,11,2017,2,,,,,,,,,,,2,,1,0009500,001042.6405,
41,322101048042341340001340400100100050114,03,03,2,21,01,01,2012,1,54,827,1,1,052,37,1,315,20,2,,,,02,2015,1,0057000,1,1,100,,,,,,,2,,2,,000548.6233,
41,322101048042341340001340400100100068002,03,03,2,28,01,05,2012,1,68,512,2,1,094,24,1,512,16,2,,,,05,2014,1,0030000,5,1,100,,,,,,,1,0025000,1,0006500,000667.8695,
41,322101048042341340001340400100100068002,04,05,1,35,02,11,2011,2,04,414,1,1,081,25,1,931,30,2,,,,12,2013,1,0060000,1,1,100,,,,,,,2,,1,0002000,000612.4188,
41,322101048042341340001340400100100100231,01,01,1,52,04,05,2012,2,06,621,1,1,094,14,1,713,42,1,07,2013,1,,,1,0072000,5,1,080,,,3,020,,,1,0000000,2,,000511.3411,
41,322101048042341340001340400100100100231,04,03,1,22,01,02,2013,2,68,023,1,2,039,13,1,834,07,2,,,,03,2014,1,0040000,1,1,100,,,,,,,2,,2,,000514.8425,
41,322101048042341340001340400100100138004,01,01,1,44,01,02,2012,2,04,522,1,1,081,25,1,714,19,2,,,,03,2014,1,0013000,5,1,100,,,,,,,2,,2,,000612.4188,
41,322101048042341340001340400100100148003,01,01,1,39,01,07,2012,2,55,724,1,1,081,24,1,724,14,2,,,,07,2014,1,0072000,5,1,100,,,,,,,2,,2,,000612.4188,
41,321101048122341340001340401100100050103,04,06,2,24,01,12,2012,1,04,827,1,1,082,24,1,913,09,2,,,,12,2014,1,0018000,5,1,100,,,,,,,2,,2,,000576.2049,
41,321101048122341340001340401100100190374,03,08,1,46,02,06,2011,2,55,143,1,1,081,31,1,913,48,2,,,,01,2014,2,,,,,,,,,,,2,,1,0003500,000537.0483,
41,321101048122341340001340401100100190374,04,04,2,45,03,06,2011,2,67,223,1,1,094,27,1,223,49,1,09,2013,2,,,1,0160000,1,1,100,,,,,,,1,0080000,1,0010000,000552.8402,
41,321101048122341340001340401100100200396,02,02,2,38,01,07,2011,2,04,131,1,1,010,25,1,913,25,1,08,2013,2,,,1,0006000,5,1,100,,,,,,,1,0040000,1,0031000,000635.9988,
41,221106048142141340001340401400300030106,06,03,1,29,01,06,2010,1,66,315,2,1,018,88,1,412,39,2,,,,88,8888,1,0060000,1,1,100,,,,,,,2,,1,0002000,000667.8905,
41,221106048142141340001340401400300060229,05,05,1,38,01,05,2013,2,65,215,1,2,047,04,1,215,04,1,09,2013,2,,,1,0030000,1,1,100,,,,,,,1,0000000,2,,000666.5970,
41,221106048142141340001340401400300130507,06,07,1,65,02,03,2013,2,63,411,1,1,081,38,1,343,44,2,,,,05,2016,1,0115000,1,1,100,,,,,,,2,,2,,000504.7542,
41,121215048212141340001340500600300208001,04,05,2,27,01,04,2012,2,64,021,1,1,089,24,1,827,17,2,,,,04,2014,2,,,,,,,,,,,2,,2,,000667.1216,
41,121215048212141340001340500600300240616,05,05,1,31,04,09,2013,2,68,023,1,1,081,24,1,522,30,2,,,,09,2015,1,0045000,1,1,050,,,3,050,,,1,0030000,1,0011000,000612.9200,
41,121215048212141340001340500600300250640,02,02,2,37,01,07,2013,2,04,131,1,1,081,24,1,913,02,2,,,,07,2015,1,0020000,1,1,100,,,,,,,2,,2,,000604.8769,
41,121215048212141340001340500600300260675,01,01,1,56,03,05,2013,2,04,833,1,1,078,22,1,833,50,2,,,,03,2015,1,0077000,5,1,100,,,,,,,2,,1,0005000,000445.1048,
41,122304048582141340001340500900000010015,04,05,1,32,02,09,2013,2,65,522,1,1,089,24,1,827,24,2,,,,09,2015,1,0010000,1,1,100,,,,,,,1,0020000,1,0020000,000612.2329,
41,122304048582141340001340500900000060093,07,05,1,30,01,05,2013,2,04,827,1,1,089,36,1,827,04,2,,,,05,2016,1,0015000,5,1,100,,,,,,,2,,2,,000612.2329,
41,211003048232141340001340501101100040166,03,08,1,39,02,12,2012,2,06,825,1,1,081,24,1,714,55,2,,,,12,2014,1,0048000,1,1,100,,,,,,,2,,1,0002000,000668.6544,
41,421412048302341340001340502600300148006,01,01,1,55,02,05,2011,2,06,713,1,1,081,31,1,713,40,2,,,,12,2013,1,0060000,5,1,100,,,,,,,2,,2,,000444.1068,
41,321212048332341340001340503200400020067,01,01,1,58,10,12,2012,2,65,023,1,1,099,12,1,122,52,2,,,,12,2013,1,0246000,1,1,050,,,3,050,,,2,,2,,000482.1969,
41,321212048332341340001340503200400020067,03,03,2,30,04,03,2013,1,64,023,1,1,081,07,1,511,24,2,,,,10,2013,2,,,,,,,,,,,2,,2,,000722.7151,
41,423306048362341340001340503500000160476,06,05,2,27,01,08,2013,2,65,215,1,1,094,24,1,411,01,2,,,,08,2015,2,,,,,,,,,,,2,,2,,000707.5532,
41,423306048362341340001340503500000170510,10,03,2,39,01,01,2012,4,06,023,1,1,039,24,1,913,20,2,,,,01,2014,1,0043000,5,1,100,,,,,,,2,,1,0002800,000641.5361,
41,423306048362341340001340503500000170510,11,03,2,37,02,05,2012,4,54,414,1,1,094,24,1,411,37,2,,,,05,2014,1,0065000,5,1,100,,,,,,,2,,2,,000641.5361,
41,423207048392341340001340503800200020046,03,05,1,32,01,05,2011,2,55,311,1,1,018,36,1,512,28,2,,,,05,2014,1,0102000,1,1,080,,,3,020,,,2,,1,0015000,001272.9343,
41,423207048392341340001340503800200100312,02,02,2,42,01,03,2012,2,06,023,1,1,082,36,1,513,18,2,,,,03,2015,1,0060000,5,1,100,,,,,,,2,,1,0045000,001256.2300,
41,423207048392341340001340503800200158005,01,01,2,30,01,03,2010,3,04,827,1,1,082,41,1,913,41,1,08,2013,2,,,1,0020000,1,1,100,,,,,,,1,0030000,1,0010000,001385.5021,
41,423207048392341340001340503800200190603,02,02,2,34,01,09,2011,2,04,021,1,1,078,51,1,913,24,2,,,,12,2015,1,0010500,5,1,025,,,,,4,075,2,,2,,001385.5021,
41,423207048392341340001340503800200270864,05,05,1,54,01,03,2012,2,65,516,1,1,081,24,1,724,18,2,,,,03,2014,1,0060000,1,1,100,,,,,,,2,,2,,001060.7823,
41,423207048392341340001340503800200290929,02,03,1,30,02,12,2012,2,63,241,1,1,081,17,1,341,21,2,,,,05,2014,1,0085000,1,1,100,,,,,,,2,,2,,001272.9343,
41,221407048452141340001340504500000110367,02,02,2,39,02,10,2011,2,57,021,1,1,018,28,1,913,41,2,,,,02,2014,1,0051000,1,1,100,,,,,,,2,,1,0005000,000603.5207,
41,221407048452141340001340504500000128004,01,01,1,39,04,12,2012,2,55,932,1,1,081,13,1,816,48,1,07,2013,2,,,1,0055000,5,1,075,2,025,,,,,1,0060000,1,0058500,000610.3614,
41,221407048452141340001340504500000130435,04,03,2,23,01,06,2012,4,04,421,1,1,094,10,1,422,10,1,04,2013,3,,,2,,,,,,,,,,,1,0020000,1,0050000,000546.7803,
41,221407048452141340001340504500000190635,01,01,2,42,03,06,2013,2,53,021,1,1,104,10,1,419,32,2,,,,04,2014,1,0030000,5,1,100,,,,,,,1,0070000,1,0010000,000603.5207,
41,222324048692141340001340601700000030072,81,05,1,30,01,09,2010,2,04,832,1,1,057,36,1,512,36,1,09,2013,2,,,1,0040000,1,1,100,,,,,,,1,0020000,1,0010000,000591.4458,
41,222324048692141340001340601700000070169,02,03,2,55,05,08,2013,3,05,023,1,1,047,11,1,913,55,2,,,,07,2014,1,0045000,5,1,100,,,,,,,1,0100000,1,0015000,000410.1252,
41,424207048722341340001340700500000130180,07,03,1,22,01,03,2013,2,55,921,1,1,094,24,1,724,06,2,,,,03,2015,1,0059000,1,1,030,,,3,070,,,2,,2,,000513.6894,
41,324307048712341340001340701500400020047,05,03,2,47,01,01,2011,1,04,515,1,1,082,36,1,913,32,2,,,,01,2014,1,0025000,5,1,100,,,,,,,1,0020000,1,0001000,000526.9665,
41,324307048712341340001340701500400030063,05,03,1,30,01,04,2011,1,04,512,1,1,081,32,1,516,29,2,,,,12,2013,1,0020000,5,1,100,,,,,,,2,,1,0001000,000614.2943,
41,324307048712341340001340701500400070157,04,03,2,39,06,07,2013,2,57,323,1,1,081,09,1,513,54,2,,,,04,2014,1,0060000,5,1,050,2,050,,,,,1,0050000,1,0008000,000606.2331,
41,324307048712341340001340701500400080183,04,05,2,32,01,11,2011,2,04,131,1,1,057,25,1,913,22,2,,,,12,2013,1,0020000,1,1,100,,,,,,,2,,2,,000668.6174,
41,324307048712341340001340701500400090206,01,01,1,44,02,02,2012,2,55,511,1,1,056,19,1,721,45,1,09,2013,2,,,1,0150000,1,1,100,,,,,,,1,0000000,1,0002000,000613.1046,
41,324307048712341340001340701500400100231,01,01,1,47,04,09,2012,2,55,832,1,2,014,10,1,143,49,1,07,2013,2,,,1,0075000,1,1,100,,,,,,,1,0100000,1,0005000,000511.9137,
41,321315048842341340001341002800200148009,02,02,2,26,01,07,2013,2,04,522,1,1,052,06,1,513,02,2,,,,01,2014,1,0005000,5,1,100,,,,,,,2,,2,,000665.2519,
41,323119048922341340001341100300200030080,03,03,2,33,01,05,2013,2,04,911,1,1,094,04,1,913,04,1,09,2013,3,,,2,,,,,,,,,,,1,0000000,2,,000665.2519,
41,323119048922341340001341100300200110342,04,05,1,34,02,03,2012,2,62,222,1,1,082,23,1,222,18,2,,,,02,2014,1,0180000,1,1,070,,,3,030,,,2,,2,,000611.2022,
41,324225048972341340001341101000400040093,06,03,1,30,01,09,2012,2,04,522,1,1,078,15,1,724,12,2,,,,12,2013,1,0050000,1,1,100,,,,,,,2,,2,,000650.4975,
41,123215049112141340001341301600000060180,01,01,1,54,04,06,2013,2,65,131,1,1,081,12,1,215,48,2,,,,06,2014,2,,,,,,,,,,,1,0132000,1,0009000,000538.5401,
41,123215049112141340001341301600000118005,01,01,1,52,03,12,2012,2,55,413,1,2,066,08,1,522,24,1,08,2013,2,,,1,0052800,1,1,100,,,,,,,1,0035200,1,0001500,000538.5401,
41,124217049262141340001341501100100190415,03,03,2,22,01,04,2012,1,06,827,1,1,089,37,1,932,17,2,,,,05,2015,1,0025000,5,1,100,,,,,,,2,,2,,000547.3946,
41,124217049262141340001341501100100200437,01,01,1,42,02,04,2013,2,04,833,1,1,071,14,1,833,18,2,,,,06,2014,1,0075000,1,1,100,,,,,,,1,0025000,1,0001000,000611.0472,
41,223232049472141340001341700100000010217,03,03,2,26,02,05,2012,1,68,023,1,1,021,11,1,512,38,1,04,2013,3,,,1,0037000,4,1,100,,,,,,,1,0000000,1,0010000,000666.3737,
41,223232049472141340001341700100000010217,04,03,1,25,01,07,2013,1,55,827,1,1,078,22,1,522,02,2,,,,05,2015,1,0012000,5,1,100,,,,,,,2,,2,,000612.2329,
41,224233049442141340001341700700000070120,01,01,1,56,10,07,2013,2,65,023,1,2,007,04,1,215,40,2,,,,11,2013,1,0150000,1,1,080,2,020,,,,,1,0020000,2,,000444.6058,
41,223232049472141340001341702900000110183,01,01,1,33,06,06,2013,2,68,522,1,2,083,09,1,522,54,2,,,,03,2014,1,0060000,1,1,088,2,007,3,005,,,1,0070000,2,,000612.2329,
41,421323049352341340001341703400300050071,01,01,1,48,03,01,2013,2,04,713,1,1,081,24,1,713,56,2,,,,01,2015,1,0060000,1,1,100,,,,,,,2,,2,,000509.3370,
41,421323049352341340001341703400300128004,01,01,1,53,06,04,2013,2,65,743,1,2,047,08,1,516,45,2,,,,12,2013,1,0040000,1,1,095,,,3,005,,,2,,2,,000509.3370,
41,421323049352341340001341703400300140219,02,02,2,45,01,04,2013,2,06,522,1,1,081,24,1,913,05,2,,,,04,2015,1,0040000,1,1,100,,,,,,,2,,2,,000524.3140,
41,421323049352341340001341703400300150236,01,01,1,48,04,07,2012,2,68,522,1,2,093,10,1,413,40,1,05,2013,2,,,1,0045000,1,1,080,2,020,,,,,1,0021000,1,0006000,000509.3370,
41,421323049352341340001341703400300220352,01,01,1,41,03,05,2012,2,04,512,1,1,078,19,1,512,52,2,,,,12,2013,1,0060000,1,,,,,3,100,,,2,,2,,000610.0185,
41,421323049352341340001341703400300220352,02,02,2,41,04,06,2012,2,04,913,1,1,039,18,1,913,48,2,,,,12,2013,1,0010000,1,1,095,,,3,005,,,2,,1,0003000,000603.1816,
41,424335049432341340001341704500000040101,05,04,2,35,05,05,2013,1,55,023,1,1,096,09,1,512,40,2,,,,02,2014,2,,,,,,,,,,,2,,2,,000606.2331,
41,424335049432341340001341704500000170387,04,08,2,26,02,07,2013,1,55,023,1,1,089,24,1,827,38,2,,,,07,2015,1,0015000,5,1,100,,,,,,,2,,2,,000668.6174,
41,424335049432341340001341704500000170387,06,08,1,29,03,05,2012,2,55,023,1,1,001,19,1,815,38,2,,,,12,2013,1,1080000,1,1,020,2,040,3,040,,,2,,2,,000614.2943,
41,424335049432341340001341704500000180408,02,02,2,34,01,10,2012,2,04,023,1,1,010,24,1,913,11,2,,,,10,2014,1,0043000,5,1,100,,,,,,,2,,2,,000668.6174,
41,323326049372341340001341704900100180261,02,02,2,37,01,09,2013,2,04,913,1,1,057,25,1,913,00,2,,,,10,2015,2,,,,,,,,,,,2,,2,,000791.5823,
41,323326049372341340001341704900100300440,01,01,1,59,05,11,2012,2,55,932,1,1,081,11,1,913,55,2,,,,10,2013,1,0048000,1,1,050,2,050,,,,,2,,2,,000582.4938,
41,221309049552141340001341800600100030061,03,05,1,35,01,03,2012,2,55,516,1,1,078,24,1,516,18,2,,,,03,2014,1,0030000,5,1,100,,,,,,,2,,2,,000610.0185,
41,221309049552141340001341800600100030061,04,03,2,35,06,03,2013,2,68,122,1,2,096,09,1,512,44,2,,,,12,2013,1,0141000,1,1,050,2,020,3,030,,,2,,2,,000603.1816,
41,221309049552141340001341800600100030061,81,03,1,30,05,10,2012,2,58,512,1,1,096,06,1,512,34,1,04,2013,2,,,2,,,,,,,,,,,1,0080000,1,0005000,000590.4501,
41,221309049552141340001341800600100030061,82,05,1,31,01,09,2010,2,68,512,2,1,018,48,1,149,36,2,,,,09,2014,2,,,,,,,,,,,2,,2,,000590.4501,
41,221309049552141340001341800600100030061,83,03,2,31,01,05,2010,2,54,330,2,1,018,52,1,421,40,2,,,,09,2014,2,,,,,,,,,,,2,,2,,000590.4501,
41,221309049552141340001341800600100090182,03,03,1,31,01,05,2013,5,04,732,1,1,081,24,1,512,04,2,,,,05,2015,1,0037000,5,1,100,,,,,,,2,,2,,000611.2022,
41,221309049552141340001341800600100140291,05,03,2,42,01,04,2011,1,55,021,1,1,047,40,1,913,29,2,,,,08,2014,1,0036000,1,1,100,,,,,,,2,,2,,000603.1816,
41,221309049552141340001341800600100160332,01,01,1,33,01,07,2013,2,04,315,1,1,094,24,1,913,02,2,,,,07,2015,1,0018000,5,1,100,,,,,,,2,,2,,000611.2022,
41,221309049552141340001341800600100160332,06,08,1,50,01,07,2010,4,58,742,1,1,094,36,1,733,36,1,07,2013,2,,,1,0045000,5,1,030,,,,,4,070,1,0080000,1,0005000,000509.3370,
41,122210049582141340001341901000200010023,02,02,2,43,02,09,2011,2,02,921,1,1,094,36,1,913,48,2,,,,09,2014,1,0030000,5,1,100,,,,,,,2,,1,0004000,000604.5378,
41,122210049582141340001341901000200098005,01,01,1,38,01,07,2013,2,04,516,1,1,081,17,1,931,02,2,,,,12,2014,1,0020000,1,1,070,,,3,030,,,2,,2,,000611.3901,
41,122210049582141340001341901000200150350,04,03,2,29,01,08,2012,1,67,223,1,1,018,24,1,512,13,2,,,,08,2014,1,0030000,1,1,100,,,,,,,2,,2,,000666.7477,
41,124316049662141340001342000800100090269,03,03,1,25,03,11,2012,1,55,023,1,1,094,12,1,713,34,2,,,,11,2013,1,0035000,5,1,050,,,3,050,,,2,,1,0006000,000614.2943,
41,124316049662141340001342000800100110342,01,01,1,32,01,09,2013,2,02,832,1,1,078,24,1,931,00,2,,,,09,2015,2,,,,,,,,,,,2,,2,,000614.2943,
41,224326049712141340001342100200000050080,01,01,1,54,03,08,2012,2,04,419,1,1,081,17,1,833,49,2,,,,01,2014,1,0060000,5,1,070,,,3,030,,,2,,2,,000511.9137,
41,224326049712141340001342100200000050080,03,03,1,23,01,02,2012,2,06,131,1,1,081,23,1,512,19,2,,,,01,2014,1,0055000,5,1,100,,,,,,,2,,2,,000515.4190,
41,224326049712141340001342100200000050080,06,03,2,30,01,02,2012,4,64,411,1,1,069,23,1,512,19,2,,,,01,2014,1,0025000,5,1,100,,,,,,,2,,2,,000668.6174,
