RREG,HHNUM,RRPL,RPSU,RQ1_LNO,RQ2_REL,RQ3_SEX,RQ4_AGE,RQ5_TMSLEFT,RQ6_DTLEFT,RQ7_MSTAT,RQ8_HGRADE,RQ9_USOCC,RQ10_REASON,RQ11_CTRY,RQ12_STAY,RQ13_INDWORK,RQ14_OCCUP1,RQ15_NOMONTH,RQ16_RET,RQ17_DTRET,RQ18_DTEXP,RQ19_CASHREM,RQ20_CASHAMT,RQ21_MODE,RQ22_REMSPENT,RQ23_RET6MOS,RQ24_CASHHOME,RQ25_INKIND,RQ26_KINDAMT,RSWGT,RP6M_IND
01,0129,003,00439,03,03,2,31,02,102006,1,65,223,1,500,42,1,223,60,2,      ,042010,1,0070000,1,1050    3050        ,2,       ,1,0171900,000633.0090,1
01,0130,003,00443,04,06,1,24,01,062008,1,05,921,1,232,27,1,933,15,2,      ,092010,1,0010000,4,10502050            ,2,       ,2,       ,000427.5270,1
01,0131,003,00434,04,03,2,30,01,032009,1,04,512,1,235,24,1,913,06,2,      ,032011,1,0045000,5,103020303020        ,2,       ,2,       ,000581.1953,1
01,0131,003,00434,07,05,1,27,01,062007,2,61,522,1,214,36,1,827,27,2,      ,062010,1,0030000,1,104020303030        ,2,       ,1,0005000,000560.1437,1
01,0131,003,00434,10,05,2,22,01,082009,2,67,512,1,235,24,1,913,01,2,      ,082011,2,       , ,                    ,2,       ,2,       ,000519.5975,1
01,0132,003,00444,05,07,2,52,02,012009,3,02,743,1,211,35,1,913,60,2,      ,122011,1,0020000,1,    2100            ,2,       ,2,       ,000419.4222,1
01,0133,002,00448,01,01,2,54,03,072009,3,65,223,1,233,23,1,223,56,2,      ,062011,1,0035000,1,1090    3010        ,1,0047000,1,0041500,000427.7002,1
01,0134,002,00448,01,01,1,51,04,092009,2,05,611,1,233,11,1,311,56,2,      ,082010,1,0060000,1,1090    3010        ,1,0100000,1,0088000,000421.3771,1
01,0135,002,00448,02,02,2,40,01,112005,2,63,911,1,222,52,1,913,46,2,      ,032010,1,0026000,1,1100                ,2,       ,2,       ,000467.7253,1
01,0136,002,00450,04,05,2,38,02,062009,2,05,522,1,222,22,1,913,27,2,      ,042011,1,0050000,1,10252075            ,1,0020000,1,0010000,000422.1398,1
01,0137,004,00457,03,03,2,27,02,122008,1,65,094,1,222,23,1,913,56,2,      ,112010,1,0028000,4,1100                ,2,       ,2,       ,000576.9226,1
01,0138,004,00457,03,03,1,25,01,042008,2,66,222,1,300,63,1,222,17,2,      ,072013,1,0102000,1,1080    3020        ,2,       ,1,0038000,000556.0258,1
01,0139,004,00457,01,01,1,32,01,092006,1,65,611,1,500,46,1,223,36,2,      ,072010,2,       , ,                    ,2,       ,2,       ,000556.0258,1
01,0139,004,00457,03,04,2,35,01,042009,2,04,911,1,211,24,1,913,05,2,      ,042011,1,0002000,5,1100                ,2,       ,1,0001000,000467.7253,1
01,0140,004,00457,02,02,2,48,01,102005,2,05,732,1,235,50,1,913,47,2,      ,122009,1,0066000,5,1100                ,2,       ,1,0021000,000427.7002,1
01,0141,004,00457,02,03,2,33,02,062009,4,05,931,1,222,23,1,913,26,2,      ,052011,1,0015000,5,1100                ,1,0010000,1,0014000,000576.9226,1
01,0142,004,00457,02,02,2,45,02,012008,2,04,931,1,235,26,1,913,38,2,      ,032010,1,0060000,5,1100                ,2,       ,2,       ,000427.7002,1
01,0143,004,00457,10,04,2,44,01,012007,1,05,094,1,222,35,1,913,32,2,      ,122009,1,0012000,5,1017                ,2,       ,2,       ,000467.7253,1
01,0144,004,00463,03,03,1,37,02,042008,4,04,921,1,233,38,1,931,51,2,      ,062011,1,0014000,4,1100                ,2,       ,2,       ,000471.2127,1
01,0145,004,00463,03,03,2,25,02,082008,1,04,913,1,234,24,1,913,49,2,      ,082010,1,0048000,5,10102090            ,2,       ,2,       ,000574.7257,1
01,0146,004,00463,02,02,2,22,01,052009,2,04,913,1,234,25,1,913,04,2,      ,062011,1,0006000,1,1100                ,2,       ,2,       ,000513.8135,1
01,0147,004,00463,05,03,1,25,02,082008,1,05,721,1,233,24,1,721,45,2,      ,082010,1,0012000,1,1050                ,2,       ,2,       ,000553.9084,1
01,0148,002,00497,01,01,1,50,05,072009,2,65,723,1,223,10,1,723,50,2,      ,052010,1,0120000,1,105020253025        ,1,0080000,2,       ,000419.6563,1
01,0149,004,00498,03,03,2,26,01,112004,1,05,512,1,500,64,1,513,58,2,      ,032010,1,0070000,1,1080    3020        ,2,       ,2,       ,000574.5666,1
01,0150,004,00498,01,01,1,53,05,062008,2,05,724,1,233,30,1,724,55,2,      ,122010,1,0100000,1,10752025            ,2,       ,2,       ,000419.6563,1
01,0150,004,00498,03,03,2,26,01,102008,1,63,021,1,400,24,1,913,11,2,      ,102010,1,0040000,1,1050    3050        ,2,       ,2,       ,000574.5666,1
01,0151,004,00498,03,03,1,32,01,012007,1,65,222,1,400,41,1,513,32,2,      ,062010,1,0072000,1,105020303020        ,2,       ,1,0010000,000553.7551,1
01,0151,004,00498,04,03,1,27,01,042007,1,73,094,1,231,32,1,512,29,2,      ,122009,2,       , ,                    ,2,       ,2,       ,000553.7551,1
01,0151,004,00498,05,03,2,26,01,062007,2,05,021,2,231,36,1,421,27,2,      ,062010,1,0041000,1,1090    3010        ,2,       ,2,       ,000574.5666, 
01,0152,003,00532,01,01,1,35,03,052009,2,04,832,1,233,12,1,832,33,2,      ,052010,1,0060000,1,10902010            ,1,0030000,2,       ,000469.6280,1
01,0153,003,00532,08,06,1,24,01,092008,1,04,832,1,232,24,1,832,12,2,      ,092010,1,0015000,5,1100                ,2,       ,2,       ,000470.3034,1
01,0154,004,00531,02,02,2,38,01,022007,2,63,131,1,211,24,1,913,24,1,022009,      ,2,       , ,                    ,2,       ,2,       ,000422.1398,2
01,0155,002,00543,02,02,2,35,02,082008,2,04,921,1,234,25,1,913,23,2,      ,092010,1,0006000,5,1100                ,2,       ,2,       ,000465.9442,1
01,0156,002,00543,02,02,2,35,01,072006,2,05,921,1,213,60,1,913,38,2,      ,072011,1,0120000,1,1090    3010        ,2,       ,1,0011600,000465.9442,1
01,0157,002,00543,03,03,2,26,01,072005,1,61,234,1,300,55,1,512,50,2,      ,022010,2,       , ,                    ,2,       ,2,       ,000574.7257,1
01,0158,002,00543,02,02,2,42,01,112007,2,03,921,1,222,24,1,913,22,2,      ,112009,1,0001500,5,1100                ,2,       ,1,0002000,000465.9442,1
01,0159,002,00543,03,05,1,36,01,082007,2,05,914,1,214,29,1,741,25,2,      ,012010,1,0104000,1,1080    3020        ,2,       ,2,       ,000471.2127,1
01,0160,002,00543,02,02,2,34,02,022008,2,03,021,1,234,24,1,913,53,2,      ,022010,2,       , ,                    ,2,       ,2,       ,000574.7257,1
01,0161,003,00555,06,05,1,42,01,082009,2,65,131,1,234,36,1,215,01,2,      ,082012,1,0010000,1,1050    3050        ,2,       ,2,       ,000427.5638,1
01,0161,003,00555,09,03,2,38,02,032009,2,05,515,1,211,04,1,913,26,1,072009,      ,1,0018000,1,1100                ,1,0040000,2,       ,000422.7833,1
01,0162,003,00555,09,03,2,25,02,032007,1,04,522,1,234,88,1,913,24,2,      ,888888,1,0030000,4,1090                ,2,       ,2,       ,000521.4883,1
01,0163,003,00555,05,02,2,32,01,082008,2,04,021,1,213,24,1,913,13,2,      ,082010,1,0060000,1,1050    3025        ,2,       ,2,       ,000521.4883,1
01,0164,003,00555,06,08,2,25,01,062009,1,65,223,1,233,24,1,223,03,2,      ,062011,1,0010000,1,1090                ,2,       ,2,       ,000521.4883,1
01,0165,003,00559,04,03,1,33,01,082007,1,04,611,1,213,36,1,812,25,2,      ,082010,1,0018000,5,1100                ,2,       ,2,       ,000541.3681,1
01,0166,003,00559,05,03,2,24,01,102008,2,04,021,1,235,24,1,913,11,2,      ,102010,2,       , ,                    ,2,       ,2,       ,000502.1809,1
01,0167,003,00559,02,03,1,27,01,082009,1,68,421,1,235,12,1,834,01,2,      ,082010,1,0006000,1,1100                ,2,       ,2,       ,000541.3681,1
01,0168,003,00559,07,05,1,30,01,042009,2,04,932,1,233,48,1,932,05,2,      ,042013,1,0043000,4,1060    3040        ,2,       ,2,       ,000541.3681,1
01,0169,003,00559,02,02,2,52,03,012008,2,65,223,1,233,23,1,223,21,2,      ,122009,1,0090000,1,1100                ,2,       ,2,       ,000416.4254,1
01,0169,003,00559,07,03,1,27,01,032008,2,65,827,1,233,24,1,215,18,2,      ,032010,1,0060000,1,1060    3040        ,2,       ,2,       ,000541.3681,1
01,0170,001,00583,05,03,2,22,02,022009,1,64,932,1,400,23,1,913,48,2,      ,012011,1,0018000,1,1100                ,2,       ,2,       ,000466.5733,1
01,0171,002,00580,02,03,2,30,01,072008,1,63,233,1,223,24,1,239,14,2,      ,072010,1,0053000,1,105020253025        ,2,       ,2,       ,000609.1517,1
01,0171,002,00580,04,03,2,26,01,062008,1,63,233,1,223,24,1,239,15,2,      ,062010,1,0041000,1,102520253050        ,2,       ,2,       ,000609.1517,1
01,0172,002,00580,05,02,1,48,02,122008,2,04,724,1,233,12,1,724,24,2,      ,122009,1,0048000,1,1075    3025        ,2,       ,2,       ,000444.9168,1
01,0173,002,00596,01,01,1,47,01,012009,2,04,832,1,233,25,1,915,08,2,      ,022011,1,0038000,4,107020203010        ,2,       ,2,       ,000409.3372,1
01,0173,002,00596,06,08,2,27,01,052009,1,04,522,1,222,24,1,913,04,2,      ,052011,1,0022000,4,10902010            ,2,       ,2,       ,000560.4383,1
01,0174,002,00596,03,03,1,24,01,092009,1,64,312,1,234,06,1,512,00,2,      ,032010,2,       , ,                    ,2,       ,2,       ,000460.1594,1
01,0175,002,00596,02,02,2,41,02,032008,2,05,021,1,211,24,1,913,18,2,      ,032010,1,0056000,1,105020303020        ,2,       ,2,       ,000454.3611,1
01,0176,003,00617,01,01,2,38,02,042007,3,04,021,1,222,26,1,913,47,1,062009,      ,1,0008000,1,1100                ,1,0010000,2,       ,000534.4196,1
01,0177,003,00617,02,02,2,42,02,052006,2,04,021,1,400,43,1,913,60,2,      ,122009,1,0050000,1,1100                ,2,       ,2,       ,000534.4196,1
01,0178,004,00618,03,03,1,29,02,082006,1,05,932,1,214,36,1,932,58,1,082009,      ,2,       , ,                    ,1,0070000,1,0021500,000520.3915,1
01,0178,004,00618,05,05,1,29,01,032008,2,04,832,4,234,24,1,723,18,2,      ,032010,1,0049000,1,1100                ,2,       ,2,       ,000520.3915,1
01,0178,004,00618,06,03,2,33,02,032008,2,04,021,4,234,12,1,421,43,1,032009,      ,2,       , ,                    ,2,       ,2,       ,000539.9492,2
01,0179,004,00618,03,03,2,32,02,012009,1,04,911,1,222,24,1,913,48,2,      ,012011,1,0030000,5,1100                ,2,       ,2,       ,000539.9492,1
01,0180,004,00618,06,03,1,28,01,072007,1,05,913,1,500,88,1,721,26,2,      ,888888,1,0030000,1,10502050            ,2,       ,2,       ,000520.3915,1
01,0181,004,00618,03,03,1,21,01,102006,1,04,512,1,214,35,1,932,35,1,092009,      ,1,0030000,1,1095    3005        ,1,0030000,1,0044000,000443.3364,1
01,0182,004,00618,04,08,2,25,01,082009,4,04,021,4,221,88,1,512,01,2,      ,888888,1,0006000,5,1100                ,2,       ,2,       ,000539.9492,1
01,0183,004,00627,02,02,2,27,02,022009,2,04,021,1,222,24,1,913,36,2,      ,022011,1,0015000,5,1100                ,2,       ,2,       ,000637.8597,1
01,0184,004,00627,02,02,2,46,02,062007,2,04,021,2,211,36,1,913,56,2,      ,062010,1,0026000,4,1100                ,2,       ,2,       ,000472.8758, 
01,0185,004,00627,03,03,1,29,02,032009,1,04,921,1,233,27,1,931,28,2,      ,062011,1,0009000,1,1100                ,2,       ,2,       ,000614.7557,1
01,0186,002,00635,05,02,1,41,01,032009,2,65,131,1,400,88,1,215,06,2,      ,888888,1,0069000,1,1080    3020        ,2,       ,2,       ,000426.5876,1
01,0187,002,00635,05,02,1,55,01,112007,2,03,712,1,233,24,1,712,22,2,      ,112009,1,0060000,1,1060    3040        ,2,       ,2,       ,000372.0864,1
01,0188,002,00635,03,03,2,49,01,112007,1,03,323,1,233,25,1,323,22,2,      ,122009,1,0060000,4,1100                ,2,       ,2,       ,000385.7215,1
01,0189,001,00648,01,01,1,43,02,092008,2,04,094,1,232,24,1,832,24,2,      ,092010,1,0060000,4,1100                ,2,       ,2,       ,000429.5162,1
01,0190,001,00648,02,02,2,37,01,102008,2,04,094,1,235,24,1,913,11,2,      ,102010,1,0054000,5,1100                ,2,       ,2,       ,000424.7139,1
01,0191,003,00683,01,01,1,40,01,012008,2,04,832,1,232,25,1,713,20,2,      ,022010,1,0060000,1,105020203030        ,2,       ,2,       ,000503.9522,1
01,0192,003,00683,02,02,2,40,02,042009,2,05,021,1,211,13,1,913,40,2,      ,052010,1,0050000,1,1050    3050        ,2,       ,2,       ,000498.3177,1
01,0193,002,00671,04,03,2,37,01,102007,4,05,743,1,214,88,1,913,23,2,      ,888888,1,0040000,4,108020103010        ,2,       ,2,       ,000467.9397,1
01,0194,002,00671,01,01,1,44,01,052008,2,65,611,1,222,24,1,931,16,2,      ,052010,1,0052000,4,10902010            ,2,       ,2,       ,000473.2308,1
01,0195,002,00671,03,03,2,25,01,102006,1,64,021,1,233,24,1,913,24,1,102008,      ,2,       , ,                    ,2,       ,2,       ,000577.1871,2
01,0196,002,00671,02,02,2,43,01,032008,2,03,021,1,231,88,1,913,18,2,      ,888888,1,0047000,4,10902010            ,2,       ,2,       ,000467.9397,1
01,0197,002,00671,02,02,2,39,01,022006,2,04,021,1,233,88,1,913,43,2,      ,888888,1,0028500,4,10952005            ,2,       ,2,       ,000467.9397,1
01,0198,004,00698,02,02,2,38,01,042009,2,04,131,1,100,24,1,913,05,2,      ,042011,1,0024000,4,1090    3010        ,2,       ,2,       ,000534.4196,1
01,0199,003,00691,01,01,1,61,03,052009,2,04,816,1,233,24,1,816,57,2,      ,052011,1,0060000,1,107020153015        ,1,0160000,1,0035000,000413.2455,1
01,0200,003,00691,01,01,1,49,01,092009,2,04,611,1,500,25,1,921,00,2,      ,102011,2,       , ,                    ,2,       ,2,       ,000422.0555,1
01,0200,003,00691,02,02,2,48,01,092009,2,04,131,1,500,25,1,513,00,2,      ,102011,2,       , ,                    ,2,       ,2,       ,000428.3888,1
01,0201,003,00691,01,01,1,58,04,102008,2,65,023,1,212,13,1,215,56,2,      ,112009,1,0120000,1,106020203020        ,2,       ,2,       ,000413.2455,1
01,0202,003,00691,02,02,2,41,01,082008,2,61,235,1,500,25,1,513,13,2,      ,092010,1,0072000,1,108020103010        ,2,       ,2,       ,000468.4783,1
01,0203,001,00689,01,01,1,39,01,112007,2,05,522,1,233,24,1,832,22,2,      ,112009,1,0060000,4,108020103010        ,2,       ,2,       ,000456.3609,1
01,0204,004,00704,01,01,2,54,02,012007,3,03,094,1,221,17,1,913,25,1,062008,      ,2,       , ,                    ,2,       ,2,       ,000388.3695,2
01,0205,004,00704,02,02,2,52,01,112006,2,05,094,1,233,24,1,913,24,1,112008,      ,2,       , ,                    ,2,       ,2,       ,000388.3695,2
01,0206,004,00704,09,06,2,28,01,112008,2,05,094,1,400,36,1,513,10,2,      ,112011,1,0150000,5,1100                ,2,       ,2,       ,000523.8695,1
01,0207,002,00725,05,05,2,38,05,022009,2,04,913,1,211,12,1,913,60,2,      ,022010,1,0005500,4,1060    3040        ,2,       ,2,       ,000422.7833,1
01,0208,003,00733,09,08,2,28,01,082007,1,03,522,1,235,25,1,913,25,1,092009,      ,1,0015000,4,10502025            ,1,0050000,2,       ,000522.2821,1
01,0209,002,00720,01,01,1,37,02,042007,2,04,642,1,500,36,1,721,60,2,      ,042010,1,0020000,4,1100                ,2,       ,2,       ,000428.8654,1
01,0210,002,00720,02,03,2,50,03,042009,3,05,743,1,211,24,1,913,60,2,      ,042011,1,0007500,2,1090    3010        ,2,       ,2,       ,000387.7810,1
01,0211,004,00764,01,01,1,63,01,102007,2,65,094,1,500,26,1,834,23,2,      ,122009,1,0060000,1,1100                ,2,       ,2,       ,000417.2354,1
01,0212,004,00764,03,03,1,28,02,072009,1,65,094,1,234,14,1,214,18,2,      ,092010,2,       , ,                    ,2,       ,2,       ,000562.2981,1
01,0213,004,00764,01,01,1,30,04,112008,2,68,123,1,222,12,1,834,47,2,      ,112009,1,0102000,1,1070    3030        ,2,       ,2,       ,000562.2981,1
01,0214,004,00768,81,01,1,61,01,072009,2,03,611,6,500,88,2,   ,  ,2,      ,888888,2,       , ,                    ,2,       ,2,       ,000427.3360, 
01,0214,004,00768,82,02,2,63,01,072009,2,03,131,6,500,88,2,   ,  ,2,      ,888888,2,       , ,                    ,2,       ,2,       ,000427.3360, 
01,0214,004,00768,82,02,2,63,01,072009,2,03,131,6,500,88,2,   ,  ,2,      ,888888,2,       , ,                    ,2,       ,2,       ,000427.3360, 
01,0215,004,00768,81,08,1,45,01,052009,2,05,721,6,500,88,1,721,04,2,      ,888888,2,       , ,                    ,2,       ,2,       ,000427.3360, 
01,0215,004,00768,82,08,2,45,01,052009,2,65,021,6,500,88,1,513,04,2,      ,888888,2,       , ,                    ,2,       ,2,       ,000427.3360, 
01,0215,004,00768,83,08,1,22,01,052009,1,05,023,6,500,88,1,829,04,2,      ,888888,1,0020000,1,1100                ,2,       ,2,       ,000427.3360, 
01,0216,001,00774,02,05,1,45,01,012009,2,05,721,1,233,18,1,721,08,2,      ,072010,1,0064000,5,1060    3010        ,2,       ,1,0003500,000408.9390,1
01,0217,001,00774,01,01,1,41,02,022008,2,65,215,1,234,21,1,215,44,2,      ,112009,1,0120000,4,1085    3015        ,2,       ,2,       ,000459.0516,1
01,0218,001,00774,01,01,1,50,02,022009,2,02,712,1,400,24,1,914,32,2,      ,022011,1,0180000,1,1060    3010        ,2,       ,2,       ,000408.9390,1
01,0218,001,00774,02,02,2,45,03,022009,2,04,131,1,400,24,1,914,56,2,      ,022011,2,       , ,                    ,2,       ,2,       ,000415.0755,1
01,0219,001,00780,04,02,1,53,04,092008,2,04,931,1,300,88,1,921,59,2,      ,888888,1,0078200,1,1100                ,2,       ,2,       ,000414.1994,1
01,0220,002,00781,03,03,2,32,01,052005,1,05,094,1,211,55,1,913,52,2,      ,122009,1,0076000,4,1100                ,2,       ,2,       ,000567.0954,1
01,0221,001,00790,06,03,2,29,01,102006,1,05,522,1,222,13,1,913,13,1,112007,      ,2,       , ,                    ,2,       ,2,       ,000523.0758,2
01,0222,001,00790,01,01,2,45,02,092009,2,63,422,1,235,18,1,513,36,2,      ,032011,1,0030000,1,1100                ,1,0050000,1,0013000,000387.7810,1
01,0223,001,00790,02,02,2,61,02,102007,2,04,522,1,234,24,1,913,58,2,      ,102009,1,0006000,4,1100                ,2,       ,2,       ,000373.6805,1
01,0224,001,00790,03,05,2,41,02,052009,3,61,512,1,234,23,1,913,28,2,      ,042011,1,0015000,1,1100                ,1,0010000,1,0005500,000424.0704,1
01,0225,003,00807,81,03,2,42,01,072005,1,65,094,6,500,88,1,223,50,2,      ,888888,2,       , ,                    ,2,       ,2,       ,000403.5951, 
01,0226,003,00807,01,01,1,41,02,022009,2,05,094,1,234,22,1,823,31,2,      ,122010,1,0072000,5,1100                ,2,       ,2,       ,000427.5638,1
01,0227,003,00807,01,01,1,29,01,072007,2,05,832,1,233,18,1,713,18,1,012009,      ,2,       , ,                    ,2,       ,2,       ,000502.5994,2
01,0228,003,00807,04,03,2,28,01,062009,1,05,411,1,211,24,1,913,03,2,      ,062011,1,0010000,1,1100                ,2,       ,2,       ,000521.4883,1
01,0229,003,00811,81,03,2,30,03,072008,1,65,223,6,500,24,1,223,48,2,      ,072010,1,0169200,1,1100                ,2,       ,2,       ,000405.4380, 
01,0230,002,00825,01,01,1,56,01,042005,2,05,094,1,232,58,1,832,53,2,      ,022010,1,0210000,5,1050    3050        ,2,       ,2,       ,000402.2367,1
01,0231,003,00827,03,03,2,22,01,102008,1,67,094,1,232,36,1,913,11,2,      ,102011,1,0030000,1,1100                ,2,       ,2,       ,000506.6075,1
01,0232,003,00827,03,03,2,39,02,062008,1,62,234,1,234,24,1,411,58,2,      ,062010,2,       , ,                    ,2,       ,2,       ,000459.4095,1
01,0232,003,00827,04,03,2,39,02,062008,1,62,141,1,234,24,1,144,58,2,      ,062010,1,0072000,1,1100                ,2,       ,2,       ,000459.4095,1
01,0232,003,00827,05,03,2,38,01,112006,1,63,094,1,234,47,1,411,34,2,      ,102010,1,0036000,1,1100                ,2,       ,2,       ,000459.4095,1
01,0233,003,00827,01,01,1,67,03,102008,3,04,023,4,222,03,2,   ,  ,1,012009,      ,2,       , ,                    ,2,       ,2,       ,000390.4029,2
01,0233,003,00827,03,03,1,25,02,012007,1,67,094,4,222,03,2,   ,  ,1,042007,      ,2,       , ,                    ,2,       ,2,       ,000546.1401,2
01,0234,003,00827,04,04,1,54,01,022008,4,63,522,4,222,01,2,   ,  ,1,032008,      ,2,       , ,                    ,2,       ,2,       ,000413.8853,2
01,0235,003,00827,01,01,2,70,02,112008,2,05,123,8,223,00,2,   ,  ,1,112008,      ,2,       , ,                    ,2,       ,2,       ,000365.6448,2
01,0235,003,00827,81,02,1,72,01,022006,2,65,094,6,500,88,2,   ,  ,2,      ,888888,2,       , ,                    ,2,       ,2,       ,000438.5590, 
01,0236,002,00828,02,02,2,51,03,082009,2,05,021,1,211,24,1,913,48,2,      ,082011,1,0050000,5,1100                ,1,0020000,1,0003500,000409.5165,1
01,0237,002,00828,01,01,1,40,01,022008,2,63,832,1,233,36,1,714,19,2,      ,022011,1,0044000,5,1100                ,2,       ,2,       ,000452.9037,1
01,0238,004,00833,04,02,1,58,05,092009,2,04,621,1,233,12,1,724,60,2,      ,092010,1,0050000,1,105020253025        ,1,0026000,2,       ,000414.3754,1
01,0239,002,00851,05,03,2,47,01,022007,3,03,021,1,211,36,1,913,31,2,      ,022010,1,0054000,1,105020303020        ,2,       ,2,       ,000411.0795,1
01,0239,002,00851,12,05,2,47,01,072008,2,04,021,1,234,24,1,913,14,2,      ,072010,1,0050000,1,105020203030        ,2,       ,2,       ,000411.0795,1
01,0240,002,00851,03,03,2,27,01,012008,1,61,330,1,235,24,1,513,20,2,      ,012010,1,0060000,1,105020203030        ,2,       ,2,       ,000554.5030,1
01,0241,001,00844,03,04,2,42,01,082006,2,63,021,1,235,24,1,513,24,1,082008,      ,2,       , ,                    ,1,0000000,2,       ,000477.6994,2
01,0242,001,00844,02,02,2,26,01,012005,2,04,021,1,212,12,1,347,12,1,012006,      ,2,       , ,                    ,2,       ,2,       ,000589.2253,2
01,0243,001,00844,01,01,1,50,03,102008,2,04,512,1,400,24,1,512,12,2,      ,102010,1,0062000,4,10902010            ,2,       ,2,       ,000430.3628,1
01,0244,001,00844,04,03,1,27,01,082006,1,68,522,1,233,36,1,122,36,1,082009,      ,1,0020000,1,1085    3015        ,1,0040000,1,0010500,000567.8828,1
01,0245,002,00840,03,05,1,46,01,022007,2,04,712,1,235,36,1,513,31,2,      ,022010,1,0060000,1,1090    3010        ,2,       ,2,       ,000420.2528,1
01,0246,003,00845,03,03,1,26,01,032009,1,04,516,1,233,36,1,713,06,2,      ,032012,1,0055000,4,10902010            ,2,       ,2,       ,000502.9819,1
01,0247,003,00845,01,01,1,47,01,032008,2,65,743,1,233,24,1,713,18,2,      ,032010,1,0040000,2,1090    3010        ,2,       ,2,       ,000381.1784,1
01,0248,003,00873,81,07,1,69,01,122007,2,04,611,6,500,88,1,932,21,2,      ,888888,1,0024000,1,1100                ,2,       ,2,       ,000404.5166, 
01,0248,003,00873,82,07,2,67,01,122007,2,01,021,6,500,88,2,   ,  ,2,      ,888888,2,       , ,                    ,2,       ,2,       ,000404.5166, 
