REGN,FILLER,URB,HHCN,REL,SEX,AGE,TLEFT,MDTLEFT,YDTLEFT,MSTAT,HGRADE,USOCC,REASON,CTRY,STAY,INDWORK,OCCUP,NOMONTH,RET,MDTRET,YDTRET,MDTEXP,YDTEXP,CASHREM,CASHAMT,MODE,RETAPSEP,CASHHOME,KINDREM,KINDAMT,SWGT,P6M_IND
7,22,1,882,5,2,23,2,9,2002,1,3,913,1,33,60,1,913,7,2,,,9,2007,1,10000,1,1,50000,1,20000,354.071,1
7,22,1,885,1,1,43,4,7,2001,2,6,742,1,51,88,1,723,54,2,,,88,8888,1,158000,1,2,,1,15300,354.071,1
7,22,1,887,4,1,56,2,1,2000,2,7,411,6,1,88,1,213,35,2,,,88,8888,1,65000,1,2,,1,30000,354.071,
7,22,1,887,3,2,48,1,10,1998,2,7,411,6,1,88,1,411,15,2,,,88,8888,2,,,2,,2,,354.071,
7,22,1,888,4,2,54,3,6,2000,2,6,743,1,94,88,1,743,36,2,,,88,8888,1,100000,1,2,,1,11500,354.071,1
7,22,1,920,3,2,21,1,12,2001,1,6,23,1,81,12,1,245,9,2,,,12,2002,1,102000,4,2,,2,,386.2593,1
7,22,1,959,3,2,23,2,7,2002,1,6,23,7,18,0,2,,,1,8,2002,,,2,,,1,0,2,,531.1067,
7,22,1,594,3,1,30,1,5,1998,1,7,827,1,89,31,1,827,31,1,12,2000,,,2,,,2,,2,,848.9457,2
7,22,1,594,3,2,28,1,1,1998,1,7,827,8,50,11,1,827,11,1,12,1998,,,2,,,2,,2,,848.9457,2
7,22,1,594,4,1,29,2,5,2002,2,7,23,1,52,12,1,721,42,2,,,5,2003,1,190000,1,2,,1,6000,848.9457,1
7,22,1,666,2,2,51,1,6,2002,2,7,523,4,82,0,2,,,1,6,2002,,,2,,,1,0,2,,515.2093,2
7,22,1,666,3,2,29,4,6,2002,1,7,213,3,82,0,1,213,24,1,6,2002,,,2,,,1,0,2,,515.2093,1
7,22,1,666,3,1,27,2,1,2002,1,7,215,1,81,9,1,215,27,1,9,2002,,,1,94000,1,1,262500,1,54000,515.2093,1
7,22,1,666,3,1,25,1,4,2002,1,7,23,1,89,36,1,311,5,2,,,4,2005,2,,,2,,2,,515.2093,1
7,22,2,1742,3,1,23,1,5,2001,1,7,23,1,82,9,1,721,9,1,2,2002,,,2,,,2,,2,,779.5446,2
7,22,2,1761,1,1,26,2,8,2002,2,3,21,1,51,8,1,811,20,2,,,4,2003,1,150000,2,1,80000,2,,779.5457,1
7,22,2,1839,3,2,25,3,4,2002,1,7,123,8,82,0,2,,,1,4,2002,,,2,,,1,0,2,,850.4106,2
7,22,1,1081,1,1,40,4,9,1999,2,7,21,1,96,10,1,834,48,1,7,2002,,,2,,,1,0,2,,198.2278,1
7,22,1,1130,1,1,42,2,5,2002,2,7,21,1,93,12,1,215,48,2,,,5,2003,1,180000,1,1,50000,2,,237.8734,1
7,22,1,1157,2,1,41,1,11,2001,2,3,731,1,81,24,1,712,10,2,,,11,2003,1,72000,1,2,,2,,216.2485,1
7,22,1,1196,1,1,50,3,1,2002,2,3,721,1,94,24,1,721,57,2,,,1,2004,1,90000,1,2,,2,,198.2278,1
7,22,1,1199,1,1,40,5,5,2002,2,5,931,1,26,6,1,834,30,2,,,11,2002,1,60000,1,2,,2,,198.2278,1
7,22,1,1219,3,1,32,5,8,2002,2,7,724,1,96,8,1,723,41,2,,,4,2003,1,60000,1,1,90000,1,21500,210.1962,1
7,22,1,626,6,1,36,3,3,2002,1,7,723,1,888,12,1,723,36,1,3,2002,,,1,72000,1,2,,2,,580.1276,2
7,22,1,1257,2,2,46,2,2,2000,2,6,21,1,39,24,1,913,48,1,2,2002,,,2,,,2,,2,,181.7466,2
7,22,1,1280,1,2,40,2,9,2002,1,7,421,4,96,6,2,,,2,,,3,2003,2,,,2,,2,,181.7466,2
7,22,1,1289,6,2,28,1,2,1998,4,4,23,3,52,88,1,347,55,2,,,88,8888,1,80000,1,2,,2,,199.9213,1
7,22,1,1293,1,1,41,1,5,2002,2,7,22,4,18,3,2,,,1,8,2002,,,2,,,1,30000,2,,199.9213,2
7,22,1,1293,2,2,40,1,5,2002,2,7,22,4,18,3,2,,,1,8,2002,,,2,,,1,0,2,,199.9213,2
7,22,1,1316,3,2,30,1,8,2001,2,7,23,1,81,24,1,223,13,2,,,8,2003,1,999999,5,2,,2,,140.3703,1
7,22,1,1318,4,1,42,2,6,2002,2,3,143,1,81,12,1,233,36,2,,,6,2003,1,60000,1,1,30000,1,4000,140.3703,1
7,22,1,1334,1,1,35,1,6,2002,2,7,834,1,39,12,1,834,3,2,,,6,2003,1,41600,1,2,,2,,120.4373,1
7,22,1,1345,3,1,26,1,9,2002,2,7,832,1,52,36,1,832,0,2,,,8,2005,2,,,2,,2,,166.6011,1
7,22,1,1354,3,2,26,2,8,2002,1,6,21,1,89,12,1,932,11,2,,,7,2003,2,,,2,,2,,166.6011,1
7,22,1,1385,4,1,26,2,4,2002,2,7,523,1,57,8,1,834,6,2,,,12,2002,1,66000,2,1,80000,2,,181.7466,1
7,22,1,1432,1,1,62,1,10,1997,2,6,22,4,64,4,2,,,1,2,1998,,,2,,,2,,2,,163.6816,2
7,22,1,1432,2,2,58,2,5,2000,2,1,21,4,64,2,2,,,1,7,2000,,,2,,,2,,2,,163.6816,2
7,22,1,1433,3,2,25,1,12,2000,1,3,911,1,52,6,1,347,6,1,6,2001,,,2,,,2,,2,,163.6816,2
7,22,1,1437,2,2,28,1,9,2002,2,7,412,8,21,0,2,,,1,9,2002,,,2,,,1,5000,2,,163.6816,2
7,22,1,1438,3,2,51,3,8,2002,3,7,234,1,1,12,1,913,2,2,,,8,2003,1,20000,1,2,,2,,163.6816,1
7,22,1,1438,5,1,15,1,8,2002,1,3,23,5,1,12,2,,,2,,,8,2003,2,,,2,,2,,163.6816,2
7,22,1,1439,4,1,26,2,5,2002,2,6,94,1,52,6,1,913,12,2,,,11,2002,1,55000,1,2,,2,,163.6816,1
7,22,1,1468,3,1,28,1,3,2002,1,6,23,1,35,10,1,512,6,2,,,1,2003,1,32000,1,2,,2,,166.6011,1
7,22,1,1476,1,1,43,1,3,2002,2,7,723,1,90,12,1,143,7,2,,,3,2003,1,180000,4,2,,2,,166.6011,1
7,22,1,400,3,2,23,1,7,2002,1,4,413,1,52,6,1,515,2,1,9,2002,,,1,7000,1,1,15000,2,,627.9506,1
7,22,1,426,4,1,33,5,6,2002,2,4,713,1,81,12,1,713,39,2,,,6,2003,1,20000,4,2,,2,,580.1274,1
7,22,1,428,2,1,30,2,8,2001,2,7,816,1,81,19,1,411,17,2,,,2,2003,1,79000,1,2,,2,,580.1274,1
7,22,1,431,2,1,38,4,6,2001,2,6,712,1,81,18,1,713,52,2,,,12,2002,1,58000,1,2,,1,1700,580.1274,1
7,22,1,432,4,1,26,1,1,2001,2,4,713,1,81,18,1,713,18,1,7,2002,,,1,18000,4,1,30000,1,15000,580.1274,1
7,22,1,514,3,2,29,1,6,2002,2,6,522,8,96,1,2,,,1,8,2002,,,2,,,1,10000,2,,483.4404,2
7,22,1,565,1,1,45,5,6,2001,2,7,921,1,35,15,1,314,52,1,9,2002,,,1,175000,1,1,90000,2,,483.4401,1
7,22,1,465,3,2,25,5,3,2001,1,7,512,1,82,8,1,829,40,1,12,2001,,,2,,,2,,2,,725.1593,2
7,22,2,1685,1,1,38,1,4,1998,2,4,712,1,81,24,1,724,48,1,5,2002,,,2,,,1,4000,2,,779.546,1
7,22,2,1692,1,1,43,1,8,2001,2,4,711,1,104,6,1,711,7,1,5,2002,,,1,15000,4,1,30000,2,,779.546,1
7,22,1,520,1,1,42,2,6,2002,2,3,721,1,81,24,1,721,39,2,,,6,2004,1,30000,1,2,,2,,527.3887,1
7,22,1,521,3,1,31,2,9,2001,1,7,223,1,96,36,1,223,48,2,,,9,2004,1,60000,1,2,,2,,527.3887,1
7,22,1,523,3,2,23,1,4,2001,1,7,23,1,52,6,1,245,6,1,10,2001,,,2,,,2,,2,,527.3887,2
7,22,1,527,1,1,64,2,10,2000,2,6,833,1,96,36,1,832,60,2,,,10,2003,1,70000,1,2,,2,,527.3887,1
7,22,1,527,2,2,63,2,7,2002,2,4,21,1,96,12,1,513,15,2,,,7,2003,1,10000,1,2,,2,,527.3887,1
7,22,1,528,3,2,40,1,4,2002,1,7,143,4,39,0,2,,,1,4,2002,,,2,,,1,0,2,,527.3887,2
7,22,2,1703,2,1,40,2,5,2002,2,7,123,1,81,24,1,123,40,2,,,5,2004,1,60000,1,2,,2,,779.5451,1
7,46,1,1881,1,1,41,3,12,2000,2,4,734,1,10,24,1,814,53,1,7,2002,,,1,14000,1,1,120000,1,7000,441.8795,1
7,46,1,1933,2,1,37,4,1,2002,2,7,94,1,35,10,1,834,32,2,,,11,2002,1,180000,1,2,,1,85000,482.0503,1
7,46,1,1941,3,2,27,2,7,2002,1,7,215,1,82,9,1,724,26,2,,,4,2003,1,200000,1,1,50000,2,,482.0503,1
7,46,1,1943,2,1,41,4,4,2002,2,7,94,1,66,10,1,314,40,2,,,2,2003,1,150000,1,2,,2,,482.0503,1
7,46,1,1966,1,1,52,4,3,2001,2,7,412,1,81,24,1,933,50,2,,,3,2003,1,30000,1,2,,2,,441.8794,1
7,46,2,2077,4,1,21,2,1,2002,2,3,611,1,89,21,1,825,18,2,,,10,2003,1,85000,1,2,,2,,892.0903,1
7,46,2,2077,3,2,30,2,10,1999,1,7,419,1,89,24,1,913,24,1,1,2002,,,2,,,2,,2,,892.0903,2
7,46,2,2082,3,1,27,1,99,1999,1,7,94,1,999,88,1,834,99,2,,,88,8888,2,,,2,,2,,892.0903,1
7,46,1,1977,3,1,27,2,10,2001,1,6,721,1,81,12,1,721,12,2,,,10,2002,1,10000,1,2,,2,,441.8793,1
7,46,2,2105,4,1,27,4,1,2001,2,7,23,6,96,21,1,511,20,2,,,10,2002,1,80500,1,2,,2,,876.7605,
7,46,1,1981,7,2,30,3,10,2000,4,7,343,1,39,12,1,513,48,1,12,2001,,,2,,,2,,2,,565.3671,2
7,46,2,2136,1,1,46,3,5,2001,2,7,21,1,81,24,1,921,48,2,,,5,2003,1,48000,1,2,,2,,832.3155,1
7,46,2,2198,3,2,29,1,6,1998,1,4,21,1,82,59,1,913,51,2,,,5,2003,2,,,2,,2,,832.3144,1
7,61,1,2228,3,2,28,1,9,1998,1,7,21,1,89,33,1,932,33,1,8,2001,,,2,,,2,,2,,47.7847,2
7,61,1,2228,3,2,26,1,9,2002,1,7,21,1,18,24,1,513,1,2,,,9,2004,2,,,2,,2,,47.7847,1
7,61,1,2228,3,1,25,1,7,2001,1,7,23,5,104,17,2,,,2,,,12,2002,2,,,2,,2,,47.7847,2
7,61,1,2241,3,1,32,5,9,2002,2,7,921,1,50,5,1,215,50,2,,,2,2003,2,,,1,150000,2,,54.9825,1
7,61,2,2329,3,1,26,2,1,2002,1,6,734,1,81,36,1,734,36,2,,,1,2005,1,5000,1,2,,1,24000,97.8234,1
7,61,2,2318,3,1,27,2,9,2001,1,7,21,1,18,13,1,723,36,2,,,10,2002,1,30000,1,2,,2,,96.8917,1
7,61,2,2356,3,1,27,2,5,2001,1,7,642,1,999,17,1,834,27,2,,,10,2002,1,50000,1,2,,2,,117.3881,1
7,61,1,2252,6,2,72,3,9,2001,3,6,22,6,96,20,2,,,2,,,5,2003,1,2600,3,2,,1,5000,47.7847,
7,61,1,2252,6,1,23,1,12,2000,1,7,245,1,21,6,1,234,6,1,6,2001,,,2,,,2,,2,,47.7847,2
8,26,1,2,2,2,56,2,10,1999,2,2,21,1,67,36,1,913,58,2,,,10,2002,1,20000,4,2,,1,6500,106.2468,1
8,26,1,89,1,1,39,4,12,2001,2,7,131,1,33,6,1,834,30,1,6,2002,,,1,58000,1,1,125000,1,15000,115.9055,1
8,26,2,279,2,2,63,1,10,1997,2,1,913,4,1,12,2,,,1,9,1998,,,2,,,2,,2,,627.6222,2
8,26,1,35,3,2,36,2,9,2000,1,4,913,1,52,88,1,421,67,2,,,88,8888,1,6000,2,2,,2,,127.4962,1
8,26,1,122,6,2,62,3,8,2002,2,7,23,6,96,12,1,234,60,2,,,7,2003,1,5000,1,1,16000,2,,106.2468,
8,26,1,138,3,2,60,1,5,2000,2,6,23,6,95,88,1,513,28,2,,,88,8888,1,5000,1,2,,1,9000,115.9056,
8,26,1,141,7,1,33,5,1,2002,2,7,21,1,35,6,1,314,36,1,7,2002,,,1,90000,1,1,60000,1,10500,115.9056,1
8,26,1,148,3,2,40,1,7,2001,2,7,23,8,96,88,2,,,2,,,88,8888,2,,,2,,2,,106.2469,2
8,26,1,151,3,2,32,3,7,2001,2,7,522,1,47,88,1,513,12,2,,,88,8888,1,120000,1,2,,1,11000,106.2469,1
8,26,1,153,3,1,29,2,2,2000,1,7,23,1,888,12,1,834,36,2,,,1,2003,1,90000,1,2,,2,,106.2469,1
8,26,1,39,3,2,32,2,6,1999,1,7,23,1,39,99,1,913,53,2,,,99,9999,2,,,2,,2,,182.1376,1
8,26,1,173,2,1,40,1,9,2000,2,7,622,1,81,27,1,215,24,2,,,12,2002,1,87000,1,2,,2,,122.0059,1
8,26,1,179,3,2,38,4,7,2002,2,3,913,3,52,11,1,741,50,2,,,6,2003,1,24000,1,1,45000,1,5000,122.0059,1
8,26,1,195,3,2,37,3,7,2001,4,4,23,1,39,24,1,913,60,2,,,6,2003,1,12000,1,2,,2,,126.268,1
8,26,1,203,3,2,44,1,1,2002,2,6,23,8,1,88,2,,,2,,,88,8888,1,16000,1,2,,2,,126.268,2
8,26,1,205,3,2,21,1,7,2002,1,6,21,1,18,88,1,913,2,2,,,88,8888,2,,,2,,2,,106.2468,1
8,26,1,212,6,2,33,1,5,1999,2,4,23,6,96,88,1,93,40,2,,,88,8888,2,,,2,,2,,106.2468,
8,26,2,326,3,2,31,1,6,2001,1,7,231,3,46,88,1,513,12,2,,,88,8888,2,,,2,,2,,656.9103,1
8,26,1,230,6,2,28,2,5,2002,1,4,21,1,53,25,1,913,39,2,,,6,2004,2,,,1,50000,1,1800,129.4426,1
8,26,1,234,3,2,33,3,8,2002,1,6,21,1,39,11,1,913,24,2,,,7,2003,1,20000,1,1,50000,1,23000,129.4426,1
8,37,2,918,3,2,26,1,10,2001,1,7,234,8,96,88,2,,,2,,,88,8888,1,10000,1,2,,2,,825.9416,2
8,37,1,591,3,2,27,2,3,2001,1,4,743,1,39,24,1,143,22,2,,,3,2003,1,49000,1,2,,2,,318.4922,1
8,37,1,603,2,1,33,5,9,2002,2,7,92,1,81,10,1,314,50,2,,,7,2003,1,90000,1,1,200000,2,,278.9056,1
8,37,1,603,1,2,33,2,7,2002,2,7,231,4,39,0,2,,,1,7,2002,,,2,,,1,0,2,,278.9056,2
8,37,1,614,2,1,38,2,7,2002,2,6,714,1,50,6,1,714,22,2,,,12,2002,1,60000,1,1,30000,2,,265.4104,1
8,37,2,1025,4,2,35,3,10,2000,2,7,522,1,39,24,1,913,57,2,,,10,2002,1,18000,1,2,,2,,854.6539,1
8,37,1,487,1,1,37,2,7,2001,2,6,833,1,81,20,1,833,36,2,,,3,2003,1,90000,1,2,,1,89000,318.4922,1
8,37,2,845,3,1,24,3,1,2002,1,7,92,1,52,12,1,723,30,2,,,1,2003,1,28000,1,2,,2,,1790.5638,1
8,37,2,1036,3,2,23,1,10,2001,1,4,932,1,94,60,1,515,11,2,,,10,2005,1,42000,1,2,,2,,273.0393,1
8,37,2,1044,2,2,52,1,5,1998,2,4,513,1,39,59,1,913,52,2,,,4,2003,1,25000,1,2,,2,,273.0393,1
8,37,1,495,2,2,36,2,11,2001,2,1,131,1,39,11,1,913,10,2,,,12,2002,1,30000,1,2,,1,11600,353.8802,1
8,37,1,504,1,1,40,1,10,2001,2,7,827,1,81,24,1,713,11,2,,,10,2003,1,75000,1,2,,2,,353.8802,1
8,37,1,471,3,2,27,1,2,2002,2,7,421,3,96,25,1,421,7,2,,,3,2004,1,44000,1,2,,1,5000,289.5386,1
8,37,1,476,3,2,31,1,8,2001,1,7,421,1,39,24,1,913,10,1,7,2002,,,1,18000,1,1,6000,1,3500,289.5386,1
8,37,2,944,3,2,40,2,8,2002,4,7,421,1,81,24,1,913,60,2,,,8,2004,1,34000,1,1,20000,1,12000,825.9424,1
8,37,2,944,3,2,29,2,9,2002,1,6,21,1,89,24,1,913,47,2,,,9,2004,1,38000,1,1,30000,1,33000,825.9424,1
8,37,1,534,2,1,38,5,8,2002,2,7,215,1,81,13,1,215,48,2,,,9,2003,1,45000,1,1,150000,1,5000,289.5385,1
8,37,1,540,1,1,59,1,10,1997,2,3,815,1,81,48,1,816,48,1,10,2001,,,2,,,2,,2,,289.5385,2
8,37,2,964,2,1,53,3,9,2002,2,7,122,1,89,12,1,642,12,2,,,9,2003,2,,,1,0,1,8000,996.756,1
8,37,2,964,3,1,26,1,9,2001,1,6,723,1,81,24,1,723,12,2,,,9,2003,1,26000,1,2,,2,,996.756,1
8,37,1,550,4,1,46,1,10,1998,2,7,723,1,35,10,1,314,14,1,2,1999,,,2,,,2,,2,,317.047,2
8,37,1,368,3,2,30,2,4,2002,1,7,23,1,95,11,1,223,15,2,,,3,2003,2,,,2,,2,,265.4103,1
8,37,1,558,3,1,27,3,5,2001,1,7,92,1,83,10,1,723,30,1,6,2002,,,1,60000,1,1,45000,1,15000,266.9804,1
8,37,2,982,1,1,47,5,1,2002,2,7,215,1,81,12,1,215,60,2,,,12,2002,1,180000,1,2,,2,,825.9431,1
8,37,2,897,3,2,27,1,1,2002,1,2,21,1,81,12,1,913,9,2,,,1,2003,2,,,2,,2,,825.9421,1
8,37,1,683,3,1,39,1,7,2000,1,7,23,1,67,15,1,515,13,1,10,2001,,,2,,,2,,2,,281.0123,2
8,37,1,698,1,1,41,4,11,2001,2,6,23,1,52,13,1,314,50,2,,,12,2002,1,240000,1,2,,2,,441.5906,1
8,37,1,728,6,2,54,5,9,2002,4,7,223,1,81,10,1,223,50,2,,,8,2003,2,,,1,100000,2,,560.9181,1
8,37,1,751,2,2,55,2,3,2000,2,4,21,1,39,36,1,913,38,2,,,3,2003,1,48000,1,2,,2,,257.5945,1
8,37,2,804,3,2,20,1,6,2002,1,6,91,1,39,24,1,913,3,1,9,2002,,,1,15000,1,1,20000,2,,825.9399,1
8,48,1,1094,4,1,35,4,1,2002,2,7,215,3,82,11,1,215,11,2,,,12,2002,1,120000,1,2,,2,,109.6515,1
8,48,1,1175,1,1,46,5,11,2001,2,7,92,1,33,12,1,834,60,2,,,11,2002,1,150000,1,2,,2,,119.6197,1
8,48,1,1286,3,2,38,1,2,1998,1,6,21,1,82,50,1,913,50,1,4,2002,,,2,,,1,2500,1,6000,109.6515,1
8,60,2,1592,6,2,51,2,8,2002,2,4,21,8,96,4,1,222,48,2,,,12,2002,1,10000,1,1,30000,1,9000,444.3508,1
8,60,1,1547,3,2,32,1,8,2001,1,6,21,1,51,24,1,913,13,2,,,8,2003,1,7000,1,2,,2,,321.8379,1
8,60,2,1822,3,2,20,1,6,2002,1,7,21,3,47,88,1,913,3,2,,,88,8888,2,,,2,,2,,533.2228,1
8,60,2,1822,3,2,26,1,8,2001,1,7,21,3,47,88,1,913,13,2,,,88,8888,1,5000,3,2,,2,,533.2228,1
8,64,1,1826,3,2,33,2,9,1999,2,5,412,1,82,38,1,913,55,2,,,11,2002,1,30000,1,2,,2,,151.3817,1
8,64,2,1971,2,1,36,5,7,2002,2,7,522,1,52,6,1,142,45,2,,,1,2003,1,60000,1,1,50000,1,30150,312.8998,1
8,64,2,1982,3,2,23,1,9,2002,1,7,21,1,18,9,1,913,0,2,,,6,2003,2,,,2,,2,,315.9771,1
8,64,2,2012,3,2,26,1,1,2001,1,7,122,1,39,25,1,913,20,2,,,2,2003,1,71000,1,2,,1,3000,379.173,1
8,64,1,1910,3,1,27,1,3,2002,2,4,341,1,89,12,1,512,6,2,,,2,2003,1,95000,1,2,,2,,103.1357,1
8,64,1,1844,3,1,32,4,9,2002,1,7,23,1,32,6,1,314,40,2,,,3,2003,1,60000,1,2,,1,10000,100.9213,1
8,64,2,2031,3,1,30,3,8,2002,2,7,94,1,35,12,1,314,27,2,,,8,2003,2,,,1,200000,2,,344.7021,1
8,64,2,2046,3,2,32,1,10,2000,1,4,513,1,96,23,1,513,8,1,6,2001,,,2,,,2,,2,,344.7023,2
8,64,2,2048,3,2,27,1,1,2002,2,7,913,1,51,25,1,913,8,2,,,2,2004,1,14000,1,2,,2,,344.7023,1
8,64,2,2052,3,2,37,3,1,2002,1,6,21,1,82,23,1,913,58,2,,,12,2003,1,3000,5,2,,2,,344.7023,1
8,64,1,1851,3,1,46,2,6,2001,2,7,311,1,57,15,1,713,30,1,9,2002,,,1,54000,1,1,20000,1,10500,100.9213,1
8,64,1,1857,3,1,31,3,7,2001,1,7,23,1,35,10,1,314,50,1,5,2002,,,1,30000,1,1,100000,1,12000,100.9213,1
8,64,1,1860,2,1,47,2,7,2000,2,6,23,1,81,30,1,723,55,2,,,1,2003,1,60000,1,2,,2,,100.9213,1
8,64,1,1862,2,1,52,5,8,2002,2,7,642,1,1,6,1,314,30,2,,,2,2003,1,300000,1,1,300000,1,39700,92.6979,1
8,64,2,2070,3,1,29,3,7,2001,1,7,643,1,96,10,1,834,28,1,4,2002,,,2,,,1,25000,1,5700,315.9771,1
8,64,2,2070,3,1,28,2,8,2002,1,7,643,1,89,10,1,834,20,2,,,6,2003,2,,,2,,2,,315.9771,1
8,64,2,2070,3,1,25,2,4,2001,1,7,21,1,52,10,1,834,10,1,3,2002,,,2,,,2,,2,,315.9771,2
8,64,2,2074,3,1,32,3,9,2002,1,7,621,1,39,12,1,834,30,2,,,9,2003,2,,,2,,2,,315.9771,1
8,64,2,2074,3,1,34,4,8,2002,1,6,21,1,39,12,1,834,41,2,,,8,2003,1,10000,1,2,,2,,315.9771,1
8,64,2,2103,3,2,38,3,1,2002,4,7,21,1,39,24,1,913,50,2,,,1,2004,1,36000,1,2,,2,,342.0913,1
8,64,1,1952,4,1,31,3,9,2002,2,7,912,1,52,11,1,512,20,2,,,8,2003,1,60000,1,1,50000,1,25000,110.0959,1
8,64,2,2141,3,2,23,2,6,2002,1,4,21,3,82,24,1,913,24,2,,,6,2004,1,70000,3,1,20000,1,5000,340.5348,1
8,64,2,2146,6,1,47,5,10,2001,1,7,21,3,96,60,1,222,60,1,5,2002,,,1,30000,1,1,50000,1,28000,340.5348,1
8,64,2,2146,6,1,36,5,10,2001,1,7,21,3,96,60,1,311,60,1,5,2002,,,1,15000,1,1,30000,1,2900,340.5348,1
8,64,2,2147,3,1,33,5,5,2001,4,7,612,3,96,9,1,314,45,1,1,2002,,,2,,,2,,2,,340.5348,2
9,7,1,33,2,2,37,2,5,2002,2,7,223,1,81,11,1,223,16,2,,,4,2003,1,80000,1,2,,2,,222.4433,1
9,7,2,115,6,2,20,1,10,2001,1,4,911,3,57,14,1,512,11,2,,,12,2002,1,5000,3,2,,2,,153.137,1
9,7,2,115,6,2,17,1,10,2001,1,3,911,3,57,14,1,512,11,2,,,12,2002,2,,,2,,2,,153.137,1
9,7,2,126,3,1,21,1,3,1999,1,4,612,1,57,88,1,712,42,2,,,88,8888,2,,,2,,2,,167.0588,1
9,7,1,84,3,2,30,1,2,2002,1,7,421,1,89,36,1,822,7,2,,,3,2005,1,20000,4,2,,2,,223.1701,1
9,7,1,91,1,2,58,1,6,2002,1,7,223,8,96,7,2,,,2,,,12,2002,2,,,2,,2,,222.4434,2
9,7,1,95,1,1,48,1,8,1998,2,4,113,1,81,24,1,341,18,1,2,2000,,,2,,,2,,2,,222.4434,2
9,7,2,313,3,1,20,1,1,2001,1,6,21,1,81,23,1,831,20,2,,,12,2002,1,10000,3,2,,2,,163.234,1
9,7,2,317,1,1,28,1,1,2001,2,0,612,1,81,35,1,831,8,2,,,12,2003,1,8000,4,2,,2,,163.234,1
9,7,2,320,3,2,29,1,1,2002,1,0,21,1,81,24,1,913,8,2,,,1,2004,2,,,2,,2,,163.234,1
9,7,2,320,3,2,31,1,6,2001,3,0,21,1,51,24,1,913,15,2,,,6,2003,1,10000,3,2,,2,,163.234,1
9,7,2,323,3,2,18,1,1,2001,1,4,21,1,78,24,1,913,20,2,,,12,2002,1,9000,3,2,,2,,163.234,1
9,7,2,302,1,1,42,1,1,2001,2,6,612,1,81,24,1,712,10,2,,,12,2002,1,14000,3,2,,2,,171.6697,1
9,7,2,310,2,2,37,1,6,2002,2,7,21,1,78,24,1,913,4,2,,,5,2004,1,5500,3,2,,2,,171.6697,1
9,7,1,42,3,2,31,1,2,2001,1,7,913,1,81,24,1,913,18,2,,,2,2003,1,5000,4,2,,2,,222.4433,1
9,7,2,168,3,2,33,1,11,2000,1,6,21,1,81,36,1,913,22,2,,,12,2002,1,12000,4,2,,1,7000,153.137,1
9,7,2,174,2,2,40,1,3,1999,2,6,413,8,81,3,2,,,1,6,1999,,,2,,,2,,2,,124.1339,2
9,7,2,183,3,1,41,1,9,1998,1,1,832,1,57,24,1,832,24,1,9,2000,,,2,,,2,,2,,153.1372,2
9,7,2,197,3,1,24,1,9,1998,2,1,921,3,57,12,1,632,12,1,10,2000,,,2,,,2,,2,,153.1369,2
9,7,2,197,3,2,23,1,3,2000,2,1,21,8,81,3,2,,,1,6,2000,,,2,,,2,,2,,153.1369,2
9,7,2,207,3,1,21,1,6,1999,1,3,921,3,57,18,1,712,2,1,8,1999,,,2,,,2,,2,,199.7438,2
9,7,2,219,3,2,28,1,7,2001,1,4,21,1,51,24,1,913,15,2,,,7,2003,1,24120,1,2,,2,,153.1372,1
9,7,2,235,3,1,28,1,7,1998,1,2,643,3,57,24,1,712,16,1,4,2000,,,2,,,2,,2,,153.1371,2
9,7,2,235,3,1,24,1,9,1998,1,1,643,3,57,12,1,516,11,1,8,1999,,,2,,,2,,2,,153.1371,2
9,7,2,253,1,1,38,2,3,1998,2,1,832,3,57,60,1,832,54,2,,,3,2003,2,,,2,,2,,153.1372,1
9,7,2,253,2,2,38,1,3,1999,2,3,611,3,15,56,1,512,42,2,,,11,2003,1,8000,1,2,,2,,153.1372,1
9,7,2,254,1,1,30,1,10,2000,2,3,612,1,57,25,1,516,23,2,,,11,2002,1,14000,1,2,,2,,153.1372,1
9,7,2,256,3,1,25,2,11,2001,1,1,921,3,57,18,1,931,48,2,,,5,2003,2,,,2,,2,,153.1372,1
9,7,2,256,3,1,23,2,11,2001,1,1,921,3,57,18,1,931,48,2,,,5,2003,2,,,2,,2,,153.1372,1
9,7,2,265,3,2,28,1,5,2002,1,1,21,1,51,24,1,913,5,2,,,5,2004,2,,,2,,2,,153.1371,1
9,7,2,334,3,1,40,2,4,2000,2,1,612,3,57,36,1,931,30,2,,,4,2003,2,,,2,,2,,153.1371,1
9,7,2,334,4,2,38,1,2,2001,2,2,21,1,51,28,1,913,20,2,,,1,2003,1,12000,1,2,,2,,153.1371,1
9,7,2,351,3,2,26,1,3,2001,1,3,21,1,51,24,1,913,19,2,,,3,2003,1,13000,1,2,,2,,153.1371,1
9,7,2,362,1,2,45,1,7,2001,3,0,611,3,57,36,1,512,11,1,8,2002,,,2,,,1,5000,1,3000,153.1371,1
9,72,2,532,3,2,32,2,9,2001,1,7,93,1,39,15,1,913,60,2,,,12,2002,1,12000,1,2,,1,500,696.969,1
9,72,2,535,3,2,28,2,8,2001,1,6,421,1,39,24,1,513,37,2,,,8,2003,1,3000,1,2,,2,,696.969,1
9,72,2,600,4,1,31,3,5,2002,2,7,834,1,81,6,1,723,18,2,,,11,2002,1,125000,1,2,,2,,638.8869,1
9,72,1,421,3,1,32,3,8,2002,2,7,92,1,50,10,1,834,30,2,,,6,2003,1,20000,1,2,,2,,214.1417,1
