REGN,PROV,URB,HHCN,REL,SEX,AGE,TLEFT,MDTLEFT,YDTLEFT,MSTAT,HGRADE,USOCC,REASON,CTRY,STAY,INDWORK,OCCUP,NOMONTH,RET,MDTRET,YDTRET,MDTEXP,YDTEXP,CASHREM,CASHAMT,MODE,RETAPSEP,CASHHOME,KINDREM,KINDAMT,SWGT
1,55,1,1169,4,1,26,1,9,1999,2,4,723,1,81,24,1,723,24,1,9,2001,,,1,31000,4,1,0,1,9000,340.7453
1,55,1,1175,3,1,23,2,7,2001,1,6,23,1,8,88,1,512,26,2,,,88,8888,2,,,2,,2,,340.7453
1,55,1,1180,1,1,45,2,3,1999,2,4,23,1,81,33,1,123,42,2,,,12,2001,1,122000,1,2,,2,,311.434
1,55,1,1180,2,2,45,1,10,1997,2,7,223,1,81,38,1,322,38,1,12,2000,,,2,,,2,,2,,311.434
1,55,1,1183,3,2,26,2,3,2000,1,4,23,1,82,21,1,913,44,2,,,12,2001,1,24000,1,2,,2,,311.434
1,55,1,1185,3,2,25,2,2,2001,1,7,23,1,52,6,1,347,12,1,8,2001,,,1,32000,2,1,30000,1,3450,311.434
1,55,1,1203,3,2,31,2,7,2001,1,4,23,1,39,24,1,913,27,2,,,7,2003,2,,,1,20000,1,3000,309.9788
1,55,1,1220,1,1,55,1,6,2001,2,7,321,4,96,6,2,,,2,,,12,2001,2,,,2,,2,,311.4335
1,55,1,1226,1,1,33,1,12,2000,2,7,131,1,46,25,1,932,9,2,,,1,2003,1,91800,1,2,,2,,291.9208
1,55,1,1238,1,1,48,4,12,2000,2,7,23,1,82,9,1,314,40,1,9,2001,,,1,250000,1,1,150000,2,,339.7459
1,55,1,1263,2,2,38,1,7,1999,2,4,21,1,39,33,1,913,26,2,,,4,2002,1,60000,1,2,,2,,311.4343
1,55,1,1299,3,2,27,1,11,1999,1,7,21,1,81,25,1,223,22,2,,,12,2001,1,23000,1,2,,2,,311.4335
1,55,1,1304,3,2,21,1,7,2000,1,6,21,1,39,23,1,913,14,2,,,6,2002,1,20500,1,2,,2,,311.4335
1,55,1,1309,3,2,24,1,3,2001,1,4,21,1,51,23,1,913,6,2,,,2,2003,1,15000,1,2,,2,,311.4335
1,55,1,1309,3,2,31,1,1,2001,1,4,21,1,51,23,1,913,9,2,,,12,2002,1,18000,1,2,,2,,311.4335
1,55,1,1322,1,1,41,3,7,2000,2,7,232,1,52,9,1,314,40,1,4,2001,,,2,,,1,300000,1,5250,311.4335
1,55,1,1328,6,2,38,3,7,2000,2,3,911,1,82,17,1,913,53,2,,,12,2001,1,48000,4,2,,2,,311.4335
1,55,1,1336,1,1,52,5,1,2001,2,7,23,1,81,11,1,241,56,2,,,12,2001,1,68000,1,2,,2,,311.4336
1,55,1,1344,6,2,46,2,8,1997,2,7,21,1,96,88,1,121,56,2,,,88,8888,1,50000,1,2,,2,,311.4336
1,55,1,1344,6,2,39,2,1,1999,2,7,23,1,83,38,1,913,48,2,,,3,2002,1,40000,1,2,,1,11200,311.4336
1,55,1,1344,6,2,68,1,4,2001,3,1,21,6,96,12,2,,,2,,,4,2002,2,,,2,,2,,311.4336
1,55,1,1349,1,1,40,2,6,2001,2,6,23,6,96,23,1,913,53,2,,,5,2003,1,75000,4,2,,1,4500,373.7203
1,55,1,1359,2,2,29,1,8,2001,2,4,522,1,52,6,1,932,1,2,,,2,2002,1,4000,4,2,,2,,311.4336
1,55,1,1370,2,1,55,5,7,2000,2,7,23,1,54,24,1,412,57,2,,,7,2002,1,100000,4,2,,2,,313.7936
1,55,1,1374,3,2,25,3,11,1999,1,6,422,1,18,88,1,513,48,2,,,88,8888,1,25000,4,2,,2,,313.7936
1,55,1,1385,2,2,34,1,12,2000,2,4,21,1,78,12,1,913,9,2,,,12,2001,1,15000,1,2,,2,,311.4334
1,55,1,1416,3,2,33,1,6,2000,1,4,911,1,39,24,1,913,15,2,,,6,2002,1,18000,4,2,,2,,311.4337
1,55,1,1412,3,2,21,1,9,2000,1,6,23,6,60,88,1,913,12,2,,,88,8888,1,30000,4,2,,1,5000,311.4337
1,55,1,1426,2,1,60,2,4,2001,2,4,23,1,81,23,1,724,30,2,,,3,2002,1,25000,1,2,,2,,311.4335
1,55,1,1437,3,2,21,2,9,2000,1,6,21,1,39,15,1,913,19,2,,,12,2001,1,30000,1,2,,2,,339.7466
1,55,1,1439,3,1,29,1,11,1999,2,6,347,1,89,24,1,347,22,2,,,11,2001,1,58000,1,2,,2,,339.7466
1,55,1,1443,3,2,24,1,12,1996,1,4,913,1,82,88,1,913,57,2,,,88,8888,1,29000,1,2,,1,5000,306.4108
1,55,1,1443,4,1,31,1,9,2001,2,6,621,1,89,24,1,932,0,2,,,9,2003,1,5000,1,2,,2,,306.4108
1,55,1,1445,1,1,42,4,9,2001,2,6,832,1,81,22,1,723,54,2,,,7,2003,1,13000,4,2,,2,,306.4108
1,55,1,1448,5,1,25,2,9,2000,2,6,23,1,81,24,1,825,36,2,,,9,2002,1,40000,4,2,,2,,306.4108
1,55,1,1449,2,1,41,2,7,2001,2,4,23,1,81,24,1,522,48,2,,,7,2003,1,30000,4,2,,2,,306.4108
1,55,1,1458,6,1,58,1,2,2000,2,7,234,6,96,88,1,913,19,2,,,88,8888,2,,,2,,2,,311.4343
1,55,1,1458,6,2,56,1,2,2000,2,7,234,6,96,88,1,913,19,2,,,88,8888,2,,,2,,2,,311.4343
1,55,1,1472,1,2,44,1,12,1999,3,7,21,1,89,24,1,913,21,2,,,12,2001,1,72000,4,2,,2,,311.4333
1,55,1,1475,1,2,28,4,10,2000,4,7,21,4,32,5,2,,,1,3,2001,,,2,,,2,,2,,311.4333
1,55,1,1484,3,2,28,2,10,1999,1,7,23,1,89,23,1,743,48,1,9,2001,,,1,18000,1,1,30000,1,13000,431.1536
1,55,1,1484,4,1,42,4,7,1999,2,7,23,1,81,25,1,516,57,1,8,2001,,,1,21000,1,1,40000,1,12000,431.1536
1,55,1,1484,3,2,33,3,9,2000,1,7,23,1,39,23,1,913,54,2,,,8,2002,1,21000,1,2,,2,,431.1536
1,55,1,1485,3,2,40,2,7,1999,4,4,21,1,39,19,1,913,42,1,2,2001,,,2,,,2,,2,,431.1536
1,55,1,1486,2,2,35,2,2,2001,2,4,21,1,888,23,1,913,48,2,,,1,2005,1,30000,1,2,,2,,431.1536
1,55,1,1489,3,2,34,2,12,1999,2,7,23,1,81,24,1,913,48,2,,,12,2001,1,18000,1,2,,2,,467.1492
1,55,1,1489,3,2,40,2,12,1998,2,7,131,1,39,36,1,913,48,2,,,12,2001,1,18000,1,2,,2,,467.1492
1,55,1,1494,4,1,42,2,7,1999,2,4,23,1,81,23,1,712,59,1,6,2001,,,1,8000,4,1,20000,2,,467.1492
1,55,1,1507,3,2,23,1,6,2001,1,6,921,1,52,5,1,245,3,2,,,11,2001,1,20000,1,2,,2,,339.7469
1,55,1,1511,3,2,21,1,9,2001,1,4,512,1,39,24,1,512,0,2,,,9,2003,2,,,2,,2,,339.7469
1,55,1,1517,3,1,34,2,3,1999,1,3,23,1,81,32,1,724,60,2,,,11,2001,1,64000,4,2,,1,25000,333.394
1,55,1,1520,1,1,46,2,12,1997,2,3,23,1,81,13,1,724,24,1,1,1999,,,2,,,2,,2,,333.394
1,55,1,1530,4,2,25,1,7,2001,2,5,21,1,39,23,1,913,2,2,,,6,2003,1,35000,4,2,,2,,311.4337
1,55,1,1534,1,1,44,5,11,2000,2,7,23,1,95,12,1,834,60,2,,,11,2001,1,120000,4,2,,2,,311.4337
1,55,1,1539,6,1,52,1,10,2000,2,7,131,6,96,88,1,911,11,2,,,88,8888,1,48000,4,2,,2,,373.7192
1,55,1,1539,6,2,57,1,10,2000,2,6,21,6,96,88,2,,,2,,,88,8888,2,,,2,,2,,373.7192
1,55,1,1539,6,1,26,1,5,1999,2,4,23,6,32,48,1,422,28,2,,,5,2003,1,36000,1,2,,1,2000,373.7192
1,55,1,1541,6,2,45,3,10,1999,1,7,23,1,51,88,1,913,48,2,,,88,8888,2,,,2,,2,,373.7192
1,55,1,1545,2,2,33,1,11,2000,2,4,23,1,39,24,1,913,10,2,,,11,2002,1,30000,4,2,,2,,373.7192
1,55,1,1549,3,2,28,2,99,9999,1,4,21,1,82,88,1,913,38,2,,,88,8888,1,38000,4,2,,2,,311.4331
1,55,1,1550,3,2,28,1,9,1997,1,4,911,1,46,21,1,913,21,1,6,1997,,,1,40000,1,2,,2,,311.4331
1,55,1,1551,5,2,36,2,6,2000,1,4,21,1,82,88,1,913,60,2,,,88,8888,1,37000,4,2,,2,,311.4331
1,55,1,1551,3,2,34,1,8,2000,3,2,23,1,46,36,1,913,13,2,,,8,2003,1,28000,4,2,,2,,311.4331
1,55,1,1558,3,1,28,1,1,2001,1,4,921,1,81,24,1,721,8,2,,,1,2003,1,30000,1,2,,2,,311.4331
1,55,1,1559,2,2,37,1,1,1999,2,4,911,1,39,36,1,913,32,2,,,1,2002,2,,,2,,2,,311.4331
1,55,1,1566,3,2,39,1,1,1997,1,7,419,1,82,24,1,913,24,1,1,1999,,,2,,,2,,2,,311.4319
1,55,1,1571,3,2,43,1,3,1999,1,7,412,1,83,24,1,913,24,1,3,2001,,,1,65000,4,2,,2,,311.4319
1,55,1,1581,3,1,25,1,2,1999,1,4,724,1,81,36,1,724,31,2,,,2,2002,1,30000,4,2,,2,,261.6926
1,55,2,1597,2,2,43,3,6,2000,2,6,94,1,89,11,1,913,51,1,4,2001,,,2,,,1,10000,2,,896.507
1,55,2,1600,2,2,46,2,7,2001,2,4,913,1,81,25,1,513,28,2,,,8,2003,1,16000,1,1,55500,1,5500,896.507
1,55,2,1605,3,2,22,1,6,2000,1,4,23,1,89,15,1,724,15,1,9,2001,,,1,16000,1,1,45000,1,2000,896.507
1,55,2,1613,1,1,32,3,5,2000,2,6,523,1,80,23,1,643,55,2,,,4,2002,1,13000,1,2,,2,,896.5062
1,55,2,1614,3,2,37,3,2,2000,1,4,21,1,82,26,1,913,60,2,,,4,2002,1,25000,4,2,,2,,896.5062
1,55,2,1615,1,1,44,3,9,2000,2,4,642,1,81,25,1,734,60,2,,,10,2002,1,10500,1,2,,2,,896.5062
1,55,2,1665,1,1,55,2,1,1998,2,4,834,1,96,14,1,834,23,1,3,1999,,,2,,,2,,2,,896.5066
1,55,2,1683,6,2,66,1,1,2001,3,4,21,4,67,11,2,,,2,,,12,2001,2,,,2,,2,,968.2278
1,55,2,1683,6,2,28,3,6,1999,1,6,23,1,67,88,1,213,57,2,,,88,8888,1,18000,4,2,,2,,968.2278
1,55,2,1683,6,2,25,3,6,1999,1,7,23,1,67,88,1,931,57,2,,,88,8888,1,24000,4,2,,2,,968.2278
1,55,2,1685,2,2,49,3,7,1999,2,4,741,1,82,32,1,913,58,2,,,3,2002,1,60000,1,2,,1,1500,968.2278
1,55,2,1699,1,1,30,1,11,1999,2,7,23,1,89,33,1,932,22,2,,,8,2002,1,90000,1,2,,2,,821.7993
1,55,2,1700,3,2,32,1,2,2000,1,2,21,1,89,40,1,913,19,2,,,6,2003,1,60000,1,2,,2,,821.7993
1,55,2,1734,2,2,39,1,6,1998,2,4,21,1,89,8,1,913,8,1,2,1999,,,2,,,2,,2,,821.8002
1,55,2,1749,2,2,57,3,11,1999,2,2,743,1,81,25,1,743,46,2,,,12,2001,1,16000,4,2,,2,,896.5033
1,55,2,1750,4,1,37,1,4,2001,2,6,23,1,47,9,1,931,5,2,,,1,2002,1,84000,1,2,,2,,896.5033
1,55,2,1764,1,1,46,4,7,2001,2,4,714,1,81,11,1,714,39,2,,,6,2002,1,22500,1,2,,2,,821.8023
1,55,2,1772,1,1,33,4,9,2001,2,6,23,1,81,12,1,821,42,2,,,9,2002,2,,,2,,2,,821.8005
1,55,2,1773,2,2,30,1,7,2001,2,7,21,1,39,12,1,913,2,2,,,7,2002,1,28000,1,2,,2,,821.8005
1,55,2,1776,3,2,18,1,9,1998,1,4,23,6,96,88,2,,,2,,,88,8888,2,,,2,,2,,821.8005
1,55,2,1776,3,1,19,1,9,1998,1,4,23,6,96,88,2,,,2,,,88,8888,2,,,2,,2,,821.8005
1,55,2,1776,2,2,50,1,9,1998,2,4,23,6,96,88,1,913,36,2,,,88,8888,1,75000,1,2,,2,,821.8005
1,55,2,1778,3,1,26,1,5,2000,1,4,23,1,81,24,1,312,16,2,,,5,2002,1,20000,1,2,,2,,896.507
1,55,2,1778,3,1,30,1,9,2000,2,4,23,1,81,24,1,825,12,2,,,9,2002,1,18000,1,2,,2,,896.507
1,55,2,1778,4,2,31,1,8,2000,2,4,21,1,39,24,1,913,13,2,,,8,2002,2,,,2,,2,,896.507
1,55,2,1778,3,2,27,1,9,1998,1,4,21,1,81,39,1,413,36,2,,,12,2001,1,30000,1,2,,2,,896.507
1,55,2,1789,1,1,44,1,9,2000,2,4,742,1,80,24,1,712,12,2,,,9,2002,1,33600,4,2,,2,,986.1575
1,55,2,1792,3,2,29,1,4,1998,1,6,23,1,46,60,1,513,41,2,,,4,2003,1,90000,4,2,,2,,986.1575
1,55,2,1794,1,2,53,2,1,1998,3,1,131,1,57,24,1,913,40,1,1,2000,,,2,,,2,,2,,986.1575
1,55,2,1798,2,2,50,2,9,2000,2,7,131,1,54,17,1,913,37,2,,,2,2002,1,48000,1,2,,2,,986.1575
1,55,2,1798,1,1,50,2,9,2000,2,7,131,1,54,17,1,914,37,2,,,2,2002,1,90000,1,2,,2,,986.1575
1,55,2,1816,3,1,24,1,9,1999,1,7,23,1,89,27,1,724,24,2,,,12,2001,1,48000,1,2,,2,,896.5155
1,55,2,1825,1,1,51,5,1,2001,2,7,23,1,35,24,1,512,60,2,,,1,2003,1,100000,1,2,,2,,986.1601
1,55,2,1827,4,2,26,2,12,2000,2,4,21,1,39,23,1,913,21,2,,,11,2002,1,70000,1,2,,2,,986.1601
1,55,2,1841,3,2,28,3,8,1999,1,4,23,1,39,88,1,913,49,2,,,88,8888,1,36000,4,2,,2,,785.464
1,55,2,1860,3,2,32,1,12,1999,1,4,921,1,39,24,1,913,21,2,,,12,2001,1,28000,4,2,,2,,876.4198
1,55,2,1861,3,2,20,1,9,2001,1,4,913,1,81,24,1,913,0,2,,,9,2003,2,,,2,,2,,821.8016
1,55,2,1866,2,2,49,1,1,1998,2,4,21,1,57,38,1,913,38,1,3,2001,,,1,50000,2,2,,2,,821.8016
1,55,2,1869,3,2,34,1,12,1999,1,4,21,1,39,24,1,913,21,2,,,12,2001,1,40000,1,2,,2,,821.8016
1,55,2,1879,2,2,47,4,12,2000,2,3,21,1,39,12,1,913,34,2,,,12,2001,1,26000,1,2,,2,,843.065
1,55,2,1885,1,1,42,1,12,1996,2,6,611,1,52,60,1,712,57,2,,,12,2001,1,70000,4,2,,2,,986.1614
1,55,2,1897,2,2,36,1,12,1999,2,6,21,1,32,36,1,913,21,2,,,12,2002,1,34000,4,2,,2,,856.3021
1,55,2,1901,2,1,45,2,4,1999,2,6,724,1,81,36,1,724,60,2,,,4,2002,1,40000,4,2,,2,,856.3021
1,55,2,1914,3,2,24,2,9,2001,1,7,21,1,39,25,1,913,36,2,,,10,2003,1,15000,4,2,,2,,821.8032
1,55,2,1916,3,2,28,1,2,1999,1,7,21,1,39,36,1,913,31,2,,,2,2002,1,25000,1,2,,2,,821.8032
1,55,2,1916,3,2,26,1,5,2001,1,7,222,1,46,88,1,913,4,2,,,88,8888,2,,,2,,2,,821.8032
2,9,1,1,2,1,59,2,7,2001,2,4,94,1,81,24,1,833,54,2,,,7,2003,2,,,2,,2,,27.8602
2,9,1,1,3,1,24,2,5,2001,1,7,92,1,33,11,1,913,15,2,,,4,2002,2,,,2,,2,,27.8602
2,9,1,21,6,2,60,1,4,2000,3,7,241,6,96,88,1,913,16,2,,,88,8888,2,,,2,,1,6000,25.5385
2,9,1,22,3,1,21,1,10,2000,1,6,213,1,57,15,1,411,11,2,,,1,2002,1,60000,2,2,,1,29000,25.5385
2,9,1,27,3,2,41,3,5,2001,1,7,94,1,81,23,1,223,56,2,,,4,2003,2,,,1,10000,1,67000,51.077
2,9,1,27,3,1,33,3,1,2001,1,7,94,1,81,23,1,411,50,2,,,12,2002,2,,,2,,2,,51.077
2,9,1,38,1,2,50,2,3,2001,2,4,611,4,96,12,1,913,22,2,,,3,2002,1,25000,1,2,,1,8500,27.3627
2,9,1,38,3,2,29,1,4,1997,1,6,92,1,96,88,1,913,53,2,,,88,8888,1,20000,1,2,,1,4000,27.3627
2,9,2,81,3,2,24,1,9,2000,1,7,234,1,81,24,1,913,12,2,,,9,2002,2,,,2,,1,6000,42.2675
2,9,2,89,1,1,65,1,9,1999,2,2,611,6,96,88,2,,,2,,,88,8888,2,,,2,,2,,50.721
2,9,2,89,2,2,55,1,9,1999,2,2,611,6,96,88,1,913,24,2,,,88,8888,1,300000,1,2,,1,60000,50.721
2,9,2,94,3,2,29,1,12,2000,1,4,421,1,63,24,1,913,9,2,,,12,2002,1,10000,1,2,,2,,50.721
2,15,1,101,2,2,30,1,8,2000,2,7,222,1,81,24,1,322,13,2,,,7,2002,1,12000,1,2,,2,,265.4945
2,15,1,115,4,1,27,1,2,1999,2,1,832,1,89,36,1,743,32,2,,,2,2002,1,90000,1,2,,2,,241.3586
2,15,1,121,4,2,37,3,11,2000,2,6,21,1,82,12,1,913,46,2,,,11,2001,1,9000,1,2,,2,,241.3586
2,15,1,133,4,2,51,2,3,1999,2,4,921,1,81,33,1,913,54,2,,,12,2001,1,18000,1,2,,2,,221.2453
2,15,1,141,3,2,48,2,4,2001,3,4,21,1,82,24,1,913,40,2,,,4,2003,1,10000,1,2,,2,,221.2453
2,15,1,159,3,2,76,2,9,2000,3,4,21,3,18,24,1,513,24,2,,,9,2002,2,,,2,,2,,241.3586
2,15,1,161,6,2,38,2,3,2001,1,6,21,1,39,24,1,913,30,2,,,3,2003,2,,,2,,2,,241.3586
2,15,1,161,6,2,43,2,12,2000,1,6,21,1,82,24,1,913,34,2,,,12,2002,2,,,2,,2,,241.3586
2,15,1,167,5,2,35,3,8,2001,1,7,21,1,39,12,1,913,25,2,,,8,2002,2,,,2,,2,,241.3586
2,15,1,169,3,1,36,2,6,2001,1,6,741,1,81,36,1,741,57,2,,,4,2004,1,15000,1,1,50000,2,,240.5901
2,15,1,187,4,2,30,1,8,2001,2,4,21,1,81,36,1,913,1,2,,,8,2004,1,24000,1,2,,2,,265.4944
2,15,1,203,2,2,43,2,11,2000,2,4,21,1,39,24,1,913,36,2,,,11,2002,2,,,2,,2,,379.2781
2,15,1,234,2,2,49,1,12,1999,2,4,21,1,39,24,1,913,21,2,,,12,2001,1,3000,1,2,,2,,253.4508
2,15,2,253,3,2,37,2,9,2001,3,2,921,1,39,24,1,913,56,2,,,9,2003,2,,,2,,2,,807.6593
2,15,2,259,2,2,29,1,7,1997,2,3,921,1,82,88,1,913,50,2,,,88,8888,1,4000,4,2,,2,,807.6593
2,15,2,261,2,2,35,2,10,1999,2,4,21,1,53,36,1,913,60,2,,,10,2002,1,24000,1,2,,1,95000,807.6593
2,15,2,291,2,2,63,2,6,1999,2,2,131,1,47,48,1,913,58,2,,,6,2003,1,20000,1,2,,2,,669.1954
2,15,2,291,3,2,26,1,6,2000,1,7,91,1,81,36,1,223,15,2,,,6,2003,1,15000,1,2,,2,,669.1954
2,15,2,296,3,2,32,2,1,2001,1,2,743,1,39,24,1,913,50,1,7,2001,,,1,30000,1,1,6000,2,,669.1954
2,15,2,296,3,2,25,1,12,1999,1,4,743,1,89,24,1,823,21,2,,,12,2001,1,30000,1,2,,2,,669.1954
2,15,2,299,3,2,40,3,6,2000,1,6,411,6,17,21,1,913,57,2,,,3,2002,1,10000,1,2,,1,5000,669.1954
2,15,2,305,3,1,38,2,5,2001,2,6,611,1,81,24,1,832,48,2,,,5,2003,1,15000,1,2,,2,,605.746
2,15,2,305,4,2,35,2,5,2001,2,6,21,1,81,24,1,913,48,2,,,5,2003,1,5000,1,2,,2,,605.746
2,15,2,310,3,2,40,3,3,1999,3,4,21,1,82,24,1,913,53,1,3,2001,,,2,,,2,,2,,605.746
2,15,2,330,3,1,29,2,6,2001,1,3,921,1,51,8,1,933,27,2,,,8,2002,2,,,1,100000,1,7500,726.8945
2,15,2,351,2,2,34,2,8,2000,2,4,21,1,39,12,1,913,24,1,8,2001,,,1,8000,1,1,5000,1,2000,660.8128
2,15,2,358,4,1,30,1,6,1997,2,6,642,6,96,54,1,311,51,2,,,12,2001,1,30000,1,2,,2,,660.8128
2,15,2,359,4,2,30,1,9,2001,2,4,21,1,39,24,1,913,1,2,,,9,2003,2,,,2,,2,,660.8128
2,15,2,366,1,1,30,3,5,2001,2,4,712,1,81,24,1,721,36,2,,,5,2003,1,24000,1,2,,2,,605.7468
2,15,2,368,3,1,21,1,4,2001,1,6,723,1,81,29,1,723,4,2,,,9,2003,1,20000,4,2,,2,,605.7468
2,15,2,387,4,1,33,5,3,2000,2,7,91,1,52,12,1,834,42,1,7,2001,,,1,60000,1,1,20000,2,,678.0358
2,15,2,435,3,2,29,1,12,1997,1,6,913,1,83,48,1,913,45,2,,,12,2001,2,,,2,,2,,605.7455
2,15,2,452,3,2,27,2,8,2001,1,6,522,1,39,23,1,913,48,2,,,7,2003,1,25000,1,1,30000,1,5000,605.7446
2,15,2,469,3,2,33,2,12,1999,1,2,921,1,57,38,1,913,47,2,,,4,2002,1,12000,4,2,,1,100,653.8207
2,15,2,484,1,1,39,2,5,1998,2,4,712,1,78,24,1,712,35,1,1,2001,,,2,,,2,,2,,649.3444
2,15,2,500,2,2,29,2,8,2001,2,3,21,1,39,24,1,913,49,2,,,8,2003,1,6000,1,1,26000,2,,605.7451
2,15,2,520,4,2,28,1,5,2001,2,6,23,1,39,24,1,913,4,2,,,5,2003,2,,,2,,2,,605.7448
2,15,2,521,2,2,28,1,5,2000,2,4,21,1,82,24,1,913,15,1,8,2001,,,1,80000,1,1,10000,1,2000,605.7448
2,15,2,526,2,2,44,2,12,2000,2,4,913,1,57,15,1,913,60,2,,,3,2002,1,20000,1,2,,2,,605.7448
2,31,1,537,2,1,33,2,1,2000,2,4,712,1,18,24,1,713,48,2,,,1,2002,1,51000,1,2,,2,,313.4067
2,31,1,547,3,2,27,1,3,1997,1,6,23,1,50,57,1,827,54,2,,,12,2001,1,30000,1,2,,1,3000,341.8978
2,31,1,555,6,2,36,2,6,2000,1,7,21,1,39,24,1,913,39,2,,,6,2002,2,,,2,,2,,313.4067
2,31,1,575,3,1,32,2,11,1998,1,6,413,1,89,36,1,932,34,2,,,11,2001,1,32000,4,2,,2,,313.4067
2,31,1,576,3,2,29,2,12,2000,1,6,932,1,39,24,1,913,33,2,,,12,2002,1,12000,1,2,,2,,313.4067
2,31,1,580,3,2,23,1,5,2000,1,7,21,1,94,36,1,411,16,2,,,5,2003,1,20000,4,2,,2,,313.4067
2,31,1,599,2,2,31,2,2,2001,2,6,21,1,94,30,1,913,32,2,,,8,2003,1,3900,4,2,,2,,314.3628
2,31,1,606,1,1,72,1,5,2000,2,7,22,4,9,3,2,,,1,6,2001,,,2,,,1,0,2,,417.8759
2,31,1,606,2,2,72,1,5,2000,2,7,22,4,9,3,2,,,1,6,2001,,,2,,,1,0,2,,417.8759
2,31,1,610,3,2,28,1,10,1999,1,7,222,1,18,24,1,222,23,2,,,10,2002,1,8600,1,2,,2,,417.8759
2,31,1,610,3,1,30,2,9,2000,2,7,522,1,94,24,1,834,50,2,,,8,2002,1,60000,1,2,,2,,417.8759
2,31,1,612,3,2,26,1,11,1998,1,6,323,1,39,48,1,913,34,2,,,11,2002,1,42000,1,2,,2,,417.8759
2,31,1,625,6,2,38,3,12,2000,2,4,21,1,39,24,1,913,60,2,,,12,2002,1,2000,1,2,,1,2000,379.3481
2,31,1,643,4,2,33,2,11,2000,2,7,21,3,18,88,1,913,24,2,,,88,8888,2,,,2,,2,,313.4066
2,31,1,644,6,1,65,2,11,2000,1,6,611,3,96,31,1,913,60,2,,,8,2002,2,,,2,,2,,313.4066
2,31,1,667,1,1,55,1,5,1997,2,7,131,4,18,1,2,,,1,6,1997,,,2,,,2,,2,,292.8218
2,31,1,667,2,2,56,1,6,2000,2,7,222,4,47,1,2,,,1,7,2000,,,2,,,2,,2,,292.8218
2,31,1,667,3,2,24,1,5,1997,1,7,23,4,18,1,2,,,1,6,1997,,,2,,,2,,2,,292.8218
2,31,1,667,3,2,25,1,6,2000,1,7,411,4,47,1,2,,,1,7,2000,,,2,,,2,,2,,292.8218
2,31,1,672,3,2,25,2,7,1998,1,3,911,1,39,24,1,913,24,1,10,1999,,,2,,,2,,2,,292.8218
2,31,1,683,2,2,37,2,6,2001,2,4,21,1,888,24,1,913,28,2,,,4,2003,1,21000,1,1,60000,1,29300,313.4067
2,31,1,684,2,2,42,2,5,2001,2,4,21,1,39,24,1,913,21,2,,,5,2003,1,26000,1,1,50000,2,,313.4067
2,31,1,686,3,2,25,2,7,2001,1,2,913,1,82,29,1,913,30,2,,,12,2003,1,19000,1,1,90000,2,,345.1162
2,31,1,688,2,1,46,5,1,2001,2,7,215,1,81,12,1,215,60,2,,,1,2002,1,90000,1,2,,2,,345.1162
2,31,1,704,2,2,25,4,2,2001,2,6,21,1,52,6,1,347,24,1,8,2001,,,1,40000,5,1,100000,2,,313.407
2,31,2,759,3,2,21,1,8,2000,1,1,21,1,82,24,1,913,14,2,,,8,2002,1,8000,1,2,,2,,520.5791
2,31,2,760,2,2,28,1,6,2000,2,4,21,1,94,12,1,913,15,1,4,2001,,,2,,,1,5000,2,,520.5791
2,31,2,762,2,2,38,1,9,1998,2,7,21,1,89,36,1,913,36,1,9,2001,,,1,27000,1,1,80000,2,,520.5791
2,31,2,794,3,2,28,2,7,2001,2,4,21,1,39,23,1,913,24,2,,,6,2003,1,20000,4,2,,2,,520.5789
2,31,2,801,3,2,25,1,8,2001,4,2,913,1,82,24,1,913,1,2,,,8,2003,2,,,2,,2,,520.5789
2,31,2,814,3,2,25,1,12,2000,1,2,21,1,94,24,1,913,8,1,6,2001,,,2,,,1,10000,2,,526.8906
2,31,2,817,2,2,27,1,4,2001,2,6,21,1,39,24,1,913,5,2,,,4,2003,1,15000,4,2,,2,,567.9026
2,31,2,822,4,2,24,1,8,2000,2,7,21,1,39,12,1,913,13,1,8,2001,,,1,10000,4,1,40000,1,40000,567.9026
2,31,2,837,3,2,31,1,1,1999,1,7,343,1,89,24,1,734,32,1,1,2001,,,2,,,2,,2,,567.9062
2,31,2,849,2,2,31,2,3,2000,2,3,21,1,39,24,1,913,27,1,7,2000,,,2,,,2,,2,,595.2955
2,31,2,865,3,2,20,1,4,2001,1,6,21,4,39,6,2,,,2,,,10,2001,2,,,2,,2,,567.9056
2,31,2,886,3,2,30,2,1,2001,1,6,411,1,39,24,1,913,56,2,,,1,2003,1,70000,4,2,,2,,520.5791
2,31,2,886,3,2,28,1,6,1998,1,3,522,1,82,48,1,913,39,2,,,6,2002,2,,,2,,2,,520.5791
2,31,2,913,3,2,28,1,10,2000,4,7,235,3,888,88,1,235,11,2,,,88,8888,1,25000,1,2,,2,,604.8609
2,31,2,921,4,2,28,1,4,1999,2,3,21,1,39,36,1,913,28,2,,,99,2002,1,20000,1,2,,2,,604.8609
2,31,2,924,2,2,37,3,3,2001,2,3,21,1,39,24,1,913,36,2,,,2,2003,1,24000,1,2,,2,,604.8609
2,31,2,929,3,2,24,1,7,2001,1,7,21,1,39,24,1,913,2,2,,,7,2003,2,,,2,,2,,520.5806
2,31,2,935,3,1,30,2,10,1999,1,6,611,3,57,88,1,512,60,2,,,88,8888,1,30000,4,2,,1,10000,520.5806
2,31,2,947,4,2,34,2,2,2000,2,7,21,1,39,24,1,913,48,2,,,2,2002,1,40000,4,2,,1,25000,520.5794
