REGN,PROV,URB,HHCN,REL,SEX,AGE,MOLEFT,YRLEFT,MSTAT,HGRADE,USOCC,REASON,CTRY,OCUP,SWORK,RET,MORET,YRRET,MOEXP,YREXP,CASHREM,CASHAMT,MODE,CASHHOME,INKIND,KINDAMT,SWGT
13,76,1,3081,2,1,40,10,96,2,5,532,1,9,531,691,2,,,7,1997,1,50000,1,,1,50300,534.5936
13,76,1,3082,6,1,44,4,95,2,5,985,1,81,985,1287,2,,,4,1997,1,140000,1,,2,,534.5936
13,76,1,3084,2,1,46,9,95,2,4,846,2,18,846,794,2,,,88,8888,1,100600,1,,2,,534.5936
13,76,1,3088,3,1,22,8,96,1,5,Z30,1,63,173,896,2,,,12,1997,2,,,,2,,490.0441
13,76,1,3095,2,1,52,11,89,2,6,111,1,52,111,1189,2,,,5,1997,1,139000,1,,1,70000,490.0441
13,76,1,3108,2,1,37,8,96,2,6,985,1,39,981,886,2,,,5,1997,1,144500,1,,1,15300,539.0487
13,76,1,3111,2,1,39,7,96,2,5,589,1,81,700,1282,2,,,6,1997,1,120000,4,,1,14730,490.0444
13,76,1,3116,2,1,36,5,96,2,5,813,1,81,989,1192,2,,,5,1997,1,42000,1,,2,,490.0444
13,76,1,3121,2,1,39,5,96,2,5,857,1,81,857,885,1,3,97,,,2,,,70000,1,12500,490.0442
13,76,1,3124,2,1,51,11,96,2,4,531,1,51,531,387,2,,,88,8888,1,44000,1,,2,,490.0442
13,76,1,3124,3,1,29,10,95,1,6,216,1,51,861,1095,1,3,97,,,2,,,50000,2,,490.0442
13,76,1,3129,3,1,36,9,96,4,4,Z90,1,35,981,380,2,,,6,1997,1,18000,1,,2,,490.0442
13,76,1,3135,3,2,27,11,93,1,6,Z90,1,96,71,1193,2,,,88,8888,1,93600,2,,1,4800,544.4934
13,76,1,3140,6,2,32,2,97,1,5,512,1,52,171,579,2,,,5,1997,1,10000,4,,2,,544.4934
13,76,1,3140,6,2,28,2,97,1,5,389,1,52,171,385,2,,,8,1997,1,10000,4,,2,,544.4934
13,76,1,3143,2,2,47,2,97,2,6,111,5,96,111,297,2,,,2,2000,2,,,,2,,544.4934
13,76,1,3146,3,2,25,12,96,1,4,Z90,1,94,532,394,2,,,9,1998,1,15900,1,,2,,490.0444
13,76,1,3161,6,1,29,3,97,1,4,871,1,56,871,397,2,,,9,1998,2,,,,2,,490.0444
13,76,1,3194,3,1,23,11,96,1,6,Z90,1,96,981,1196,2,,,8,1997,1,52000,1,,2,,270.4411
13,76,1,3215,3,1,31,10,95,1,5,451,1,81,451,1095,2,,,11,1997,2,,,,1,1000,295.0266
13,76,1,3232,3,1,30,12,96,1,6,23,1,77,851,995,2,,,10,1997,2,,,15000,1,5000,270.4411
13,76,1,3240,2,2,40,99,99,2,6,135,1,39,541,1193,2,,,11,1998,1,30000,1,,1,6000,270.4411
13,76,1,3271,1,1,37,1,95,2,4,700,1,81,700,286,1,3,97,,,1,20000,4,100000,1,41500,270.441
13,76,1,3280,6,2,32,6,96,1,6,79,5,96,79,689,2,,,12,1997,2,,,,1,4000,297.4852
13,76,1,3280,6,2,30,6,96,1,6,79,5,96,79,689,2,,,12,1997,2,,,,1,4000,297.4852
13,76,1,3282,2,1,34,3,97,2,6,Z90,1,81,32,889,2,,,2,1998,2,,,,2,,297.4852
13,76,1,3283,4,1,28,1,97,2,5,857,1,81,857,1182,2,,,11,1997,2,,,,1,300,297.4852
13,76,1,3290,3,2,25,1,96,1,5,74,1,81,74,894,2,,,12,1997,1,30000,4,,1,8500,270.4411
13,76,1,3294,1,1,48,10,96,2,2,95,1,81,95,894,2,,,11,1997,1,36000,1,,2,,270.4411
13,76,1,3300,4,2,29,99,99,2,4,Z20,1,52,171,9986,2,,,10,1997,2,,,,2,,270.4411
13,76,1,3300,3,1,30,7,96,2,6,949,1,35,981,9989,2,,,12,1997,1,15000,1,,1,2850,270.4411
13,76,1,3308,2,1,49,9,94,2,6,362,1,96,42,1094,1,2,97,,,2,,,,1,20000,270.4411
13,76,1,3314,2,1,45,2,96,2,3,951,1,56,855,289,1,1,97,,,1,30000,1,20000,2,,330.5392
13,76,1,3316,4,1,30,11,96,2,6,Z90,1,15,855,1196,2,,,11,1998,1,16000,1,,2,,330.5392
13,76,1,3328,2,1,44,3,96,2,5,985,1,81,551,396,2,,,88,8888,1,36000,1,,2,,270.4412
13,76,1,3334,3,1,32,7,96,1,6,Z90,1,96,981,896,2,,,7,1997,1,7992,1,,2,,270.4412
13,76,1,3343,2,1,52,11,96,2,5,839,1,90,981,1286,2,,,12,1997,1,90000,1,,2,,270.441
13,76,1,3349,2,2,38,7,96,2,4,Z20,1,39,541,794,2,,,12,1997,1,18000,1,,1,2650,270.4411
13,76,1,3351,2,1,43,6,96,2,4,855,1,39,855,692,2,,,6,1997,1,76000,1,,1,13920,270.4411
13,76,1,3355,3,2,25,3,97,1,6,191,2,1,191,796,2,,,88,8888,2,,,13400,1,3588,270.4411
13,76,1,3360,2,1,36,4,95,2,4,951,1,81,951,193,2,,,4,1997,1,31200,1,,1,2190,270.4411
13,76,1,3364,2,1,37,8,96,2,5,849,1,81,849,1191,2,,,9,1997,1,36000,1,,1,64000,270.4411
13,76,1,3367,2,1,43,2,97,2,5,532,1,56,581,484,2,,,8,1997,1,20000,1,,2,,270.4411
13,76,1,3372,2,2,44,3,96,2,6,Z20,1,39,549,1287,2,,,88,8888,1,10000,1,,1,6400,270.4411
13,76,1,3375,4,1,29,12,95,2,6,211,1,97,332,1295,2,,,12,1997,1,45000,1,,2,,300.4901
13,76,1,3375,4,1,30,1,97,2,6,21,1,82,21,197,2,,,1,1999,2,,,,2,,300.4901
13,76,1,3414,3,2,37,1,97,1,5,66,1,47,66,292,2,,,88,8888,2,,,104000,2,,270.4411
13,76,1,3446,3,2,25,12,96,1,6,325,1,78,541,493,2,,,12,1998,1,11000,4,,2,,304.2462
13,76,1,3494,3,1,26,12,94,1,6,855,1,94,855,1294,2,,,5,1997,1,37000,4,,2,,295.0265
13,76,1,3529,2,1,37,10,96,2,6,589,5,97,589,1096,2,,,4,1997,1,4000,4,,2,,270.441
13,76,1,3532,2,1,40,3,97,2,4,532,1,52,532,397,2,,,3,1998,2,,,,2,,270.441
13,76,1,3553,6,2,23,10,96,1,4,451,1,52,171,1096,2,,,4,1997,2,,,,2,,666.0676
13,76,1,3559,2,1,43,2,97,2,4,985,1,81,844,792,2,,,5,1999,1,20000,1,,1,2920,666.0676
13,76,1,3595,3,1,21,5,95,1,5,532,1,81,532,595,2,,,5,1997,1,28000,4,,1,40000,666.0674
13,76,1,3596,2,2,66,10,96,2,1,Z20,2,96,541,1096,2,,,12,1999,1,13000,1,,2,,666.0674
13,76,1,3600,2,2,27,2,96,2,3,844,1,57,844,1193,1,2,97,,,1,4000,4,15000,1,24000,666.0674
13,76,1,3607,6,1,35,9,94,2,4,843,1,81,843,994,1,12,96,,,1,20000,4,13000,1,29000,666.0674
13,76,1,3607,2,1,40,8,96,2,4,846,1,89,989,888,2,,,8,1998,1,90000,1,,2,,666.0674
13,76,1,3610,3,2,33,2,96,2,6,111,1,81,321,1187,2,,,5,1997,1,9000,4,,1,3500,666.0674
13,76,1,3610,4,1,27,3,96,2,4,Z90,1,81,595,396,2,,,5,1997,1,9000,4,,1,7000,666.0674
13,76,1,3621,4,1,35,99,93,2,6,29,1,51,700,9986,2,,,88,8888,1,30000,4,,1,3000,666.0674
13,76,1,3624,2,1,37,1,97,2,6,451,1,63,981,188,2,,,11,1997,1,20000,1,120000,1,26000,666.0674
13,76,1,3657,1,1,33,1,96,2,3,985,1,81,432,1293,2,,,12,1997,1,37000,4,,2,,666.0674
13,76,1,3672,2,1,42,12,95,2,5,872,1,81,872,1295,2,,,12,1997,1,24000,1,,2,,521.3978
13,76,1,3677,2,1,26,8,93,2,4,531,1,35,531,893,2,,,8,1997,1,40000,4,,2,,463.4647
13,76,1,3685,1,1,59,2,95,2,3,182,1,78,189,295,1,3,97,,,2,,,,2,,463.4646
13,76,1,3709,3,2,25,11,96,1,5,324,1,89,332,1196,2,,,88,8888,1,20000,4,,2,,617.9529
13,76,1,3714,2,1,45,1,96,2,3,954,1,81,954,996,2,,,9,1998,1,20800,4,,1,5200,617.9529
13,76,1,3723,2,2,39,1,97,2,5,794,1,81,791,197,2,,,88,8888,2,,,,2,,566.4569
13,76,1,3736,2,1,47,1,97,2,6,700,1,52,26,197,2,,,7,1997,1,10000,2,,2,,505.5976
13,76,1,3757,2,1,35,10,96,2,6,Z90,1,33,42,1096,2,,,4,1997,1,39000,2,,2,,505.5978
13,76,1,3785,2,1,54,6,95,2,1,999,1,81,951,695,2,,,5,1997,1,36000,4,,2,,463.4647
13,76,1,3812,3,1,30,4,96,2,6,985,1,33,23,496,1,1,97,,,1,12000,1,24500,1,45000,514.9607
13,76,1,3814,2,1,40,10,96,2,5,Z90,1,21,982,1096,1,3,97,,,1,84500,2,91000,1,7800,514.9607
13,76,1,3828,2,1,38,3,92,2,6,531,1,90,531,392,1,3,97,,,1,50000,4,50000,1,20000,463.4647
13,76,1,3845,3,2,25,3,95,1,3,799,1,81,541,395,2,,,88,8888,2,,,,2,,514.9608
13,76,1,3886,2,1,44,1,95,1,5,Z90,1,80,432,982,2,,,88,8888,1,62400,1,,2,,220.0023
13,76,1,3890,2,2,41,2,92,2,5,311,1,52,949,292,2,,,3,1998,1,10000,3,,1,500,201.6687
13,76,1,3898,2,1,48,10,95,2,5,Z90,1,81,855,891,2,,,6,1997,1,27300,3,,1,28000,201.6687
13,76,1,3927,2,1,35,6,92,2,5,872,1,39,872,692,1,2,97,,,1,80000,1,35000,1,12500,201.6689
13,76,1,3932,3,1,48,5,94,1,5,162,1,81,162,594,2,,,6,1997,1,42000,4,,2,,201.6689
13,76,1,3935,2,1,47,4,96,2,3,931,1,15,931,595,2,,,99,9999,1,30000,4,,1,999999,201.6689
13,76,1,3958,2,1,41,3,97,2,6,846,1,39,852,692,2,,,4,1998,2,,,,2,,226.8773
13,76,1,3964,2,1,36,12,96,2,6,21,1,57,219,490,2,,,12,1997,2,,,20000,2,,201.6687
13,76,1,3978,2,2,43,10,96,2,4,Z90,1,81,541,1096,2,,,10,1998,1,10000,1,,2,,201.6686
13,76,1,4002,3,2,29,4,92,1,6,66,1,96,66,492,2,,,10,1997,1,31200,4,,1,8000,201.6695
13,76,1,4004,1,1,34,6,91,2,5,844,1,81,844,389,2,,,4,1997,1,48000,1,,1,8000,201.6695
13,76,1,4010,3,1,29,6,95,1,6,981,1,42,981,695,2,,,4,1997,1,24000,1,,1,5000,221.836
13,76,1,4015,2,2,46,12,95,2,4,541,1,82,541,1295,2,,,12,1997,1,3600,4,,1,7500,221.836
13,76,1,4032,3,2,38,4,94,1,5,541,1,28,541,494,2,,,12,1997,1,10000,4,,1,7500,201.6689
13,76,1,4050,4,2,25,7,95,5,4,570,1,10,570,795,2,,,5,1997,2,,,,2,,201.6686
13,76,1,4050,3,1,29,3,96,5,4,949,1,81,370,791,2,,,2,1998,2,,,,2,,201.6686
13,76,1,4057,3,2,25,9,95,1,5,Z90,1,46,541,995,2,,,10,1997,1,36400,1,,1,16000,201.6685
13,76,1,4059,2,2,26,9,96,2,5,Z90,1,89,541,996,2,,,10,1998,1,5000,4,,1,1000,201.6685
13,76,1,4105,2,1,47,5,89,2,6,Z90,3,52,959,589,2,,,88,8888,2,,,,2,,220.0022
13,76,1,4108,2,1,28,10,95,2,5,861,1,96,861,588,1,2,97,,,1,84000,1,48000,2,,220.0022
13,76,1,4129,2,1,47,3,97,2,6,847,1,78,847,9991,2,,,4,1997,1,3000,3,,2,,220.0023
13,76,1,4141,2,2,29,1,97,2,5,859,1,89,859,694,2,,,1,1998,1,5000,1,,2,,220.0023
13,76,1,4142,3,2,25,5,96,1,6,384,1,82,981,596,2,,,4,1997,2,,,,2,,220.0023
13,76,1,4159,2,2,40,11,96,2,5,Z20,1,89,949,1196,2,,,88,8888,1,9000,4,,2,,201.6687
13,76,1,4192,2,1,32,9,96,2,6,855,1,81,521,790,2,,,99,1999,1,24000,4,,2,,201.6687
13,76,1,4197,2,1,42,5,96,2,4,848,1,81,848,490,2,,,4,1997,1,35000,4,,2,,201.6687
13,76,1,4198,6,2,35,1,97,1,3,949,1,39,541,590,2,,,88,8888,1,8000,1,,2,,201.6687
13,76,1,4203,2,1,41,4,96,2,6,Z90,1,66,981,1094,1,3,97,,,1,25220,1,26000,1,1560,201.6689
13,76,1,4208,1,1,39,11,96,2,6,349,1,95,981,1196,2,,,9,1997,1,30000,1,,1,14000,201.6689
13,76,1,4209,2,2,23,12,96,2,5,Z20,1,52,532,396,2,,,10,1997,1,13000,1,20000,2,,201.6689
13,76,1,4211,2,1,38,11,95,2,4,Z90,1,81,531,285,2,,,11,1997,1,51000,4,,2,,201.6689
13,76,1,4212,3,2,22,5,96,1,5,Z90,1,82,541,596,2,,,5,1998,1,4000,1,,2,,201.6689
13,76,1,4216,3,2,36,1,96,1,5,700,1,39,541,194,2,,,12,1997,1,2000,4,,2,,220.0023
13,76,1,4223,6,1,42,7,96,2,6,985,1,81,999,881,2,,,6,1997,1,10000,4,,2,,220.0023
13,76,1,4225,3,2,32,1,93,1,6,111,1,96,111,193,2,,,88,8888,1,13000,3,,1,2600,268.892
13,76,1,4225,3,1,34,1,91,1,6,21,1,39,21,191,2,,,88,8888,1,10000,4,,2,,268.892
13,76,1,4225,3,2,33,7,92,1,6,83,1,96,219,792,2,,,88,8888,1,13000,3,,1,2600,268.892
13,76,1,4241,2,1,47,11,96,2,5,846,1,66,982,292,2,,,6,1997,1,40000,1,,2,,221.8356
13,76,1,4261,2,2,35,6,96,2,6,981,1,52,981,888,2,,,88,8888,1,27000,1,,2,,201.6689
13,76,1,4268,2,1,47,1,96,2,3,989,1,81,32,1092,2,,,88,8888,1,18000,1,,2,,201.6689
13,76,1,4272,1,1,51,11,95,2,6,42,1,999,43,186,1,11,96,,,1,37000,1,36000,1,11600,201.6689
13,76,1,4273,3,2,26,2,97,1,6,332,1,89,332,995,2,,,9,1997,1,27000,1,,2,,220.0023
13,76,1,4274,6,1,21,6,96,1,5,700,1,35,982,696,2,,,6,1998,1,60000,1,,2,,220.0023
13,76,1,4276,1,1,21,5,94,1,5,Z30,1,52,171,594,2,,,5,1997,1,75000,4,,2,,220.0023
13,76,1,4276,1,1,21,5,94,1,5,Z30,1,52,171,594,2,,,5,1997,1,75000,4,,2,,220.0023
13,76,1,4301,2,2,26,12,94,2,5,Z20,1,52,594,1294,2,,,88,8888,1,12500,4,,1,3000,361.2943
13,76,1,4308,2,1,33,12,96,2,4,985,1,96,981,1094,2,,,10,1997,1,21000,1,,1,15000,361.2943
13,76,1,4317,2,2,47,99,99,2,4,946,1,39,541,991,2,,,10,1999,1,27000,4,,1,300,361.2942
13,76,1,4334,1,1,44,11,96,2,4,851,1,81,851,294,2,,,10,1998,1,10000,4,,2,,394.1392
13,76,1,4347,2,1,39,6,90,2,5,841,1,52,931,690,2,,,99,1998,1,60000,1,,1,2500,361.2944
13,76,1,4356,2,2,49,2,97,2,3,700,1,21,700,496,2,,,8,1997,1,44720,1,,1,560,361.2944
13,76,1,4367,6,2,35,2,97,1,6,199,1,81,386,987,2,,,12,1999,1,26000,1,50000,1,2500,394.1392
13,76,1,4375,3,1,36,8,96,1,6,311,1,81,311,896,2,,,12,1998,1,2600,4,,2,,361.2944
13,76,1,4381,2,2,39,10,95,2,4,Z20,1,54,541,1095,2,,,10,1997,1,5000,5,,2,,361.2944
13,76,1,4385,2,1,45,6,95,2,4,531,1,81,531,893,2,,,6,1997,1,45000,1,,2,,361.2944
13,76,1,4402,3,2,28,1,97,1,3,Z90,1,52,599,1090,2,,,7,1997,2,,,60000,2,,397.4238
13,76,1,4410,1,1,44,5,96,2,5,989,1,51,841,1288,2,,,12,1997,1,39000,4,,2,,361.2944
13,76,1,4423,1,1,43,8,96,2,5,855,1,93,855,9984,2,,,4,1997,1,75000,1,,2,,361.2944
13,76,1,4436,3,2,35,10,92,1,4,794,1,39,541,1287,1,3,97,,,1,14000,1,20000,1,5000,361.2942
13,76,1,4443,4,1,33,3,97,2,6,441,1,7,981,591,2,,,1,1998,1,20000,1,78000,1,25740,394.1392
13,76,1,4447,2,2,39,2,95,2,4,532,1,81,541,590,2,,,4,1997,1,999999,1,,1,4000,394.1392
13,76,1,4452,4,1,35,7,96,2,4,599,1,81,599,796,2,,,6,1998,1,17000,1,,2,,394.1392
13,76,1,4470,2,1,36,9,96,2,5,985,1,7,332,996,2,,,9,1998,1,34900,4,,2,,361.2944
13,76,1,4475,3,1,36,1,96,1,4,841,1,90,841,9993,2,,,7,1997,1,10400,3,,1,2000,361.2944
14,1,2,53,3,2,34,1,97,1,4,541,1,39,541,787,2,,,1,1999,1,17000,1,20000,1,8750,295.7722
14,1,1,4,1,1,45,11,96,2,5,981,1,66,981,779,2,,,8,1997,1,60000,1,,1,11000,226.2006
14,1,1,12,3,2,36,6,93,2,5,541,1,94,541,9990,2,,,88,8888,2,,,,2,,226.2006
14,1,1,13,6,2,22,12,96,1,5,490,1,82,541,1296,2,,,1,1998,2,,,,2,,205.637
14,1,1,18,6,2,28,7,96,2,5,Z20,1,39,541,794,2,,,7,1998,1,15000,1,,2,,205.637
14,1,1,22,3,1,47,3,96,2,5,386,1,81,314,484,2,,,4,1997,1,30000,1,,1,5500,205.637
14,1,1,22,4,2,46,3,97,2,5,67,1,81,67,291,2,,,4,1999,1,10000,1,50000,2,,205.637
14,1,1,37,3,1,23,6,96,2,4,611,2,52,985,796,2,,,9,1997,1,10000,1,,1,3200,205.6371
14,1,1,40,3,2,25,10,96,1,6,Z20,1,89,389,1096,2,,,10,1997,1,5500,2,,2,,205.6371
14,1,1,43,3,2,27,1,97,1,6,Z20,1,82,541,489,2,,,1,1999,2,,,,1,53300,205.6371
14,1,1,43,3,2,24,3,94,1,6,311,1,39,541,394,2,,,5,1999,2,,,,2,,205.6371
14,1,2,61,3,2,24,2,97,1,5,541,1,999,541,189,2,,,88,8888,1,2000,1,,1,500,271.1248
14,1,2,64,3,2,24,6,95,1,4,Z30,1,39,541,695,2,,,6,1997,1,3000,3,,2,,271.1248
14,1,2,65,2,2,38,1,96,2,4,Z20,1,39,541,1196,2,,,88,8888,1,11475,4,,2,,271.1248
14,1,2,73,2,2,28,1,97,2,4,Z20,1,39,541,197,2,,,12,1998,2,,,,1,1000,295.7721
14,1,2,78,4,2,32,99,89,2,4,541,3,83,541,9989,2,,,12,1997,2,,,,2,,295.7721
14,1,2,78,3,1,31,9,91,2,5,552,3,83,541,991,2,,,12,1997,1,6000,1,,2,,295.7721
14,1,2,83,4,2,26,1,97,2,6,749,1,51,541,197,2,,,1,1999,2,,,,2,,295.7721
14,1,1,31,6,1,30,9,96,1,5,432,1,10,432,1096,2,,,99,1997,2,,,,2,,228.4855
14,1,1,33,2,2,31,10,95,2,4,432,1,89,842,1095,1,10,96,,,2,,,50000,2,,228.4855
14,1,2,92,3,2,24,8,95,1,5,Z20,1,94,541,895,2,,,88,8888,1,25000,1,,2,,271.1247
14,1,2,133,2,2,44,6,95,2,4,Z20,1,999,541,695,2,,,88,8888,1,8000,2,,1,4000,271.1248
14,1,2,143,6,2,55,12,95,3,4,Z20,5,96,541,9980,2,,,88,8888,1,1000,2,,1,1300,271.1248
14,1,2,184,3,2,24,2,96,1,5,611,1,81,593,296,2,,,2,1999,1,25000,1,,2,,271.1245
14,1,2,186,3,1,25,9,96,1,4,985,1,89,649,996,2,,,9,1998,1,72000,1,,2,,271.1245
14,11,2,818,3,2,29,99,93,1,5,Z30,1,89,541,9993,1,2,97,,,1,15000,1,20000,2,,334.5856
14,11,2,818,3,2,22,99,96,1,5,Z30,1,89,541,9996,2,,,88,8888,2,,,,2,,334.5856
14,11,2,818,3,2,41,99,96,1,5,Z20,2,89,541,9996,2,,,88,8888,2,,,,2,,334.5856
14,11,1,306,3,1,29,6,96,1,6,611,1,96,981,1193,1,12,96,,,1,6000,1,30000,2,,93.4097
14,11,1,312,3,2,24,11,95,1,6,66,1,82,66,1195,1,2,97,,,1,99000,1,,2,,93.4097
14,11,1,313,6,2,48,1,97,3,5,Z20,1,39,541,9990,2,,,88,8888,1,52000,1,,2,,128.4384
14,11,1,314,2,1,36,5,96,2,3,Z90,1,81,974,193,2,,,88,8888,2,,,,2,,128.4384
14,11,1,332,2,2,35,12,96,2,5,139,1,39,541,195,2,,,99,1998,1,21000,1,,2,,93.4097
14,11,1,341,2,1,35,12,96,2,6,22,2,82,22,981,2,,,99,1998,2,,,,2,,93.4097
14,11,1,343,3,2,28,4,92,2,5,Z30,1,96,332,492,2,,,88,8888,2,,,,2,,93.4097
14,11,1,343,2,2,49,4,92,2,6,542,2,96,441,284,2,,,88,8888,2,,,,2,,93.4097
14,11,1,350,2,1,39,9,96,2,4,989,1,39,985,1082,2,,,88,8888,1,75000,1,,2,,112.0917
14,11,1,359,2,2,47,12,96,2,4,Z20,1,94,599,1296,2,,,12,1998,2,,,,2,,112.0917
14,11,1,366,2,2,40,4,94,2,4,Z20,1,39,541,291,2,,,99,1998,1,31200,4,,1,42000,93.4096
14,11,1,381,2,1,36,7,96,2,6,Z90,1,81,700,793,2,,,12,1997,1,18200,1,,2,,93.4098
14,11,1,387,2,2,40,4,96,2,5,Z20,1,39,541,389,2,,,4,1998,2,,,,2,,101.9016
14,11,1,389,3,2,39,3,97,2,4,Z20,1,39,541,391,2,,,3,1998,1,4000,1,,1,2500,101.9016
14,11,1,394,2,2,50,4,96,2,3,542,1,39,541,294,2,,,4,1997,2,,,,2,,101.9016
14,11,1,396,4,1,32,1,97,2,5,974,2,39,974,596,2,,,88,8888,1,180000,1,40000,2,,101.9016
14,11,1,402,6,2,27,6,95,1,6,71,1,96,71,694,2,,,12,1997,1,100000,1,,2,,93.4098
14,11,1,403,6,1,27,5,93,1,6,Z90,1,999,542,593,1,1,97,,,2,,,,2,,93.4098
14,11,1,404,1,1,31,4,91,2,6,Z90,1,10,855,491,2,,,5,1997,1,30000,4,,2,,93.4098
14,11,1,414,1,1,41,1,97,2,6,23,1,94,23,584,2,,,12,1997,1,1500,1,52000,1,62500,101.9015
14,11,1,416,2,1,43,3,97,2,5,852,1,81,852,1082,2,,,4,1997,1,156000,1,,2,,101.9015
14,11,1,423,2,2,35,99,95,2,4,Z20,1,39,541,9995,2,,,3,1998,1,7000,1,,2,,93.4098
14,11,1,427,2,2,48,4,96,2,6,66,1,81,66,1287,1,2,97,,,1,60000,1,20000,1,6500,93.4098
14,11,1,429,4,2,27,4,96,2,5,Z20,1,39,522,496,2,,,6,1997,2,,,,2,,93.4098
14,11,1,429,3,1,35,8,95,2,5,959,1,81,939,892,2,,,5,1997,1,999999,1,,2,,93.4098
14,11,1,435,6,2,39,5,96,2,5,Z20,1,21,541,9990,2,,,12,1997,1,36000,1,,2,,93.4097
14,11,1,435,6,1,44,4,96,2,5,542,1,21,532,990,1,3,97,,,1,30000,1,10000,1,5800,93.4097
14,11,1,442,4,2,30,3,97,2,6,Z20,1,39,541,1095,2,,,88,8888,2,,,3000,1,2400,93.4097
14,11,1,452,4,1,33,5,96,2,4,532,1,80,532,596,2,,,88,8888,2,,,,2,,93.4098
14,11,1,459,2,1,51,11,94,2,5,926,1,81,985,1194,2,,,11,1997,1,36000,4,,1,3000,103.7886
14,11,1,468,1,1,43,6,91,2,4,Z90,1,67,531,1194,1,11,96,,,2,,,18000,1,30000,103.7886
14,11,1,469,3,2,26,2,93,1,5,Z90,1,89,325,293,2,,,4,1997,1,5000,4,,2,,93.4098
14,11,1,469,3,1,25,5,95,1,5,490,1,82,700,595,2,,,88,8888,1,5000,1,,2,,93.4098
14,11,1,470,2,1,39,10,96,2,5,855,2,81,855,1096,2,,,10,1997,1,30000,1,,2,,93.4098
14,11,1,483,3,1,21,6,96,1,5,Z90,1,96,981,494,2,,,6,1997,2,,,,2,,93.4097
14,11,1,485,1,1,30,3,96,2,4,989,1,81,985,392,1,3,97,,,1,15000,1,,2,,93.4097
14,11,1,491,2,2,24,1,97,2,4,794,1,39,541,197,2,,,1,1998,1,21000,1,,2,,93.4097
14,11,1,510,6,2,39,5,95,1,6,Z30,4,1,66,485,2,,,88,8888,1,10000,4,,1,999999,93.4097
14,11,1,535,2,2,34,99,94,2,6,791,1,81,791,9991,2,,,88,8888,2,,,,2,,114.1674
14,11,1,536,2,1,44,3,96,2,6,425,2,96,999,396,2,,,88,8888,1,15000,1,,1,1500,114.1674
14,11,1,538,2,2,44,7,94,2,2,541,1,35,541,9989,2,,,99,1998,1,19000,3,,1,800,114.1674
14,11,1,565,2,1,35,3,97,2,6,Z30,1,33,981,1083,2,,,88,8888,1,39500,1,,2,,101.9015
14,11,1,570,2,2,43,3,97,2,4,432,1,39,541,9980,2,,,12,1998,1,60000,1,50000,1,3000,101.9015
14,11,1,576,6,2,26,10,96,2,4,541,1,47,541,895,2,,,11,1998,1,4000,1,,2,,101.9015
14,11,1,578,6,2,33,1,94,1,4,Z20,1,82,541,194,1,12,96,,,1,8000,4,10000,2,,101.9015
14,11,1,586,2,1,48,11,94,2,5,985,1,51,985,1194,1,3,97,,,1,35000,1,6800,1,13000,101.9015
14,11,1,586,3,1,26,12,96,1,5,Z30,1,51,542,994,2,,,12,1998,1,7000,1,,1,8000,101.9015
14,11,1,610,2,1,40,3,96,2,5,855,1,81,855,396,2,,,3,1998,1,33000,3,,1,1500,101.9015
14,11,1,622,2,1,41,11,93,2,6,985,3,96,985,790,2,,,12,1997,1,26000,3,,2,,114.1676
14,11,1,624,3,2,25,3,96,1,6,66,1,89,66,396,2,,,3,1998,1,38000,1,,2,,114.1676
14,11,1,635,4,1,33,11,96,2,6,985,1,35,981,1094,2,,,9,1997,1,43000,1,,2,,93.4097
14,11,1,673,3,2,28,2,97,1,6,Z90,1,89,949,297,2,,,2,1999,2,,,,2,,112.0917
14,11,1,679,4,2,33,2,96,2,2,Z90,1,96,541,9995,2,,,88,8888,1,10000,1,,2,,112.0917
14,11,1,691,6,2,37,3,91,2,5,Z20,1,96,541,1090,2,,,88,8888,1,5000,1,,1,999999,112.0917
14,11,1,705,3,2,26,2,97,1,6,Z90,1,18,541,297,2,,,99,1999,2,,,,2,,112.0917
14,11,1,711,2,2,52,1,92,2,6,412,1,47,541,588,2,,,4,1998,1,45000,4,,1,7000,103.7888
14,11,2,833,3,2,24,8,96,1,5,Z30,1,89,541,395,2,,,12,1998,1,20000,3,,2,,334.5858
14,11,2,839,3,2,28,4,95,1,5,Z30,1,39,541,495,1,1,97,,,2,,,,2,,334.5858
14,11,2,741,2,2,25,12,96,2,3,Z20,1,39,541,1296,2,,,88,8888,1,2288,3,,2,,334.5856
14,11,2,754,2,2,36,7,96,2,5,Z20,1,39,541,796,2,,,6,1997,2,,,,2,,365.0027
14,11,1,194,3,2,30,9,89,1,6,411,3,32,541,1089,1,12,96,,,2,,,50000,1,20000,236.7354
14,11,1,195,2,1,37,3,97,2,6,700,1,89,979,596,2,,,88,8888,1,30000,1,,2,,236.7354
14,11,2,784,4,1,32,7,96,2,6,325,1,21,532,896,1,1,97,,,2,,,50000,2,,334.5858
14,11,1,240,3,2,23,9,96,1,6,66,1,89,849,996,2,,,9,1997,1,51000,1,,2,,289.3434
14,11,1,252,3,1,30,10,95,1,5,599,1,89,949,1195,2,,,9,1997,1,18000,1,,2,,263.0393
14,11,2,794,3,2,21,11,96,1,6,Z90,1,94,541,1196,2,,,11,1998,2,,,,2,,334.5855
14,11,2,799,2,2,24,4,96,2,4,614,1,89,541,496,1,3,97,,,1,47000,1,24000,1,3500,334.5855
14,11,1,268,2,2,32,10,96,2,5,Z20,1,89,541,1096,2,,,10,1997,2,,,,2,,315.6472
