PREG,PHHNUM,PRPL,PPSU,PQ1_LNO,PQ2_REL,PQ3_SEX,PQ4_AGE,PQ5_TMSLEFT,PQ6_DTLEFT,PQ7_MSTAT,PQ8_HGRADE,PQ9_USOCC,PQ10_REASON,PQ11_CTRY,PQ12_STAY,PQ13_INDWORK,PQ14_OCCUP1,PQ15_NOMONTH,PQ16_RET,PQ17_DTRET,PQ18_DTEXP,PQ19_CASHREM,PQ20_CASHAMT,PQ21_MODE,PQ22_RET6MOS,PQ23_CASHHOME,PQ24_INKIND,PQ25_KINDAMT,PSWGT,PP6M_IND,PSVYYR
13,001754,1,39021,01,01,1,61,04,022004,3,04,09,1,400,10,1,31,40,2,      ,122004,1,120000,1,2,      ,2,      ,000488.5237,1,2004
13,001754,1,39021,03,05,1,38,04,042004,2,04,09,1,400,09,1,72,40,2,      ,012005,1,075000,1,2,      ,2,      ,000471.7808,1,2004
13,001754,1,39021,07,08,1,29,02,042004,1,05,09,1,400,09,1,72,22,2,      ,012005,1,085000,1,2,      ,2,      ,000537.3029,1,2004
13,001755,1,39021,01,01,1,49,04,112003,2,04,09,1,500,12,1,83,40,2,      ,112004,1,100000,1,2,      ,2,      ,000457.0421,1,2004
13,001756,4,39023,08,03,2,26,01,042004,4,04,34,1,212,06,1,34,06,2,      ,102004,2,      , ,2,      ,2,      ,000495.2732,1,2004
13,001757,3,39024,01,01,1,39,02,042004,2,65,22,1,234,10,1,83,20,2,      ,022005,1,100000,1,2,      ,2,      ,000421.4818,1,2004
13,001758,3,39029,02,04,1,53,99,999999,4,02,99,3,600,99,9,99,99,9,999999,      ,9,999999,9,9,999999,9,999999,000455.3442,2,2004
13,001759,1,39031,03,03,2,26,01,012004,1,66,13,1,500,18,1,13,08,2,      ,072005,1,067000,1,2,      ,2,      ,000584.6313,1,2004
13,001760,1,39031,01,01,1,49,05,072004,2,68,09,1,600,03,1,14,37,2,      ,102004,1,224000,1,2,      ,2,      ,000481.9834,1,2004
13,001761,1,39031,02,02,2,36,01,012001,2,05,41,1,500,96,1,51,44,2,      ,012009,1,052500,1,2,      ,2,      ,000513.3890,1,2004
13,001762,1,39034,02,02,1,48,05,052004,2,65,83,1,400,09,1,83,25,2,      ,022005,1,030000,1,2,      ,2,      ,000501.1133,1,2004
13,001763,1,39034,06,05,1,33,04,092004,2,65,51,1,400,09,1,83,24,2,      ,062005,1,030000,1,1,031000,2,      ,000589.1133,1,2004
13,001764,3,39035,03,03,2,32,01,062004,1,64,31,5,500,04,2,  ,  ,2,      ,112004,2,      , ,2,      ,2,      ,000643.4748,2,2004
13,001765,3,39035,88,03,1,36,01,022002,2,63,24,6,234,88,2,  ,  ,2,      ,888888,2,      , ,2,      ,2,      ,000582.2891, ,2004
13,001766,3,39035,02,02,2,45,05,062004,2,61,02,1,213,10,1,91,50,2,      ,052005,1,030000,1,2,      ,2,      ,000537.7978,1,2004
13,001767,4,39036,01,01,1,45,04,062002,2,65,72,1,233,35,1,72,04,2,      ,052005,1,060000,1,2,      ,2,      ,000461.0277,1,2004
13,001768,4,39036,02,02,1,47,03,082004,2,65,31,1,231,11,1,31,99,2,      ,082005,1,999999,1,1,030000,1,999999,000461.0277,1,2004
13,001769,4,39037,02,02,2,50,05,042004,2,63,41,1,234,12,1,41,60,2,      ,042005,2,      , ,1,999999,2,      ,000463.3335,1,2004
13,001769,4,39037,03,03,2,24,01,072004,1,61,23,1,234,24,1,23,03,2,      ,072006,2,      , ,2,      ,2,      ,000515.7369,1,2004
13,001770,4,39037,09,04,1,43,11,062004,1,05,09,1,212,06,1,34,55,2,      ,122004,1,040000,3,1,075000,1,032000,000471.7808,1,2004
13,001771,4,39037,01,01,1,51,02,012003,2,63,14,8,211,00,2,  ,  ,1,012003,      ,2,      , ,2,      ,2,      ,000457.0421,2,2004
13,001772,4,39037,04,03,2,33,02,042004,1,05,41,1,212,03,1,34,05,1,082004,      ,1,060000,4,1,120000,1,025000,000554.3783,1,2004
13,001773,4,39037,03,09,2,29,01,012000,1,04,52,1,233,24,1,52,24,1,012004,      ,2,      , ,2,      ,1,999999,000554.3783,2,2004
13,001774,3,39038,02,02,1,46,02,012002,2,05,74,1,233,37,1,72,32,2,      ,022005,1,043000,4,2,      ,1,000700,000453.4147,1,2004
13,001775,3,39038,01,01,1,40,01,072002,4,05,62,1,212,88,1,93,26,2,      ,888888,1,120000,4,2,      ,1,001000,000468.0364,1,2004
13,001776,1,39046,03,03,2,35,04,062004,4,04,02,1,212,06,1,24,24,2,      ,112004,1,040000,4,2,      ,2,      ,000458.5398,1,2004
13,001777,2,39047,01,01,1,46,03,072004,2,05,09,1,400,09,1,83,30,2,      ,042005,1,060000,1,1,060000,2,      ,000545.0625,1,2004
13,001778,4,39048,01,01,1,55,03,092004,2,65,72,1,233,24,1,72,36,2,      ,092006,2,      , ,2,      ,2,      ,000528.0096,1,2004
13,001779,4,39048,03,05,2,35,01,092004,2,05,02,1,212,24,1,21,01,2,      ,092006,2,      , ,2,      ,2,      ,000526.1710,1,2004
13,001780,3,39049,02,02,2,42,01,062004,2,05,14,1,233,24,1,51,03,2,      ,062006,1,063000,1,2,      ,2,      ,000477.5642,1,2004
13,001781,2,39052,02,03,1,49,01,032004,2,04,83,1,233,36,1,83,06,2,      ,032007,1,090000,1,2,      ,2,      ,000458.1226,1,2004
13,001782,2,39052,06,02,1,46,02,112002,2,04,83,1,233,24,1,83,48,2,      ,112004,1,015000,1,2,      ,2,      ,000458.1226,1,2004
13,001783,2,39052,01,01,1,37,04,072004,2,65,09,1,212,09,1,83,36,2,      ,042005,1,025000,1,2,      ,2,      ,000472.8961,1,2004
13,001784,3,39054,04,02,1,36,02,022002,2,05,73,1,233,24,1,73,48,2,      ,032005,1,060000,1,2,      ,2,      ,000421.4818,1,2004
13,001785,2,39057,03,03,2,21,02,082004,2,05,02,1,212,06,1,34,08,2,      ,022005,2,      , ,1,090000,2,      ,000459.9351,1,2004
13,001786,2,39057,02,02,2,22,01,022002,2,68,52,1,213,36,1,91,31,1,042003,      ,2,      , ,2,      ,2,      ,000459.9351,2,2004
13,001787,1,39059,02,02,2,39,01,122003,2,05,02,1,300,24,1,91,01,2,      ,122005,1,072000,4,2,      ,2,      ,000526.1710,1,2004
13,001788,3,39061,03,03,2,33,02,062004,2,05,09,1,212,24,1,51,14,2,      ,062006,1,060000,2,2,      ,2,      ,000578.8426,1,2004
13,001789,4,39062,02,02,1,49,03,122003,2,05,72,1,233,24,1,72,34,2,      ,122005,1,060000,4,2,      ,2,      ,000407.8322,1,2004
13,001789,4,39062,03,03,1,29,01,052004,2,05,51,1,233,24,1,51,04,2,      ,052006,1,040000,4,2,      ,2,      ,000479.4512,1,2004
13,001790,4,39063,01,01,1,37,05,072004,2,68,09,1,400,09,1,83,45,2,      ,042005,1,040000,1,2,      ,2,      ,000421.9797,1,2004
13,001791,4,39063,03,05,2,33,99,999999,2,04,99,1,600,99,9,99,99,9,999999,      ,9,999999,9,9,999999,9,999999,000495.8582,2,2004
13,001792,4,39063,01,01,1,64,01,102002,3,04,31,1,300,88,1,83,23,2,      ,888888,1,030000,1,2,      ,2,      ,000436.9552,1,2004
13,001793,1,39064,05,03,2,35,02,072003,4,61,82,1,213,15,1,82,28,2,      ,112004,1,030000,4,2,      ,2,      ,000521.9039,1,2004
13,001794,1,39064,09,03,1,29,02,112000,1,65,51,1,600,48,1,83,48,1,112003,      ,2,      , ,2,      ,2,      ,000576.0219,2,2004
13,001795,3,74143,10,02,1,44,01,062004,2,03,71,1,233,24,1,71,03,2,      ,062006,1,040000,4,2,      ,2,      ,000466.0448,1,2004
13,001796,4,74144,02,02,1,33,02,082003,2,63,41,1,214,35,1,74,24,2,      ,072006,1,090000,1,2,      ,2,      ,000526.7725,1,2004
13,001797,3,74145,07,03,1,43,02,012004,2,63,34,1,100,35,1,12,24,2,      ,122006,1,060000,1,2,      ,2,      ,000420.4860,1,2004
13,001798,3,74146,03,03,2,20,02,032004,2,05,02,8,500,10,1,52,23,2,      ,012005,1,025000,1,2,      ,2,      ,000609.5195,1,2004
13,001799,2,74149,01,01,1,35,01,102000,2,65,22,3,500,88,1,22,47,2,      ,888888,1,057500,1,2,      ,2,      ,000467.5386,1,2004
13,001799,2,74149,02,02,2,35,01,102000,2,65,22,3,500,88,1,22,47,2,      ,888888,1,057500,1,2,      ,2,      ,000482.4451,1,2004
13,001800,4,74150,01,01,1,34,02,072004,2,65,09,3,233,24,1,51,09,2,      ,072006,1,045000,1,1,050000,2,      ,000532.4715,1,2004
13,001801,3,74153,02,02,2,40,01,042002,2,04,02,1,211,19,1,91,19,1,112003,      ,2,      , ,2,      ,2,      ,000470.0500,2,2004
13,001802,3,74156,04,03,2,21,05,082004,1,05,09,1,212,04,1,34,25,2,      ,122004,1,050000,4,1,100000,1,002000,000544.0115,1,2004
13,001802,3,74156,08,03,2,24,08,062004,2,05,09,1,212,03,1,34,48,2,      ,122004,1,015000,4,1,020000,1,003500,000544.0115,1,2004
13,001803,3,74156,06,04,2,51,01,102001,1,04,09,1,211,37,1,91,35,2,      ,112004,2,      , ,2,      ,2,      ,000488.7352,1,2004
13,001804,3,74156,01,01,1,31,04,022004,2,05,13,1,600,10,1,83,37,2,      ,122004,1,060000,1,2,      ,2,      ,000566.7598,1,2004
13,001805,4,74157,05,08,1,31,01,072001,1,04,74,1,214,37,1,82,37,1,082004,      ,1,080000,1,1,050000,1,039500,000533.0385,1,2004
13,001806,4,74158,03,04,1,30,01,102003,1,05,93,1,212,08,1,72,08,1,062004,      ,1,100000,1,1,080000,1,023800,000533.0385,1,2004
13,001807,4,74159,02,02,2,52,01,092004,2,04,02,1,211,24,1,91,01,2,      ,102006,2,      , ,2,      ,2,      ,000505.6219,1,2004
13,001808,2,74162,01,01,2,66,99,999999,3,02,99,1,600,99,9,99,99,9,999999,      ,9,999999,9,9,999999,9,999999,000523.9092,2,2004
13,001809,4,74163,08,08,1,35,01,991999,2,05,09,3,212,88,1,83,60,2,      ,888888,1,050000,1,2,      ,2,      ,000524.2126,1,2004
13,001810,4,74163,06,03,2,22,01,052004,1,64,09,1,234,36,1,21,04,2,      ,052007,1,015000,1,2,      ,2,      ,000573.0538,1,2004
13,001811,3,74164,07,02,1,50,02,082003,2,65,41,1,234,24,1,72,37,2,      ,082005,1,040000,1,2,      ,2,      ,000450.0383,1,2004
13,001812,3,74168,02,02,2,60,05,082004,2,63,02,1,300,12,1,51,49,2,      ,082005,1,020000,1,2,      ,2,      ,000488.1963,1,2004
13,001813,1,74169,03,03,2,25,01,122002,1,05,09,1,211,24,1,91,21,2,      ,122004,1,060000,1,2,      ,2,      ,000547.6381,1,2004
13,001814,2,74170,01,01,1,46,05,062004,2,65,09,1,233,12,1,21,51,2,      ,072005,1,120000,1,2,      ,1,007300,000500.0764,1,2004
13,001815,4,74171,01,01,1,33,05,092004,2,68,09,1,500,10,1,31,50,2,      ,072005,1,145600,1,1,200000,1,007000,000587.8943,1,2004
13,001816,1,74172,02,02,1,29,05,092004,2,65,09,1,500,10,1,83,40,2,      ,072005,1,075000,1,1,400000,2,      ,000572.5439,1,2004
13,001816,1,74172,06,04,1,55,05,072004,2,65,09,1,500,10,1,31,42,2,      ,042005,1,100000,1,1,200000,1,020000,000520.5653,1,2004
13,001817,3,74173,01,01,1,42,02,072003,2,04,14,1,233,29,1,14,38,2,      ,122005,1,066000,4,2,      ,2,      ,000502.7242,1,2004
13,001818,3,74173,05,03,1,37,99,999999,1,61,99,1,600,99,9,99,99,9,999999,      ,9,999999,9,9,999999,9,999999,000502.7242,2,2004
13,001819,4,74176,02,03,1,24,02,082004,1,65,02,1,500,08,1,51,11,2,      ,042005,1,040000,4,2,      ,2,      ,000486.1638,1,2004
13,001820,2,74177,04,02,1,41,01,052004,2,05,73,1,234,24,1,73,04,2,      ,052006,1,085000,1,2,      ,2,      ,000539.1962,1,2004
13,001821,4,74180,03,08,1,59,01,111999,2,65,21,1,500,88,1,21,58,2,      ,888888,1,170000,1,2,      ,2,      ,000478.9751,1,2004
13,001822,2,74181,01,01,1,36,02,052004,2,04,83,1,234,36,1,82,40,2,      ,052007,1,050000,4,1,250000,1,005000,000462.5594,1,2004
13,001822,2,74181,04,03,1,32,02,052004,2,05,09,1,234,24,1,34,28,2,      ,052006,1,080000,4,1,100000,1,009000,000526.8009,1,2004
13,001823,4,74182,01,01,1,34,01,062001,2,05,74,1,213,24,1,81,25,1,072003,      ,2,      , ,2,      ,2,      ,000614.0812,2,2004
13,001824,3,74184,01,01,1,40,01,062001,2,04,93,1,233,42,1,93,39,2,      ,122004,1,063000,4,2,      ,2,      ,000514.5082,1,2004
13,001825,4,74186,01,01,1,42,01,042003,2,65,34,1,400,88,1,34,17,2,      ,888888,2,      , ,2,      ,2,      ,000510.0420,1,2004
13,001826,2,74187,02,02,2,49,01,042003,2,63,02,1,400,20,1,41,17,2,      ,122004,1,005000,1,2,      ,2,      ,000494.4879,1,2004
13,001827,2,74187,01,01,1,57,04,092004,2,05,31,1,233,12,1,31,48,2,      ,092005,1,055000,1,1,008250,2,      ,000521.3718,1,2004
13,001828,3,74188,03,03,2,28,02,092004,2,63,41,1,234,12,1,52,12,2,      ,092005,2,      , ,1,200000,1,064000,000619.3840,1,2004
13,001829,2,74191,01,01,1,58,01,121999,2,04,72,3,222,35,1,72,35,1,112002,      ,2,      , ,2,      ,2,      ,000632.8288,2,2004
13,001829,2,74191,02,02,2,57,01,102000,2,01,02,8,222,25,1,51,25,1,112002,      ,2,      , ,2,      ,2,      ,000640.1882,2,2004
13,001830,2,74191,01,01,1,31,10,062004,2,05,33,4,212,04,1,33,40,2,      ,102004,2,      , ,2,      ,2,      ,000696.0169,1,2004
13,001831,3,74192,01,01,1,42,01,122000,2,04,82,1,223,25,1,82,25,1,012003,      ,2,      , ,2,      ,2,      ,000468.5344,2,2004
13,001832,3,74192,03,03,2,35,03,032004,1,05,93,1,222,24,1,91,54,2,      ,022006,1,015200,1,2,      ,2,      ,000483.4727,1,2004
13,001833,3,74192,02,08,1,37,01,042000,1,02,91,1,214,23,1,82,23,1,032002,      ,2,      , ,2,      ,2,      ,000468.5344,2,2004
13,001834,1,74193,01,01,2,40,03,092002,4,02,02,1,213,36,1,93,48,2,      ,992005,1,027500,1,2,      ,2,      ,000483.4727,1,2004
13,001835,1,74193,05,04,2,32,03,052004,1,05,02,1,233,24,1,51,52,2,      ,992006,1,007000,4,2,      ,2,      ,000550.5635,1,2004
13,001836,1,74196,01,01,1,58,05,042004,2,02,72,1,231,11,1,72,55,2,      ,992005,1,018000,1,2,      ,2,      ,000482.5842,1,2004
13,001836,1,74196,03,03,1,32,01,082002,1,04,02,1,231,88,1,72,25,2,      ,888888,1,048000,1,2,      ,2,      ,000530.7703,1,2004
13,001837,1,74196,06,04,2,29,01,112003,2,61,23,1,231,88,1,41,10,2,      ,888888,1,300000,4,2,      ,2,      ,000547.6381,1,2004
13,001838,3,74197,02,03,1,40,02,042004,2,05,51,1,233,12,1,51,29,2,      ,042005,2,      , ,2,      ,2,      ,000466.0448,1,2004
13,001839,3,74198,05,07,2,47,01,022004,2,05,02,1,212,88,1,93,07,2,      ,888888,2,      , ,2,      ,2,      ,000414.4241,1,2004
13,001840,3,74202,03,03,2,34,01,082004,1,65,22,1,233,24,1,32,01,2,      ,082006,2,      , ,2,      ,2,      ,000548.2232,1,2004
13,001841,4,74204,01,01,2,56,04,122003,2,02,02,1,500,09,1,83,46,1,092004,      ,1,120000,1,1,000000,2,      ,000327.5917,1,2004
13,001842,4,74204,01,01,1,53,04,042004,2,05,31,1,500,12,1,31,41,2,      ,042005,1,120000,4,1,030000,1,012000,000302.9578,1,2004
13,001843,2,74207,04,03,1,33,05,012004,1,05,93,1,233,12,1,82,58,2,      ,012005,1,030000,4,2,      ,2,      ,000573.7726,1,2004
13,001844,2,74207,04,03,2,36,01,082003,1,05,13,1,211,24,1,91,13,2,      ,082005,1,042000,1,2,      ,2,      ,000519.8659,1,2004
13,001844,2,74207,10,05,1,21,01,012003,2,05,52,1,500,88,1,41,20,2,      ,888888,1,026000,4,2,      ,2,      ,000518.8996,1,2004
13,001845,1,74001,01,01,1,55,03,072004,2,65,21,1,234,88,2,  ,  ,2,      ,888888,2,      , ,2,      ,2,      ,000508.8788,2,2004
13,001846,3,74004,01,01,1,45,04,042003,2,65,09,1,400,07,1,83,24,1,112003,      ,2,      , ,2,      ,2,      ,000462.7564,2,2004
13,001847,3,74004,02,03,2,41,01,102002,1,63,41,1,211,24,1,91,24,2,      ,102004,1,012000,4,2,      ,2,      ,000492.9092,1,2004
13,001848,3,74008,03,03,2,35,05,082004,1,04,02,1,212,12,1,34,60,2,      ,072005,1,020000,4,2,      ,1,000500,000479.8762,1,2004
13,001848,3,74008,05,05,2,32,02,072002,2,04,52,1,212,06,1,34,12,1,122003,      ,2,      , ,2,      ,2,      ,000546.4680,2,2004
13,001849,2,74009,01,01,1,31,02,102000,2,65,02,1,400,12,1,83,12,1,112001,      ,2,      , ,2,      ,2,      ,000559.6905,2,2004
13,001850,2,74015,02,02,2,35,01,032004,2,61,02,1,213,24,1,51,06,2,      ,042006,2,      , ,2,      ,2,      ,000536.0502,1,2004
13,001851,3,74018,07,05,2,24,01,102001,2,05,02,1,212,88,1,34,36,2,      ,888888,2,      , ,2,      ,2,      ,000514.0586,1,2004
13,001852,2,74019,01,01,1,33,02,062004,2,05,91,1,213,12,1,73,15,2,      ,062005,1,045000,1,2,      ,2,      ,000479.7347,1,2004
13,001853,2,74026,01,01,1,33,02,052003,2,04,83,1,233,24,1,83,28,2,      ,042005,1,036000,1,2,      ,2,      ,000530.5435,1,2004
13,001854,3,74027,06,03,1,24,01,072004,2,05,51,1,233,24,1,51,03,2,      ,062006,1,015000,1,2,      ,2,      ,000479.8047,1,2004
13,001855,1,74028,05,02,1,38,02,122003,2,05,42,3,233,36,1,93,36,2,      ,122006,1,150000,1,2,      ,2,      ,000118.8623,1,2004
13,001856,4,74031,07,03,2,38,03,042004,1,04,74,1,211,24,1,91,60,2,      ,042006,1,060000,1,1,999999,1,030000,000609.8173,1,2004
13,001857,1,74032,01,01,1,46,03,022004,2,04,09,1,233,24,1,72,52,2,      ,022006,1,007125,1,2,      ,2,      ,000447.7299,1,2004
13,001858,1,74032,01,01,1,27,03,072003,2,65,41,1,500,11,1,83,45,1,072004,      ,1,113775,1,1,638250,1,033600,000526.3553,1,2004
13,001859,4,74035,02,03,1,32,01,022004,1,05,93,1,223,24,1,93,08,2,      ,012006,1,006100,4,2,      ,2,      ,000508.5548,1,2004
13,001859,4,74035,04,03,2,25,01,082004,1,05,02,1,212,06,1,34,02,2,      ,012005,1,004000,1,2,      ,2,      ,000524.7167,1,2004
13,001860,1,74039,01,01,1,44,03,072002,2,65,02,1,500,10,1,83,10,1,092003,      ,2,      , ,2,      ,2,      ,000536.6059,2,2004
13,001861,4,74041,09,04,1,36,02,042004,2,65,31,1,234,12,1,83,24,2,      ,042005,1,360750,4,1,111000,2,      ,000470.5260,1,2004
13,001862,4,74042,02,02,1,38,01,082004,2,65,31,1,234,24,1,81,02,2,      ,082006,2,      , ,2,      ,2,      ,000522.8067,1,2004
13,001862,4,74042,03,04,2,32,01,122003,2,63,41,1,213,36,1,41,10,2,      ,122006,1,063000,1,2,      ,2,      ,000614.3376,1,2004
13,001863,1,74043,01,01,2,49,02,101999,2,05,02,3,235,60,1,91,59,2,      ,102005,1,060000,4,2,      ,2,      ,000493.9612,1,2004
13,001864,1,74043,01,01,1,50,04,032004,2,65,83,1,214,09,1,83,45,2,      ,122004,1,192000,2,2,      ,2,      ,000487.2539,1,2004
13,001865,1,74043,01,01,1,47,03,032004,2,04,72,1,233,24,1,72,54,2,      ,032006,1,090000,4,2,      ,2,      ,000487.2539,1,2004
13,001866,3,74044,02,02,2,36,01,092004,2,05,34,4,222,06,2,  ,  ,2,      ,032005,2,      , ,2,      ,2,      ,000522.0923,2,2004
13,001867,3,74044,88,03,2,27,01,012004,1,65,22,6,233,24,1,72,08,2,      ,012006,1,060000,1,2,      ,2,      ,000538.0094, ,2004
13,001868,3,74044,03,03,1,36,02,042003,4,05,82,1,213,24,1,82,48,2,      ,042005,1,060000,1,2,      ,2,      ,000505.9607,1,2004
13,001869,3,74044,01,01,1,34,04,042004,2,05,83,1,235,09,1,83,48,2,      ,012005,1,075000,2,2,      ,2,      ,000576.2298,1,2004
13,001870,1,74045,03,03,2,24,01,052004,1,64,21,1,213,24,1,14,05,2,      ,052006,1,040000,1,2,      ,2,      ,000553.8815,1,2004
13,001871,1,74045,02,05,1,37,01,072004,2,65,02,1,221,09,1,31,02,2,      ,042005,1,020000,1,2,      ,2,      ,000506.6744,1,2004
13,001872,4,74046,01,01,1,38,05,082003,2,65,09,1,212,24,1,83,60,2,      ,092005,2,      , ,1,050000,2,      ,000463.0574,1,2004
13,001873,1,74049,03,03,1,37,01,072002,2,05,51,1,500,88,1,51,26,2,      ,888888,1,067200,4,2,      ,2,      ,000562.8388,1,2004
13,001874,2,74053,01,01,1,43,07,092004,2,05,09,1,500,10,1,83,50,2,      ,082006,1,500000,1,1,050000,1,023000,000470.5260,1,2004
13,001875,3,74055,01,01,1,42,04,092004,2,05,51,1,400,12,1,72,48,2,      ,092005,1,060000,1,1,100000,1,029000,000462.4827,1,2004
13,001876,3,74055,02,03,1,29,04,042004,1,05,02,1,500,10,1,51,36,2,      ,022005,1,040000,1,2,      ,2,      ,000526.7134,1,2004
13,001877,2,74058,02,03,1,31,02,052004,1,65,31,1,233,12,1,41,24,2,      ,042005,1,030000,2,2,      ,1,100000,000695.4133,1,2004
13,001878,2,74059,04,03,1,46,01,052004,1,65,21,1,233,12,1,21,04,2,      ,052005,1,045000,4,2,      ,2,      ,000408.5557,1,2004
13,001879,3,74062,05,05,2,38,02,101999,2,05,02,3,500,88,1,51,59,2,      ,888888,1,999999,4,2,      ,2,      ,000369.6531,1,2004
13,001880,1,74062,02,02,2,44,02,092002,2,65,02,1,100,26,1,22,50,2,      ,122004,1,120000,1,2,      ,2,      ,000369.6531,1,2004
13,001881,2,74063,01,01,1,56,04,052004,3,65,09,1,400,09,1,21,48,2,      ,022005,1,999999,2,2,      ,2,      ,000551.5247,1,2004
13,001882,1,74066,01,01,1,53,01,102003,2,05,41,1,233,24,1,41,11,2,      ,102005,1,120000,1,2,      ,2,      ,000453.8972,1,2004
13,001883,3,74072,04,05,1,44,02,082004,2,05,41,1,500,24,2,  ,  ,2,      ,022005,2,      , ,2,      ,2,      ,000420.9437,2,2004
13,001884,4,74074,01,01,1,55,09,082004,2,68,83,1,400,06,1,83,55,2,      ,022005,1,060000,1,2,      ,2,      ,000518.3312,1,2004
13,001885,4,74080,01,01,1,32,02,092003,2,65,02,1,214,24,1,21,48,2,      ,102005,1,122000,1,2,      ,2,      ,000639.6463,1,2004
13,001886,2,74081,02,02,1,32,02,012003,2,65,21,1,233,24,1,21,48,2,      ,012005,1,090000,1,2,      ,2,      ,000595.3614,1,2004
13,001887,2,74081,01,01,1,28,01,062003,1,05,83,1,233,24,1,83,15,2,      ,062005,2,      , ,2,      ,2,      ,000595.3614,1,2004
13,001888,1,74082,01,01,1,31,05,062004,2,04,34,1,400,07,1,51,60,2,      ,012005,2,      , ,1,100000,2,      ,000532.2467,1,2004
13,001889,1,74082,01,01,1,30,02,052004,2,04,31,1,235,12,1,31,04,2,      ,052005,1,120000,4,2,      ,2,      ,000532.2467,1,2004
13,001890,3,74087,04,03,2,31,03,012004,1,65,14,1,212,12,1,14,36,2,      ,122004,2,      , ,2,      ,2,      ,000602.4688,1,2004
13,001891,3,74094,01,01,1,40,01,092003,2,05,83,1,400,24,1,12,11,2,      ,092005,1,200000,1,1,060000,2,      ,000596.3165,1,2004
13,001892,1,74095,04,05,1,23,01,032004,2,05,52,1,231,36,1,51,06,2,      ,032007,1,035000,4,2,      ,2,      ,000434.3679,1,2004
13,001893,1,74095,08,02,1,37,05,012004,2,65,02,1,400,10,1,83,50,2,      ,112004,1,180000,1,2,      ,2,      ,000421.7307,1,2004
13,001894,1,74095,12,08,2,35,04,102003,3,04,02,1,100,12,1,12,48,2,      ,102004,2,      , ,2,      ,1,023000,000435.1768,1,2004
13,001895,3,74096,05,05,1,43,03,122002,2,04,13,1,233,24,1,51,21,2,      ,122004,1,048000,4,2,      ,2,      ,000422.2286,1,2004
13,001895,3,74096,09,03,2,43,02,032004,2,05,02,1,211,12,1,91,20,2,      ,052005,1,048000,4,2,      ,2,      ,000435.6906,1,2004
13,001896,4,74097,04,03,2,28,01,092004,4,65,52,4,400,04,2,  ,  ,2,      ,012005,2,      , ,2,      ,2,      ,000653.5272,2,2004
13,001897,3,74099,01,01,1,50,01,022004,2,04,71,1,300,24,1,71,08,2,      ,022006,1,042000,4,2,      ,2,      ,000455.8266,1,2004
13,001898,1,74100,01,01,1,47,05,082004,2,05,51,1,235,09,1,51,45,2,      ,052005,1,308112,1,1,305361,2,      ,000455.8266,1,2004
13,001899,1,74100,01,01,1,43,02,082004,2,68,51,1,400,12,1,83,16,2,      ,042005,1,018000,2,2,      ,2,      ,000470.5260,1,2004
13,001900,3,74105,01,01,1,31,01,062004,2,04,72,1,232,12,1,72,03,2,      ,062005,1,030000,4,2,      ,2,      ,000535.3068,1,2004
13,001901,1,74106,01,01,1,40,02,092003,4,05,73,1,231,24,1,73,48,2,      ,092005,1,030000,4,2,      ,2,      ,000470.0281,1,2004
13,001902,4,74107,04,03,1,32,02,062004,1,65,09,1,212,10,1,83,13,2,      ,042005,1,028000,1,2,      ,2,      ,000480.0182,1,2004
13,001903,4,74107,03,03,2,24,03,022004,1,65,02,1,212,12,1,12,31,2,      ,022005,1,036000,1,2,      ,2,      ,000460.7515,1,2004
13,001904,4,74107,01,01,2,39,02,032004,3,05,02,1,213,12,1,51,18,2,      ,032005,1,024000,1,2,      ,2,      ,000434.9199,1,2004
13,001905,4,74107,04,03,2,44,04,022004,1,66,22,3,500,12,1,22,48,2,      ,022005,2,      , ,2,      ,2,      ,000434.9199,1,2004
13,001906,3,74112,03,04,1,30,03,042004,1,65,09,1,234,07,1,83,12,2,      ,112004,1,120000,1,1,075000,2,      ,000535.8739,1,2004
13,001906,3,74112,04,04,1,22,01,072003,1,05,09,1,213,24,1,91,14,2,      ,062005,1,060000,1,2,      ,2,      ,000484.6253,1,2004
13,001906,3,74112,05,08,2,52,05,072004,1,65,22,1,233,12,1,22,60,2,      ,072005,1,046000,1,1,077000,2,      ,000462.1013,1,2004
13,001907,1,74113,04,03,1,44,03,122003,1,05,72,1,400,12,1,72,12,2,      ,122004,1,350000,1,2,      ,2,      ,000470.5260,1,2004
