REGN,PROV,URB,HHCN,REL,SEX,AGE,TMSLEFT,DTLEFTM,DTLEFTY,MSTAT,HGRADE,USOCC,REASON,CTRY,STAY,INDWORK,OCCUP,NOMONTH,RET,DTRETM,DTRETY,DTEXPM,DTEXPY,CASHREM,CASHAMT,MODE,RET6MOS,CASHHOME,INKIND,KINDAMT,SWGT
01,29,2,0533,3,2,26,01,06,1999,1,5,Z30,3,083,24,1,541,12,2,  ,    ,04,2001,2,      , ,2,      ,2,      ,0385.6162
01,29,2,0543,3,2,37,01,03,1997,1,5,490,1,089,24,1,949,40,2,  ,    ,03,2001,1,010000,1,2,      ,1,021000,0374.2736
01,29,2,0548,3,2,29,02,02,2000,1,3,490,1,082,24,1,541,32,2,  ,    ,02,2002,1,030000,1,2,      ,2,      ,0374.2736
01,29,2,0555,4,2,32,01,11,1998,2,4,Z20,1,078,24,1,541,22,2,  ,    ,11,2000,1,030000,4,2,      ,2,      ,0408.2974
01,29,2,0563,3,1,23,01,02,2000,1,6,985,1,050,24,1,949,07,2,  ,    ,02,2002,1,030000,1,2,      ,2,      ,0408.2974
01,29,2,0578,2,1,40,02,05,1999,2,4,611,1,081,24,1,859,54,1,06,2000,  ,    ,2,      , ,1,070000,1,018500,0374.2734
01,29,2,0580,3,2,25,01,11,1997,1,4,Z20,1,050,48,1,541,34,2,  ,    ,11,2001,1,030000,3,2,      ,2,      ,0374.2734
01,29,2,0582,3,2,37,02,05,1998,2,7,Z20,1,035,24,1,541,58,2,  ,    ,05,2001,1,014400,3,2,      ,2,      ,0374.2734
01,29,2,0585,2,2,32,02,08,1999,2,4,Z20,1,039,24,1,541,60,2,  ,    ,08,2001,1,018000,1,2,      ,2,      ,0374.2734
01,29,2,0586,2,1,39,02,02,2000,2,4,611,1,081,24,1,855,58,2,  ,    ,02,2002,1,020000,1,2,      ,2,      ,0374.2734
01,29,2,0594,3,2,28,03,04,1999,1,3,Z30,1,039,88,1,541,60,2,  ,    ,88,8888,1,040000,1,2,      ,2,      ,0374.2733
01,29,2,0603,6,2,24,01,03,1996,1,6,Z20,1,012,88,1,541,54,2,  ,    ,88,8888,1,042000,1,2,      ,2,      ,0408.3001
01,29,2,0618,4,1,38,02,11,1999,2,6,985,1,081,24,1,985,34,2,  ,    ,11,2001,1,047400,4,2,      ,2,      ,0453.1107
01,29,2,0618,3,1,31,02,08,1998,1,5,959,1,050,24,1,949,25,2,  ,    ,08,2001,1,012000,1,2,      ,2,      ,0453.1107
01,29,2,0619,3,2,28,01,10,1999,1,6,Z20,1,081,24,1,066,11,2,  ,    ,10,2001,1,012000,1,2,      ,2,      ,0453.1107
01,29,2,0619,3,1,24,01,07,1999,1,6,Z90,1,035,10,1,981,12,1,08,2000,  ,    ,2,      , ,1,040000,2,      ,0453.1107
01,29,2,0623,3,2,24,01,06,1999,1,4,949,1,039,22,1,541,15,2,  ,    ,04,2001,1,030000,4,2,      ,2,      ,0453.1107
01,55,1,1059,2,1,43,02,09,2000,2,4,Z90,1,047,10,1,981,03,2,  ,    ,06,2001,2,      , ,2,      ,2,      ,0312.5857
01,55,1,1062,2,1,47,05,04,2000,2,6,451,1,081,12,1,855,60,2,  ,    ,03,2001,1,040000,1,2,      ,2,      ,0312.5857
01,55,1,1064,3,1,25,01,07,1999,1,6,959,1,089,15,1,961,14,2,  ,    ,10,2000,1,002000,1,2,      ,2,      ,0312.5857
01,55,1,1069,3,1,28,02,11,1999,1,6,621,1,052,24,1,981,35,2,  ,    ,11,2001,1,100000,4,2,      ,2,      ,0312.5856
01,55,1,1069,3,1,23,01,03,2000,1,6,621,1,089,24,1,759,07,2,  ,    ,03,2002,1,008000,4,2,      ,2,      ,0312.5856
01,55,1,1071,2,2,42,01,02,1999,2,6,067,1,039,24,1,541,19,2,  ,    ,02,2001,1,025000,4,2,      ,2,      ,0312.5856
01,55,1,1081,2,2,29,02,02,1997,2,4,Z20,1,046,24,1,541,48,1,06,2000,  ,    ,2,      , ,1,132000,1,082800,0325.9976
01,55,1,1095,4,1,32,03,07,2000,2,7,Z90,3,096,24,1,079,58,2,  ,    ,07,2001,1,112500,4,1,126000,2,      ,0312.5858
01,55,1,1099,6,2,51,04,08,2000,2,7,Z90,1,081,12,1,066,48,2,  ,    ,12,2001,1,029800,4,1,080000,1,033500,0312.5858
01,55,1,1105,1,2,46,02,01,1998,2,7,Z20,1,089,24,1,541,24,1,01,1999,  ,    ,2,      , ,2,      ,2,      ,0341.0025
01,55,1,1135,2,2,53,01,05,1996,2,7,061,4,096,02,2,   ,  ,1,07,1996,  ,    ,2,      , ,2,      ,2,      ,0312.5859
01,55,1,1135,6,2,85,01,05,1996,3,7,Z40,4,096,02,2,   ,  ,1,07,1996,  ,    ,2,      , ,2,      ,2,      ,0312.5859
01,55,1,1138,6,2,46,02,05,1999,3,4,Z90,1,096,24,1,541,49,1,07,2000,  ,    ,1,007500,1,1,480000,1,004000,0312.5859
01,55,1,1153,2,1,42,02,02,1999,2,7,Z90,1,094,22,1,389,56,2,  ,    ,12,2000,1,060000,4,2,      ,1,019000,0312.5856
01,55,1,1178,1,1,50,01,12,1999,2,4,Y11,1,081,24,1,384,02,1,02,2000,  ,    ,2,      , ,2,      ,2,      ,0312.5860
01,55,1,1178,2,2,43,05,10,1999,2,7,066,1,081,12,1,066,49,2,  ,    ,10,2000,1,072000,1,2,      ,2,      ,0312.5860
01,55,1,1188,6,2,29,03,12,1997,4,6,329,1,039,24,1,541,28,1,08,2000,  ,    ,2,      , ,1,020000,2,      ,0312.5860
01,55,1,1195,1,1,49,01,07,1996,2,3,Z90,1,052,04,1,981,04,1,11,1996,  ,    ,2,      , ,2,      ,2,      ,0365.1219
01,55,1,1203,3,2,30,01,05,2000,1,4,Z20,1,081,24,1,541,05,2,  ,    ,05,2002,1,013000,2,2,      ,2,      ,0311.1255
01,55,1,1214,3,2,27,02,06,1999,2,7,066,1,081,24,1,066,48,2,  ,    ,07,2001,1,036000,1,2,      ,2,      ,0312.5855
01,55,1,1223,2,2,42,03,06,2000,2,4,Z20,1,039,24,1,541,54,2,  ,    ,06,2002,1,010000,9,1,015000,1,027000,0312.5855
01,55,1,1228,3,1,27,05,11,1999,2,6,Z90,1,052,13,1,981,50,2,  ,    ,12,2000,1,060000,1,2,      ,2,      ,0293.0006
01,55,1,1242,4,2,28,02,01,1999,2,4,Z90,3,047,23,1,880,49,2,  ,    ,12,2000,1,060000,1,2,      ,1,002000,0312.5857
01,55,1,1282,3,2,25,01,04,1998,1,6,Z90,1,080,12,1,532,12,1,04,1999,  ,    ,2,      , ,2,      ,2,      ,0312.5857
01,55,1,1299,2,2,30,01,05,2000,2,4,Z20,1,094,24,1,541,05,2,  ,    ,05,2001,2,      , ,2,      ,2,      ,0312.5855
01,55,1,1318,2,2,49,01,12,1996,2,6,Z20,1,039,48,1,541,45,2,  ,    ,12,2000,1,018000,1,2,      ,2,      ,0312.5855
01,55,1,1322,6,2,68,02,08,2000,1,4,Z20,6,096,24,1,542,25,2,  ,    ,08,2002,2,      , ,2,      ,2,      ,0312.5855
01,55,1,1322,6,1,55,03,04,2000,1,7,029,3,096,88,1,212,48,2,  ,    ,88,8888,1,080000,4,2,      ,2,      ,0312.5855
01,55,1,1322,6,2,48,03,08,2000,1,7,Z20,6,096,24,2,   ,  ,2,  ,    ,08,2002,2,      , ,2,      ,1,004242,0312.5855
01,55,1,1333,2,1,49,03,11,1999,2,7,Z90,1,094,13,1,386,36,2,  ,    ,12,2000,1,045000,4,2,      ,2,      ,0341.0025
01,55,1,1337,3,1,26,02,03,2000,1,4,451,1,089,10,1,852,16,2,  ,    ,12,2001,1,050000,4,2,      ,2,      ,0341.0025
01,55,1,1346,2,1,38,02,02,2000,2,4,Z90,1,081,12,1,959,24,2,  ,    ,03,2002,1,060000,1,2,      ,2,      ,0312.5856
01,55,1,1374,1,1,49,01,11,1996,2,2,Z90,1,081,24,1,532,12,1,10,1997,  ,    ,2,      , ,2,      ,2,      ,0343.5865
01,55,1,1374,3,2,24,02,03,1999,1,6,Z90,1,039,21,1,541,42,2,  ,    ,12,2000,1,024000,4,2,      ,1,054000,0343.5865
01,55,1,1384,6,1,27,01,10,1999,1,6,954,1,081,12,1,954,12,2,  ,    ,09,2001,1,060000,1,2,      ,2,      ,0312.5854
01,55,1,1384,6,1,29,02,04,1999,1,6,954,1,089,18,1,954,48,2,  ,    ,10,2000,1,058000,1,2,      ,2,      ,0312.5854
01,55,1,1407,6,2,38,02,04,2000,2,7,425,1,096,12,1,325,06,2,  ,    ,04,2001,1,040000,1,2,      ,2,      ,0312.5857
01,55,1,1408,3,1,34,01,03,1998,2,6,985,1,081,36,1,979,30,2,  ,    ,03,2001,1,018000,4,2,      ,2,      ,0312.5857
01,55,1,1424,4,1,31,01,05,1999,2,4,Z90,1,081,24,1,332,17,2,  ,    ,04,2001,1,036000,4,2,      ,2,      ,0312.5855
01,55,1,1428,2,1,52,03,09,2000,2,4,Z90,1,081,24,1,846,60,2,  ,    ,09,2002,1,024000,1,2,      ,2,      ,0312.5855
01,55,1,1433,3,1,23,01,12,1999,1,6,Z90,1,081,24,1,959,09,2,  ,    ,01,2002,1,024000,1,2,      ,2,      ,0312.5864
01,55,1,1440,3,1,43,03,09,1999,2,6,Z90,1,081,12,1,589,36,1,08,2000,  ,    ,2,      , ,1,030000,1,018400,0312.5864
01,55,1,1440,3,1,39,03,01,2000,2,7,Z90,1,081,12,1,219,42,1,08,2000,  ,    ,2,      , ,1,040000,1,046800,0312.5864
01,55,1,1443,3,2,23,02,08,1999,1,4,Z90,1,082,16,1,541,15,2,  ,    ,12,2000,1,065000,1,2,      ,2,      ,0307.5442
01,55,1,1445,2,1,41,02,01,2000,2,4,Z90,1,081,11,1,753,28,2,  ,    ,12,2000,1,030000,1,2,      ,2,      ,0307.5442
01,55,1,1448,3,1,24,02,09,2000,2,4,Z90,1,081,24,1,753,24,2,  ,    ,08,2002,1,017000,1,1,080000,2,      ,0307.5442
01,55,1,1449,2,1,40,02,01,2000,2,4,Z90,1,081,11,1,599,30,2,  ,    ,12,2000,1,037000,1,2,      ,2,      ,0307.5442
01,55,1,1457,3,2,27,03,08,1999,1,4,541,1,039,24,1,541,60,2,  ,    ,07,2001,1,046500,1,2,      ,2,      ,0312.5863
01,55,1,1457,3,2,25,01,06,1999,1,7,135,1,039,24,1,541,15,2,  ,    ,05,2002,2,      , ,2,      ,2,      ,0312.5863
01,55,1,1458,2,1,38,05,07,2000,2,7,Z90,1,047,10,1,981,50,2,  ,    ,05,2001,1,020700,1,2,      ,2,      ,0312.5863
01,55,1,1465,3,2,34,03,02,1998,2,4,Z20,1,039,24,1,541,51,1,01,2000,  ,    ,2,      , ,2,      ,2,      ,0312.5853
01,55,1,1469,1,1,49,03,04,2000,2,2,611,1,081,05,1,989,52,1,09,2000,  ,    ,1,040500,1,1,025000,2,      ,0312.5853
01,55,1,1478,2,1,36,01,04,2000,2,7,219,6,096,88,2,   ,  ,2,  ,    ,88,8888,1,069000,1,2,      ,2,      ,0432.7484
01,55,1,1484,3,2,32,02,11,1998,1,7,Z90,1,039,23,1,541,48,2,  ,    ,10,2000,1,035000,1,2,      ,1,025500,0432.7484
01,55,1,1484,3,2,27,01,07,1999,1,7,Z90,1,089,36,1,949,14,2,  ,    ,06,2002,1,040000,1,2,      ,2,      ,0432.7484
01,55,1,1484,4,1,45,02,04,2000,2,7,Z90,1,081,24,1,589,29,2,  ,    ,03,2002,1,020000,1,2,      ,2,      ,0432.7484
01,55,1,1486,2,2,32,02,01,1998,2,4,Z20,1,094,36,1,541,48,2,  ,    ,01,2001,1,030000,1,2,      ,2,      ,0432.7484
01,55,1,1496,2,2,38,05,07,2000,2,7,Z20,1,081,12,1,066,50,2,  ,    ,06,2001,1,020700,1,1,050000,2,      ,0312.5848
01,55,1,1501,3,1,24,01,12,1998,1,6,985,1,050,88,1,949,22,2,  ,    ,88,8888,1,028000,1,2,      ,2,      ,0341.0037
01,55,1,1501,2,2,50,01,08,1996,2,4,Z20,1,050,88,1,949,48,2,  ,    ,88,8888,1,042000,1,2,      ,2,      ,0341.0037
01,55,1,1507,3,2,32,01,03,2000,1,2,Z20,1,082,24,1,541,07,2,  ,    ,02,2002,1,002500,1,2,      ,2,      ,0341.0037
01,55,1,1517,3,1,33,02,07,1998,1,4,855,1,081,36,1,855,48,2,  ,    ,06,2001,1,061000,1,2,      ,2,      ,0334.6272
01,55,1,1520,2,1,45,01,12,1995,2,5,854,1,081,36,1,854,36,1,12,1998,  ,    ,2,      , ,2,      ,2,      ,0334.6272
01,55,1,1526,2,1,40,02,01,2000,2,4,Z90,6,096,88,1,361,60,2,  ,    ,88,8888,1,082800,1,2,      ,2,      ,0312.5857
01,55,1,1534,2,2,45,02,08,1998,2,2,Z20,1,089,24,1,541,48,1,08,2000,  ,    ,1,041400,1,1,100000,1,035000,0312.5857
01,55,1,1540,1,2,68,10,04,2000,3,7,Z20,4,082,03,2,   ,  ,1,07,2000,  ,    ,2,      , ,1,400000,2,      ,0312.5847
01,55,1,1544,3,2,28,01,12,1996,1,7,134,1,046,42,1,599,42,1,08,2000,  ,    ,2,      , ,1,280000,1,020000,0312.5847
01,55,1,1581,3,1,24,01,01,2000,1,4,859,1,081,24,1,859,08,2,  ,    ,01,2002,2,      , ,2,      ,2,      ,0262.6606
01,55,2,1594,2,1,55,01,03,1997,2,4,611,1,008,32,1,542,42,2,  ,    ,04,2001,1,030000,1,2,      ,2,      ,0870.7725
01,55,2,1623,2,1,43,01,04,1998,2,4,627,1,081,24,1,974,29,1,04,2000,  ,    ,2,      , ,1,022000,1,014000,0824.8373
01,55,2,1655,3,2,21,01,08,1999,1,7,Z90,1,080,24,1,532,12,1,08,2000,  ,    ,1,030000,1,1,042000,2,      ,0899.8262
01,55,2,1683,3,2,27,02,06,2000,1,7,386,1,067,24,1,311,48,2,  ,    ,05,2001,1,015000,4,2,      ,2,      ,0890.8252
01,55,2,1683,3,2,21,02,06,2000,1,7,Z90,1,067,24,1,311,19,2,  ,    ,05,2001,2,      , ,2,      ,2,      ,0890.8252
01,55,2,1719,2,2,43,02,09,1999,2,4,Z20,1,039,24,1,541,44,2,  ,    ,09,2001,1,030000,4,2,      ,2,      ,0824.8382
01,55,2,1723,3,2,29,01,03,1999,1,4,Z20,1,039,24,1,541,19,2,  ,    ,03,2002,1,035000,4,2,      ,2,      ,0824.8382
01,55,2,1781,6,2,47,02,09,1999,3,4,Z90,1,080,24,1,541,60,2,  ,    ,09,2001,1,012000,1,2,      ,2,      ,0824.8379
01,55,2,1784,2,2,32,02,08,2000,2,4,Z90,1,082,24,1,541,60,2,  ,    ,08,2002,1,021000,1,1,999999,1,001200,0824.8379
01,55,2,1792,2,2,36,01,02,2000,2,6,Z20,1,039,24,1,541,07,2,  ,    ,01,2002,1,036000,4,2,      ,2,      ,0824.8378
01,55,2,1798,2,2,32,01,02,2000,2,3,452,1,039,24,1,541,07,2,  ,    ,01,2002,1,030000,1,2,      ,2,      ,0824.8378
01,55,2,1802,2,2,50,02,06,2000,2,7,Z20,1,067,24,1,066,15,2,  ,    ,06,2002,2,      , ,2,      ,2,      ,0824.8403
01,55,2,1805,2,2,41,01,08,2000,2,4,Z20,1,082,24,1,541,01,2,  ,    ,08,2002,2,      , ,2,      ,2,      ,0824.8403
01,55,2,1824,4,1,24,01,08,2000,2,3,611,1,081,12,1,901,01,2,  ,    ,07,2001,2,      , ,2,      ,2,      ,0899.8318
01,55,2,1826,2,2,52,03,02,1997,2,3,Z90,2,039,88,1,541,60,2,  ,    ,88,8888,2,      , ,2,      ,2,      ,0899.8254
01,55,2,1826,3,2,28,01,04,2000,1,4,Z90,1,039,24,1,541,05,2,  ,    ,03,2002,1,022000,1,2,      ,2,      ,0899.8254
01,55,2,1841,3,2,28,02,07,1999,1,3,Z90,1,039,17,1,541,60,2,  ,    ,12,2000,1,070000,4,2,      ,2,      ,0860.0394
01,55,2,1855,2,1,38,05,09,2000,2,6,Z90,3,035,09,1,981,45,2,  ,    ,06,2001,1,048000,1,1,050000,1,045000,0959.6309
01,55,2,1860,3,2,31,03,12,1999,1,5,Z90,1,039,88,1,541,60,2,  ,    ,88,8888,1,009000,1,2,      ,1,005000,0959.6309
01,55,2,1862,2,2,31,01,11,1996,2,3,Z20,1,082,12,1,599,12,1,11,1997,  ,    ,2,      , ,2,      ,2,      ,0824.8414
01,55,2,1868,3,2,19,01,01,2000,1,4,Z30,1,052,24,1,171,07,2,  ,    ,01,2002,1,045000,1,2,      ,2,      ,0824.8414
01,55,2,1879,2,2,46,01,01,1999,2,3,Z40,1,039,24,1,541,18,2,  ,    ,01,2001,1,030000,1,2,      ,2,      ,0846.1835
01,55,2,1886,2,2,24,01,02,1998,2,4,Z20,1,082,24,1,541,24,1,02,2000,  ,    ,2,      , ,2,      ,2,      ,0824.8410
01,55,2,1888,3,2,46,02,12,1999,1,4,Z20,1,039,12,1,541,24,1,08,2000,  ,    ,1,030000,4,1,080000,2,      ,0824.8410
01,55,2,1897,2,2,34,01,01,2000,2,6,Z20,3,032,24,1,541,08,2,  ,    ,03,2002,1,042000,4,2,      ,1,005000,0859.4696
01,55,2,1901,2,1,46,01,03,1998,2,6,959,1,081,88,1,959,30,2,  ,    ,88,8888,1,036000,4,2,      ,2,      ,0859.4696
01,55,2,1904,2,1,31,01,06,1998,2,6,621,1,081,24,1,531,24,1,06,2000,  ,    ,2,      , ,1,060000,1,025000,0859.4696
01,55,2,1910,2,2,56,02,10,1998,2,4,Z20,1,039,26,1,541,24,2,  ,    ,12,2000,1,015000,4,2,      ,2,      ,0824.8430
01,55,2,1910,3,2,24,01,10,1999,1,7,Z20,1,081,24,1,531,12,2,  ,    ,10,2001,2,      , ,2,      ,2,      ,0824.8430
01,55,2,1914,2,2,40,02,01,2000,2,6,Z20,1,039,12,1,541,24,2,  ,    ,01,2001,1,008000,4,2,      ,2,      ,0824.8430
01,28,2,0157,3,2,26,02,12,1999,1,7,Z20,1,039,12,1,541,45,2,  ,    ,12,2000,2,      , ,2,      ,2,      ,0516.9611
01,28,2,0157,2,2,51,01,04,1996,2,7,136,1,039,54,1,541,53,2,  ,    ,10,2000,1,015000,1,2,      ,1,003500,0516.9611
01,28,2,0166,3,2,34,02,10,1995,1,6,073,1,094,48,1,073,59,1,09,2000,  ,    ,1,030000,1,1,050000,1,025000,0516.9611
01,33,2,0935,2,2,39,04,03,2000,2,4,Z20,1,039,24,1,541,50,2,  ,    ,03,2002,1,011000,1,2,      ,2,      ,0401.0153
01,33,1,0698,3,2,27,02,04,1999,2,4,Z90,1,039,24,1,541,58,2,  ,    ,04,2001,1,018000,4,2,      ,2,      ,0166.5469
01,28,2,0237,3,2,24,01,02,1998,1,7,451,1,039,24,1,541,29,2,  ,    ,02,2002,1,035000,1,2,      ,1,003000,0550.6788
01,29,1,0272,2,2,43,02,02,1998,2,3,Z20,1,039,88,1,541,60,2,  ,    ,88,8888,1,024000,1,2,      ,2,      ,0180.2684
01,29,1,0273,3,2,23,02,02,1999,1,6,Z20,1,039,24,1,541,31,2,  ,    ,02,2001,1,024000,1,2,      ,2,      ,0180.2684
01,29,1,0273,4,2,25,02,07,1999,2,7,Z20,1,039,88,1,541,48,2,  ,    ,88,8888,1,018000,1,2,      ,2,      ,0180.2684
01,29,1,0277,3,2,27,01,10,1995,1,7,Z30,6,018,88,1,066,58,2,  ,    ,88,8888,1,040000,4,2,      ,2,      ,0180.2685
01,55,1,1286,3,1,34,01,09,1999,1,3,985,1,081,24,1,985,11,2,  ,    ,09,2001,1,030000,1,2,      ,2,      ,0312.5858
01,55,1,1213,4,1,33,05,01,2000,2,7,Z90,1,052,10,1,982,49,2,  ,    ,11,2000,1,090000,1,2,      ,2,      ,0312.5855
01,55,1,1325,3,2,31,02,08,2000,2,4,Z90,4,096,88,1,171,48,2,  ,    ,88,8888,2,      , ,2,      ,2,      ,0312.5855
01,55,1,1325,3,2,22,03,09,2000,1,4,Z90,4,021,88,1,171,54,2,  ,    ,88,8888,1,018000,1,1,048000,1,008000,0312.5855
01,55,2,1664,4,1,37,01,02,1997,2,4,Z90,1,081,24,1,362,29,1,07,2000,  ,    ,1,018000,4,1,050000,2,      ,0824.8376
01,55,1,1140,3,2,35,01,03,1999,1,4,Z90,1,039,24,1,541,19,2,  ,    ,03,2001,1,012000,4,2,      ,2,      ,0312.5859
01,55,1,1335,6,1,38,08,02,2000,1,7,Z90,1,081,24,1,951,30,2,  ,    ,12,2001,1,067500,4,2,      ,2,      ,0341.0025
02,09,1,0001,3,1,39,04,03,2000,1,6,982,1,052,10,1,982,35,2,  ,    ,01,2001,1,019000,1,2,      ,2,      ,0025.1950
02,09,1,0021,3,1,32,01,08,1999,1,7,532,1,087,14,1,589,13,2,  ,    ,10,2000,1,015000,1,2,      ,2,      ,0025.1950
02,09,1,0038,3,2,28,01,04,1997,1,6,Z90,1,025,44,1,541,41,2,  ,    ,12,2000,2,      , ,2,      ,1,004000,0026.9947
02,09,2,0081,3,2,23,01,09,2000,1,7,135,1,081,24,1,541,01,2,  ,    ,10,2002,2,      , ,2,      ,2,      ,0041.6991
02,09,2,0085,6,1,64,01,10,1999,2,2,614,6,096,88,2,   ,  ,2,  ,    ,88,8888,2,      , ,2,      ,1,010000,0045.8690
02,09,2,0085,6,2,56,01,10,1999,2,2,623,6,096,88,1,552,04,2,  ,    ,88,8888,2,      , ,2,      ,1,015000,0045.8690
02,09,2,0091,3,2,27,02,12,1999,1,3,623,1,082,24,1,541,58,2,  ,    ,12,2001,2,      , ,2,      ,1,005000,0045.8690
02,15,1,0118,2,2,27,01,05,1999,2,4,Z30,1,082,06,1,541,06,1,10,1999,  ,    ,2,      , ,2,      ,2,      ,0227.6828
02,15,1,0129,3,2,48,01,11,1995,2,2,Z20,1,039,88,1,541,59,2,  ,    ,88,8888,1,030000,1,2,      ,2,      ,0227.6828
02,15,1,0129,3,2,34,01,07,1997,1,4,Z20,3,035,24,1,541,39,1,09,2000,  ,    ,2,      , ,1,020000,1,005000,0227.6828
02,15,1,0160,3,2,24,01,08,2000,1,4,Z20,1,089,12,1,381,02,2,  ,    ,08,2001,2,      , ,2,      ,2,      ,0208.7092
02,15,1,0164,2,2,46,01,01,1999,2,4,Z30,1,039,24,1,541,21,2,  ,    ,01,2001,2,      , ,2,      ,2,      ,0208.7092
02,15,1,0169,3,1,35,02,04,1998,1,6,621,1,081,36,1,851,58,2,  ,    ,04,2001,1,030000,1,2,      ,2,      ,0226.9578
02,15,1,0185,1,1,56,01,07,2000,2,4,611,4,018,02,2,   ,  ,1,08,2000,  ,    ,2,      , ,1,045000,2,      ,0208.7091
02,15,1,0185,3,1,34,06,01,2000,2,7,023,1,051,10,1,023,60,2,  ,    ,11,2000,1,300000,1,2,      ,2,      ,0208.7091
02,15,1,0193,4,1,29,01,04,1998,2,6,999,1,081,24,1,851,24,1,04,2000,  ,    ,2,      , ,1,015000,2,      ,0208.7094
02,15,1,0193,3,2,27,01,02,1997,2,6,Z20,1,039,24,1,541,24,1,02,1999,  ,    ,2,      , ,2,      ,2,      ,0208.7094
02,15,1,0196,2,2,62,01,07,1999,2,4,Z20,6,047,88,1,549,15,2,  ,    ,88,8888,1,048000,1,2,      ,2,      ,0208.7094
02,15,1,0233,4,2,31,02,09,2000,2,6,Z20,6,096,88,1,422,24,2,  ,    ,12,2001,2,      , ,1,050000,1,019000,0219.1656
02,15,1,0234,2,2,48,04,12,1999,2,4,Z20,1,039,12,1,541,48,2,  ,    ,12,2000,1,020000,1,2,      ,2,      ,0219.1656
02,15,1,0237,2,1,33,02,01,2000,2,7,846,2,081,24,1,039,36,2,  ,    ,01,2001,1,028000,1,2,      ,2,      ,0219.1656
02,15,2,0253,3,2,29,05,06,2000,2,7,Z30,1,039,88,1,111,48,2,  ,    ,88,8888,1,030000,1,1,080000,1,020000,0571.4218
02,15,2,0260,3,2,32,02,11,1999,1,6,451,1,089,24,1,541,52,1,03,2000,  ,    ,2,      , ,2,      ,2,      ,0571.4218
02,15,2,0260,3,2,29,02,06,1999,1,6,451,1,089,12,1,541,36,2,  ,    ,03,2001,1,010000,4,2,      ,1,003000,0571.4218
02,15,2,0291,2,2,62,02,12,1999,2,2,Z20,1,047,24,1,541,48,2,  ,    ,12,2001,1,018000,1,2,      ,2,      ,0578.6711
02,15,2,0296,3,2,31,01,04,1998,1,2,451,2,039,24,1,541,29,2,  ,    ,04,2002,1,030000,1,2,      ,2,      ,0578.6711
02,15,2,0296,3,2,24,01,12,1999,1,4,451,1,089,36,1,541,09,2,  ,    ,12,2002,1,011000,4,2,      ,2,      ,0578.6711
02,15,2,0299,3,2,39,03,06,2000,1,5,386,1,018,24,1,974,56,2,  ,    ,05,2002,1,009000,1,1,050000,1,005000,0578.6711
02,15,2,0302,2,2,37,01,07,1996,2,4,Z20,1,081,24,1,541,24,1,07,1998,  ,    ,2,      , ,2,      ,2,      ,0623.3708
02,15,2,0308,3,2,38,01,12,1999,1,7,451,1,039,24,1,541,09,2,  ,    ,12,2001,2,      , ,2,      ,1,003000,0623.3708
02,15,2,0312,2,2,36,02,04,1999,2,6,Z20,1,039,24,1,541,32,2,  ,    ,03,2001,1,030000,1,2,      ,2,      ,0623.3708
02,15,2,0313,2,1,50,05,05,2000,2,6,954,1,081,10,1,954,60,2,  ,    ,03,2001,1,040000,4,2,      ,2,      ,0571.4226
02,15,2,0313,3,2,23,01,09,1999,1,7,Z20,1,089,24,1,541,12,2,  ,    ,10,2001,1,030000,4,2,      ,2,      ,0571.4226
02,15,2,0314,3,2,37,01,12,1997,1,3,617,1,089,24,1,541,24,1,12,1999,  ,    ,2,      , ,2,      ,2,      ,0571.4226
02,15,2,0314,6,2,35,02,12,1997,1,6,Z20,1,089,24,1,541,48,1,12,1999,  ,    ,2,      , ,2,      ,2,      ,0571.4226
02,15,2,0315,3,2,30,07,11,1999,1,6,Z20,1,052,06,1,172,30,1,04,2000,  ,    ,2,      , ,1,100000,2,      ,0571.4226
02,15,2,0317,2,2,30,01,10,1998,2,7,066,1,081,24,1,066,24,1,09,2000,  ,    ,1,100000,1,1,100000,2,      ,0571.4226
02,15,2,0319,3,2,32,02,05,1998,1,7,Z20,1,039,24,1,541,60,2,  ,    ,03,2001,1,019000,1,2,      ,1,010000,0571.4226
02,15,2,0320,3,2,25,01,05,1999,1,7,Z20,1,089,24,1,541,11,2,  ,    ,04,2001,2,      , ,2,      ,2,      ,0571.4226
02,15,2,0320,3,2,27,02,04,1997,1,4,621,1,089,36,1,541,60,1,04,1999,  ,    ,2,      , ,2,      ,2,      ,0571.4226
02,15,2,0322,3,2,22,02,11,1998,1,4,Z20,1,082,24,1,541,28,2,  ,    ,11,2000,1,036000,4,2,      ,2,      ,0571.4226
02,15,2,0324,7,2,33,02,12,1998,4,7,Z20,1,089,36,1,541,48,2,  ,    ,12,2001,1,060000,1,2,      ,2,      ,0571.4226
02,15,2,0346,3,2,28,01,08,1998,1,4,Z20,1,080,28,1,381,25,2,  ,    ,12,2000,2,      , ,2,      ,2,      ,0571.4218
02,15,2,0346,3,2,25,02,12,1998,1,6,Z20,1,080,24,1,381,24,2,  ,    ,12,2000,2,      , ,2,      ,2,      ,0571.4218
02,15,2,0346,3,2,21,01,05,2000,1,7,Z20,1,089,12,1,381,04,2,  ,    ,05,2001,2,      , ,2,      ,2,      ,0571.4218
02,15,2,0355,6,2,44,02,12,1998,1,4,412,1,039,24,1,541,60,2,  ,    ,12,2000,1,045000,1,2,      ,1,010000,0571.4224
02,15,2,0370,6,2,31,02,05,2000,1,6,Z20,1,039,24,1,541,52,2,  ,    ,05,2002,1,060000,4,2,      ,2,      ,0571.4240
