RREG,HHNUM,RRPL,RPSU,RQ1_LNO,RQ2_REL,RQ3_SEX,RQ4_AGE,RQ5_TMSLEFT,RQ6_DTLEFT,RQ7_MSTAT,RQ8_HGRADE,RQ9_USOCC,RQ10_REASON,RQ11_BASE,RQ12_CTRY,RQ13_STAY,RQ14_INDWORK,RQ15_OCCUP1,RQ16_NOMONTH,RQ17_RET,RQ18_DTRET,RQ19_REASON,RQ20_DTEXP,RQ21_CASHREM,RQ22_CASHAMT,RQ23_MODE,RQ241C_CONSUM,RQ241P_CONSUM,RQ242C_INVEST,RQ242P_INVEST,RQ243C_SAVINGS,RQ243P_SAVINGS,RQ244C_GIFT,RQ244P_GIFT,RQ245C_OTHERS,RQ245P_OTHERS,RQ25_RET6MOS,RQ26_CASHHOME,RQ27_INKIND,RQ28_KINDAMT,RSWGT,RP6M_IND
01,1208,025,00613,04,04,2,37,03,032016,4,004,09,1,1,211,36,1,91,50,2,      , ,032019,1,0087000,1,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,000389.9683,1
01,1209,025,00613,03,02,2,40,01,062014,2,834,11,1,1,231,88,1,91,39,2,      , ,888888,1,0054000,5,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,000389.9683,1
01,1210,025,00375,02,02,2,42,02,122016,2,008,09,1,1,233,24,1,91,33,2,      , ,122018,1,0030000,5,1,080, ,   ,3,020, ,   , ,   ,2,       ,2,       ,000411.3169,1
01,1211,028,00432,02,02,2,61,01,122012,2,004,92,1,1,233,24,1,91,24,1,122014,2,      ,2,       , , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,000382.0039,2
01,1212,026,00621,04,03,2,59,03,072016,1,672,22,1,1,400,88,1,53,58,2,      , ,888888,1,0011000,3,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,000498.8229,1
01,1213,026,00621,04,03,2,53,01,012017,2,004,09,1,1,211,24,1,91,08,2,      , ,012019,1,0060000,5,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,000600.6126,1
01,1214,026,00621,02,02,2,22,05,092017,2,004,09,1,1,214,15,1,91,50,2,      , ,122018,1,0030000,5,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,000685.9667,1
01,1215,027,00368,04,03,2,31,02,012017,1,872,22,1,1,233,29,1,22,29,2,      , ,062019,1,0060000,1,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,000349.1863,1
01,1216,027,00368,03,03,2,33,01,042013,2,634,09,2,1,235,88,1,91,53,2,      , ,888888,1,0030000,1,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,000349.1863,1
01,1217,026,00502,02,03,2,29,01,052016,1,822,92,1,1,222,24,1,91,16,2,      , ,052018,1,0060000,5,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,000591.6768,1
01,1218,028,00194,05,04,2,39,01,082014,1,634,52,1,1,235,60,1,53,37,2,      , ,082019,1,0060000,1,1,100, ,   , ,   , ,   , ,   ,2,       ,1,0015000,000513.7334,1
01,1219,028,00194,81,07,2,69,02,042015,3,004,61,6, ,500,36,1,52,60,2,      , ,042018,1,0167100,1,1,090, ,   ,3,010, ,   , ,   ,2,       ,1,0015000,000456.0669, 
01,1220,028,00194,02,02,2,34,01,032013,2,004,09,1,1,222,60,1,91,54,2,      , ,032018,1,0018000,1,1,100, ,   , ,   , ,   , ,   ,2,       ,1,0008000,000486.2742,1
01,1221,026,00383,01,01,1,35,01,102015,2,004,61,1,1,233,25,1,93,23,2,      , ,112017,1,0050000,1,1,060, ,   ,3,010,4,030, ,   ,2,       ,2,       ,000583.3762,1
01,1222,026,00383,03,03,1,25,01,102015,1,002,61,1,1,233,26,1,93,23,2,      , ,122017,1,0030000,1,1,090, ,   ,3,010, ,   , ,   ,2,       ,2,       ,000790.7838,1
01,1223,026,00383,04,05,2,27,01,022017,2,004,92,1,1,233,24,1,91,07,2,      , ,022019,2,       , , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,000617.0036,1
01,1224,027,00011,05,08,2,66,03,042017,3,003,91,1,1,500,24,1,52,54,2,      , ,042019,1,0179800,5,1,100, ,   , ,   , ,   , ,   ,1,0350000,1,0015000,000277.9629,1
01,1225,027,00011,02,03,1,32,01,012014,1,858,21,1,1,234,28,1,21,28,1,052016,2,      ,2,       , , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,000433.7224,2
01,1225,027,00011,07,05,1,35,02,022017,2,848,13,1,1,400,12,1,51,53,2,      , ,022018,1,0210000,5,1,070, ,   ,3,030, ,   , ,   ,2,       ,2,       ,000319.9652,1
01,1226,027,00011,02,03,2,28,01,012013,1,008,91,1,1,221,60,1,91,56,2,      , ,012018,1,0013000,1,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,000338.4089,1
01,1227,027,00011,02,02,2,51,04,042017,2,004,91,1,1,211,12,1,53,54,2,      , ,042018,1,0076000,5,1,090, ,   ,3,010, ,   , ,   ,1,0080000,1,0013000,000322.7398,1
01,1228,027,00011,04,03,2,23,01,112016,1,872,22,1,1,233,24,1,22,10,2,      , ,112018,1,0093000,5,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,000368.6050,1
01,1229,027,00249,02,02,2,36,01,012017,2,008,52,1,1,235,24,1,53,08,2,      , ,012019,1,0010000,3,1,070, ,   ,3,030, ,   , ,   ,2,       ,2,       ,000359.9707,1
01,1230,027,00249,01,01,1,49,03,112016,2,684,83,1,2,400,07,1,72,27,1,062017,2,      ,1,0007000,5,1,060,2,025,3,015, ,   , ,   ,1,0500000,1,0021500,000280.9004,1
01,1231,027,00249,01,01,1,38,01,022017,2,684,62,1,2,214,10,1,83,07,2,      , ,122017,1,0030000,5,1,060, ,   ,3,040, ,   , ,   ,2,       ,2,       ,000322.1600,1
01,1232,026,00264,06,03,2,25,01,062017,4,007,09,1,1,211,24,1,91,03,2,      , ,062019,1,0015000,5,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,000628.3667,1
01,1233,026,00264,03,05,1,31,05,122016,2,852,09,1,1,222,12,1,13,60,2,      , ,122017,1,0235000,1,1,040,2,010,3,050, ,   , ,   ,2,       ,2,       ,000805.3473,1
01,1233,026,00264,04,03,2,32,10,062017,2,872,14,4, ,222,02,2,  ,  ,1,082017,1,      ,2,       , , ,   , ,   , ,   , ,   , ,   ,1,0050000,1,0034000,000628.3667,2
01,1233,026,00264,81,05,2,42,03,082015,2,872,09,6, ,500,88,1,22,60,2,      , ,888888,1,0090000,1,1,060, ,   ,3,040, ,   , ,   ,2,       ,2,       ,000589.3326, 
01,1234,026,00264,81,03,2,33,03,122016,2,872,09,6, ,500,12,1,22,60,2,      , ,122017,1,0343000,1,1,080,2,020, ,   , ,   , ,   ,2,       ,2,       ,000589.3326, 
01,1235,025,00494,02,03,2,47,02,092015,1,004,92,1,1,235,39,1,91,48,2,      , ,122018,1,0044000,5,1,090, ,   , ,   ,4,010, ,   ,2,       ,2,       ,000351.2989,1
01,1235,025,00494,04,05,2,38,01,042016,2,004,09,1,1,211,35,1,53,17,2,      , ,032019,1,0050000,5,1,050,2,050, ,   , ,   , ,   ,2,       ,2,       ,000389.1549,1
01,1236,025,00494,07,03,2,28,01,102014,1,814,92,1,1,211,38,1,91,35,2,      , ,122017,1,0050000,5,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,000368.3545,1
01,1237,025,00494,01,01,1,46,05,122016,2,004,92,1,1,214,12,1,93,57,2,      , ,122017,1,0185000,5,1,050,2,050, ,   , ,   , ,   ,2,       ,2,       ,000303.6741,1
01,1238,025,00494,05,02,2,50,05,092017,2,814,09,1,1,222,12,1,91,55,2,      , ,092018,1,0040000,5,1,050,2,050, ,   , ,   , ,   ,1,0050000,2,       ,000351.2989,1
01,1239,025,00494,01,01,2,57,01,122014,3,814,09,1,1,211,48,1,53,33,2,      , ,122018,1,0060000,5,1,050,2,050, ,   , ,   , ,   ,2,       ,2,       ,000291.7620,1
01,1240,025,00494,01,01,1,35,05,032017,2,004,93,1,1,233,21,1,93,55,2,      , ,122018,1,0115000,5,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,000348.2788,1
01,1241,025,00494,04,03,2,31,02,122016,1,004,52,1,1,221,15,1,91,24,2,      , ,032018,1,0035000,5,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,000368.3545,1
01,1242,027,00606,05,03,2,27,01,032016,2,648,52,1,1,234,45,1,52,18,2,      , ,122019,1,0021000,5,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,000325.2225,1
01,1242,027,00606,06,03,2,23,01,032016,1,822,52,1,1,234,45,1,44,18,2,      , ,122019,1,0060000,5,1,099, ,   , ,   ,4,001, ,   ,2,       ,2,       ,000354.2419,1
01,1243,027,00606,01,01,1,37,01,032017,2,008,93,1,1,214,24,1,93,06,2,      , ,032019,1,0210000,5,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,000307.4975,1
01,1244,027,00606,07,03,2,37,03,012016,4,004,91,1,1,222,26,1,91,58,2,      , ,032018,1,0041000,5,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,000343.5873,1
01,1244,027,00606,14,03,2,34,02,092016,1,004,91,1,1,400,24,1,91,36,2,      , ,092018,1,0050000,1,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,000325.2225,1
01,1245,028,00551,04,03,2,31,01,092017,1,834,43,1,1,234,24,1,91,00,2,      , ,092019,2,       , , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,000495.7583,1
01,1245,028,00551,05,03,2,28,02,092017,1,881,42,1,1,234,24,1,44,24,2,      , ,092019,1,0020000,1,1,100, ,   , ,   , ,   , ,   ,1,0050000,2,       ,000495.7583,1
01,1246,028,00551,07,03,1,40,02,092017,2,872,61,1,1,234,36,1,91,36,2,      , ,092020,1,0020000,5,1,100, ,   , ,   , ,   , ,   ,1,0025000,2,       ,000468.7389,1
01,1247,028,00551,05,02,2,34,01,012017,2,004,92,1,1,231,24,1,91,08,2,      , ,012019,1,0048000,1,1,100, ,   , ,   , ,   , ,   ,2,       ,1,0005000,000495.7583,1
01,1248,028,00551,07,05,2,42,02,042013,4,634,41,1,1,222,60,1,91,53,2,      , ,042018,1,0060000,1,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,000523.7530,1
01,1248,028,00551,08,03,2,40,02,122015,1,008,93,1,1,223,24,1,91,44,2,      , ,122017,1,0032000,1,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,000523.7530,1
01,1248,028,00551,09,05,2,35,01,112016,2,004,09,1,1,222,24,1,91,10,2,      , ,112018,1,0018000,1,1,100, ,   , ,   , ,   , ,   ,2,       ,1,0001500,000523.7530,1
01,1249,028,00551,04,02,2,36,04,072017,2,648,92,1,1,211,12,1,91,48,2,      , ,072018,1,0010000,1,1,100, ,   , ,   , ,   , ,   ,1,0045000,2,       ,000523.7530,1
01,1250,027,00487,02,02,2,45,02,032017,2,004,92,1,1,222,12,1,91,48,2,      , ,032018,1,0040000,1,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,000313.0940,1
01,1251,027,00487,08,03,2,30,02,032016,1,004,52,1,1,222,24,1,91,42,2,      , ,032018,1,0003000,1,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,000328.2948,1
01,1252,027,00487,01,01,1,43,04,072017,2,852,62,1,2,400,09,1,81,39,2,      , ,042018,1,0025000,1,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,000310.4023,1
01,1253,028,00670,02,02,2,35,02,112014,2,002,92,1,1,222,36,1,91,57,2,      , ,112017,1,0050000,3,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,000495.2882,1
01,1254,028,00670,02,02,2,46,02,042015,2,672,92,1,1,211,24,1,91,48,1,042017,2,      ,2,       , , ,   , ,   , ,   , ,   , ,   ,1,0040000,2,       ,000447.1077,1
01,1255,025,00018,01,01,1,45,05,052017,2,684,75,1,1,233,12,1,42,60,2,      , ,052018,1,0020000,1,1,100, ,   , ,   , ,   , ,   ,1,0100000,2,       ,000319.8574,1
01,1256,025,00018,05,03,1,23,01,072017,1,852,71,1,1,235,24,1,71,02,2,      , ,072019,1,0037000,1,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,000363.9084,1
01,1257,025,00018,03,03,2,39,02,042016,2,004,52,1,1,211,24,1,91,60,2,      , ,042018,1,0025000,5,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,000409.8937,1
01,1258,025,00018,01,01,1,52,01,102015,2,004,71,1,1,233,24,1,71,23,2,      , ,102017,1,0054000,5,1,100, ,   , ,   , ,   , ,   ,2,       ,1,0009500,000319.8574,1
01,1259,027,00130,81,05,1,36,05,012017,2,852,09,6, ,400,88,1,51,60,2,      , ,888888,2,       , , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,000307.5679, 
01,1259,027,00130,82,03,2,36,03,112016,2,834,09,6, ,400,88,1,51,60,2,      , ,888888,1,0734000,1,1,040,2,060, ,   , ,   , ,   ,2,       ,1,0050000,000307.5679, 
01,1260,027,00130,01,01,1,53,01,042013,2,652,92,1,1,233,60,1,71,53,2,      , ,042018,1,0039000,5,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,000270.3557,1
01,1261,027,00130,02,02,2,38,01,122015,2,004,92,1,1,233,27,1,91,21,2,      , ,032018,1,0048000,5,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,000346.4577,1
01,1262,027,00130,03,03,1,37,01,102014,2,008,13,1,1,213,35,1,81,35,1,092017,2,      ,1,0025000,5,1,100, ,   , ,   , ,   , ,   ,1,0000000,2,       ,000310.0664,1
01,1262,027,00130,04,05,2,37,02,122015,2,672,09,1,1,211,24,1,91,48,2,      , ,122017,1,0036000,5,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,000346.4577,1
01,1263,027,00130,01,01,1,36,02,052016,2,652,61,1,1,213,36,1,93,52,2,      , ,052019,1,0072000,5,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,000310.0664,1
01,1264,027,00130,03,05,1,29,02,062016,2,848,54,1,1,233,24,1,31,40,2,      , ,062018,1,0120000,1,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,000420.3043,1
01,1265,028,00075,04,05,1,30,02,032017,2,004,52,1,1,100,24,1,31,31,2,      , ,032019,1,0040000,5,1,090, ,   ,3,010, ,   , ,   ,2,       ,2,       ,000633.4163,1
01,1265,028,00075,07,03,1,24,01,022017,2,004,92,1,1,233,24,1,72,07,2,      , ,022019,1,0074000,5,1,090, ,   ,3,010, ,   , ,   ,2,       ,2,       ,000463.5500,1
01,1266,028,00075,05,05,2,28,01,042016,2,872,32,1,1,234,24,1,53,17,2,      , ,042018,1,0035000,1,1,090, ,   ,3,010, ,   , ,   ,2,       ,2,       ,000494.2187,1
01,1266,028,00075,08,03,2,26,01,022017,2,672,33,1,1,234,24,1,53,07,2,      , ,022019,1,0035000,5,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,000494.2187,1
01,1267,028,00075,07,07,2,64,05,062017,3,004,92,1,1,211,12,1,51,59,2,      , ,062018,1,0030000,1,1,090, ,   ,3,010, ,   , ,   ,1,0090000,1,0010000,000391.4550,1
01,1268,028,00075,02,02,2,41,02,082017,2,834,41,1,1,211,12,1,91,23,2,      , ,082018,1,0008000,5,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,000522.1265,1
06,1269,027,01434,02,03,1,34,10,062017,2,884,09,1,2,400,03,1,83,45,1,092017,2,      ,1,0100000,1,1,080, ,   ,3,020, ,   , ,   ,1,0300000,1,0020000,001122.9818,1
06,1270,027,01434,01,01,1,43,02,032015,2,852,09,1,1,233,33,1,74,42,2,      , ,122017,1,0090000,5,1,050,2,050, ,   , ,   , ,   ,2,       ,2,       ,001263.6618,1
06,1271,026,00079,05,03,2,37,01,122012,2,008,52,1,1,234,24,1,51,24,1,122014,2,      ,2,       , , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,001353.8129,2
06,1272,026,00079,03,02,2,54,02,112015,2,008,09,1,1,211,24,1,91,46,2,      , ,112017,1,0018000,2,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,001080.3863,1
06,1273,026,00079,01,01,2,31,01,112012,2,008,09,1,1,233,24,1,91,24,1,112014,2,      ,2,       , , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,001489.4407,2
06,1273,026,00079,02,02,1,36,02,022015,2,648,09,1,1,233,24,1,72,49,1,032017,2,      ,2,       , , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,001411.6584,2
06,1274,028,00080,01,01,1,25,02,042015,4,884,09,1,2,400,10,1,83,20,1,022016,2,      ,2,       , , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,001589.2814,2
06,1275,027,00552,04,05,2,33,01,032013,2,814,52,1,1,234,48,1,91,48,1,032017,3,      ,2,       , , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,001378.3331,2
06,1276,026,00667,04,03,2,47,02,072015,1,004,92,1,1,235,33,1,92,50,2,      , ,042018,1,0040000,5,1,050,2,050, ,   , ,   , ,   ,2,       ,2,       ,001047.4021,1
06,1277,026,00667,01,01,1,53,03,012016,2,852,72,1,1,233,23,1,31,56,2,      , ,122017,1,0151000,5,1,080,2,010,3,010, ,   , ,   ,2,       ,2,       ,001117.3773,1
06,1278,026,00667,04,02,2,32,01,082016,2,008,09,1,1,211,24,1,91,13,2,      , ,082018,1,0090000,1,1,080, ,   ,3,020, ,   , ,   ,2,       ,2,       ,001443.9680,1
06,1279,026,00667,03,03,1,29,01,082016,1,004,51,1,2,300,12,1,51,12,1,082017,2,      ,1,0020000,1,1,100, ,   , ,   , ,   , ,   ,1,0050000,1,0010000,001216.2023,1
06,1279,026,00667,05,03,2,32,02,072015,1,834,91,1,1,234,36,1,52,50,2,      , ,072018,1,0018000,1,1,100, ,   , ,   , ,   , ,   ,2,       ,1,0011000,001443.9680,1
06,1280,026,00667,02,02,2,46,01,032015,2,004,92,1,1,222,33,1,92,30,2,      , ,122017,1,0046000,5,1,100, ,   , ,   , ,   , ,   ,2,       ,1,0020000,001047.4021,1
06,1281,026,00667,02,02,2,33,03,012017,2,004,92,1,1,232,24,1,92,15,2,      , ,012019,1,0010000,5,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,001443.9680,1
06,1282,026,01255,06,02,2,51,02,072017,2,004,09,1,1,223,12,1,91,38,2,      , ,072018,1,0020000,1,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,001047.9114,1
06,1283,026,01255,05,05,2,35,02,102016,2,004,09,1,1,235,24,1,52,23,2,      , ,102018,1,0108000,1,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,001313.1191,1
06,1284,027,00219,02,02,2,50,02,112015,2,834,09,1,1,211,24,1,91,46,2,      , ,112017,1,0047000,1,1,050,2,020,3,030, ,   , ,   ,2,       ,2,       ,000317.3398,1
06,1285,025,00172,06,03,2,39,01,012015,2,648,53,1,1,211,36,1,91,32,2,      , ,012018,1,0024000,5,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,000210.4657,1
06,1286,025,00172,02,02,2,33,01,022016,2,008,14,1,1,222,24,1,91,19,2,      , ,022018,1,0021000,5,1,050,2,050, ,   , ,   , ,   ,2,       ,1,0003500,000227.7429,1
06,1287,025,00074,03,05,1,36,04,012017,2,884,09,1,2,500,07,1,83,28,1,082017,2,      ,1,0282900,1,1,050,2,040,3,010, ,   , ,   ,1,0012000,1,0004100,000234.9019,1
06,1288,025,00074,04,03,2,25,01,032016,1,648,91,1,1,234,24,1,91,18,2,      , ,032018,1,0024000,5,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,000243.3324,1
06,1289,025,00074,05,02,2,25,01,072014,5,872,09,1,1,234,48,1,22,38,2,      , ,072018,1,0042000,1,1,095, ,   ,3,005, ,   , ,   ,2,       ,2,       ,000243.3324,1
06,1290,027,00170,04,03,1,37,07,082017,1,852,09,1,2,100,06,1,83,37,2,      , ,022018,1,0065000,1,1,085, ,   ,3,010,4,005, ,   ,2,       ,2,       ,000317.0195,1
06,1291,027,00121,05,06,2,24,01,092016,1,008,09,1,1,235,24,1,91,12,2,      , ,092018,1,0017000,1,1,090, ,   , ,   ,4,010, ,   ,2,       ,2,       ,000372.3563,1
06,1292,027,00121,02,02,2,38,01,072017,2,004,09,1,1,233,24,1,91,02,2,      , ,072019,1,0036000,1,1,090, ,   , ,   ,4,010, ,   ,2,       ,2,       ,000304.4236,1
06,1293,027,00023,01,01,1,44,04,082016,2,884,09,1,2,400,09,1,83,36,1,042017,2,      ,2,       , , ,   , ,   , ,   , ,   , ,   ,1,0100000,2,       ,000277.4330,1
06,1294,027,00023,01,01,1,40,09,062017,2,852,09,1,2,500,03,1,31,39,1,092017,2,      ,1,0400000,1,1,075, ,   ,3,020,4,005, ,   ,1,0200000,2,       ,000277.4330,1
06,1295,027,00023,01,01,2,30,01,082013,4,008,09,1,1,211,28,1,91,28,1,122015,2,      ,2,       , , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,000287.3899,2
06,1296,027,00023,05,05,2,26,01,022015,2,004,09,1,1,221,36,1,91,31,2,      , ,022018,1,0026000,5,1,085,2,010,3,005, ,   , ,   ,2,       ,2,       ,000287.3899,1
06,1297,027,00023,01,01,1,49,05,032017,2,852,09,1,2,214,03,1,31,33,1,062017,2,      ,1,0100000,1,1,070,2,010,3,010,4,010, ,   ,1,0100000,2,       ,000357.4365,1
06,1298,027,00023,01,01,1,57,05,062017,2,852,09,1,2,212,09,1,31,39,2,      , ,032018,1,0120000,1,1,070,2,010,3,010,4,010, ,   ,2,       ,2,       ,000253.4577,1
06,1298,027,00023,03,03,2,31,02,052017,1,872,09,1,1,234,24,1,22,28,2,      , ,052019,1,0040000,1,1,070,2,010,3,010,4,010, ,   ,2,       ,2,       ,000287.3899,1
06,1298,027,00023,04,03,1,29,01,102015,1,872,22,1,1,234,24,1,22,23,2,      , ,102017,1,0060000,1,1,080, ,   ,3,010,4,010, ,   ,2,       ,2,       ,000339.4369,1
06,1299,027,00023,02,02,2,36,01,042016,2,008,09,1,1,222,24,1,91,17,2,      , ,042018,1,0110000,5,1,095, ,   ,3,005, ,   , ,   ,2,       ,1,0009000,000265.5876,1
06,1300,027,00023,03,03,1,31,04,032017,1,832,09,1,1,232,12,1,33,42,2,      , ,032018,1,0435000,1,1,055,2,030,3,010,4,005, ,   ,2,       ,2,       ,000339.4369,1
06,1301,028,00243,04,03,1,27,02,122016,1,884,09,1,2,400,09,1,83,18,1,092017,2,      ,1,0025000,1,1,100, ,   , ,   , ,   , ,   ,1,0020000,2,       ,000236.3249,1
06,1302,028,00243,03,03,2,28,01,022014,1,834,43,1,1,213,45,1,53,43,2,      , ,112017,1,0006000,1,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,000200.0884,1
06,1303,026,00109,02,02,2,30,01,022016,2,004,09,1,1,231,24,1,91,19,2,      , ,022018,1,0057000,5,1,080, ,   ,3,010,4,010, ,   ,2,       ,2,       ,000389.1321,1
06,1304,026,00109,03,03,1,35,05,052017,2,884,83,1,2,214,09,1,81,40,2,      , ,022018,1,0096000,1,1,080, ,   , ,   ,4,020, ,   ,2,       ,2,       ,000375.6503,1
06,1305,026,00109,03,03,1,22,02,022017,1,884,09,1,2,214,09,1,31,19,2,      , ,112017,1,0180000,1,1,075, ,   ,3,025, ,   , ,   ,2,       ,2,       ,000443.6010,1
06,1306,025,00270,05,02,2,61,01,102013,2,004,09,1,1,234,60,1,91,47,2,      , ,102018,1,0030000,1,1,100, ,   , ,   , ,   , ,   ,2,       ,1,0006500,000222.4704,1
06,1307,026,00207,01,01,1,44,05,022016,2,652,09,1,2,500,08,1,81,38,1,092017,2,      ,1,0060000,1,1,070,2,010,3,010,4,010, ,   ,1,0020000,2,       ,000352.2638,1
06,1308,026,00207,01,01,1,47,01,122015,2,852,13,1,1,233,15,1,83,15,1,032017,3,      ,1,0032000,1,1,090, ,   ,3,010, ,   , ,   ,2,       ,2,       ,000453.8463,2
06,1309,026,00207,01,01,2,33,01,072017,1,008,54,1,1,233,24,1,54,02,2,      , ,072019,1,0005000,5,1,090, ,   , ,   ,4,010, ,   ,2,       ,2,       ,000364.9063,1
06,1310,026,00305,81,02,2,39,01,112016,2,004,91,1,1,233,24,1,91,10,2,      , ,112018,1,0009000,5,1,095, ,   ,3,005, ,   , ,   ,2,       ,2,       ,000405.3594,1
06,1311,026,00305,01,01,1,43,02,022016,2,852,82,1,1,233,24,1,83,43,2,      , ,022018,1,0210000,1,1,090, ,   ,3,010, ,   , ,   ,2,       ,2,       ,000349.0516,1
06,1312,028,00145,05,07,2,53,02,062016,2,008,09,1,1,233,24,1,91,39,2,      , ,062018,1,0063000,1,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,000229.7730,1
06,1313,028,00145,05,05,2,25,01,112015,2,004,91,1,1,235,24,1,91,22,2,      , ,112017,1,0060000,1,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,000206.3921,1
06,1314,028,00145,01,01,1,39,05,082017,2,852,09,1,2,234,06,1,31,25,2,      , ,022018,1,0080000,1,1,090,2,010, ,   , ,   , ,   ,1,0080000,1,0010000,000199.2414,1
06,1315,028,00047,01,01,1,38,06,092017,2,852,09,1,2,212,12,1,91,45,2,      , ,092018,2,       , , ,   , ,   , ,   , ,   , ,   ,2,       ,1,0008500,000190.2570,1
06,1316,028,00047,01,01,1,58,02,122015,2,008,72,1,1,233,24,1,72,45,2,      , ,122017,1,0030000,1,1,050, ,   ,3,050, ,   , ,   ,2,       ,2,       ,000173.8153,1
06,1317,027,00268,02,02,1,54,05,022017,2,884,09,1,2,100,12,1,31,31,2,      , ,022018,1,0540000,1,1,090,2,005,3,005, ,   , ,   ,2,       ,2,       ,000040.4646,1
06,1317,027,00268,03,03,1,29,01,072017,1,884,09,1,2,400,12,1,83,02,2,      , ,072018,1,0040000,1,1,090, ,   ,3,010, ,   , ,   ,2,       ,2,       ,000038.4269,1
06,1318,027,00268,03,03,2,40,02,062017,1,872,22,1,1,500,24,1,22,27,2,      , ,062019,1,0075000,1,1,090,2,010, ,   , ,   , ,   ,2,       ,2,       ,000030.0666,1
06,1319,026,00158,04,05,1,44,05,112016,2,852,09,1,2,500,09,1,81,45,1,082017,2,      ,1,0120000,1,1,090, ,   ,3,005,4,005, ,   ,1,0150000,1,0005000,000352.2638,1
06,1320,026,00158,03,03,1,31,03,032017,1,884,09,1,2,500,07,1,83,21,2,      , ,102017,1,0150000,1,1,040,2,030,3,030, ,   , ,   ,2,       ,2,       ,000430.9918,1
06,1321,026,00158,01,01,1,44,05,102016,2,884,09,1,2,400,10,1,31,38,1,082017,2,      ,1,0800000,1,1,090, ,   ,3,010, ,   , ,   ,1,0750000,2,       ,000352.2638,1
06,1322,027,00072,05,03,1,37,01,012014,2,858,31,1,1,234,48,1,92,44,2,      , ,012018,2,       , , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,000296.4084,1
06,1322,027,00072,06,05,2,37,01,012014,2,834,43,1,1,234,48,1,43,44,2,      , ,012018,2,       , , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,000283.7528,1
06,1323,028,00341,02,02,1,27,03,032017,2,852,09,1,2,400,09,1,91,24,2,      , ,122017,1,0077000,1,1,090, ,   ,3,010, ,   , ,   ,2,       ,2,       ,000240.6480,1
06,1324,025,00319,06,08,2,36,02,062017,1,008,52,1,1,221,24,1,53,27,2,      , ,062019,1,0012000,5,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,000214.9286,1
