RREG,HHNUM,RRPL,RPSU,RQ1_LNO,RQ2_REL,RQ3_SEX,RQ4_AGE,RQ5_TMSLEFT,RQ6M_DTLEFT,RQ6Y_DTLEFT,RQ7_MSTAT,RQ8_HGRADE,RQ9_USOCC,RQ10_REASON,RQ11_CTRY,RQ12_STAY,RQ13_INDWORK,RQ14_OCCUP1,RQ15_NOMONTH,RQ16_RET,RQ17M_DTRET,RQ17Y_DTRET,RQ18M_DTEXP,RQ18Y_DTEXP,RQ19_CASHREM,RQ20_CASHAMT,RQ21_MODE,RQ22_RET6MOS,RQ23_CASHHOME,RQ24_INKIND,RQ25_KINDAMT,RSWGT,RP6M_IND
01,0127,004,00463,03,08,2,27,02,05,2005,1,63,932,1,234,34,1,913,50,2,,,03,2008,1,0012000,1,2,,2,,000535.3701,1
01,0128,004,00463,02,03,2,44,02,11,2006,1,05,411,1,500,36,1,913,45,2,,,11,2009,1,0060000,1,2,,2,,000447.5077,1
01,0128,004,00463,03,05,1,33,01,02,2007,2,04,832,1,400,37,1,913,07,2,,,03,2010,1,0090000,1,1,0020000,2,,000521.5545,1
01,0129,004,00463,02,02,2,39,02,11,2006,2,04,021,1,211,24,1,913,33,2,,,11,2008,1,0084000,5,2,,1,0007000,000447.5077,1
01,0130,002,00497,03,03,2,27,02,06,2006,1,64,522,1,211,24,1,913,39,2,,,06,2008,1,0063000,1,2,,2,,000531.7509,1
01,0131,002,00497,02,02,2,32,02,09,2006,2,04,021,1,500,24,1,913,36,2,,,09,2008,1,0046000,1,2,,2,,000531.7509,1
01,0132,002,00497,03,03,1,36,03,09,2007,3,68,921,1,400,06,1,512,18,2,,,03,2008,2,,,1,0020000,1,0025000,000443.8663,1
01,0133,002,00497,03,03,2,24,01,02,2006,2,04,021,1,234,24,1,913,19,2,,,02,2008,1,0020000,1,2,,2,,000497.2196,1
01,0134,002,00497,01,01,2,52,03,02,2007,3,65,223,1,233,12,1,223,31,2,,,02,2008,1,0110000,1,2,,2,,000403.8497,1
01,0135,003,00532,02,03,2,32,03,06,2006,1,63,412,1,234,24,1,411,32,2,,,06,2008,1,0033000,1,2,,2,,000484.5086,1
01,0135,003,00532,04,05,1,24,01,07,2006,2,63,512,1,234,26,1,512,14,2,,,09,2008,1,0030000,1,2,,2,,000416.1676,1
01,0136,003,00532,04,05,2,26,02,01,2003,2,05,021,4,212,06,1,347,12,1,07,2003,,,2,,,2,,2,,000484.5086,2
01,0137,003,00532,01,01,1,36,03,07,2007,2,05,092,1,400,09,1,422,26,2,,,04,2008,2,,,2,,2,,000404.4319,1
01,0138,003,00532,01,01,1,43,02,11,2004,2,04,743,1,232,25,1,743,36,1,12,2006,,,2,,,2,,2,,000404.4319,2
01,0139,003,00532,01,01,1,50,02,11,2004,2,65,223,1,233,40,1,223,42,2,,,03,2008,1,0145000,1,2,,2,,000375.2529,1
01,0140,004,00531,03,03,1,20,01,06,2007,1,65,023,1,222,13,1,723,03,2,,,07,2008,2,,,2,,2,,000412.7074,1
01,0141,002,00543,02,02,2,45,01,06,2006,2,04,021,1,235,37,1,913,15,2,,,07,2009,1,0030000,1,2,,2,,000406.5984,1
01,0142,003,00547,03,03,2,27,01,09,2005,1,04,516,1,222,27,1,913,24,2,,,12,2007,1,0010000,1,2,,1,0007000,000479.0153,1
01,0143,003,00547,04,03,2,39,01,10,2004,1,61,827,1,213,21,1,513,21,1,07,2006,,,2,,,2,,2,,000400.4016,2
01,0144,003,00559,03,03,2,31,01,07,2005,1,05,932,1,213,36,1,513,26,2,,,07,2008,1,0030000,4,2,,2,,000483.7762,1
01,0145,003,00559,81,07,1,61,01,03,2007,2,04,611,6,500,36,2,,,2,,,03,2010,1,0015000,5,2,,2,,000394.4836,
01,0145,003,00559,82,07,2,57,01,03,2007,2,04,131,6,500,36,2,,,2,,,03,2010,2,,,2,,2,,000394.4836,
01,0146,003,00559,03,03,2,24,01,06,2006,1,04,913,1,213,24,1,724,15,2,,,06,2008,1,0011000,4,2,,2,,000452.3603,1
01,0147,002,00580,01,01,1,39,04,04,2007,2,05,092,1,212,10,1,834,50,2,,,02,2008,1,0084000,1,2,,2,,000454.4217,1
01,0148,002,00580,02,02,2,57,02,01,2007,2,65,223,1,500,11,1,223,08,2,,,12,2007,2,,,2,,2,,000426.8892,1
01,0148,002,00580,03,03,2,29,01,01,2007,1,65,092,1,500,10,1,513,08,2,,,11,2007,2,,,2,,2,,000544.3962,1
01,0149,002,00580,01,01,1,56,01,03,2006,2,05,611,1,400,10,1,834,10,1,01,2007,,,2,,,2,,2,,000414.7125,2
01,0150,001,00583,03,03,1,29,01,03,2007,1,04,931,1,233,24,1,931,06,2,,,03,2009,1,0016000,1,2,,2,,000469.1514,1
01,0151,002,00596,02,03,2,26,02,02,2007,1,63,921,1,500,24,1,741,03,2,,,06,2009,2,,,2,,2,,000517.1545,1
01,0152,003,00617,02,06,2,23,01,06,2007,1,05,522,1,234,24,1,741,03,2,,,06,2009,2,,,2,,2,,000511.8989,1
01,0153,003,00617,03,08,2,42,01,02,2005,2,66,914,1,213,36,1,513,32,2,,,02,2008,1,0060000,1,2,,2,,000457.6048,1
01,0154,004,00618,04,04,2,46,02,12,2003,1,63,131,1,233,24,1,913,39,1,12,2005,,,2,,,2,,2,,000366.5798,2
01,0155,004,00627,01,01,1,49,01,01,2005,2,04,611,1,234,35,1,723,32,2,,,12,2007,1,0028000,1,2,,1,0003000,000372.9838,1
01,0156,004,00627,01,01,1,37,02,10,2006,2,68,921,1,214,23,1,827,48,1,09,2007,,,1,0050000,1,1,0050000,1,0011500,000401.9864,1
01,0157,004,00627,02,02,2,27,01,06,2005,2,04,021,1,234,30,1,913,27,2,,,12,2007,1,0021000,4,2,,2,,000481.5789,1
01,0158,001,00648,01,01,1,56,05,07,2006,2,65,092,1,234,07,1,149,46,1,02,2007,,,2,,,2,,2,,000398.9419,2
01,0159,001,00648,07,03,2,42,03,10,2006,1,63,092,1,221,02,1,913,41,1,12,2006,,,2,,,2,,2,,000437.7480,2
01,0160,001,00648,03,02,2,36,02,08,2006,2,04,092,1,235,24,1,513,18,2,,,08,2008,1,0170000,5,2,,2,,000437.7480,1
01,0161,004,00656,02,02,2,37,02,05,2006,2,05,522,1,231,36,1,932,48,2,,,05,2009,1,0090000,1,2,,2,,000429.6550,1
01,0162,004,00656,02,02,2,57,02,08,2006,2,04,021,1,211,23,1,913,48,2,,,07,2008,1,0040000,1,2,,2,,000403.0635,1
01,0162,004,00656,04,05,1,31,02,07,2007,2,65,215,1,233,36,1,143,50,2,,,07,2010,2,,,2,,2,,000500.7477,1
01,0162,004,00656,05,03,2,30,01,09,2007,2,61,330,1,211,24,1,913,00,2,,,09,2009,2,,,2,,2,,000514.0121,1
01,0163,003,00683,03,03,1,25,01,09,2007,1,68,092,1,212,22,1,932,00,2,,,07,2008,2,,,2,,2,,000500.7477,1
01,0164,003,00683,04,03,1,24,01,08,2007,1,04,724,1,212,12,1,834,01,2,,,08,2008,2,,,2,,2,,000441.5096,1
01,0165,004,00698,01,01,1,34,01,12,2005,2,05,832,1,500,24,1,931,20,2,,,12,2007,1,0060000,1,2,,2,,000533.3223,1
01,0166,003,00691,03,03,2,25,01,08,2007,1,05,021,1,211,24,1,913,01,2,,,08,2009,1,0010000,4,2,,2,,000516.4233,1
01,0167,003,00691,01,01,1,47,01,09,2006,2,04,611,1,233,24,1,832,12,2,,,09,2008,1,0036000,4,2,,2,,000399.9709,1
01,0168,004,00704,01,01,1,46,03,05,2007,3,65,215,1,233,24,1,215,55,2,,,05,2009,1,0150000,1,2,,1,0079000,000374.4019,1
01,0169,004,00704,02,02,2,30,01,02,2005,2,04,021,1,235,60,1,513,31,2,,,02,2010,1,0313000,5,2,,2,,000483.4100,1
01,0170,002,00725,02,02,2,42,05,04,2007,2,61,021,1,233,24,1,913,60,2,,,04,2009,1,0012000,4,2,,2,,000402.2383,1
01,0171,003,00733,04,06,2,25,01,02,2006,1,64,092,1,213,24,1,724,19,2,,,02,2008,1,0075000,1,2,,2,,000515.1827,1
01,0172,003,00733,05,08,1,26,01,02,2007,1,05,932,1,233,31,1,931,01,2,,,03,2010,2,,,2,,2,,000501.8881,1
01,0173,002,00728,01,01,1,44,01,07,2003,2,04,712,1,233,88,1,721,50,2,,,88,8888,1,0013000,4,2,,2,,000444.2465,1
01,0174,002,00728,04,05,1,37,04,09,2007,2,05,832,1,212,10,1,723,50,2,,,07,2008,2,,,1,0150000,2,,000444.2465,1
01,0175,002,00720,02,02,2,30,01,11,2006,2,05,021,1,235,05,1,913,05,1,04,2007,,,2,,,1,0045000,2,,000482.6775,1
01,0176,002,00720,05,03,2,24,02,01,2007,1,04,522,1,211,24,1,913,48,2,,,01,2009,1,0011000,4,2,,2,,000451.3330,1
01,0177,002,00720,02,03,2,27,01,05,2004,1,04,021,1,211,88,1,913,40,2,,,88,8888,1,0015000,4,2,,2,,000482.6775,1
01,0178,004,00738,03,03,1,20,01,11,2006,1,03,091,1,232,25,1,516,10,2,,,12,2008,1,0017000,1,2,,2,,000413.6511,1
01,0179,004,00768,07,03,2,36,01,12,2002,2,04,021,3,500,88,1,513,57,2,,,88,8888,1,0060000,1,2,,2,,000443.8493,1
01,0180,004,00768,01,01,1,49,02,12,2005,2,05,832,1,214,36,1,822,34,2,,,12,2008,1,0150000,1,2,,2,,000411.2554,1
01,0181,004,00768,01,01,1,48,02,05,2006,2,65,215,1,234,24,1,314,30,2,,,05,2008,1,0065000,1,2,,2,,000411.2554,1
01,0182,001,00774,01,01,1,48,02,99,2003,2,65,131,1,212,24,1,712,24,1,99,2004,,,1,0060000,1,2,,2,,000371.5656,2
01,0182,001,00774,06,05,1,26,02,10,2003,2,65,413,1,212,12,1,712,16,1,10,2004,,,1,0035000,1,2,,2,,000467.3675,2
01,0183,001,00780,01,01,1,43,02,01,2007,2,65,092,1,232,23,1,215,18,2,,,12,2008,1,0051500,4,2,,2,,000403.2092,1
01,0184,002,00781,04,05,2,34,02,03,2006,2,04,522,1,211,24,1,913,42,2,,,03,2008,1,0030000,1,2,,2,,000483.0437,1
01,0185,002,00781,02,02,2,48,01,08,2007,2,65,223,3,400,60,1,513,01,2,,,08,2012,2,,,2,,2,,000366.8580,1
01,0186,002,00781,02,03,1,33,01,03,2006,1,05,921,1,212,10,1,512,10,1,01,2007,,,2,,,2,,2,,000470.5785,2
01,0187,002,00781,03,06,2,30,01,07,2006,4,05,421,1,234,24,1,421,14,2,,,07,2008,1,0018000,1,2,,1,0070000,000483.0437,1
01,0188,001,00790,01,01,1,35,11,09,2007,2,65,215,1,235,06,1,215,54,2,,,06,2008,1,0120000,1,1,0045000,2,,000427.3219,1
01,0189,001,00790,01,01,1,37,05,02,2007,2,04,092,1,212,11,1,834,49,2,,,01,2008,1,0150000,1,2,,2,,000427.3219,1
01,0190,001,00790,02,02,2,27,01,03,2007,2,05,021,1,211,25,1,913,06,2,,,04,2009,1,0025000,1,2,,2,,000511.9307,1
01,0191,003,00807,03,03,1,34,02,02,2003,1,05,512,1,233,48,1,321,59,1,02,2007,,,2,,,2,,2,,000486.8252,2
01,0191,003,00807,04,03,1,33,01,07,2006,2,05,721,1,221,11,1,721,11,1,06,2007,,,1,0003000,1,1,0050000,2,,000486.8252,1
01,0191,003,00807,05,05,2,28,01,03,2005,2,05,092,1,213,23,1,827,23,1,02,2007,,,2,,,2,,2,,000499.7208,2
01,0192,003,00807,01,01,1,54,02,11,2005,2,61,092,1,233,24,1,143,55,2,,,11,2007,1,0600000,1,1,0022500,1,0045000,000387.0347,1
01,0193,003,00807,05,05,1,39,01,12,2005,2,05,832,1,233,22,1,832,21,2,,,10,2007,2,,,2,,2,,000417.1299,1
01,0193,003,00807,06,03,2,27,01,12,2005,2,05,092,1,233,22,1,743,21,2,,,10,2007,2,,,2,,2,,000499.7208,1
01,0194,003,00811,02,03,2,33,01,07,2007,2,04,092,1,232,24,1,913,02,2,,,07,2009,1,0009000,4,2,,2,,000483.4100,1
01,0195,003,00811,04,03,1,32,01,06,2006,2,64,311,1,234,22,1,245,15,2,,,04,2008,1,0088000,4,2,,2,,000470.9352,1
01,0195,003,00811,08,03,1,30,01,12,2006,2,05,092,1,234,26,1,723,09,2,,,02,2009,1,0051000,4,2,,2,,000470.9352,1
01,0196,002,00825,03,08,1,25,01,10,2006,1,04,915,1,232,05,1,512,05,1,03,2007,,,2,,,2,,2,,000503.0445,2
01,0197,003,00827,01,01,1,38,01,01,2007,2,65,223,1,500,24,1,223,08,2,,,01,2009,1,0060000,1,2,,2,,000402.9035,1
01,0198,003,00827,01,01,1,34,01,03,2005,2,65,092,1,400,33,1,834,30,2,,,12,2007,1,0060000,1,2,,1,0016000,000470.2217,1
01,0198,003,00827,02,02,2,32,02,02,2005,2,04,092,1,400,34,1,913,52,2,,,12,2007,2,,,2,,2,,000482.6775,1
01,0198,003,00827,07,04,2,26,01,04,2007,1,64,092,1,213,05,1,825,05,1,09,2007,,,1,0050000,1,1,0012000,2,,000482.6775,1
01,0199,002,00828,03,03,2,31,01,06,2006,1,05,522,1,222,24,1,913,15,2,,,06,2008,1,0030000,1,2,,2,,000479.7478,1
01,0200,004,00833,01,01,1,30,06,07,2003,2,05,512,1,233,24,1,512,32,1,07,2005,,,2,,,2,,2,,000555.6084,2
01,0201,004,00833,02,02,2,28,02,06,2007,2,04,021,1,211,25,1,913,27,2,,,07,2009,1,0010000,1,2,,2,,000570.3260,1
01,0202,002,00851,03,03,2,32,01,09,2006,1,04,913,1,222,25,1,913,12,2,,,10,2008,1,0030000,1,2,,2,,000481.5789,1
01,0203,002,00851,03,03,2,29,01,07,2006,1,04,021,1,234,36,1,913,14,2,,,07,2009,1,0030000,4,2,,2,,000481.5789,1
01,0204,002,00851,04,03,1,46,01,09,2006,2,63,611,1,223,24,1,825,12,2,,,09,2008,1,0030000,1,2,,2,,000372.9838,1
01,0205,001,00844,01,01,1,47,02,11,2006,2,04,832,1,233,25,1,832,31,2,,,12,2008,1,0060000,4,2,,2,,000393.7051,1
01,0206,003,00845,03,03,2,25,01,10,2005,1,04,021,1,235,24,1,913,23,2,,,10,2007,1,0060000,1,2,,2,,000481.5789,1
01,0207,003,00845,02,05,1,27,03,09,2007,2,05,092,1,400,11,1,834,30,2,,,07,2008,2,,,2,,2,,000469.1514,1
01,0208,004,00866,81,03,2,24,01,08,2004,1,64,092,3,400,39,1,913,37,2,,,11,2007,1,0012000,4,2,,2,,000394.4836,1
01,0208,004,00866,82,03,1,23,01,12,2002,1,04,092,6,400,88,1,512,57,2,,,88,8888,1,0012000,4,2,,2,,000394.4836,
01,0209,004,00866,01,01,1,36,05,03,2007,2,65,131,1,400,10,1,516,47,2,,,01,2008,1,0060000,1,2,,2,,000403.8205,1
01,0210,004,00866,03,03,1,27,01,07,2007,1,61,233,1,500,24,1,233,02,2,,,07,2009,2,,,2,,2,,000471.2920,1
01,0211,004,00866,01,01,1,46,01,11,2005,2,67,832,3,500,88,1,915,22,2,,,88,8888,1,0150000,1,2,,1,0007500,000374.6856,1
01,0212,004,00866,83,07,1,69,02,07,2005,2,63,131,6,500,88,1,825,48,2,,,88,8888,2,,,2,,2,,000394.4836,
01,0212,004,00866,84,07,2,64,02,07,2005,2,61,021,6,500,88,1,513,48,2,,,88,8888,2,,,2,,2,,000394.4836,
01,0213,003,00873,03,03,1,29,01,12,2005,1,04,713,1,300,24,1,713,21,2,,,12,2007,2,,,2,,2,,000469.8649,1
01,0214,003,00873,01,01,2,41,03,09,2007,3,05,021,1,232,24,1,515,49,2,,,09,2009,2,,,2,,2,,000403.1567,1
01,0215,004,00889,01,01,1,33,02,06,2003,2,04,092,1,233,42,1,724,59,2,,,12,2007,1,0032000,1,2,,2,,000470.2217,1
01,0216,004,00922,02,02,2,39,03,08,2005,2,05,021,1,211,36,1,421,49,2,,,08,2008,1,0019000,1,2,,2,,000427.7035,1
01,0217,004,00922,02,02,2,51,01,09,2004,2,65,223,1,500,48,1,223,36,2,,,09,2008,1,0030000,1,2,,2,,000388.6046,1
01,0218,004,00922,03,03,1,27,02,02,2007,1,04,931,1,223,24,1,832,31,2,,,02,2009,1,0024000,1,2,,2,,000498.4734,1
01,0219,004,00922,08,03,2,34,01,02,2005,1,02,913,1,234,36,1,913,31,2,,,02,2008,1,0018000,1,2,,2,,000511.6776,1
01,0219,004,00922,09,03,2,31,01,03,2006,1,04,913,1,234,24,1,913,18,2,,,03,2008,1,0012000,1,2,,2,,000511.6776,1
01,0220,002,00947,01,01,2,41,02,08,2007,3,02,021,1,211,24,1,913,56,2,,,08,2009,1,0060000,4,1,0010000,1,0020000,000446.6910,1
01,0221,002,00947,02,02,2,37,03,08,2004,2,04,021,1,211,43,1,913,53,2,,,03,2008,1,0012000,4,2,,2,,000446.6910,1
01,0222,002,00947,03,05,1,30,02,03,2005,2,05,092,1,213,25,1,813,54,1,04,2007,,,1,0010000,4,1,0030000,1,0018000,000520.6026,1
01,0223,002,00947,06,03,2,33,02,10,2005,1,65,092,1,500,88,1,513,50,2,,,88,8888,1,0015800,4,2,,2,,000534.3930,1
01,0223,002,00947,07,03,2,32,02,12,2006,1,05,092,1,500,88,1,913,45,2,,,88,8888,1,0013000,2,2,,2,,000534.3930,1
01,0223,002,00947,08,03,1,30,02,04,2007,1,05,092,1,233,24,1,712,53,2,,,04,2009,1,0012000,4,2,,2,,000520.6026,1
01,0223,002,00947,09,03,2,26,02,08,2007,1,61,092,1,211,28,1,913,36,2,,,12,2009,1,0018000,1,2,,2,,000534.3930,1
01,0224,002,00947,01,01,1,36,05,06,2007,2,05,092,1,211,24,1,913,51,2,,,06,2009,1,0007000,1,1,0015000,1,0005000,000446.0717,1
01,0225,004,00957,01,01,1,50,03,04,2007,2,04,611,3,400,24,1,512,41,2,,,04,2009,1,0060000,1,1,0999999,1,0010500,000374.1183,1
01,0225,004,00957,02,02,2,46,01,12,2006,2,04,021,3,400,88,1,913,09,2,,,88,8888,1,0060000,1,2,,2,,000366.8580,1
01,0226,004,00957,03,03,2,29,01,09,2007,1,04,522,1,234,24,1,932,00,2,,,09,2009,2,,,2,,2,,000483.0437,1
01,0227,004,00957,05,05,2,29,01,06,2005,2,63,021,1,222,30,1,522,27,2,,,12,2007,1,0027000,1,2,,2,,000483.0437,1
01,0228,001,00963,03,05,1,36,01,05,2005,2,05,413,1,233,31,1,413,28,2,,,12,2007,1,0120000,4,2,,2,,000430.0364,1
01,0229,001,00991,07,05,2,35,01,06,2007,2,05,021,1,234,18,1,913,03,2,,,12,2008,1,0030000,1,2,,2,,000404.3812,1
01,0230,003,00990,03,03,2,25,01,01,2007,1,63,421,1,234,25,1,421,08,2,,,02,2009,1,0036000,1,2,,2,,000543.0122,1
01,0231,003,00990,05,03,2,42,01,05,2005,1,04,743,1,223,50,1,743,28,2,,,07,2009,1,0024000,1,2,,2,,000453.8957,1
01,0232,003,00978,06,02,2,38,03,06,2007,2,63,131,1,400,24,1,913,38,2,,,06,2009,1,0027000,1,2,,1,0009000,000430.6868,1
01,0233,003,00978,04,02,1,47,02,05,2005,2,05,611,1,234,27,1,834,52,1,08,2007,,,1,0080000,1,1,0150000,2,,000399.0595,1
01,0234,003,00978,04,05,2,40,01,05,2006,2,61,021,3,500,88,1,422,16,2,,,88,8888,2,,,2,,1,0017000,000430.6868,1
01,0235,004,00987,81,05,2,64,01,07,2003,2,65,222,6,500,88,1,222,50,2,,,88,8888,1,0060000,1,2,,2,,000431.6769,
01,0236,004,00987,04,03,2,25,01,02,2007,1,04,913,1,234,11,1,913,07,2,,,01,2008,1,0015000,1,2,,2,,000529.3882,1
01,0237,004,00987,02,02,2,33,01,06,2003,2,04,911,1,235,88,1,513,51,2,,,88,8888,1,0024000,1,2,,2,,000529.3882,1
01,0238,004,00987,01,01,1,53,02,07,2003,2,04,911,1,500,88,1,421,58,2,,,88,8888,1,0054000,1,2,,2,,000410.0122,1
01,0238,004,00987,02,02,2,55,02,07,2003,2,05,021,1,500,88,1,512,58,2,,,88,8888,1,0054000,1,2,,2,,000415.1207,1
01,0239,003,01026,81,05,2,35,02,08,2006,2,61,234,1,234,28,1,234,13,2,,,12,2008,1,0024000,4,2,,2,,000391.1988,1
01,0240,003,01026,02,03,2,25,02,06,2007,1,05,021,1,234,12,1,512,27,2,,,06,2008,1,0013000,4,1,0030000,1,0004000,000479.7478,1
01,0241,003,01026,03,05,2,34,01,04,2005,2,64,131,1,235,36,1,513,29,2,,,04,2008,1,0162000,5,2,,1,0005000,000479.7478,1
01,0242,003,01026,81,05,2,42,04,12,2005,2,65,223,6,500,88,1,513,48,2,,,88,8888,1,0120000,1,2,,2,,000391.1988,
01,0243,003,01026,05,05,1,31,02,01,2006,2,65,142,1,233,24,1,215,21,2,,,01,2008,2,,,2,,2,,000467.3675,1
01,0243,003,01026,06,03,2,32,02,01,2006,2,65,223,1,233,24,1,223,45,2,,,01,2008,1,0042000,1,2,,2,,000479.7478,1
01,0244,003,01026,81,07,1,71,01,05,2005,2,61,022,6,500,36,2,,,2,,,05,2008,2,,,2,,2,,000391.1988,
01,0244,003,01026,82,07,2,71,02,12,2006,2,61,234,6,500,17,2,,,2,,,05,2008,2,,,2,,2,,000391.1988,
01,0245,003,01026,81,03,1,41,03,07,2007,2,65,215,1,300,24,1,215,50,2,,,07,2009,1,0030000,1,1,0100000,2,,000391.1988,1
01,0246,001,01010,02,02,2,37,02,12,2005,2,05,512,1,222,24,1,913,45,2,,,12,2007,1,0016000,1,2,,2,,000402.5445,1
01,0247,001,01010,03,03,2,36,02,08,2006,1,04,522,1,235,24,1,913,24,2,,,08,2008,1,0012000,1,2,,2,,000402.5445,1
01,0248,001,01012,03,03,2,22,02,08,2007,1,04,021,1,211,25,1,913,26,2,,,09,2009,1,0040000,1,1,0030000,1,0005000,000451.3330,1
01,0249,003,01033,03,03,2,36,01,07,2004,1,65,021,1,233,41,1,513,38,2,,,12,2007,1,0035000,1,2,,2,,000403.4628,1
01,0250,003,01033,02,02,2,43,01,01,2006,2,04,021,1,235,24,1,513,20,2,,,01,2008,1,0021500,1,2,,2,,000403.4628,1
01,0251,001,01029,01,01,1,28,01,05,2006,2,66,832,1,233,36,1,812,16,2,,,05,2009,1,0067000,1,2,,2,,000471.2920,1
01,0252,004,01040,01,01,1,46,01,01,2006,2,68,611,1,100,24,1,913,20,2,,,01,2008,1,0050000,4,2,,2,,000394.6033,1
01,0253,002,01044,02,02,2,53,01,04,2006,2,63,412,1,400,24,1,421,17,2,,,04,2008,1,0100000,1,2,,2,,000367.4142,1
01,0254,002,01044,01,01,1,35,01,07,2006,2,03,611,1,400,24,1,512,14,2,,,07,2008,1,0065000,4,2,,2,,000403.8205,1
01,0255,002,01044,01,01,1,49,02,05,2005,2,05,131,1,500,24,1,913,52,1,05,2007,,,1,0110000,1,1,0150000,2,,000374.6856,1
01,0256,002,01044,07,03,1,34,01,09,2007,2,04,832,1,400,24,1,832,00,2,,,09,2009,2,,,2,,2,,000471.2920,1
01,0257,002,01044,03,03,1,24,01,06,2006,1,04,921,1,234,24,1,931,15,2,,,06,2008,1,0070000,4,2,,2,,000415.5384,1
01,0258,002,01044,03,03,2,23,01,07,2006,1,04,023,1,221,24,1,913,14,2,,,07,2008,1,0068000,4,2,,2,,000452.3603,1
01,0259,002,01044,04,03,2,28,01,12,2006,1,05,522,1,222,24,1,913,09,2,,,12,2008,1,0070000,4,2,,2,,000483.7762,1
01,0260,001,01055,03,04,2,46,02,02,2007,4,04,913,1,400,88,1,913,56,2,,,88,8888,1,0036000,1,2,,2,,000392.4662,1
01,0261,001,01055,02,03,1,32,02,08,2005,1,65,223,1,100,88,1,223,57,2,,,88,8888,1,0023000,4,2,,2,,000503.4268,1
01,0262,001,01055,04,03,2,30,01,07,2007,2,04,021,1,235,24,1,913,02,2,,,07,2009,2,,,2,,2,,000516.7622,1
01,0263,001,01076,03,03,1,27,01,07,2006,1,04,833,1,212,36,1,833,14,2,,,07,2009,1,0034000,1,2,,2,,000503.8089,1
01,0264,004,01069,05,03,2,36,01,05,2005,3,65,515,1,233,31,1,513,28,2,,,12,2007,1,0030000,1,2,,2,,000403.1567,1
01,0265,004,01069,02,03,2,28,01,04,2006,1,63,422,1,234,35,1,512,17,2,,,03,2009,1,0037000,4,2,,1,0005000,000482.3113,1
01,0266,004,01069,01,01,1,36,01,10,2005,2,05,826,1,235,25,1,826,23,2,,,11,2007,1,0058000,4,2,,2,,000402.5978,1
01,0267,004,01069,02,02,2,33,02,03,2006,2,05,131,1,235,59,1,513,44,2,,,02,2011,1,0055000,1,2,,2,,000482.3113,1
01,0268,002,01068,08,03,2,27,01,07,2005,1,64,411,1,213,36,1,419,26,2,,,07,2008,1,0018000,2,2,,2,,000512.8449,1
01,0269,002,01068,04,05,2,34,01,03,2005,2,63,743,1,211,25,1,913,25,1,04,2007,,,1,0004000,1,1,0900000,2,,000512.8449,1
01,0270,002,01068,01,01,1,55,05,09,2007,2,65,215,1,234,12,1,341,42,2,,,09,2008,1,0050000,1,2,,2,,000390.6772,1
01,0271,002,01074,02,02,2,45,03,06,2006,2,04,021,1,234,36,1,913,41,2,,,06,2009,1,0228000,1,2,,2,,000390.0821,1
01,0272,002,01074,02,02,2,34,01,08,2004,2,04,021,1,235,60,1,513,37,2,,,08,2009,1,0054000,1,2,,2,,000513.6231,1
01,0273,002,01074,03,03,2,25,02,07,2007,1,05,827,1,235,60,1,913,28,2,,,07,2012,1,0009000,3,2,,2,,000513.6231,1
01,0274,002,01074,04,03,2,34,02,02,2007,1,04,522,1,222,23,1,913,45,2,,,01,2009,1,0020000,4,2,,2,,000513.6231,1
01,0274,002,01074,06,03,2,45,01,03,2006,1,05,522,1,222,24,1,913,18,2,,,03,2008,1,0075000,4,2,,2,,000390.0821,1
01,0275,004,01082,01,01,1,36,01,06,2006,2,03,611,1,232,24,1,721,15,2,,,06,2008,1,0014000,4,2,,2,,000456.1473,1
01,0276,004,01082,02,02,2,41,02,12,2006,2,04,913,1,211,24,1,913,57,2,,,12,2008,1,0070000,1,2,,2,,000456.7805,1
01,0277,003,01094,11,05,1,28,01,06,2007,2,04,712,1,232,24,1,712,03,2,,,06,2009,1,0025000,5,2,,2,,000498.7200,1
01,0278,003,01094,02,02,2,34,05,05,2007,2,05,021,1,212,23,1,913,48,2,,,04,2009,1,0096000,1,2,,2,,000511.9307,1
01,0279,003,01094,02,02,2,20,01,01,2006,2,04,522,1,235,27,1,913,20,2,,,04,2008,1,0028000,5,2,,2,,000478.6865,1
01,0280,003,01094,03,03,2,25,01,06,2003,2,04,522,1,211,32,1,913,32,1,02,2006,,,2,,,2,,2,,000511.9307,2
01,0281,002,01091,03,06,2,25,01,08,2007,1,04,021,1,400,25,1,913,01,2,,,09,2009,1,0010000,1,2,,2,,000514.4654,1
01,0282,002,01091,02,02,2,39,02,08,2007,2,04,921,1,400,36,1,913,36,2,,,08,2010,1,0030000,4,1,0100000,2,,000430.0338,1
01,0283,002,01105,04,02,2,33,01,04,2006,2,04,021,1,211,25,1,913,17,2,,,05,2008,1,0012000,4,2,,2,,000483.7762,1
01,0284,002,01105,07,03,2,20,01,08,2006,1,05,921,1,222,25,1,913,12,2,,,09,2008,1,0015000,4,2,,2,,000452.3603,1
01,0285,002,01105,07,03,2,43,02,11,2006,4,61,911,1,235,16,1,422,36,2,,,03,2008,1,0087000,1,2,,1,0008000,000404.3812,1
01,0286,002,01105,04,03,1,26,01,09,2003,1,04,823,1,212,88,1,915,48,2,,,88,8888,1,0020000,1,2,,2,,000471.2920,1
01,0287,003,01111,02,02,2,35,02,07,2007,2,04,621,1,223,25,1,913,26,2,,,08,2009,1,0060000,1,1,0100000,1,0010000,000425.8775,1
