REG,HHID,Q1_LNO,Q2_REL,Q3_SEX,Q4_AGE,Q5_TMSLEFT,Q6M_DTLEFT,Q6Y_DTLEFT,Q7_MSTAT,Q8_HGRADE,Q8A_VOC,Q9USOCC,Q10_REASON,Q11_BASE,Q12_CTRY,Q13_STAY,Q14_INDWORK,Q15OCC,Q16_NOMONTH,Q17_RET,Q18M_DTRET,Q18Y_DTRET,Q19_REASON,Q20M_DTEXP,Q20Y_DTEXP,Q21_CASHREM,Q22_CASHAMT,Q23_MODE,Q241C_CONSUM,Q241P_CONSUM,Q242C_INVEST,Q242P_INVEST,Q243C_SAVINGS,Q243P_SAVINGS,Q244C_OTHERS,Q244P_OTHERS,Q25_RET6MOS,Q26_CASHHOME,Q27_INKIND,Q28_KINDAMT,SWGT,P6M_IND
03,121101035861603690001691606800300070233,05,05,2,33,01,06,2009,2,05,2,023,1,1,081,42,1,515,27,2,,,,12,2012,1,0036000,4,1,095,,,3,005,,,2,,2,,000872.9392,1
03,122109035991603690001691608800200060194,02,02,1,45,02,03,2010,2,65,2,215,1,1,094,24,1,215,48,2,,,,03,2012,1,0060000,5,1,080,,,3,020,,,2,,2,,000528.0448,1
03,123203036021603690001691609900000030102,03,03,2,34,01,03,2008,1,67,2,222,1,1,096,48,1,222,42,2,,,,03,2012,1,0064500,1,1,090,2,005,3,005,,,2,,1,0003500,000816.5531,1
03,222328036171603690001691700200100140224,02,02,2,46,02,04,2010,2,04,2,911,1,1,039,25,1,913,48,2,,,,05,2012,1,0023000,5,1,100,,,,,,,2,,2,,000552.8500,1
03,222228036301603690001691700800000020026,01,01,1,39,05,09,2011,2,04,2,611,1,1,071,12,1,721,24,2,,,,09,2012,2,,,,,,,,,,,2,,2,,000597.6232,1
03,222228036301603690001691700800000110155,05,05,1,37,05,09,2010,2,05,1,512,1,2,032,09,1,512,45,1,07,2011,2,,,1,0090000,2,1,040,2,030,3,030,,,1,0200000,2,,000597.6232,1
03,222228036301603690001691700800000180252,03,02,2,37,01,12,2009,2,04,2,021,1,1,039,24,1,713,21,2,,,,12,2011,1,0030000,1,1,090,,,3,010,,,2,,2,,000597.2132,1
03,223215036381603690001691800100000010013,09,05,2,25,01,08,2010,2,04,2,021,1,1,028,24,1,913,13,2,,,,08,2012,1,0015000,1,1,100,,,,,,,2,,2,,000816.5531,1
03,223215036381603690001691800100000060147,01,01,1,30,02,11,2010,2,04,2,131,1,1,081,24,1,833,34,2,,,,11,2012,1,0060000,4,1,100,,,,,,,2,,2,,000787.0478,1
03,223215036381603690001691800100000070174,03,03,1,19,01,02,2011,1,04,2,724,1,1,094,24,1,932,07,2,,,,02,2013,1,0008000,5,1,100,,,,,,,2,,2,,000627.1260,1
03,223215036381603690001691800100000070174,05,05,2,29,01,12,2010,2,05,2,021,4,,094,24,1,421,09,2,,,,12,2012,1,0030000,5,1,100,,,,,,,2,,2,,000816.5531,1
03,223215036381603690001691800100000130338,02,03,2,38,01,07,2007,1,04,1,921,1,1,046,56,1,913,50,2,,,,03,2012,1,0002500,5,1,100,,,,,,,2,,2,,000648.7692,1
03,221038036641603710001710400300200160504,05,03,1,31,01,02,2011,1,05,2,723,1,1,081,12,1,723,07,2,,,,02,2012,1,0030000,1,1,090,,,3,010,,,2,,2,,000724.0840,1
03,323029036852003710001710600200000060126,01,01,1,43,02,08,2009,2,05,1,642,1,1,081,24,1,724,48,1,08,2011,2,,,1,0040000,1,1,070,,,3,030,,,1,0060000,2,,000647.4251,1
03,121012036901603710001710700300200130443,03,03,1,40,19,08,2011,1,65,2,215,1,1,021,03,1,215,59,2,,,,11,2011,1,0100000,1,1,050,,,3,050,,,1,0030000,2,,000642.8493,1
03,121012036901603710001710700300200130443,04,03,2,38,07,08,2011,1,67,2,223,1,1,081,06,1,223,41,2,,,,02,2011,1,0080000,1,1,030,2,030,3,040,,,2,,2,,000642.4083,1
03,121012036901603710001710700300200130443,06,05,1,37,01,05,2007,2,04,2,512,1,1,018,88,1,512,52,2,,,,88,8888,1,0066000,1,1,100,,,,,,,2,,2,,000642.8493,1
03,221009036941603710001710701100300010020,01,01,1,48,02,03,2010,2,52,1,724,1,1,094,24,1,724,60,2,,,,03,2012,1,0120000,1,1,060,2,020,3,020,,,2,,2,,000525.0031,1
03,221009036941603710001710701100300150397,03,03,1,33,04,03,2011,2,65,2,215,1,1,094,12,1,131,55,2,,,,03,2012,1,0120000,1,1,080,,,3,020,,,2,,2,,000723.6647,1
03,221009036941603710001710701100300150397,04,05,2,31,04,10,2010,2,65,2,131,1,1,094,12,1,144,60,2,,,,10,2011,2,,,,,,,,,,,2,,2,,000750.7938,1
03,321014036972003710001710701400800010026,02,02,2,38,03,07,2011,2,04,2,131,2,1,081,24,1,913,50,2,,,,07,2013,1,0007000,1,1,070,,,3,030,,,2,,1,0061500,000642.4083,1
03,321014036972003710001710701400800010026,03,03,2,24,02,06,2010,2,63,2,512,2,1,081,24,1,421,23,2,,,,06,2012,1,0020000,5,1,070,,,3,030,,,2,,2,,000679.9091,1
03,321014036972003710001710701400800010026,04,03,1,22,01,06,2011,1,04,2,832,2,1,081,24,1,419,03,2,,,,06,2013,1,0005000,5,1,070,,,3,030,,,2,,2,,000620.9774,1
03,321014036972003710001710701400800120254,04,05,2,44,01,07,2007,2,04,2,515,1,1,096,53,1,513,50,2,,,,12,2011,1,0020900,1,1,090,,,3,010,,,2,,2,,000642.4083,1
03,321014036972003710001710701400800120254,05,06,1,20,01,07,2007,1,04,2,023,1,1,096,53,1,513,50,2,,,,12,2011,2,,,,,,,,,,,2,,2,,000620.9774,1
03,321014036972003710001710701400800180386,02,02,2,33,04,06,2010,2,03,2,512,1,1,089,24,1,513,60,2,,,,06,2012,1,0060000,5,1,090,,,3,010,,,2,,2,,000808.5472,1
03,421005036982003710001710701700100128006,01,01,1,55,03,03,2011,2,04,1,712,1,1,081,24,1,712,54,2,,,,03,2013,1,0064000,1,1,090,,,3,010,,,2,,2,,000493.9189,1
03,110004036991603710001710701801200018004,03,03,2,34,02,04,2011,1,65,2,421,1,1,010,12,1,421,18,2,,,,04,2012,1,0100000,1,1,050,,,3,050,,,2,,2,,000786.4631,1
03,110004036991603710001710701801200030166,01,01,1,45,03,09,2011,2,04,2,512,1,1,095,00,1,512,60,2,,,,10,2013,1,0060000,1,1,090,,,3,010,,,2,,2,,000549.9453,1
03,110004036991603710001710701801200030166,04,03,1,27,01,01,2010,2,05,2,413,1,1,095,24,1,413,20,2,,,,01,2012,1,0090000,1,1,095,,,3,005,,,2,,2,,000758.0450,1
03,110004036991603710001710701801200030166,07,03,1,23,01,04,2010,2,05,2,513,1,1,128,15,1,513,17,1,07,2011,2,,,2,,,,,,,,,,,1,0180000,2,,000604.0164,1
03,223038037051603710001710801600100040111,05,05,1,31,01,12,2010,2,04,1,827,1,1,081,24,1,916,09,2,,,,12,2012,1,0060000,5,1,100,,,,,,,2,,2,,000724.5032,1
03,222030037111603710001710801800000130185,15,05,1,36,06,03,2011,2,65,2,832,1,2,014,12,1,834,60,2,,,,03,2012,1,0180000,1,1,090,2,005,3,005,,,2,,2,,000672.7152,1
03,421027037422003710001711201400000120281,02,02,1,56,03,03,2009,2,04,2,833,1,1,078,36,1,833,60,2,,,,03,2012,1,0066000,5,1,060,,,3,040,,,2,,1,0040000,000494.2051,1
03,421027037422003710001711201400000120281,03,03,2,26,02,04,2010,1,63,2,023,1,1,078,27,1,343,60,2,,,,07,2012,1,0033000,5,1,030,,,3,070,,,2,,2,,000751.2288,1
03,421027037422003710001711201400000130304,03,03,1,29,02,06,2011,1,67,2,223,2,1,096,88,1,223,56,2,,,,88,8888,1,0021522,4,1,070,2,030,,,,,1,0352000,2,,000724.0840,1
03,422011037452003710001711300400000080338,02,05,1,25,02,07,2011,2,63,1,724,1,1,081,24,1,724,32,2,,,,07,2013,1,0020000,1,1,095,,,3,005,,,2,,1,0010000,000724.9225,1
03,422011037452003710001711300400000160650,02,05,1,51,07,01,2011,2,65,2,011,1,2,081,07,1,215,49,1,08,2011,2,,,1,0100000,1,1,070,2,010,3,020,,,1,0030000,2,,000525.9156,1
03,321017037472003710001711301100100050149,03,03,1,29,01,04,2011,1,04,2,512,1,1,081,12,1,931,05,2,,,,04,2012,1,0040000,2,1,085,,,3,015,,,2,,2,,000832.6966,1
03,321017037472003710001711301100100070216,03,03,2,23,02,08,2010,1,67,2,827,1,1,081,36,1,422,25,2,,,,08,2013,1,0020333,2,1,095,,,3,005,,,2,,2,,000726.4665,1
03,321017037472003710001711301100100090280,02,02,2,42,03,09,2010,2,05,2,023,1,2,033,10,1,834,50,1,07,2011,2,,,1,0092000,1,1,075,2,020,3,005,,,1,0050000,2,,000686.3977,1
03,423017037522003710001711302800000040078,02,02,1,30,02,09,2011,2,03,2,611,1,2,128,24,1,649,46,2,,,,09,2013,1,0020000,1,1,100,,,,,,,1,0020000,2,,000724.5032,1
03,121008037601603710001711400800300120299,02,02,2,37,01,08,2010,2,05,2,021,1,1,094,24,1,913,13,2,,,,08,2012,1,0030000,5,1,095,,,3,005,,,2,,2,,000686.3977,1
03,421049037762003770001770202300000150263,04,03,2,35,02,02,2011,1,67,2,222,1,1,082,24,1,222,32,2,,,,02,2013,1,0008000,5,1,099,,,3,001,,,2,,2,,000608.3010,1
03,121024037991603770001770600100000100100,04,02,2,35,02,06,2010,2,04,2,131,1,1,078,24,1,913,28,2,,,,06,2012,1,0036000,5,1,045,2,045,3,010,,,2,,1,0015000,000597.5588,1
03,121024037991603770001770600100000140146,05,02,1,36,02,05,2011,2,04,2,832,1,1,078,24,1,832,29,2,,,,05,2013,1,0025000,5,1,095,,,3,005,,,2,,2,,000597.9690,1
03,321012038002003770001770601900000100254,02,02,2,33,03,04,2011,2,04,2,829,1,1,050,17,1,825,40,2,,,,09,2012,1,0075000,1,1,099,,,3,001,,,2,,2,,000752.0988,1
03,321012038002003770001770601900000180462,06,02,2,40,01,02,2011,2,03,2,131,1,1,094,24,1,913,07,2,,,,02,2013,1,0025000,5,1,095,2,005,,,,,2,,2,,000597.5588,1
05,421326062852005050001050202100000040117,01,01,1,31,01,06,2010,1,05,2,829,1,1,081,24,1,829,15,2,,,,06,2012,1,0024000,1,1,050,2,050,,,,,2,,2,,000580.4139,1
05,421326062852005050001050202100000170489,03,03,1,34,02,08,2011,1,61,1,421,1,2,094,03,1,721,60,2,,,,11,2011,1,0162000,1,1,050,2,040,3,010,,,1,0500000,1,0045000,000580.4139,1
05,421326062852005050001050202100000190550,02,05,1,35,01,01,2011,2,05,2,516,1,1,078,24,1,512,08,2,,,,01,2013,1,0060000,1,,,2,050,3,050,,,2,,2,,000478.7678,1
05,321318062902005050001050203300000110254,01,01,1,40,03,02,2011,2,68,2,094,1,2,104,10,1,834,36,2,,,,12,2011,1,0110000,5,1,070,2,010,3,020,,,2,,2,,000478.7678,1
05,321318062902005050001050203300000170397,03,03,2,30,02,08,2009,1,05,2,094,1,1,089,36,1,821,58,2,,,,08,2012,1,0017000,5,1,060,2,040,,,,,2,,2,,000590.9382,1
05,321318062902005050001050203300000170397,05,03,2,26,01,11,2009,2,04,2,827,1,1,089,30,1,827,22,2,,,,05,2012,1,0020000,5,1,080,2,010,3,010,,,2,,2,,000590.9382,1
05,122302062841605050001050203900100220341,02,03,2,33,01,01,2009,1,61,2,411,1,1,078,36,1,411,32,2,,,,01,2012,1,0017000,5,1,100,,,,,,,2,,1,0005000,000739.9830,1
05,121303062911605050001050204600000050053,04,03,1,25,04,12,2010,1,65,2,094,1,2,096,11,1,314,46,2,,,,11,2011,1,0108000,1,1,025,2,005,3,070,,,2,,2,,000614.5560,1
05,421209063062005050001050302200000130225,01,01,1,47,03,05,2010,3,55,2,723,1,1,081,16,1,723,40,1,09,2011,3,,,1,0025000,1,1,100,,,,,,,1,0010000,2,,000420.7630,1
05,421209063062005050001050302200000180328,02,02,1,40,01,10,2010,2,05,2,522,1,1,078,24,1,832,11,2,,,,10,2012,1,0036000,3,1,100,,,,,,,2,,2,,000478.4100,1
05,222201063381605050001050404500200060118,04,03,2,29,02,04,2011,4,66,2,522,1,1,054,24,1,913,54,2,,,,04,2013,1,0032000,5,1,100,,,,,,,1,0020000,2,,000643.2144,1
05,321126063692005050001050602900000158001,01,01,1,33,02,06,2010,2,05,2,094,1,1,078,24,1,144,27,1,07,2011,3,,,1,0030000,1,1,090,2,010,,,,,1,0050000,2,,000582.1491,1
05,321126063692005050001050602900000180395,03,03,1,56,02,10,2010,4,55,1,311,1,1,081,14,1,724,35,2,,,,12,2011,1,0022000,1,1,100,,,,,,,2,,2,,000397.3310,1
05,221111063661605050001050603500200070233,02,03,2,34,01,06,2010,1,63,2,241,1,1,010,24,1,241,15,2,,,,06,2012,1,0018000,1,1,070,,,3,030,,,2,,2,,000592.7048,1
05,221111063661605050001050603500200070233,03,03,2,38,02,09,2009,4,05,2,422,1,1,010,36,1,411,24,2,,,,09,2012,1,0018000,1,1,090,,,3,010,,,2,,2,,000470.9168,1
05,421103063652005050001050605500200090211,01,01,2,49,01,02,2008,3,63,2,094,1,1,078,60,1,913,43,2,,,,02,2013,1,0120000,1,1,099,,,3,001,,,2,,2,,000403.1017,1
05,421103063652005050001050605500200110261,01,01,1,49,05,05,2011,2,68,2,094,1,2,010,06,1,314,50,2,,,,11,2011,1,0120000,1,1,075,,,3,025,,,2,,2,,000422.3366,1
05,322102063552005050001050606100000020051,04,03,2,26,02,03,2011,1,04,1,921,1,1,010,34,1,512,55,2,,,,02,2013,1,0017000,5,1,075,2,025,,,,,2,,2,,000591.3798,1
05,322102063552005050001050606100000150268,02,02,2,33,02,05,2011,2,05,2,911,1,1,094,24,1,149,52,2,,,,05,2013,1,0020000,5,1,100,,,,,,,2,,2,,000591.3798,1
05,423224063862005050001050703100200098001,02,02,2,32,01,09,2011,2,03,2,021,1,1,078,24,1,913,00,2,,,,09,2013,2,,,,,,,,,,,2,,2,,000591.3798,1
05,423224063862005050001050703100200100186,04,03,2,30,01,12,2007,1,64,1,094,1,1,046,88,1,513,45,2,,,,88,8888,1,0125000,5,1,100,,,,,,,2,,2,,000591.3798,1
05,423224063862005050001050703100200100186,05,03,2,28,01,04,2011,1,05,2,913,1,1,094,24,1,913,05,2,,,,04,2013,1,0027000,5,1,100,,,,,,,2,,2,,000591.3798,1
05,122227063911605050001050704300100010005,02,03,1,23,03,12,2010,1,05,1,724,1,2,081,11,1,512,25,2,,,,11,2011,1,0060000,1,1,100,,,,,,,2,,2,,000461.4415,1
05,121219064431605050001051001300000150276,01,01,1,43,02,08,2011,2,65,2,094,1,2,056,03,1,723,45,2,,,,11,2011,1,0132000,1,1,100,,,,,,,1,0000000,1,0002000,000534.6934,1
05,121219064431605050001051001300000180331,03,05,1,30,02,08,2011,2,65,2,215,1,1,071,24,1,215,25,2,,,,08,2013,2,,,,,,,,,,,2,,2,,000648.2130,1
05,222126064451605050001051001700000020033,02,02,2,39,03,08,2010,2,63,2,094,1,1,039,24,1,513,54,2,,,,08,2012,1,0060000,1,1,070,2,030,,,,,2,,2,,000515.3349,1
05,222126064451605050001051001700000080153,01,01,1,36,01,10,2009,2,55,1,522,1,1,078,26,1,522,23,2,,,,12,2011,1,0051000,1,1,050,2,050,,,,,2,,2,,000525.4927,1
05,222126064451605050001051001700000120237,01,01,1,46,02,03,2009,2,04,2,094,1,1,081,35,1,512,54,2,,,,02,2012,1,0036000,1,1,100,,,,,,,2,,2,,000462.1724,1
05,222126064451605050001051001700000160320,11,03,1,28,01,10,2009,1,55,1,723,1,1,081,24,1,723,23,2,,,,10,2011,2,,,,,,,,,,,2,,2,,000637.0588,1
05,222126064451605050001051001700000160320,12,03,1,26,01,02,2011,1,05,2,833,1,1,081,24,1,833,07,2,,,,02,2013,1,0005000,1,1,100,,,,,,,2,,2,,000637.0588,1
05,123233064531605050001051201400200040043,08,03,2,27,02,02,2009,1,61,2,913,1,1,094,38,1,913,43,2,,,,04,2012,1,0019000,5,1,100,,,,,,,2,,2,,000591.3798,1
05,423323064702005050001051300300000030052,08,03,1,24,03,08,2011,1,04,2,933,1,1,081,24,1,721,14,2,,,,08,2013,1,0018000,1,1,080,2,020,,,,,2,,2,,000521.8437,1
05,422218064882005050001051402300000050106,07,03,1,31,02,03,2010,1,55,1,094,1,1,081,26,1,713,42,2,,,,05,2012,1,0060000,5,1,065,2,035,,,,,2,,2,,000579.1125,1
05,422110065162005050001051602100000020029,02,02,2,36,02,01,2011,2,05,2,094,1,1,094,24,1,913,22,2,,,,01,2013,1,0042000,1,1,090,,,3,010,,,2,,2,,000469.8641,1
05,422110065162005050001051602100000030051,03,03,1,29,01,06,2010,1,04,1,825,1,1,078,24,1,724,15,2,,,,06,2012,1,0025000,5,1,050,2,050,,,,,2,,2,,000580.8477,1
05,221311065371605050001051703900200060166,02,02,2,41,02,05,2010,2,05,2,094,1,1,081,24,1,422,52,2,,,,05,2012,1,0048000,1,1,100,,,,,,,2,,2,,000469.5132,1
05,222309065421605050001051704400100110339,01,01,1,48,05,09,2010,2,65,2,421,1,2,066,15,1,421,44,2,,,,12,2011,1,0110000,1,1,040,,,3,060,,,2,,1,0017000,000422.3366,1
05,422315065332005050001051704900000110283,02,03,1,29,01,03,2010,1,05,2,523,1,1,078,18,1,512,18,1,09,2011,2,,,1,0010000,1,1,025,2,075,,,,,1,0200000,1,0030000,000582.1491,1
05,421214065772005160001160300500100220262,03,03,2,33,01,08,2010,1,62,2,827,1,1,046,36,1,513,13,2,,,,08,2013,1,0013000,5,1,100,,,,,,,2,,2,,000590.0549,1
05,321202065852005160001160302400200090155,01,01,1,35,05,12,2010,2,63,2,313,1,1,018,06,1,313,30,1,06,2011,2,,,1,0070200,1,1,100,,,,,,,1,0006000,1,0045000,000478.0521,1
05,321202065852005160001160302400200110190,01,01,1,60,02,03,2011,2,63,2,832,1,1,081,33,1,832,33,2,,,,12,2013,1,0056000,5,1,075,,,3,025,,,2,,2,,000395.5546,1
05,321102065952005160001160401100000030034,04,03,2,22,01,03,2010,1,05,1,522,1,1,095,24,1,421,18,2,,,,03,2012,1,0082000,5,1,090,2,010,,,,,2,,2,,000534.0073,1
05,122110066041605160001160502200000040070,03,03,2,33,01,08,2009,1,61,2,315,1,1,078,27,1,913,25,2,,,,11,2011,2,,,,,,,,,,,2,,2,,000590.0549,1
05,221207066441605160001160800400100050077,03,03,1,23,02,01,2011,1,58,2,913,1,1,082,06,1,512,12,1,09,2011,2,,,2,,,,,,,,,,,1,0150000,2,,000461.7872,1
05,221207066441605160001160800400100050077,05,03,1,26,03,09,2010,1,68,2,094,1,2,094,15,1,512,14,2,,,,12,2011,2,,,,,,,,,,,2,,2,,000579.5463,1
05,221207066441605160001160800400100050077,06,03,1,25,02,99,2009,1,68,2,094,1,2,001,06,1,314,24,2,,,,11,2011,2,,,,,,,,,,,2,,2,,000579.5463,1
05,221207066441605160001160800400100110187,05,03,2,27,01,05,2009,1,05,2,827,1,1,089,36,1,827,28,2,,,,05,2012,2,,,,,,,,,,,2,,2,,000590.0549,1
05,221207066441605160001160800400100130227,05,03,1,28,01,06,2009,1,05,2,734,1,1,081,50,1,734,24,2,,,,08,2013,1,0020000,4,1,080,,,3,020,,,2,,2,,000579.5463,1
05,221110066791605160001161200600200030053,01,01,1,47,06,08,2010,2,68,2,094,1,2,052,09,1,834,60,1,07,2011,1,,,1,0043267,1,1,080,2,010,3,010,,,1,0010000,1,0025000,000445.7997,1
05,421116066762005160001161201600100110165,02,02,1,46,02,06,2010,2,04,1,724,1,1,081,24,1,724,60,2,,,,06,2012,1,0120000,1,1,100,,,,,,,2,,2,,000422.3366,1
05,221220066841605170001170101200100130242,02,02,2,31,01,12,2009,2,05,2,021,1,1,094,24,1,913,21,2,,,,12,2011,2,,,,,,,,,,,2,,1,0010000,000590.4965,1
05,221220066841605170001170101200100160297,04,05,1,33,02,02,2009,2,04,2,921,1,1,094,33,1,812,56,2,,,,11,2011,1,0036000,4,1,060,2,040,,,,,2,,1,0010000,000579.9801,1
05,425111066882005170001170102100000050061,02,02,2,38,01,12,2008,2,04,1,515,1,1,090,39,1,913,33,2,,,,03,2012,1,0041000,1,1,100,,,,,,,2,,2,,000503.0599,1
05,425111066882005170001170102100000150191,01,01,1,41,01,10,2007,2,04,2,612,1,1,081,53,1,833,47,2,,,,03,2012,1,0090000,1,1,090,2,010,,,,,2,,2,,000512.9757,1
05,322220067012005170001170301500000010001,01,01,1,46,03,06,2010,2,04,1,832,1,2,018,24,1,834,36,2,,,,06,2012,1,0080000,1,1,100,,,,,,,2,,2,,000421.7072,1
05,322220067012005170001170301500000030054,02,02,2,55,03,04,2011,2,04,1,611,1,1,039,24,1,913,27,2,,,,04,2013,1,0019000,5,1,080,2,020,,,,,1,0050000,2,,000377.0759,1
05,122204067121605170001170303100000050184,06,03,2,40,01,12,2006,1,05,1,021,1,1,054,73,1,913,57,2,,,,01,2012,1,0031000,5,1,060,2,030,3,010,,,2,,1,0015000,000512.9618,1
05,122204067121605170001170303100000060219,04,03,2,30,02,05,2011,1,67,2,021,1,1,081,26,1,223,40,2,,,,07,2013,1,0015000,1,1,100,,,,,,,1,0050000,1,0050000,000645.6234,1
05,122204067121605170001170303100000080292,03,03,1,26,02,12,2010,1,04,2,642,1,1,081,23,1,832,33,2,,,,11,2012,1,0024000,1,1,070,2,030,,,,,2,,2,,000634.1252,1
05,122204067121605170001170303100000100363,13,09,2,27,01,01,2011,2,04,2,522,1,1,094,24,1,913,08,2,,,,01,2013,1,0007000,5,1,100,,,,,,,2,,2,,000645.6234,1
05,122204067121605170001170303100000130485,04,03,1,28,03,07,2011,1,68,2,512,1,2,096,10,1,512,30,1,05,2011,2,,,2,,,,,,,,,,,1,0296700,1,0019000,000634.1252,1
05,224126067241605170001170500300000080150,03,03,1,24,01,02,2011,1,04,2,512,1,1,081,24,1,512,07,2,,,,02,2013,1,0050000,5,1,100,,,,,,,2,,1,0020000,000462.8241,1
05,123234067441605170001170600300000090246,02,03,2,25,01,05,2010,1,67,2,223,1,1,081,25,1,223,16,2,,,,06,2012,1,0018000,1,1,090,2,010,,,,,2,,2,,000591.8215,1
05,123234067441605170001170600300000150418,07,05,1,31,02,10,2010,2,64,2,023,1,1,004,24,1,243,25,2,,,,10,2012,1,0120000,1,1,045,2,035,3,020,,,2,,1,0025000,000581.2815,1
05,421201067792005170001170901300100040072,08,02,2,35,01,08,2011,2,04,1,515,1,1,067,24,1,913,01,2,,,,08,2013,1,0006000,5,1,100,,,,,,,2,,2,,000469.1623,1
05,121210067871605170001171000200000070228,01,01,1,52,05,04,2011,2,05,1,721,1,2,021,08,1,721,45,2,,,,12,2011,1,0060000,1,1,100,,,,,,,2,,2,,000420.7630,1
05,121210067871605170001171000200000150483,01,01,2,57,03,01,2011,1,63,2,094,1,1,094,24,1,913,57,2,,,,01,2013,2,,,,,,,,,,,2,,2,,000376.2317,1
05,425208067862005170001171001800000100079,03,02,2,43,02,06,2011,2,04,2,021,1,1,053,24,1,913,48,2,,,,06,2013,1,0030000,5,1,070,2,030,,,,,1,0030000,1,0007000,000497.5032,1
05,425208067862005170001171001800000170135,06,05,2,35,02,12,2009,2,05,1,021,1,1,053,24,1,913,34,2,,,,12,2011,1,0030000,5,1,070,,,,,4,030,2,,1,0008000,000497.5032,1
05,222110068361605170001171600300000070147,03,03,2,33,01,06,2009,1,63,2,142,1,1,094,24,1,342,27,2,,,,88,8888,1,0027000,1,1,050,2,025,3,025,,,2,,2,,000592.7048,1
05,222110068361605170001171600300000070147,04,03,2,24,01,05,2010,1,67,2,223,1,1,094,24,1,223,16,2,,,,05,2012,1,0027000,1,1,050,2,025,3,025,,,2,,2,,000498.4068,1
05,222110068361605170001171600300000090189,02,02,2,40,02,01,2011,2,57,2,323,1,1,094,26,1,323,42,2,,,,03,2013,1,0045000,5,1,100,,,,,,,2,,2,,000470.9168,1
05,222110068361605170001171600300000150318,02,02,2,43,01,04,2010,2,04,2,621,1,1,051,23,1,913,17,2,,,,03,2012,1,0029000,1,1,100,,,,,,,2,,2,,000470.9168,1
05,322102068382005170001171601200000050141,05,05,2,34,02,06,2011,2,04,2,021,1,1,082,24,1,913,24,2,,,,88,8888,1,0018000,1,1,100,,,,,,,2,,2,,000635.0409,1
05,322102068382005170001171601200000100284,02,02,2,44,05,05,2010,2,67,1,021,1,1,081,88,1,223,55,1,05,2011,1,,,1,0080000,1,1,080,2,020,,,,,1,0150000,2,,000504.5538,1
05,322102068382005170001171601200000180523,03,03,2,24,02,07,2011,1,04,2,512,1,1,094,24,1,913,24,2,,,,88,8888,1,0012000,1,1,080,2,020,,,,,2,,2,,000534.0073,1
05,121103068431605170001171601900200010017,01,01,1,47,02,08,2011,2,04,1,621,1,2,033,10,1,834,22,2,,,,06,2012,1,0012900,1,,,2,020,3,080,,,2,,2,,000422.0219,1
05,121103068431605170001171601900200108001,01,01,1,40,05,05,2011,2,04,1,516,1,1,047,08,1,512,41,2,,,,01,2012,1,0200000,1,1,075,2,025,,,,,2,,2,,000479.8412,1
05,123114068321605170001171603300000040063,01,01,1,43,01,07,2010,2,05,2,712,1,1,094,24,1,712,14,2,,,,07,2012,1,0037000,1,1,100,,,,,,,2,,2,,000479.4834,1
05,123114068321605170001171603300000130247,03,03,1,26,01,05,2009,1,05,2,411,1,1,089,36,1,411,28,2,,,,05,2012,1,0030000,1,1,100,,,,,,,2,,2,,000581.2815,1
05,123114068321605170001171603300000130247,04,03,2,24,02,07,2011,1,04,2,522,1,1,052,24,1,932,26,1,07,2011,1,,,1,0022000,1,1,100,,,,,,,1,0010000,1,0007000,000497.6640,1
05,225227068791605170001171800400000010006,05,05,1,29,01,12,2010,2,02,2,921,1,1,081,24,1,913,09,2,,,,12,2012,1,0033000,5,1,050,,,3,050,,,2,,2,,000580.8477,1
05,225227068791605170001171800400000030040,03,03,1,25,05,05,2011,1,65,2,094,1,2,014,10,1,834,50,2,,,,03,2012,1,0044000,1,1,080,,,3,020,,,2,,1,0040000,000580.8477,1
05,424117068822005170001171800800000060131,04,03,2,34,01,02,2011,1,61,2,233,1,1,094,24,1,233,07,2,,,,02,2013,2,,,,,,,,,,,2,,2,,000591.3798,1
05,423208068852005170001171806600000138002,02,02,1,36,05,03,2011,2,68,2,611,1,2,073,09,1,834,45,2,,,,12,2011,1,0083000,1,1,090,,,3,010,,,2,,2,,000479.4834,1
05,423208068852005170001171806600000150248,05,03,1,23,02,02,2011,1,68,2,094,1,2,110,06,1,834,12,1,09,2011,2,,,1,0060000,1,1,080,,,3,020,,,1,0030000,2,,000463.1698,1
05,321123068922005170001171903900000020028,01,01,1,56,02,07,2009,2,05,1,311,1,1,081,28,1,311,51,2,,,,11,2011,1,0037000,1,1,090,2,010,,,,,2,,2,,000423.5039,1
05,321123068922005170001171903900000020028,03,03,1,25,01,06,2010,1,64,2,213,1,1,132,14,1,312,14,1,08,2011,1,,,2,,,,,,,,,,,1,0060000,1,0001000,000620.4963,1
05,321123068922005170001171903900000130218,05,03,2,36,01,12,2008,1,05,1,323,1,1,083,88,1,513,34,2,,,,88,8888,1,0030000,1,1,080,2,020,,,,,2,,2,,000501.9370,1
05,321123068922005170001171903900000160270,01,01,1,37,02,08,2009,2,05,2,712,1,1,081,28,1,913,52,2,,,,12,2011,1,0084000,1,1,050,,,3,050,,,2,,2,,000511.8307,1
05,423124069032005170001172000300000160403,14,05,1,29,01,03,2011,2,05,2,832,1,1,081,24,1,832,06,2,,,,03,2013,1,0030000,1,1,020,,,3,080,,,2,,2,,000701.5465,1
05,323132069162005170001172200700000150293,02,02,2,30,02,08,2010,2,05,2,021,1,1,094,24,1,913,38,2,,,,08,2012,1,0056500,1,1,080,2,020,,,,,2,,2,,000714.2672,1
