RREG,HHNUM,RRPL,RPSU,RQ1_LNO,RQ2_REL,RQ3_SEX,RQ4_AGE,RQ5_TMSLEFT,RQ6M_DTLEFT,RQ6Y_DTLEFT,RQ7_MSTAT,RQ8_HGRADE,RQ9_USOCC,RQ10_REASON,RQ11_BASE,RQ12_CTRY,RQ13_STAY,RQ14_INDWORK,RQ15_OCCUP1,RQ16_NOMONTH,RQ17_RET,RQ18M_DTRET,RQ18Y_DTRET,RQ19_REASON,RQ20M_DTEXP,RQ20Y_DTEXP,RQ21_CASHREM,RQ22_CASHAMT,RQ23_MODE,RQ241C_CONSUM,RQ241P_CONSUM,RQ242C_INVEST,RQ242P_INVEST,RQ243C_SAVINGS,RQ243P_SAVINGS,RQ244C_GIFT,RQ244P_GIFT,RQ245C_OTHERS,RQ245P_OTHERS,RQ25_RET6MOS,RQ26_CASHHOME,RQ27_INKIND,RQ28_KINDAMT,RSWGT,RP6M_IND
03,0839,009,00189,03,03,2,29,02,09,2016,1,04,522,1,1,222,24,1,911,36,2,,,,09,2018,1,0026000,5,1,040,,,3,050,4,010,,,2,,2,,000220.0087,1
03,0840,009,00189,02,02,2,36,02,11,2014,2,04,522,1,1,222,24,1,911,44,2,,,,11,2016,1,0064000,5,1,060,2,040,,,,,,,2,,2,,000142.4231,1
04,0841,010,01506,02,03,2,28,01,07,2016,1,60,122,4,,500,06,2,,,2,,,,01,2017,2,,,,,,,,,,,,,2,,2,,001911.4704,2
04,0842,010,01506,01,01,2,39,02,03,2015,2,60,142,1,1,214,12,1,821,24,1,03,2016,2,,,2,,,,,,,,,,,,,2,,2,,001963.6687,2
04,0842,010,01506,02,02,1,54,10,12,2015,2,60,142,1,1,214,06,1,214,56,1,06,2016,3,,,2,,,,,,,,,,,,,1,0200000,2,,002235.2013,1
04,0843,010,00432,01,01,2,43,01,05,2016,3,02,521,1,1,233,24,1,911,04,2,,,,05,2018,1,0047000,1,1,095,,,,,4,005,,,2,,2,,002008.8624,1
04,0844,010,00432,02,05,1,38,02,12,2015,2,06,931,1,1,213,24,1,313,33,2,,,,12,2017,1,0100000,1,1,090,,,3,010,,,,,2,,2,,002352.7015,1
04,0845,010,00432,02,02,1,50,03,01,2016,2,60,214,1,1,233,12,1,214,35,2,,,,01,2017,1,0250000,1,1,085,,,3,010,4,005,,,2,,2,,002286.6443,1
04,0846,012,00144,02,02,2,35,02,06,2016,2,06,091,1,1,213,36,1,821,39,2,,,,06,2019,1,0075000,5,1,090,,,,,,,5,010,1,0040000,1,0010000,001779.5041,1
04,0847,012,00144,02,02,2,26,01,05,2015,2,06,091,4,,211,00,2,,,1,05,2015,3,,,2,,,,,,,,,,,,,2,,2,,001732.2012,2
04,0848,012,00144,02,03,1,25,02,09,2016,1,06,094,1,1,213,24,1,821,28,2,,,,09,2018,1,0110000,1,1,060,,,,,,,5,040,1,0020000,1,0015000,001849.7971,1
04,0849,010,01148,01,01,1,43,01,09,2012,2,04,711,1,1,233,13,1,312,13,1,10,2013,2,,,2,,,,,,,,,,,,,2,,2,,002302.6834,2
04,0850,010,01148,03,03,1,20,02,07,2016,1,06,093,5,,500,06,2,,,2,,,,01,2017,2,,,,,,,,,,,,,2,,2,,002206.7320,2
04,0851,010,01148,01,01,1,65,03,04,2014,2,04,821,1,1,234,12,1,754,12,1,04,2015,2,,,2,,,,,,,,,,,,,2,,2,,002498.5514,2
04,0851,010,01148,03,03,1,31,01,01,2013,1,60,214,1,1,232,16,1,411,16,1,05,2014,2,,,2,,,,,,,,,,,,,2,,2,,002043.8202,2
04,0852,011,01739,01,01,1,54,05,06,2016,2,60,311,1,2,222,06,1,311,49,2,,,,12,2016,1,0150000,1,1,050,,,,,,,5,050,2,,2,,001151.1993,1
04,0853,011,01739,01,01,1,42,04,03,2016,2,60,741,1,2,235,09,1,215,34,2,,,,12,2016,1,0105000,1,1,050,2,025,,,,,5,025,2,,2,,001184.4555,1
04,0854,011,01739,01,01,1,47,02,08,2015,2,04,612,1,1,100,07,1,711,15,1,03,2016,2,,,2,,,,,,,,,,,,,2,,2,,001151.1993,2
04,0855,011,01739,02,05,1,43,05,08,2016,2,55,611,1,2,500,07,1,723,36,2,,,,03,2017,2,,,,,,,,,,,,,2,,2,,001184.4555,1
04,0856,011,01739,01,01,1,45,05,02,2016,2,60,094,1,2,222,09,1,712,43,2,,,,11,2016,1,0040000,1,1,100,,,,,,,,,2,,2,,001151.1993,1
04,0857,011,01739,03,03,1,22,01,04,2015,1,60,233,1,1,232,24,1,412,17,2,,,,04,2017,1,0027000,1,1,100,,,,,,,,,2,,2,,001135.1000,1
04,0858,011,01381,01,01,1,36,02,01,2016,2,60,515,1,2,212,11,1,835,20,2,,,,12,2016,1,0158000,1,1,090,,,3,010,,,,,2,,2,,001158.9834,1
04,0859,011,01381,03,05,1,41,02,12,2015,2,55,832,1,1,233,12,1,712,18,2,,,,12,2016,1,0240000,1,1,075,2,025,,,,,,,2,,2,,001158.9834,1
04,0860,011,01381,01,01,1,57,02,01,2015,2,02,832,1,1,233,24,1,712,44,2,,,,01,2017,1,0120000,1,1,099,,,3,001,,,,,2,,2,,000902.2840,1
04,0860,011,01381,05,05,1,30,03,02,2015,2,06,832,2,1,500,88,1,523,43,2,,,,88,8888,1,0080000,1,1,100,,,,,,,,,2,,2,,001028.6928,1
04,0860,011,01381,06,03,2,30,01,02,2015,2,06,091,2,1,500,88,1,523,19,2,,,,88,8888,1,0060000,1,1,099,,,3,001,,,,,2,,2,,000963.2964,1
04,0861,011,01381,01,01,1,48,02,10,2014,2,60,325,1,1,235,12,1,325,36,1,10,2015,2,,,2,,,,,,,,,,,,,2,,2,,001126.4424,2
04,0862,011,01381,01,01,1,37,03,12,2015,2,60,723,1,2,500,07,1,741,51,1,07,2016,2,,,1,0150000,1,1,080,,,3,020,,,,,1,0150000,1,0003000,001158.9834,1
04,0863,012,01576,01,01,1,38,03,06,2016,2,50,723,1,1,100,12,1,723,27,2,,,,06,2017,1,0080000,1,1,090,,,3,010,,,,,1,0100000,1,0010000,002037.7730,1
04,0863,012,01576,02,02,2,31,03,03,2013,2,50,751,1,1,500,36,1,751,36,1,03,2014,3,,,1,0030000,5,1,090,,,3,010,,,,,2,,2,,001693.7079,2
04,0864,009,02099,03,04,1,27,01,03,2014,1,06,513,1,1,234,24,1,512,24,1,03,2016,2,,,2,,,,,,,,,,,,,2,,2,,001308.9207,2
04,0865,009,02099,01,01,2,58,01,02,2016,1,55,514,6,,400,02,1,532,02,1,04,2016,3,,,2,,,,,,,,,,,,,1,0050000,2,,001292.4712,
04,0866,009,02099,06,03,2,27,01,11,2013,1,04,821,1,1,213,36,1,821,34,2,,,,11,2016,1,0030000,5,1,090,,,3,010,,,,,2,,2,,001225.7096,1
04,0867,010,01864,03,03,2,23,01,02,2015,1,60,513,8,,500,04,2,,,1,06,2015,3,,,2,,,,,,,,,,,,,2,,2,,002058.1300,2
04,0867,010,01864,07,03,2,35,01,02,2016,1,06,753,1,1,500,12,1,532,07,2,,,,02,2017,1,0030000,1,1,080,,,3,020,,,,,2,,2,,002000.9535,1
04,0867,010,01864,08,03,2,31,01,11,2011,1,06,094,1,1,500,60,1,821,58,2,,,,11,2016,1,0060000,1,,,,,3,100,,,,,2,,2,,001947.7641,1
04,0868,010,00074,01,01,1,37,01,06,2015,2,54,821,1,1,212,36,1,821,15,2,,,,06,2018,1,0050000,1,1,050,2,050,,,,,,,2,,2,,002282.3058,1
04,0869,010,00074,03,03,1,25,01,10,2011,1,60,513,1,1,222,25,1,522,25,1,11,2013,2,,,2,,,,,,,,,,,,,2,,2,,002025.7334,2
04,0870,010,00074,01,01,1,37,03,03,2016,2,53,612,1,1,233,12,1,921,28,2,,,,03,2017,1,0113000,1,1,080,2,020,,,,,,,2,,2,,002282.3058,1
04,0871,010,00074,01,01,1,59,03,02,2013,2,06,712,2,1,233,14,1,712,26,1,04,2014,2,,,2,,,,,,,,,,,,,2,,2,,001776.8053,2
04,0872,010,00074,01,01,1,28,01,04,2016,2,04,821,1,1,213,36,1,821,05,2,,,,04,2019,1,0020000,5,1,100,,,,,,,,,2,,2,,002025.7334,1
04,0873,009,00667,01,01,1,43,05,12,2015,2,04,741,2,1,212,12,1,921,60,2,,,,12,2016,1,0180000,1,1,060,,,,,,,5,040,2,,1,0010000,001502.8576,1
04,0874,012,01934,05,03,2,22,01,12,2015,1,60,094,1,1,500,12,1,532,09,2,,,,12,2016,1,0060000,1,,,,,3,100,,,,,2,,2,,001817.6421,1
04,0874,012,01934,01,01,1,44,01,07,2016,2,60,612,1,2,235,12,1,315,02,2,,,,07,2017,2,,,,,,,,,,,,,2,,2,,002069.6132,1
04,0875,012,01934,01,01,1,55,01,10,2011,2,60,612,1,2,235,10,1,315,10,1,08,2012,2,,,2,,,,,,,,,,,,,2,,2,,001611.2213,2
04,0876,012,01934,05,02,2,37,01,09,2015,2,06,322,1,1,100,24,1,532,12,2,,,,09,2017,1,0051000,1,1,070,2,010,3,020,,,,,2,,2,,001767.1464,1
04,0877,011,02097,02,02,2,36,01,03,2016,2,04,821,1,1,213,36,1,911,06,2,,,,03,2019,1,0060000,5,1,050,,,,,,,5,050,2,,2,,001003.3766,1
04,0878,011,02097,03,03,1,30,01,10,2015,1,02,723,1,1,234,12,1,723,11,2,,,,10,2016,1,0018000,5,1,080,,,,,,,5,020,2,,2,,001043.0115,1
04,0878,011,02097,06,03,2,25,01,05,2015,1,04,821,1,1,213,36,1,821,16,2,,,,05,2018,1,0060000,5,1,050,,,,,,,5,050,2,,2,,000976.7048,1
04,0878,011,02097,07,03,1,24,01,02,2015,1,04,821,1,1,233,24,1,513,19,2,,,,02,2017,1,0060000,5,1,050,,,,,,,5,050,2,,2,,001126.1494,1
04,0878,011,02097,13,03,2,33,02,06,2015,1,04,522,1,1,234,40,1,411,40,1,06,2015,2,,,1,0036000,5,1,090,,,3,010,,,,,2,,1,0007500,000976.7048,2
04,0879,011,00307,01,01,1,34,10,08,2016,1,60,094,1,2,500,04,1,315,54,2,,,,12,2016,1,0018000,1,1,080,2,020,,,,,,,2,,2,,001062.6057,1
04,0879,011,00307,03,04,2,45,03,10,2015,1,60,431,1,1,500,12,1,532,45,2,,,,10,2016,1,0072000,1,1,090,,,,,,,5,010,2,,2,,001337.8008,1
04,0879,011,00307,05,04,2,28,02,10,2015,1,50,422,1,1,234,12,1,531,23,2,,,,10,2016,1,0004000,1,1,100,,,,,,,,,2,,2,,000995.0534,1
04,0880,011,00307,03,03,2,35,01,12,2012,1,06,933,1,1,211,48,1,911,45,2,,,,12,2016,1,0012000,5,1,100,,,,,,,,,2,,2,,001022.2262,1
04,0881,011,00307,02,05,1,34,05,05,2016,2,60,622,1,2,212,06,1,835,36,2,,,,11,2016,1,0053000,1,1,100,,,,,,,,,2,,2,,001062.6057,1
04,0882,009,01383,03,03,2,30,01,03,2013,1,60,321,1,1,233,37,1,322,37,1,04,2016,2,,,2,,,,,,,,,,,,,1,0036000,1,0021000,001198.2983,1
04,0882,009,01383,04,03,2,26,02,09,2015,1,60,322,1,1,233,12,1,322,24,1,09,2015,1,,,1,0060000,1,1,100,,,,,,,,,2,,2,,001198.2983,2
04,0883,009,01383,01,01,1,32,07,03,2016,2,60,835,1,2,222,11,1,835,36,2,,,,02,2017,1,0120000,1,1,100,,,,,,,,,1,0120000,1,0045000,001279.6485,1
04,0884,009,01383,02,02,2,29,02,04,2016,2,60,523,1,1,221,36,1,523,05,2,,,,04,2019,1,0060000,1,1,100,,,,,,,,,2,,2,,001198.2983,1
04,0885,009,01383,01,01,1,47,04,06,2015,2,60,094,2,1,400,18,1,933,45,2,,,,12,2016,1,0050000,1,1,100,,,,,,,,,2,,2,,001401.2448,1
04,0885,009,01383,02,02,2,45,04,06,2015,2,60,142,2,1,400,18,1,911,45,2,,,,12,2016,2,,,,,,,,,,,,,2,,2,,001611.0537,1
04,0886,009,01383,01,01,1,54,02,06,2013,2,60,933,1,2,400,07,1,315,15,1,02,2014,2,,,2,,,,,,,,,,,,,2,,2,,001401.2448,2
04,0887,009,01383,04,03,2,33,02,09,2016,4,06,523,1,1,232,24,1,832,08,2,,,,09,2018,2,,,,,,,,,,,,,2,,2,,001198.2983,1
04,0888,009,01383,01,01,1,32,02,07,2014,2,06,712,1,1,500,88,1,712,38,2,,,,88,8888,1,0180000,1,1,100,,,,,,,,,2,,2,,001279.6485,1
04,0889,011,01023,03,03,2,32,01,10,2012,1,04,821,1,1,214,60,1,754,47,2,,,,10,2017,1,0035000,1,,,,,,,,,5,100,2,,2,,000965.4135,1
04,0890,011,01023,01,01,2,37,03,12,2014,1,60,522,2,1,231,36,1,522,57,2,,,,12,2017,1,0060000,1,1,060,2,040,,,,,,,2,,1,0002000,000991.7770,1
04,0891,011,01023,02,02,2,55,03,05,2016,2,04,911,1,1,211,24,1,911,58,2,,,,05,2018,1,0018000,1,1,100,,,,,,,,,1,0002000,1,0005000,001017.9974,1
04,0891,011,01023,03,03,2,29,05,05,2016,1,60,513,1,1,222,12,1,513,59,2,,,,05,2017,1,0120000,1,,,2,100,,,,,,,1,0002500,2,,000965.4135,1
04,0891,011,01023,04,03,1,34,01,01,2016,2,60,821,1,1,233,12,1,432,08,2,,,,01,2017,1,0060000,1,1,050,,,3,050,,,,,2,,2,,001030.9536,1
04,0891,011,01023,05,05,2,31,03,01,2016,2,60,422,1,1,222,12,1,522,32,2,,,,01,2017,2,,,,,,,,,,,,,2,,2,,000965.4135,1
04,0892,011,01023,01,01,1,35,04,02,2016,2,60,835,1,2,400,09,1,315,43,2,,,,11,2016,1,0270000,1,1,050,2,050,,,,,,,2,,2,,001161.5306,1
04,0893,011,01023,01,01,1,36,03,04,2016,2,60,215,1,2,212,09,1,215,32,2,,,,01,2017,1,0175000,1,1,050,2,050,,,,,,,2,,2,,001161.5306,1
04,0894,011,01023,01,01,2,38,05,08,2016,2,60,241,1,1,223,04,1,241,35,2,,,,12,2016,1,0300000,2,1,100,,,,,,,,,2,,2,,000991.7770,1
04,0895,010,00790,03,03,2,36,01,09,2015,1,04,911,1,1,232,88,1,911,12,2,,,,88,8888,1,0036000,1,1,070,,,,,,,5,030,2,,2,,002017.5245,1
04,0896,011,00665,01,01,1,63,01,10,2012,2,04,832,1,1,400,60,1,911,47,2,,,,10,2017,1,0042000,5,1,095,,,,,4,005,,,2,,2,,000892.3687,1
04,0897,011,00665,02,02,2,59,03,06,2016,2,04,611,4,,500,12,2,,,1,06,2016,1,,,2,,,,,,,,,,,,,1,0020000,2,,001004.6026,2
04,0898,011,00665,02,03,1,38,01,07,2013,1,04,712,1,1,234,15,1,712,15,1,10,2014,3,,,2,,,,,,,,,,,,,2,,2,,001146.2473,2
04,0898,011,00665,04,03,1,33,01,11,2011,1,60,215,1,1,233,36,1,215,36,1,11,2014,2,,,2,,,,,,,,,,,,,2,,2,,001017.3884,2
04,0899,011,00665,05,03,1,24,01,08,2015,1,04,821,1,1,213,36,1,821,13,2,,,,08,2018,1,0015000,5,1,100,,,,,,,,,2,,2,,001098.4839,1
04,0900,011,00665,03,03,1,28,01,01,2015,2,55,821,1,1,212,24,1,721,20,2,,,,01,2017,1,0030000,5,1,100,,,,,,,,,2,,2,,001017.3884,1
04,0901,011,00665,02,02,2,56,02,04,2015,2,60,411,1,1,400,24,1,911,17,2,,,,04,2017,1,0029000,4,1,025,2,075,,,,,,,2,,1,0015000,001004.6026,1
04,0902,012,00502,03,03,1,57,02,03,2016,4,06,611,1,1,231,24,1,334,52,2,,,,03,2018,1,0082000,1,1,100,,,,,,,,,1,0100000,1,0003000,001652.5346,1
04,0903,012,00502,03,03,2,30,03,02,2016,1,60,411,1,1,234,12,1,422,19,2,,,,02,2017,1,0018000,1,,,,,,,,,5,100,1,0080000,2,,001764.2790,1
04,0903,012,00502,04,03,1,23,01,08,2015,1,60,094,1,1,234,24,1,311,13,2,,,,08,2017,1,0040000,1,1,100,,,,,,,,,1,0050000,2,,002034.2294,1
04,0904,012,00502,01,01,1,35,02,12,2015,2,50,821,1,1,233,24,1,832,23,2,,,,12,2017,1,0054000,5,1,080,,,,,,,5,020,2,,2,,002122.6801,1
04,0905,012,00860,03,03,2,28,01,08,2014,1,50,821,1,1,213,23,1,821,23,1,07,2016,2,,,1,0003000,1,1,100,,,,,,,,,1,0050000,1,0007500,001758.2301,1
04,0906,012,00860,02,03,2,32,01,10,2013,1,04,821,1,1,213,36,1,821,35,2,,,,10,2016,1,0011000,5,1,100,,,,,,,,,2,,2,,001758.2301,1
04,0907,012,00860,02,03,2,38,01,04,2015,4,06,821,1,1,223,12,1,911,12,1,04,2016,3,,,2,,,,,,,,,,,,,1,0005500,1,0005500,001806.2437,1
04,0908,009,00509,01,01,1,52,05,05,2016,2,55,095,1,1,233,10,1,312,52,2,,,,03,2017,2,,,,,,,,,,,,,2,,2,,001986.0857,1
04,0908,009,00509,02,02,2,49,01,05,2016,2,06,142,4,,233,10,2,,,2,,,,03,2017,2,,,,,,,,,,,,,2,,2,,001931.1872,2
04,0908,009,00509,03,03,1,27,03,05,2016,1,68,095,1,2,400,06,1,835,16,2,,,,11,2016,2,,,,,,,,,,,,,2,,2,,001981.7401,1
04,0908,009,00509,04,03,1,29,05,07,2016,2,65,095,1,2,400,08,1,214,34,2,,,,03,2017,1,0143000,1,1,050,2,030,3,020,,,,,2,,2,,001981.7401,1
04,0909,009,00509,01,01,1,55,06,07,2016,2,65,095,1,1,234,03,1,214,34,2,,,,10,2016,1,0280000,1,1,045,2,025,3,025,4,005,,,1,0200000,1,0100000,001580.1247,1
04,0909,009,00509,03,03,2,26,01,07,2014,1,63,511,4,,222,00,2,,,1,07,2014,3,,,2,,,,,,,,,,,,,2,,2,,001666.6911,2
04,0910,009,00509,05,07,2,65,02,05,2016,3,06,093,4,,500,06,2,,,2,,,,11,2016,2,,,,,,,,,,,,,2,,2,,001590.0705,2
04,0911,009,00509,01,01,1,57,05,03,2016,2,65,522,1,2,400,08,1,723,40,2,,,,11,2016,1,0152000,1,1,090,,,3,010,,,,,2,,2,,001580.1247,1
04,0911,009,00509,04,03,1,30,04,02,2016,1,68,095,1,2,400,09,1,511,34,2,,,,11,2016,1,0023000,1,1,100,,,,,,,,,2,,2,,001981.7401,1
04,0912,009,00509,03,03,1,30,02,09,2016,1,06,522,1,1,234,24,1,522,25,2,,,,09,2018,1,0004000,5,1,100,,,,,,,,,2,,2,,001981.7401,1
04,0913,009,01024,01,01,1,51,02,02,2015,2,06,095,1,1,233,24,1,712,43,2,,,,02,2017,1,0120000,1,1,100,,,,,,,,,2,,2,,002009.8324,1
04,0914,009,01024,01,01,1,34,04,06,2016,2,58,095,1,2,212,09,1,835,30,2,,,,03,2017,1,0060000,1,1,100,,,,,,,,,1,0200000,2,,002005.4348,1
04,0915,009,01024,02,02,2,46,04,03,2016,2,04,095,1,1,212,12,1,141,42,2,,,,03,2017,1,0078000,1,1,100,,,,,,,,,2,,2,,001954.2774,1
04,0916,009,03084,02,02,2,50,05,09,2016,2,63,095,1,2,400,12,1,911,48,2,,,,09,2017,1,0030000,1,1,040,2,050,3,010,,,,,1,0060000,1,0007400,001955.6132,1
04,0917,012,00843,02,02,2,60,01,05,2016,2,04,092,4,,233,05,2,,,2,,,,10,2016,2,,,,,,,,,,,,,2,,2,,002908.0635,2
04,0918,012,00843,01,01,2,39,02,01,2014,2,65,132,4,,211,00,2,,,1,01,2014,3,,,2,,,,,,,,,,,,,2,,2,,002966.4516,2
04,0918,012,00843,02,04,2,38,05,01,2014,1,67,221,4,,211,00,2,,,1,01,2014,3,,,2,,,,,,,,,,,,,2,,2,,002966.4516,2
04,0919,012,00843,01,01,1,54,01,01,2013,1,63,121,4,,211,00,2,,,1,01,2013,3,,,2,,,,,,,,,,,,,2,,2,,003171.0946,2
04,0920,012,00843,02,08,1,38,02,05,2016,1,63,095,1,1,233,24,1,834,28,2,,,,05,2018,2,,,,,,,,,,,,,2,,2,,003112.6611,1
04,0921,012,00843,01,01,1,46,01,06,2013,2,58,121,8,,211,00,2,,,1,06,2013,3,,,2,,,,,,,,,,,,,2,,2,,003171.0946,2
04,0921,012,00843,03,03,2,20,01,03,2012,1,06,093,5,,222,00,2,,,1,03,2012,3,,,2,,,,,,,,,,,,,2,,2,,002934.5191,2
04,0922,010,00215,03,03,2,23,01,07,2015,1,58,513,1,1,234,24,1,513,14,2,,,,07,2017,1,0065000,1,1,060,,,3,020,4,020,,,2,,2,,002787.1009,1
04,0923,010,00215,01,01,1,34,06,08,2016,2,65,095,1,2,214,06,1,315,37,2,,,,02,2017,1,0125000,1,1,070,,,3,020,4,010,,,1,0100000,2,,003005.2021,1
04,0924,010,00215,01,01,1,39,09,05,2016,2,65,095,1,1,500,06,1,522,51,2,,,,11,2016,1,0060000,1,1,070,,,3,025,4,005,,,1,0100000,2,,002956.2938,1
04,0925,010,00215,01,01,2,52,01,04,2015,4,06,753,1,1,234,24,1,753,17,2,,,,04,2017,1,0044000,5,1,060,,,3,010,4,030,,,2,,1,0013000,002928.5412,1
04,0926,010,00215,03,05,1,26,01,04,2016,5,68,095,1,2,300,09,1,513,05,2,,,,01,2017,1,0050000,1,1,050,2,015,3,025,4,010,,,2,,2,,003005.2021,1
04,0927,010,00215,03,08,2,54,02,09,2016,1,04,541,1,1,212,06,1,531,42,2,,,,03,2017,2,,,,,,,,,,,,,2,,2,,002928.5412,1
04,0927,010,00215,04,08,2,31,01,04,2016,2,03,522,1,1,223,24,1,532,05,2,,,,04,2018,1,0011000,5,1,070,,,3,020,4,010,,,2,,2,,002527.4471,1
04,0928,010,00215,01,01,1,38,10,04,2016,2,55,313,1,2,400,05,1,511,50,1,09,2016,2,,,1,0150000,1,1,060,,,3,020,4,020,,,1,0200000,2,,002956.2938,1
04,0929,011,00718,02,02,2,40,02,02,2016,2,06,524,1,1,211,04,1,911,10,1,06,2016,2,,,1,0025000,5,1,090,,,,,4,010,,,1,0030000,2,,002601.0822,1
04,0930,010,01245,01,01,1,46,01,04,2012,2,55,753,1,1,211,35,1,753,35,1,03,2015,3,,,2,,,,,,,,,,,,,2,,2,,002915.6348,2
04,0931,010,01245,02,05,1,27,02,04,2016,2,02,132,1,2,235,09,1,511,13,2,,,,01,2017,1,0108000,1,1,050,,,3,040,4,010,,,2,,2,,002909.2553,1
04,0932,009,02054,01,01,1,36,01,06,2015,2,68,541,1,1,234,24,1,513,15,2,,,,06,2017,1,0060000,5,1,100,,,,,,,,,2,,2,,001938.1868,1
04,0933,009,02054,06,03,2,24,01,09,2016,1,04,413,1,1,213,36,1,413,00,2,,,,09,2019,2,,,,,,,,,,,,,2,,2,,001827.2617,1
04,0934,009,02054,02,02,2,53,01,12,2015,2,06,142,4,,500,12,2,,,2,,,,12,2016,2,,,,,,,,,,,,,2,,2,,001919.9918,2
04,0935,009,02054,01,01,1,36,01,07,2014,2,04,095,1,1,213,36,1,912,26,2,,,,07,2017,1,0085000,1,1,100,,,,,,,,,2,,2,,001938.1868,1
04,0936,009,02054,02,05,1,30,02,05,2015,2,67,095,1,1,234,24,1,222,57,2,,,,05,2017,1,0248000,1,1,062,,,3,038,,,,,1,0100000,1,0185000,001970.2518,1
04,0936,009,02054,03,03,2,36,01,05,2012,2,64,095,1,1,234,36,1,351,36,1,05,2015,2,,,2,,,,,,,,,,,,,2,,2,,001847.1454,2
04,0936,009,02054,04,06,1,06,01,05,2012,1,00,093,8,,234,36,2,,,1,05,2015,3,,,2,,,,,,,,,,,,,2,,2,,001931.2877,2
04,0937,010,01760,02,02,2,42,02,09,2016,2,67,226,7,,223,00,2,,,1,09,2016,3,,,2,,,,,,,,,,,,,1,0000000,2,,002917.7357,
04,0938,010,01760,01,01,2,60,02,06,2016,4,06,091,4,,232,05,2,,,2,,,,11,2016,2,,,,,,,,,,,,,2,,2,,002860.3064,2
04,0939,011,00203,01,01,2,48,05,12,2015,4,63,241,1,1,234,12,1,241,57,2,,,,12,2016,1,0080000,1,1,100,,,,,,,,,2,,2,,002770.8337,1
04,0940,012,01358,04,04,2,38,01,09,2014,4,04,911,1,1,234,22,1,911,22,1,07,2016,3,,,1,0030000,1,1,100,,,,,,,,,1,0020000,2,,002996.8991,1
04,0941,012,01358,02,02,2,31,01,09,2014,2,04,142,1,1,234,09,1,911,09,1,06,2015,3,,,2,,,,,,,,,,,,,2,,2,,002688.4451,2
04,0942,012,01873,03,05,1,45,01,03,2012,2,55,741,1,1,233,60,1,741,54,2,,,,03,2017,1,0090000,1,1,100,,,,,,,,,2,,2,,003030.9394,1
04,0943,012,01873,01,01,1,42,02,04,2015,2,06,832,1,1,232,24,1,932,41,2,,,,04,2017,1,0050000,1,1,100,,,,,,,,,2,,2,,002975.0885,1
04,0943,012,01873,02,02,2,42,03,04,2016,2,63,241,1,1,232,12,1,241,41,2,,,,04,2017,1,0050000,1,1,100,,,,,,,,,2,,2,,002835.3411,1
04,0944,011,01233,01,01,1,23,01,03,2016,5,65,093,1,2,300,12,1,723,06,2,,,,03,2017,2,,,,,,,,,,,,,2,,2,,002633.1767,1
04,0945,011,01748,03,03,2,27,02,04,2016,1,67,222,1,1,233,12,1,222,17,2,,,,04,2017,1,0080000,1,1,099,,,,,4,001,,,1,0050000,1,0030000,002372.0153,1
04,0946,011,01748,01,01,1,28,01,12,2014,2,06,821,1,1,234,12,1,522,12,1,12,2015,2,,,2,,,,,,,,,,,,,2,,2,,002820.3895,2
04,0947,011,01748,01,01,1,61,05,12,2014,3,55,332,1,2,212,08,1,315,40,1,08,2015,3,,,2,,,,,,,,,,,,,2,,2,,002248.8152,2
04,0948,012,02388,05,05,1,36,02,06,2015,2,06,513,1,1,234,24,1,312,39,2,,,,06,2017,2,,,,,,,,,,,,,2,,2,,003139.2154,1
04,0948,012,02388,06,03,2,31,02,01,2015,2,63,413,1,1,234,24,1,932,32,2,,,,01,2017,1,0060000,1,1,100,,,,,,,,,2,,2,,002683.8336,1
04,0949,012,02388,12,02,2,38,02,01,2014,2,04,962,1,1,213,36,1,911,44,2,,,,01,2017,1,0028000,5,1,100,,,,,,,,,2,,2,,002991.7586,1
04,0950,012,02388,07,02,1,30,01,04,2016,2,04,832,1,2,400,08,1,513,05,2,,,,12,2016,1,0100000,1,1,100,,,,,,,,,2,,2,,003191.1498,1
04,0951,009,02569,01,01,1,33,01,07,2014,2,55,711,1,1,233,26,1,711,26,1,09,2016,2,,,1,0080000,5,1,080,,,3,010,4,010,,,1,0080000,1,0012000,002022.2872,1
04,0952,009,02569,04,02,1,25,01,05,2015,5,06,313,1,1,233,24,1,832,16,2,,,,05,2017,1,0060000,5,1,100,,,,,,,,,2,,2,,002022.2872,1
04,0953,009,02569,03,02,2,36,01,03,2016,2,04,753,1,1,234,24,1,911,06,2,,,,03,2018,1,0016500,5,1,100,,,,,,,,,2,,2,,001895.9295,1
04,0954,009,02569,15,03,1,38,01,02,2014,1,04,712,1,1,233,88,1,712,31,2,,,,88,8888,2,,,,,,,,,,,,,2,,2,,001989.3755,1
04,0955,010,02790,03,03,2,29,01,05,2014,1,54,522,1,1,233,36,1,522,28,2,,,,05,2017,1,0043000,1,1,090,2,010,,,,,,,2,,1,0005000,002542.2366,1
04,0956,011,02263,01,01,2,49,02,07,2015,3,03,753,1,1,235,24,1,911,38,2,,,,07,2017,1,0032000,5,1,095,,,,,4,005,,,2,,2,,002724.6531,1
04,0957,011,02263,04,05,2,31,01,06,2014,2,04,513,1,1,234,27,1,911,27,1,09,2016,2,,,1,0016800,1,1,099,,,,,4,001,,,1,0010000,2,,002351.4836,1
04,0958,010,02275,02,03,2,35,01,09,2012,1,04,523,1,1,211,33,1,911,33,1,06,2015,3,,,2,,,,,,,,,,,,,2,,2,,002754.5622,2
