REGN,PROV,URB,HHCN,REL,SEX,AGE,TMSLEFT,DTLEFTMONTH,DTLEFTYEAR,MSTAT,HGRADE,USOCC,REASON,CTRY,STAY,RET,DTRETMON,DTRETYR,WORK1,OCUP1,DTEXPMON,DTEXPYR,WORK2,OCUP2,NOMONTH,CASHREM,CASHAMT,MODE,CASHHOME,INKIND,KINDAMT,SWGT
4,34,1,1290,1,1,46,1,12,90,2,5,985,6,96,88,2,,,,,88,88,1,871,58,1,37500,1,,2,,0.4232
4,34,1,1290,2,2,39,1,2,93,2,4,Z90,6,96,88,2,,,,,88,88,2,,,2,,,,2,,0.4232
4,34,1,1293,2,2,47,4,5,95,2,5,66,1,81,10,2,,,,,1,96,1,66,5,1,44000,4,,2,,0.4232
4,34,1,1248,2,2,40,1,12,94,2,6,389,6,96,88,2,,,,,88,88,1,389,10,1,50000,1,,1,3000,0.4232
4,34,1,1250,2,1,44,4,7,95,2,6,833,6,96,88,2,,,,,88,88,1,25,3,1,40000,1,50000,1,17000,0.4232
4,34,1,1252,2,1,33,2,7,94,2,6,199,1,81,24,2,,,,,7,96,1,199,15,1,60000,1,,1,2000,0.4232
4,34,1,1525,2,2,43,1,1,95,2,3,Z20,1,81,12,2,,,,,1,96,1,541,9,1,18000,4,,2,,0.4232
4,34,1,1471,1,1,38,3,6,94,2,4,872,1,89,14,1,9,95,1,872,,,,,15,1,20000,4,15000,1,5000,0.4232
4,34,1,1630,3,1,27,1,12,90,1,5,Z30,1,81,24,1,3,93,1,700,,,,,27,2,,,,2,,0.4232
4,34,1,1638,3,2,25,1,1,95,1,3,541,1,39,24,2,,,,,12,97,1,541,9,2,,,,2,,0.4232
4,34,1,1421,2,2,33,2,2,95,2,5,Z90,1,89,24,2,,,,,2,97,1,949,8,1,50000,1,,2,,0.4232
4,34,1,1426,3,1,24,1,2,94,1,6,985,1,81,24,2,,,,,2,96,1,323,20,1,11000,1,,1,2250,0.4232
4,34,1,1428,2,2,44,2,4,94,2,2,Z90,1,51,24,2,,,,,4,96,1,793,18,1,10000,1,,1,950,0.4232
4,34,1,1432,2,1,32,1,9,95,2,5,73,1,81,24,2,,,,,9,97,1,73,1,2,,,,2,,0.4232
4,34,2,1736,3,1,35,2,8,92,4,5,931,1,81,18,1,7,94,1,931,,,,,14,2,,,,2,,0.6348
4,34,2,1740,2,1,33,3,4,93,2,5,846,1,81,12,1,4,94,1,846,,,,,12,1,18500,1,,2,,0.6348
4,34,1,1410,2,1,61,4,11,94,2,2,163,1,81,12,2,,,,,10,95,1,163,11,1,39000,3,,1,30000,0.4232
4,34,1,1443,3,2,27,2,10,94,1,4,541,3,39,24,2,,,,,12,96,1,541,12,1,20000,3,,2,,0.4232
4,34,1,1444,3,1,27,2,5,93,1,5,541,3,96,30,2,,,,,12,95,1,541,29,1,15000,4,,2,,0.4232
4,34,1,1444,3,2,30,2,3,94,1,6,541,3,46,24,2,,,,,2,96,1,541,19,1,10000,4,,2,,0.4232
4,40,2,1906,4,1,41,2,7,93,2,5,959,1,81,24,1,7,95,1,846,,,,,24,2,,,20000,1,5000,0.787
4,40,1,1805,4,1,36,5,9,95,2,6,985,1,78,24,2,,,,,9,97,1,985,1,1,10000,1,,2,,0.1574
4,40,1,1805,4,1,23,5,8,95,2,6,985,1,52,12,2,,,,,8,96,1,981,2,1,18000,1,,2,,0.1574
4,40,1,1807,3,2,32,2,1,93,4,3,791,1,82,30,1,7,95,1,541,,,,,30,1,10000,1,30000,1,58200,0.1574
4,40,1,1812,2,1,40,2,6,94,2,5,985,1,52,24,2,,,,,6,96,1,981,16,1,28000,1,,2,,0.1574
4,40,2,1871,4,1,24,1,3,95,2,5,Z90,1,89,12,2,,,,,3,96,1,949,6,1,48000,1,,2,,0.787
4,40,1,1834,1,1,42,2,6,94,2,5,969,1,999,24,2,,,,,6,96,1,969,16,1,13000,1,,2,,0.1574
4,40,1,1835,3,2,28,2,1,95,1,6,Z90,1,39,24,2,,,,,1,97,1,541,9,2,,,,1,6000,0.1574
4,40,1,1850,3,1,24,2,9,95,1,6,981,1,14,8,2,,,,,5,96,1,981,1,1,8000,1,,1,2500,0.1574
4,40,1,1852,6,2,46,2,8,95,1,6,134,1,39,24,2,,,,,8,97,1,138,26,2,,,,1,6800,0.1574
4,40,1,1857,3,2,25,1,5,93,1,6,66,3,96,31,2,,,,,12,95,1,66,28,1,18000,4,,1,5000,0.1574
4,51,1,1911,3,1,28,1,2,92,1,6,39,1,81,32,1,11,94,1,959,,,,,33,2,,,,2,,0.4759
4,51,1,1916,3,2,32,1,4,92,1,5,Z90,1,18,24,2,,,,,3,99,1,541,42,1,7500,4,,1,15000,0.4759
4,51,1,1920,3,2,27,1,12,93,1,5,67,1,94,24,2,,,,,12,95,1,541,34,2,,,,2,,0.4759
4,51,1,1958,2,2,28,3,6,95,2,5,629,1,81,24,2,,,,,6,97,1,541,4,1,5000,1,,1,3500,0.4759
4,52,1,2047,3,2,22,1,8,95,1,5,Z90,1,36,88,2,,,,,88,88,1,532,1,2,,,,2,,0.5062
4,52,1,2026,3,2,23,1,4,93,1,5,Z30,1,96,88,2,,,,,88,88,1,531,20,1,20000,1,,1,15000,0.5062
4,52,1,2028,2,2,52,3,5,92,2,2,791,1,10,88,2,,,,,5,96,1,791,41,1,12000,1,,2,,0.5062
4,52,1,2034,1,1,46,3,11,93,2,6,29,3,52,10,1,9,94,1,981,,,,,10,2,,,,2,,0.5062
4,52,2,2148,3,1,25,1,2,91,1,5,Z90,1,81,48,1,9,95,1,381,,,,,43,1,7000,1,20000,1,10500,0.7593
4,52,2,2124,3,2,28,1,7,93,1,4,451,1,94,24,1,7,95,1,593,,,,,24,2,,,20000,1,38200,0.7593
4,52,2,2218,3,2,24,1,9,91,1,2,611,3,47,88,2,,,,,88,88,1,541,49,1,120000,1,,2,,0.7593
4,52,2,2218,3,2,22,1,7,94,1,3,Z90,3,47,88,2,,,,,88,88,1,541,15,1,10000,1,,2,,0.7593
4,52,2,2221,3,2,20,1,11,92,1,3,Z90,8,47,88,2,,,,,88,88,1,541,35,1,25000,1,,2,,0.7593
4,52,2,2161,3,1,20,2,6,94,1,2,625,1,89,24,2,,,,,5,96,1,641,16,1,36000,2,,2,,0.7593
4,52,2,2161,1,1,25,2,6,94,2,4,624,1,89,24,1,9,95,1,641,,,,,15,1,24000,2,25000,2,,0.7593
4,52,2,2162,3,1,29,1,6,94,2,2,615,1,89,24,2,,,,,10,95,1,41,16,1,36000,2,,2,,0.7593
4,52,2,2166,1,1,41,1,9,94,2,1,616,1,89,24,1,9,95,1,641,,,,,13,1,36000,1,,2,,0.7593
4,52,2,2205,3,2,28,2,7,95,1,6,74,1,47,24,2,,,,,7,97,1,541,3,2,,,,2,,0.7593
4,52,2,2205,3,2,23,1,12,93,1,6,64,4,47,88,2,,,,,88,88,1,541,22,2,,,,2,,0.7593
4,53,1,2312,3,2,16,1,4,95,1,3,Z30,3,57,88,2,,,,,88,88,1,542,6,2,,,,2,,0.5102
4,53,1,2281,1,1,61,1,3,92,2,5,611,8,96,30,2,,,,,4,96,1,700,43,1,70800,4,,2,,0.5102
4,53,1,2281,2,2,58,2,2,95,2,1,621,8,96,7,2,,,,,4,96,1,531,8,2,,,,2,,0.5102
4,53,1,2231,1,1,36,1,2,93,2,2,632,3,57,12,1,8,93,1,632,,,,,6,1,40000,3,,2,,0.5102
4,56,1,2536,3,2,26,1,11,93,1,5,Z90,1,52,24,2,,,,,11,95,1,179,22,1,18000,1,,2,,0.4622
4,56,1,2536,3,2,30,2,1,95,2,3,Z90,1,82,24,2,,,,,7,96,1,541,9,1,30000,1,,2,,0.4622
4,56,1,2536,4,1,31,3,9,94,2,5,855,1,81,24,2,,,,,9,96,1,859,13,1,30000,1,,2,,0.4622
4,56,1,2544,4,1,32,1,2,94,2,4,954,1,81,24,2,,,,,2,96,1,954,20,1,25000,1,,2,,0.4622
4,56,1,2544,2,1,56,3,11,94,2,2,959,1,81,12,2,,,,,12,95,1,973,11,1,12000,1,,2,,0.4622
4,56,1,2545,2,1,48,2,11,94,2,5,162,1,15,24,2,,,,,11,96,1,162,11,1,50000,1,,2,,0.4622
4,56,2,2714,1,1,41,2,4,94,2,6,203,1,81,24,2,,,,,88,88,1,949,18,1,42000,1,,1,4500,0.6932
4,56,1,2622,3,1,23,1,3,95,1,6,Z90,1,94,12,2,,,,,3,96,1,981,7,1,21000,1,,2,,0.4622
4,56,2,2815,2,1,27,1,3,94,2,3,985,1,81,48,2,,,,,3,96,1,985,19,1,8000,4,,1,6000,0.6932
4,56,1,2636,1,1,39,4,2,95,2,4,412,1,96,6,1,7,95,1,981,,,,,5,1,33750,2,10000,1,3400,0.4622
4,56,1,2641,3,1,24,3,8,94,1,4,846,1,81,12,1,2,95,1,981,,,,,6,1,15000,1,,2,,0.4622
4,56,1,2647,2,2,39,1,5,95,2,5,779,1,39,24,1,9,95,1,541,,,,,4,2,,,,2,,0.4622
4,56,1,2649,2,1,32,1,3,95,2,5,532,1,52,6,2,,,,,11,95,1,532,6,1,75000,2,,2,,0.4622
4,56,1,2473,3,2,26,1,1,95,1,6,66,1,81,10,2,,,,,3,97,1,66,9,1,7000,1,,2,,0.4016
4,56,1,2478,3,2,27,2,12,93,1,6,323,1,47,36,2,,,,,88,88,1,541,22,1,60000,4,,1,7000,0.4016
4,56,1,2478,3,1,33,1,9,95,1,6,31,4,50,88,2,,,,,88,88,2,,,2,,,,2,,0.4016
4,56,1,2487,3,1,32,2,11,92,1,6,29,1,81,36,2,,,,,88,88,1,29,35,1,10000,1,,1,5000,0.4016
4,56,1,2434,1,1,48,1,4,92,2,4,985,1,81,24,1,2,94,1,985,,,,,22,2,,,,2,,0.4016
4,56,1,2438,6,2,36,1,12,94,2,3,Z20,1,53,88,2,,,,,88,88,1,570,54,2,,,,1,3800,0.4016
4,56,1,2438,6,1,37,2,7,95,2,3,985,6,47,88,2,,,,,88,88,1,451,2,1,50000,1,,1,7000,0.4016
4,56,1,2439,1,1,37,1,3,92,2,4,985,1,81,24,1,3,94,1,985,,,,,24,2,,,,2,,0.4016
4,56,1,2441,2,2,38,1,7,93,2,5,541,1,96,24,2,,,,,12,96,1,541,25,1,18200,5,,2,,0.4016
4,56,1,2441,3,1,23,2,7,94,1,5,441,1,18,24,2,,,,,88,88,1,532,15,1,5000,4,,1,5000,0.4016
4,56,1,2450,3,1,21,1,8,95,1,3,Z90,1,81,24,2,,,,,6,97,1,949,2,2,,,,2,,0.4016
4,56,1,2455,4,1,35,1,2,94,2,5,931,1,81,24,2,,,,,2,96,1,931,19,1,66000,1,,2,,0.4016
4,56,1,2466,2,1,48,4,8,95,2,5,855,1,81,24,2,,,,,8,97,1,855,2,1,25000,1,,1,12000,0.4016
4,56,2,2685,2,2,40,1,4,93,2,2,Z20,1,81,36,2,,,,,4,96,1,541,30,1,12000,1,,2,,0.6932
4,56,2,2757,3,1,36,1,6,93,2,4,954,1,81,88,2,,,,,88,88,1,959,28,1,16000,1,,1,7000,0.6932
4,56,1,2672,5,1,23,1,8,94,1,6,Z90,1,89,12,1,8,95,1,844,,,,,12,2,,,,2,,0.4622
4,56,1,2676,3,1,23,1,8,95,1,6,66,1,81,12,2,,,,,8,96,1,66,1,2,,,,2,,0.4622
4,56,1,2677,4,2,32,1,1,95,2,5,570,1,39,24,2,,,,,12,96,1,541,9,2,,,,2,,0.4622
4,56,1,2596,3,1,30,1,5,93,1,5,Z90,1,33,10,1,5,94,1,981,,,,,12,2,,,,2,,0.4622
4,56,1,2613,3,2,23,1,4,95,1,4,799,1,57,24,1,9,95,1,541,,,,,5,2,,,,2,,0.4622
4,56,2,2731,2,1,46,5,2,95,2,4,981,1,12,9,2,,,,,5,96,1,981,8,2,,,,1,5000,0.6932
4,56,2,2732,1,1,43,2,5,93,2,5,985,1,81,24,1,5,95,1,985,,,,,24,2,,,50000,2,,0.6932
4,58,1,3081,1,1,46,2,5,94,2,6,846,1,10,13,1,9,95,1,846,,,,,16,1,28000,4,65000,2,,0.4037
4,58,1,3082,2,2,46,1,2,94,2,6,541,1,82,12,2,,,,,12,95,1,541,20,1,24000,4,,2,,0.4037
4,58,1,3083,1,1,60,2,8,93,2,5,954,1,81,13,1,9,95,1,954,,,,,26,1,32000,4,50500,2,,0.4037
4,58,1,3084,3,2,28,2,1,94,1,5,541,1,81,13,2,,,,,12,95,1,541,21,1,22500,4,,2,,0.4037
4,58,1,3087,1,1,55,2,9,93,2,6,985,1,90,12,2,,,,,12,95,1,985,25,1,31000,4,,2,,0.4037
4,58,1,3100,2,2,34,1,6,93,2,4,541,1,81,36,2,,,,,4,97,1,541,28,1,30000,4,,1,14600,0.4037
4,58,1,3146,2,1,39,2,2,93,2,3,954,1,36,12,1,2,95,1,954,,,,,24,2,,,,2,,0.4037
4,58,1,3150,1,1,33,2,1,94,2,5,939,1,81,12,1,2,95,1,979,,,,,13,2,,,,2,,0.4037
4,58,1,3151,6,1,32,1,11,94,2,4,552,1,39,12,2,,,,,12,95,1,552,11,2,,,,2,,0.4037
4,58,1,3151,6,2,27,1,11,94,2,4,541,1,39,12,2,,,,,12,95,1,39,11,1,24000,4,,2,,0.4037
4,58,1,3158,1,1,38,5,8,93,2,6,981,1,90,6,2,,,,,2,96,1,981,26,1,8000,4,,2,,0.4037
4,58,2,3416,2,2,48,1,10,93,2,4,Z20,1,82,24,2,,,,,8,96,1,541,24,1,17000,4,,1,4700,0.6055
4,58,1,3335,1,1,46,1,6,95,2,5,700,1,81,24,2,,,,,4,97,1,700,4,2,,,,1,29000,0.4037
4,58,1,3165,3,2,18,1,3,95,1,4,Z90,1,39,10,2,,,,,1,96,1,541,7,1,5000,4,,2,,0.4037
4,58,1,3361,1,1,50,2,6,94,2,6,25,1,53,24,2,,,,,6,96,1,949,16,1,60000,2,,2,,0.4037
4,58,1,3045,2,1,39,2,3,94,2,5,846,1,81,24,2,,,,,3,96,1,846,19,1,50000,4,,2,,0.4037
4,58,1,3051,2,1,44,1,1,94,2,6,700,1,81,24,2,,,,,1,96,1,700,21,1,55000,4,,2,,0.4037
4,58,1,3054,2,1,36,1,12,93,2,6,846,1,81,24,2,,,,,12,95,1,846,22,1,67500,4,,2,,0.4037
4,58,1,3055,2,1,41,2,5,95,2,6,846,1,89,24,2,,,,,5,96,1,700,5,1,50000,4,,2,,0.4037
4,58,1,3059,2,1,28,1,2,94,2,5,949,1,89,24,2,,,,,2,96,1,954,20,1,57500,4,,2,,0.4037
4,58,1,3022,1,1,35,2,6,94,2,6,595,1,81,10,2,,,,,2,96,1,959,16,1,30000,1,,2,,0.4037
4,58,1,3024,1,1,37,2,5,94,2,2,951,1,81,22,2,,,,,3,96,1,951,17,1,30000,1,,2,,0.4037
4,58,1,3040,1,1,32,1,7,95,2,4,954,1,81,10,2,,,,,6,96,1,954,3,1,15000,1,,2,,0.4037
4,58,1,3119,1,1,50,3,7,92,2,4,846,1,81,36,1,7,95,1,999,,,,,36,1,60000,2,,2,,0.4037
4,58,1,3120,3,2,25,2,2,94,1,3,541,1,39,24,2,,,,,2,96,1,541,20,1,18000,1,,2,,0.4037
4,58,1,3127,3,1,28,2,8,94,1,5,386,1,81,24,2,,,,,9,96,1,386,14,1,30000,5,,2,,0.4037
4,58,1,3132,3,1,20,3,4,94,1,5,111,1,82,24,2,,,,,4,96,1,111,18,1,21000,1,,2,,0.4037
4,58,1,3134,3,1,27,2,12,93,1,3,599,1,81,24,2,,,,,12,95,1,81,22,1,37500,1,,2,,0.4037
4,58,2,3441,2,2,43,4,8,93,2,1,Z20,1,81,27,2,,,,,12,95,1,541,26,2,,,,2,,0.6055
4,58,1,3321,6,2,37,5,9,93,2,6,541,1,82,24,1,9,95,1,541,,,,,24,1,20000,4,,2,,0.4037
4,58,1,3323,3,2,28,3,9,95,1,2,799,1,89,12,2,,,,,9,97,1,949,24,2,,,,2,,0.4037
4,58,1,3330,3,2,30,3,8,95,1,3,451,1,57,24,2,,,,,8,97,1,949,2,2,,,,2,,0.4037
4,58,1,3330,3,2,24,1,5,95,1,5,452,1,57,24,2,,,,,5,97,1,949,5,1,11500,4,,2,,0.4037
4,58,1,3247,1,1,28,1,1,93,2,5,951,1,81,24,1,1,95,1,855,,,,,24,1,18000,1,,1,56700,0.4037
4,58,1,3258,2,1,39,5,8,95,2,2,Z90,1,81,24,2,,,,,8,97,1,871,2,1,1000,1,,2,,0.4037
4,58,1,3259,1,1,48,2,5,94,2,2,Z90,1,57,12,1,4,95,1,973,,,,,11,1,6000,4,,1,11200,0.4037
4,58,1,3260,3,1,43,1,10,92,1,5,Z90,1,81,12,1,10,93,1,846,,,,,12,2,,,,2,,0.4037
4,58,1,3261,3,1,20,1,9,95,1,4,959,1,78,24,2,,,,,9,97,1,959,1,2,,,,2,,0.4037
4,58,1,3261,1,1,43,3,2,95,2,2,700,1,8,6,1,7,95,1,700,,,,,5,1,30000,1,15000,1,4000,0.4037
4,58,1,3262,6,1,44,4,6,95,2,4,985,1,39,17,2,,,,,12,96,1,985,4,1,9000,1,,2,,0.4037
4,58,1,3262,6,2,40,13,8,94,2,1,512,1,39,17,2,,,,,1,96,1,531,14,2,,,,1,900,0.4037
4,58,1,3262,1,1,25,1,2,94,1,5,Z90,1,39,6,1,8,94,1,362,,,,,6,2,,,,2,,0.4037
4,58,1,3264,3,2,26,1,2,95,4,7,Z90,1,39,12,2,,,,,88,88,1,541,8,1,18000,1,,2,,0.4037
4,58,1,3277,2,2,31,2,6,95,2,4,Z20,1,89,12,2,,,,,6,96,1,541,4,2,,,,2,,0.4037
4,58,1,3279,3,2,32,1,12,94,4,4,452,1,51,24,2,,,,,12,96,1,541,10,1,6500,3,,2,,0.4037
4,58,1,3284,3,1,21,1,12,94,1,5,Z90,3,96,11,2,,,,,1,96,1,981,10,1,50000,3,,2,,0.4037
4,58,1,3284,1,1,54,1,12,91,2,5,846,6,96,88,2,,,,,12,95,1,846,46,1,30000,1,,2,,0.4037
4,58,1,3307,2,1,34,1,9,95,2,3,951,1,81,12,2,,,,,9,96,1,949,1,2,,,,2,,0.4037
4,58,1,3309,3,2,27,4,7,94,1,6,386,1,10,24,1,12,94,1,451,,,,,5,1,16200,4,,1,95000,0.4037
4,58,2,3430,3,2,24,1,5,95,1,4,773,1,39,24,2,,,,,5,97,1,541,5,1,3000,4,,2,,0.6055
4,58,1,3199,2,2,48,2,10,93,2,2,541,1,53,12,1,12,94,1,541,,,,,14,1,31250,4,,1,62000,0.4037
4,58,1,3246,2,1,99,3,10,94,2,6,X20,1,81,24,2,,,,,12,97,1,X20,12,1,37500,4,,1,40000,0.4037
4,58,1,3001,2,2,40,2,1,95,2,3,511,1,81,24,2,,,,,1,97,1,541,9,1,14000,4,,2,,0.4037
4,58,1,3002,3,1,30,1,3,94,1,6,949,1,81,24,2,,,,,3,96,1,949,19,1,8000,4,,2,,0.4037
4,58,1,3015,2,1,56,5,11,94,2,5,846,1,81,24,2,,,,,12,96,1,846,11,1,48000,4,,2,,0.4037
4,58,1,3209,3,2,25,1,4,94,1,4,541,1,39,88,2,,,,,88,88,1,541,18,1,24000,1,,2,,0.4037
4,58,1,3209,1,1,48,2,4,94,3,2,541,1,39,88,2,,,,,88,88,1,541,18,1,24000,1,,2,,0.4037
4,58,1,3219,1,1,53,2,2,94,2,6,423,1,81,88,2,,,,,1,96,1,423,20,1,78000,1,,2,,0.4037
4,58,1,3220,2,2,33,1,3,95,2,6,66,1,56,88,2,,,,,88,88,1,66,7,1,55000,1,,2,,0.4037
4,58,1,3222,2,1,48,5,6,95,2,5,412,1,81,12,2,,,,,6,96,1,412,4,1,33750,1,,1,20000,0.4037
4,59,1,3454,2,1,42,3,11,94,2,6,23,6,18,36,2,,,,,88,88,1,33,11,1,60000,5,,1,31000,0.3109
4,59,1,3465,3,2,24,1,12,94,1,4,541,1,82,12,2,,,,,12,95,1,541,10,1,8000,1,,2,,0.3109
4,77,2,3593,3,2,35,2,8,95,1,6,541,1,39,24,2,,,,,12,96,1,51,2,2,,,,2,,0.8028
4,77,2,3597,2,2,28,1,1,95,2,5,541,1,82,24,2,,,,,12,95,1,541,9,2,,,,2,,0.8028
4,77,2,3587,1,2,32,1,2,94,3,3,Z20,1,82,24,1,7,95,1,541,,,,,20,1,4000,4,,2,,0.8028
4,77,2,3590,2,2,28,2,8,93,2,2,942,1,39,24,2,,,,,12,96,1,541,26,1,6000,1,,1,11050,0.8028
4,77,2,3592,2,1,32,2,6,95,2,2,611,1,81,24,2,,,,,8,97,1,629,4,1,4000,4,,2,,0.8028
4,77,1,3574,3,1,43,3,4,94,2,4,846,1,81,12,2,,,,,3,96,1,451,18,1,30000,1,,1,8000,0.4648
4,77,1,3574,4,2,39,1,12,92,2,7,412,1,81,24,1,12,94,1,541,,,,,12,2,,,,2,,0.4648
5,5,2,295,4,2,24,1,2,95,2,4,541,1,81,24,2,,,,,2,97,1,541,8,1,5000,1,,2,,0.7471
5,5,2,178,3,2,30,3,4,95,1,5,Z90,1,39,24,2,,,,,3,97,1,541,6,1,12000,1,,2,,0.7471
5,5,2,178,3,2,27,1,4,93,1,6,323,1,39,31,2,,,,,12,95,1,541,30,1,12000,1,,2,,0.7471
5,5,2,164,3,1,25,2,12,93,1,6,Z90,1,33,12,1,6,94,1,981,,,,,6,1,24000,1,,2,,0.7471
5,5,1,124,3,2,30,4,3,95,1,6,Z30,1,96,10,1,9,95,1,386,,,,,6,1,13000,5,50000,1,21500,0.4981
5,5,1,84,3,1,40,2,8,94,2,2,973,1,51,88,1,2,95,1,973,,,,,11,1,50000,5,,1,65000,0.4981
5,5,1,84,3,2,42,2,8,95,2,5,Z20,6,999,88,2,,,,,88,88,2,,,1,18700,5,,2,,0.4981
5,5,1,96,2,1,75,1,5,95,2,2,Z40,8,96,88,2,,,,,88,88,2,,,2,,,,2,,0.4981
5,5,1,3,3,2,33,2,7,95,1,3,791,1,51,24,2,,,,,7,97,1,541,2,1,7500,1,,2,,0.4981
5,5,1,3,3,1,27,2,7,95,1,5,985,1,52,24,2,,,,,7,98,1,981,2,2,,,,1,12000,0.4981
5,5,1,7,5,2,29,1,7,93,1,5,593,1,94,24,2,,,,,12,95,1,67,26,2,,,,2,,0.4981
5,5,2,302,3,1,27,1,9,93,1,2,776,3,96,36,1,5,95,1,859,,,,,13,2,,,9000,2,,0.7471
5,5,2,152,3,1,24,1,4,95,1,5,Z30,1,35,10,1,9,95,1,981,,,,,6,1,42000,1,20000,1,4300,0.7471
5,5,2,197,2,1,33,1,12,92,2,6,700,1,81,24,2,,,,,12,95,1,381,34,1,12000,1,,2,,0.7471
5,5,2,205,3,2,30,1,8,92,1,6,Z20,1,82,36,1,7,95,1,549,,,,,32,2,,,85000,2,,0.7471
5,5,2,205,3,2,23,1,6,92,1,5,67,1,82,36,1,7,95,1,549,,,,,36,2,,,78000,2,,0.7471
5,5,1,65,2,1,37,4,6,95,2,4,855,1,81,10,2,,,,,5,96,1,855,5,1,19000,4,,1,11450,0.4981
5,5,1,66,2,2,41,4,3,95,2,6,66,1,81,12,2,,,,,3,96,1,66,6,1,30000,1,,2,,0.4981
5,5,2,146,3,2,25,1,8,94,1,5,67,1,81,24,2,,,,,8,96,1,593,14,1,6300,1,,2,,0.7471
5,5,2,148,4,2,25,1,6,93,2,5,Z20,1,57,24,2,,,,,6,96,1,541,27,1,3000,1,,2,,0.7471
5,5,2,218,3,2,23,1,9,95,1,4,759,4,63,12,2,,,,,9,96,2,,,2,,,,2,,0.7471
5,16,2,409,3,1,26,2,12,94,1,4,973,1,81,24,2,,,,,12,95,1,973,10,1,13000,1,,2,,0.7257
5,16,1,373,4,1,27,1,8,94,2,6,325,1,89,13,1,9,95,1,949,,,,,13,1,70000,1,45000,2,,0.4838
5,16,2,413,2,2,36,1,10,92,1,6,949,6,1,10,1,7,93,1,599,,,,,9,2,,,,2,,0.7257
5,16,2,413,1,1,36,1,9,91,1,4,985,1,81,24,1,7,93,1,985,,,,,22,2,,,,2,,0.7257
5,17,1,578,3,1,29,1,2,95,1,6,621,1,89,88,2,,,,,88,88,1,959,8,2,,,,2,,0.4949
5,17,1,585,3,2,22,1,7,92,1,4,Z90,1,52,48,2,,,,,88,88,1,532,39,1,10000,1,,2,,0.4949
5,17,1,586,2,2,38,1,3,92,2,2,Z20,1,82,36,1,5,95,1,541,,,,,38,2,,,70000,2,,0.4949
5,17,1,591,6,1,30,3,12,94,1,6,Z30,1,81,10,2,,,,,12,95,1,22,10,2,,,,2,,0.4949
5,17,1,611,3,2,24,1,9,94,1,6,325,1,57,24,2,,,,,9,96,1,325,12,1,30000,1,,1,3300,0.4949
5,17,1,611,3,2,27,2,6,95,1,6,325,1,95,6,2,,,,,12,95,1,325,3,1,4000,1,,1,26600,0.4949
5,17,1,621,2,1,40,4,4,95,2,5,989,1,35,9,2,,,,,12,96,1,989,6,1,114000,1,,2,,0.4949
5,17,1,627,2,2,38,2,8,95,2,5,425,1,46,36,2,,,,,8,98,1,79,2,2,,,,2,,0.4949
5,17,1,644,2,1,30,1,8,94,2,6,846,1,81,24,2,,,,,8,96,1,846,14,1,15000,1,,2,,0.4949
5,17,1,649,3,1,24,1,1,95,1,6,71,3,96,88,2,,,,,88,88,1,71,9,1,40000,1,,2,,0.4949
5,17,1,656,3,2,20,1,8,95,1,6,322,1,89,24,2,,,,,10,97,1,859,1,2,,,,2,,0.4949
5,17,1,656,3,2,25,1,6,95,1,6,323,1,89,24,2,,,,,9,97,1,859,4,1,13000,1,,2,,0.4949
5,17,1,659,3,2,28,4,5,95,1,6,66,1,96,12,2,,,,,5,96,1,66,5,1,25000,1,,1,50000,0.4949
5,17,1,523,3,2,22,2,7,93,1,3,Z20,1,81,88,2,,,,,88,88,1,552,27,2,,,,2,,0.4949
5,17,1,524,3,2,20,2,1,95,1,4,Z30,6,33,24,2,,,,,1,97,2,,,1,10000,1,,1,4400,0.4949
5,17,1,593,3,2,21,1,7,94,1,6,Z20,1,82,24,2,,,,,7,96,1,541,15,1,15000,1,,2,,0.4949
5,17,1,602,2,1,57,1,2,93,2,5,846,1,81,36,2,,,,,2,96,1,846,32,1,90000,1,,2,,0.4949
5,17,1,548,3,2,21,1,10,94,1,6,621,1,35,10,1,8,95,1,981,,,,,12,1,37000,1,20000,1,13750,0.4949
5,17,1,551,2,2,51,1,9,92,2,5,79,1,81,12,2,,,,,9,96,1,451,37,1,43000,4,,1,10500,0.4949
5,17,1,553,2,1,41,5,8,95,2,4,599,1,81,12,2,,,,,8,96,1,599,2,1,54000,1,,1,5000,0.4949
5,17,2,710,3,2,27,1,9,94,1,3,794,1,81,24,2,,,,,10,96,1,794,12,1,1500,4,,2,,0.7684
5,17,1,529,4,1,45,2,1,94,2,6,199,6,96,23,2,,,,,11,95,1,774,21,1,21000,1,,2,,0.4949
5,17,1,567,1,1,51,2,6,95,2,1,951,1,81,18,2,,,,,12,96,1,959,4,1,21250,2,,1,132500,0.4949
5,17,1,666,3,1,32,2,7,95,1,5,451,1,81,24,2,,,,,7,97,1,589,3,1,15600,1,52000,2,,0.4949
5,17,1,674,3,1,26,2,2,95,1,4,872,1,89,12,2,,,,,2,96,1,872,8,1,42000,1,,1,3000,0.4949
5,17,2,680,2,1,47,1,6,93,2,6,611,1,81,24,2,,,,,2,96,1,22,28,1,40000,1,,2,,0.7684
5,17,2,686,6,2,46,2,10,92,4,1,531,1,96,24,2,,,,,10,95,1,531,36,1,36000,1,,1,24500,0.7684
5,20,2,1008,3,2,26,5,6,95,1,5,451,4,82,1,1,7,95,2,,,,,,,1,6500,3,5000,1,4000,0.7217
5,20,2,1009,2,2,48,5,6,94,2,5,67,1,39,17,2,,,,,12,95,1,67,16,2,,,,1,20000,0.7217
