REGN,PROV,URB,HHCN,REL,SEX,AGE,TMSLEFT,MOLEFT,YRLEFT,MSTAT,GRADE,USOCC,REASON,CTRY,STAY,WORK,OCUP,NOMONTH,RET,MORET,YRRET,MOEXP,YREXP,CASHREM,CASHAMT,MODE,CASHHOME,INKIND,KINDAMT,SWGT
13,75,1,2544,3,2,24,2,7,98,1,3,779,1,81,12,1,541,36,1,9,99,,,1,19000,1,35000,1,7500,502.3132
13,75,1,2593,1,1,37,6,3,99,2,7,985,8,63,12,1,931,60,2,,,11,2000,1,75000,1,,2,,460.4541
13,75,1,2670,6,2,61,4,12,97,2,1,619,1,95,12,1,541,48,1,7,98,,,2,,,,2,,964.5873
13,75,1,2672,1,1,50,1,7,97,2,3,Z90,1,51,18,1,855,12,1,12,98,,,2,,,,2,,964.5873
13,75,1,2684,3,1,30,2,1,99,1,4,872,1,89,12,1,872,32,2,,,12,1999,1,45000,1,,2,,964.5872
13,75,1,2737,6,2,28,2,4,98,2,3,794,1,39,24,1,794,24,2,,,3,2000,1,30000,4,,2,,789.2079
13,75,1,2741,1,1,99,6,3,99,2,6,582,1,87,6,1,029,30,1,7,99,,,1,80000,1,280000,1,975,789.2079
13,75,1,2741,6,1,99,5,1,99,1,7,Z30,1,47,6,1,981,8,2,,,10,1999,2,,,,2,,789.2079
13,75,1,2755,3,2,29,1,10,98,2,4,Z20,1,53,24,1,541,11,2,,,10,1999,1,7000,4,,1,4000,868.1289
13,75,1,2757,2,2,30,1,3,96,2,4,794,1,52,10,1,172,10,1,1,97,,,2,,,,2,,868.1289
13,75,1,2786,2,2,36,1,7,97,2,1,Z20,1,54,24,1,549,25,2,,,99,9999,1,24000,3,,2,,789.2082
13,75,1,2885,2,2,34,1,7,99,2,3,Z20,1,89,36,1,541,99,1,8,99,,,2,,,,2,,766.2493
13,75,1,2890,4,1,36,1,8,99,2,6,Z90,1,81,24,1,425,1,2,,,8,2001,1,10000,1,,2,,766.2493
13,75,1,2905,3,2,29,3,5,99,1,7,Z30,1,89,24,1,854,24,2,,,5,2001,1,6000,1,,2,,964.5873
13,39,1,190,3,1,31,3,11,98,1,8,452,1,90,12,1,949,12,2,,,11,2000,1,10000,1,,1,500,560.7922
13,39,1,428,4,2,26,1,12,98,2,6,Z20,1,81,88,1,599,10,2,,,88,8888,2,,,,2,,498.0933
13,39,1,438,1,1,45,2,4,99,2,4,846,1,81,24,1,846,48,2,,,4,2001,1,60000,1,,2,,509.809
13,39,1,440,1,1,29,2,1,98,2,6,859,1,81,24,1,859,48,2,,,12,1999,1,60000,1,,2,,509.809
13,39,1,449,3,2,34,2,4,99,1,7,Z90,1,81,5,1,219,41,2,,,99,2001,1,38000,4,,2,,467.3281
13,39,1,452,2,2,62,2,7,99,2,4,Z20,4,96,88,2,,,2,,,88,8888,2,,,,2,,467.3281
13,39,1,457,2,2,62,1,9,99,2,1,791,4,52,6,2,,,2,,,3,2000,1,15000,4,,2,,467.3273
13,39,1,467,1,1,39,5,6,99,2,7,700,1,81,12,1,949,55,2,,,6,2000,1,114000,1,75000,1,55380,467.3273
13,39,1,198,2,1,36,4,3,98,2,4,Z90,1,81,24,1,855,60,2,,,3,2000,1,6000,4,,2,,560.7919
13,39,1,210,2,1,25,2,4,98,2,4,Z90,1,89,22,1,949,24,2,,,2,2000,1,95000,4,,2,,467.3275
13,39,1,213,4,1,25,1,1,98,2,7,531,1,89,24,1,834,12,2,,,88,8888,1,55000,1,,2,,467.3275
13,39,1,278,2,1,61,2,3,99,2,7,133,1,81,24,1,028,31,2,,,3,2001,1,20000,4,,2,,1485.1762
13,39,1,286,1,1,47,5,5,99,2,7,Z90,1,81,12,1,022,55,2,,,12,1999,1,120000,1,50000,1,20000,1485.1762
13,39,1,295,1,1,32,1,5,99,1,4,Z90,1,81,24,1,532,4,2,,,10,2001,1,13200,4,,2,,467.3282
13,39,1,299,1,1,47,1,11,95,2,7,029,8,52,88,1,029,49,2,,,88,8888,1,60000,4,,2,,467.3282
13,39,1,309,1,1,38,5,2,99,2,7,021,1,81,12,1,023,60,2,,,11,1999,1,120000,1,,2,,700.9896
13,39,1,319,6,1,23,2,7,99,1,6,981,1,52,12,1,849,24,2,,,7,2000,1,25000,1,,2,,623.1044
13,39,1,328,3,1,27,2,10,95,1,7,Z90,1,52,6,2,,,1,4,96,,,2,,,,2,,623.1043
13,39,1,336,4,1,35,3,9,99,2,7,Z90,1,18,6,1,532,6,2,,,3,2000,2,,,,2,,623.1043
13,39,1,344,1,1,48,3,5,99,2,7,029,1,81,24,1,029,28,2,,,5,2001,1,100000,1,,2,,509.8135
13,39,1,354,2,2,33,1,9,98,2,4,Z20,1,89,24,1,541,12,2,,,9,2000,2,,,,2,,623.1063
13,39,1,356,1,1,38,1,8,98,2,4,182,1,50,24,1,182,12,2,,,8,2000,2,,,,2,,623.1063
13,39,1,367,1,1,42,4,6,99,2,6,381,1,81,88,1,599,34,2,,,88,8888,1,35000,4,,2,,740.6709
13,39,1,368,1,1,44,5,1,98,2,7,Z90,1,59,9,1,981,38,2,,,10,1999,1,108000,1,,2,,740.6709
13,39,1,407,3,1,26,1,4,98,1,7,381,1,35,10,1,848,24,2,,,4,2000,1,43000,1,,2,,509.8119
13,39,1,414,2,1,49,4,2,99,2,4,854,1,14,10,1,985,50,2,,,12,1999,1,7200,1,,2,,700.9909
13,39,1,519,1,1,31,2,9,98,2,6,Z90,1,81,88,1,531,28,2,,,88,8888,1,49400,4,,2,,509.812
13,39,1,530,1,1,40,4,3,99,2,6,859,1,39,10,1,859,40,2,,,1,2000,1,72000,1,,2,,853.6012
13,39,1,543,4,2,35,4,7,99,2,4,Z20,1,39,12,1,541,60,2,,,88,8888,1,20000,4,20000,1,7600,455.8461
13,39,1,543,5,2,22,1,9,99,1,6,Z90,1,81,24,1,532,1,2,,,9,2002,2,,,,2,,455.8461
13,39,1,543,3,1,48,1,10,96,2,6,872,1,81,12,1,872,12,1,10,97,,,2,,,,2,,455.8461
13,39,1,547,2,1,48,4,1,99,2,4,832,1,81,12,1,939,48,2,,,1,2000,1,48000,1,,2,,455.8461
13,39,1,554,3,1,24,2,10,98,1,5,Z90,1,81,88,1,855,26,2,,,12,1999,1,54000,1,,2,,509.8098
13,39,1,562,3,1,33,3,4,99,1,7,Z90,1,94,88,1,021,26,2,,,88,8888,1,24000,4,,2,,509.8098
13,39,1,567,4,2,67,1,11,98,1,4,Z40,4,1,12,2,,,2,,,11,1999,2,,,,2,,509.8092
13,39,1,235,3,2,32,1,5,98,1,4,452,1,52,24,1,949,18,2,,,5,2000,1,11900,4,,1,1608,698.5865
13,39,1,235,3,2,33,1,5,98,1,4,452,1,50,24,1,949,18,2,,,5,2000,1,13800,4,,2,,698.5865
13,39,1,249,2,1,34,5,2,99,2,6,599,1,81,24,1,985,60,2,,,2,2001,2,,,,2,,484.7628
13,39,1,256,2,1,40,3,1,98,2,7,Z20,1,39,88,1,541,32,2,,,88,8888,1,21000,4,,2,,560.7932
13,39,1,258,6,1,29,3,9,98,2,7,Z90,1,89,12,1,848,24,1,9,99,,,1,45000,4,114000,2,,560.7932
13,39,1,169,6,2,24,4,1,99,1,6,Z90,1,52,6,1,172,6,1,7,99,,,1,9000,4,70000,1,21400,560.7922
13,39,1,177,1,1,50,4,2,99,2,7,Z90,1,96,10,1,981,10,2,,,12,1999,1,120000,4,,2,,560.7922
13,39,1,180,4,1,44,1,10,94,2,7,322,4,96,6,1,599,54,2,,,12,1999,1,60000,1,,1,2500,560.7922
13,39,1,180,3,2,42,1,10,94,2,7,441,4,96,6,1,389,54,2,,,12,1999,1,65000,1,,1,4000,560.7922
13,39,1,10,3,1,21,1,4,99,1,7,532,1,81,24,1,532,60,2,,,4,2001,1,6000,4,,2,,560.7932
13,39,1,15,3,2,31,2,2,99,1,5,311,1,10,12,1,451,45,2,,,4,2000,1,18000,4,,2,,509.8115
13,39,1,48,1,1,49,4,5,99,2,4,985,1,81,7,1,985,1,1,6,99,,,2,,,,2,,467.3281
13,39,1,52,2,1,50,5,7,99,2,4,Z90,1,82,10,1,981,50,2,,,6,2000,2,,,,2,,467.3257
13,39,1,76,3,1,28,3,5,99,2,7,Z90,1,96,10,1,981,10,2,,,3,2000,1,42000,1,20000,1,2000,467.3276
13,39,1,82,2,1,49,4,9,99,2,7,848,1,52,12,1,848,7,2,,,9,2000,1,18000,1,76000,1,43500,467.3276
13,39,1,84,3,1,32,3,11,97,1,4,451,1,15,24,1,381,24,2,,,2,2000,1,30000,4,,2,,467.3276
13,39,1,85,3,2,31,8,4,99,4,4,179,1,52,6,1,179,6,2,,,10,1999,1,36000,4,,2,,509.8112
13,39,1,93,1,1,39,5,7,98,2,6,Z90,1,47,9,1,982,9,1,9,99,,,1,60000,4,20000,1,32000,509.8112
13,39,1,94,1,1,40,20,9,99,2,3,Z90,1,77,9,1,846,12,2,,,6,2000,1,80000,1,20000,1,11000,509.8112
13,39,1,98,4,2,35,2,12,98,2,3,Z20,1,51,24,1,541,32,2,,,99,2001,1,5000,4,,2,,467.3276
13,39,1,100,2,2,28,1,6,99,2,7,Z20,1,38,88,1,541,4,2,,,88,8888,1,20000,4,,2,,467.3276
13,39,1,111,2,2,27,2,11,98,2,7,Z20,1,81,88,1,066,32,2,,,88,8888,1,20500,4,,2,,700.9911
13,39,1,117,2,1,35,3,10,98,2,5,Z90,1,52,88,1,500,60,2,,,88,8888,1,68450,4,,2,,700.9911
13,39,1,130,3,2,24,1,4,97,1,4,Z90,1,46,24,1,541,30,2,,,4,2000,1,66300,4,,2,,509.8127
13,39,1,149,2,1,33,4,1,99,2,3,Z90,1,82,9,1,531,48,2,,,10,1999,1,60000,1,,2,,509.8131
13,39,1,483,1,1,48,5,10,97,2,5,Z90,1,50,11,1,551,56,1,10,98,,,2,,,,2,,509.8115
13,39,1,485,3,2,28,1,6,95,1,4,855,1,80,24,1,532,24,1,3,97,,,2,,,,2,,509.8115
13,39,1,485,4,2,24,1,5,99,2,4,Z20,1,52,6,1,179,4,2,,,11,1999,2,,,,2,,509.8115
13,39,1,485,4,1,45,1,3,99,2,4,951,1,81,24,2,,,2,,,3,2001,1,20000,4,,2,,509.8115
13,39,1,486,1,2,50,2,4,97,3,2,Z20,4,1,6,2,,,1,10,97,,,2,,,,1,560,509.8115
13,39,1,486,1,1,19,2,5,99,1,4,Z90,4,1,3,2,,,1,7,99,,,2,,,,1,378,509.8115
14,81,1,1206,2,2,20,1,6,97,1,7,389,1,89,32,1,541,24,1,7,99,,,1,9000,1,9000,2,,39.1065
14,81,1,1224,1,2,36,2,1,98,3,3,Z20,1,52,88,1,541,20,2,,,88,8888,1,25200,4,,1,6202,39.1065
14,81,2,1409,2,2,27,2,12,98,2,7,Z20,1,39,24,1,541,32,2,,,12,1999,1,12000,4,,2,,392.711
14,81,1,1238,3,2,32,2,4,98,1,6,949,1,39,24,1,541,17,2,,,4,2000,1,30000,1,,2,,39.1065
14,81,1,1238,3,2,29,2,4,99,1,6,Z20,1,39,24,1,541,5,2,,,4,2000,1,18000,1,,2,,39.1065
14,27,1,957,2,2,53,2,12,97,2,7,192,1,39,24,1,541,60,2,,,12,1999,1,10000,3,,2,,78.4287
14,27,1,980,1,1,35,1,3,98,2,7,999,1,50,24,1,023,18,2,,,2,2000,1,37000,1,,1,6000,77.5279
14,27,1,980,2,2,36,2,3,99,2,6,Z20,1,39,24,1,541,48,2,,,9,2001,1,35000,1,,2,,77.5279
14,27,1,995,2,2,38,2,6,99,2,6,425,1,89,12,1,541,16,2,,,7,2000,1,40000,3,10000,2,,78.4287
14,27,1,996,3,2,40,1,10,96,1,7,135,1,39,48,1,541,52,1,4,99,,,1,,1,90000,1,2000,78.4287
14,27,2,1025,3,2,20,1,3,98,1,4,Z30,1,39,24,1,541,19,2,,,2,2000,1,10000,1,,2,,293.011
14,27,2,1026,2,2,39,3,4,98,2,7,135,1,39,24,1,541,60,2,,,4,2000,1,70000,1,,2,,293.011
14,27,2,1099,2,2,34,3,5,99,2,4,Z20,1,39,12,1,541,56,2,,,5,2000,2,,,,1,14900,293.011
14,32,2,1254,3,2,44,1,11,95,3,4,Z20,1,51,24,1,541,40,1,3,99,,,2,,,,2,,455.9255
14,32,1,1155,2,2,36,1,9,99,2,7,Z20,1,39,24,1,541,1,2,,,9,2000,2,,,,2,,111.5776
14,32,1,1158,2,2,37,1,7,99,2,7,412,1,47,24,1,541,3,2,,,7,2000,1,50000,1,,2,,111.5776
14,32,1,1195,1,1,45,1,6,97,2,7,137,1,81,36,1,846,28,2,,,6,2000,1,39000,1,,2,,111.5777
14,32,1,1182,2,2,34,1,6,99,2,7,Z20,1,89,24,1,541,3,1,9,99,,,1,10000,1,15000,2,,111.5776
14,32,1,1187,1,2,40,1,6,99,2,7,Z20,1,46,24,1,541,3,2,,,6,2001,2,,,,1,250,111.5776
14,32,2,1313,4,1,34,1,8,97,2,6,582,1,89,36,1,872,26,2,,,8,2000,1,101000,1,,2,,455.9252
14,32,2,1318,3,2,22,1,2,99,1,6,Z20,1,39,24,1,541,8,2,,,2,2001,1,24000,1,,2,,455.9252
14,32,2,1338,4,1,30,1,9,97,2,6,451,1,78,24,1,834,24,2,,,10,1999,1,30000,1,,2,,455.9254
14,44,2,1651,3,2,24,1,8,97,1,6,Z20,1,39,24,1,541,23,1,8,99,,,2,,,,2,,244.8095
14,44,2,1656,2,1,35,1,2,97,2,6,611,1,50,24,1,949,32,2,,,12,1999,1,76000,3,,1,30000,244.8095
14,44,2,1669,2,2,35,2,3,98,2,4,Z20,1,39,24,1,541,29,2,,,88,8888,1,20000,3,,2,,261.6332
14,44,2,1671,1,1,42,4,10,98,2,3,999,1,81,12,1,713,55,1,2,99,,,2,,,,2,,261.6332
14,44,2,1672,1,1,63,1,4,99,2,1,611,6,18,88,2,,,2,,,88,8888,2,,,,2,,261.6332
14,44,2,1672,2,2,61,1,7,99,2,1,621,6,18,88,2,,,2,,,88,8888,2,,,,2,,261.6332
14,44,2,1672,3,2,33,2,7,99,1,7,Z90,1,18,88,1,541,54,2,,,88,8888,2,,,,2,,261.6332
14,44,2,1672,3,2,31,2,4,99,1,7,Z90,1,39,12,1,541,42,2,,,88,8888,2,,,,2,,261.6332
14,44,1,1537,3,2,23,1,8,97,1,7,Z30,1,89,24,1,134,18,1,3,99,,,2,,,,2,,58.7891
14,44,1,1539,3,2,29,1,7,97,1,7,Z90,1,56,24,1,541,18,1,2,98,,,2,,,,2,,58.7891
14,44,2,1594,2,2,40,5,5,99,2,7,066,1,51,12,1,066,8,2,,,4,2000,1,75000,1,75000,1,9000,239.8303
14,44,2,1611,3,2,30,2,5,99,1,7,Z90,1,89,24,1,541,52,2,,,5,2001,1,5000,1,,2,,301.6049
14,44,2,1681,2,1,49,3,1,99,2,4,711,1,81,12,1,711,12,2,,,12,2000,1,60000,2,,2,,243.4098
14,44,2,1683,3,1,39,1,6,98,1,6,521,1,89,12,1,982,12,1,7,99,,,2,,,,1,7800,243.4098
14,11,2,824,3,2,28,1,3,95,2,4,614,1,82,88,1,541,60,2,,,88,8888,2,,,,2,,324.0097
14,11,2,824,3,2,25,1,10,96,1,4,614,1,39,88,1,541,36,2,,,88,8888,1,5000,3,,2,,324.0097
14,11,2,824,3,2,23,1,12,96,1,4,614,1,82,88,1,541,36,2,,,88,8888,1,5000,3,,2,,324.0097
14,11,1,307,3,2,24,1,1,99,1,7,Z30,1,81,88,1,541,9,2,,,88,8888,1,25000,1,,2,,249.7828
14,11,1,311,2,2,36,1,7,98,2,4,Z20,1,39,88,1,541,15,2,,,88,8888,1,12000,4,,2,,249.7828
14,11,1,320,2,2,52,1,6,97,2,7,Z20,1,39,28,1,541,28,2,,,99,2000,1,20000,4,,1,16600,249.783
14,11,1,348,3,2,26,1,8,98,1,7,066,1,8,24,1,066,11,2,,,9,2000,1,23400,1,,2,,228.9678
14,11,1,385,1,1,39,2,1,99,2,5,985,1,81,24,1,985,35,2,,,1,2001,1,60000,1,,2,,228.9679
14,11,1,536,1,2,46,5,5,99,2,6,954,1,96,11,1,954,60,2,,,12,1999,1,50000,1,,2,,249.7829
14,11,1,537,3,1,27,1,3,99,2,7,025,1,96,12,1,025,60,2,,,12,1999,1,72000,1,,2,,249.7829
14,11,1,538,2,2,48,2,5,99,2,4,541,1,35,11,1,541,29,2,,,12,1999,1,64000,1,,2,,249.7829
14,11,1,543,2,2,43,3,6,98,2,7,949,1,89,24,1,066,57,2,,,6,2000,1,23400,4,,1,16000,249.7831
14,11,1,545,2,1,46,2,12,95,2,7,029,1,46,60,1,425,57,2,,,12,1999,1,46800,4,,2,,249.7831
14,11,1,571,2,1,57,2,9,99,2,6,349,3,81,88,1,349,60,2,,,88,8888,1,65000,1,150000,1,47300,340.8671
14,11,1,572,3,1,25,1,4,98,1,7,Z30,5,83,24,2,,,2,,,4,2000,2,,,,2,,340.8671
14,11,1,575,3,2,25,2,10,98,1,6,Z90,1,89,24,1,859,21,2,,,10,2000,1,60000,1,,2,,340.8671
14,11,1,575,3,2,28,1,10,98,1,7,Z90,1,89,24,1,859,14,2,,,7,2000,1,66000,1,,2,,340.8671
14,11,1,603,2,2,74,1,5,99,2,4,Z20,6,96,12,2,,,2,,,5,2000,2,,,,2,,228.9678
14,11,1,606,1,2,42,1,6,99,3,6,451,1,89,24,1,066,4,2,,,12,1999,1,65000,1,,2,,228.9678
14,11,1,624,4,2,28,1,5,99,2,7,384,1,89,24,1,551,4,2,,,99,2001,1,28000,1,,2,,305.2907
14,11,1,698,1,1,34,2,5,98,2,6,Z90,1,47,36,1,541,57,2,,,4,2000,2,,,,2,,228.9679
14,11,1,698,2,2,33,2,5,98,2,6,Z90,1,47,36,1,541,57,2,,,4,2000,1,74000,1,,2,,228.9679
14,11,1,712,1,1,36,3,8,96,2,7,432,1,81,12,1,425,55,1,8,99,,,1,50000,1,10000,1,44000,549.5235
14,11,2,832,2,2,36,1,4,97,2,7,135,1,89,12,1,541,29,2,,,88,8888,1,5000,3,,2,,300.0236
14,11,2,735,3,2,21,1,8,99,1,6,Z30,1,89,12,1,541,1,2,,,8,2000,2,,,,2,,294.5543
14,11,2,748,1,1,29,1,8,99,2,7,022,1,89,7,1,852,12,2,,,4,2000,1,36000,1,,2,,270.0082
14,11,2,751,6,2,34,2,6,98,1,7,311,1,39,22,1,541,60,2,,,2,2000,1,6000,1,,2,,270.0082
14,11,2,753,3,2,34,1,10,98,2,1,Z20,1,89,36,1,541,12,2,,,12,2001,1,18000,1,,2,,270.0082
14,11,2,757,1,2,41,2,8,99,3,4,Z20,1,39,24,1,541,7,2,,,8,2001,1,20000,1,,1,3700,413.3459
14,11,2,875,3,2,26,1,3,97,1,7,611,1,39,88,1,541,30,2,,,88,8888,2,,,,2,,270.0082
14,11,1,199,1,1,40,1,4,99,2,1,846,1,56,88,1,846,5,2,,,88,8888,1,30000,1,,2,,191.0437
14,11,1,203,2,2,31,1,5,96,2,4,Z20,1,39,88,1,541,40,2,,,88,8888,1,85000,1,,1,3500,191.0437
14,11,1,211,2,1,35,2,2,98,2,6,Z90,6,96,24,1,532,47,2,,,1,2000,1,38398,4,,2,,164.763
14,11,1,220,2,2,29,3,8,98,2,6,Z20,1,39,24,1,999,35,2,,,8,2000,1,90000,1,,2,,191.0436
14,11,2,786,2,2,43,1,10,97,2,5,451,1,47,29,1,541,23,2,,,4,2000,1,30000,1,,1,2000,241.6145
14,11,2,887,3,1,23,2,7,98,1,4,621,1,39,24,1,541,38,2,,,11,2000,1,15000,3,,1,4000,270.0082
14,11,2,911,3,2,26,2,3,97,1,4,614,1,39,24,1,541,54,2,,,88,8888,1,10000,3,,2,,270.008
14,11,1,260,2,2,29,1,6,99,2,3,Z20,1,89,24,1,551,3,2,,,6,2000,1,15000,4,,2,,208.4113
14,11,1,265,2,1,33,1,4,98,2,4,834,1,89,24,1,852,29,2,,,4,2000,1,120000,1,,2,,208.4113
14,1,1,1,4,1,36,2,9,99,2,4,Z90,1,47,24,1,542,17,2,,,9,2001,1,16000,1,25000,2,,179.5141
14,1,1,1,3,2,28,2,9,99,2,6,Z90,1,47,24,1,541,17,2,,,9,2001,1,4000,1,25000,2,,179.5141
14,1,1,2,2,2,43,2,8,99,2,3,Z20,1,81,24,1,541,19,2,,,8,2001,2,,,,2,,179.5141
14,1,1,6,2,2,49,2,12,97,2,6,791,1,39,24,1,541,33,2,,,12,1999,1,26000,1,,1,300,179.5141
14,1,1,8,3,2,37,1,3,97,2,7,Z90,1,39,24,1,541,60,2,,,3,2000,2,,,,2,,179.5141
14,1,1,8,4,1,42,1,3,97,2,4,Z90,1,39,24,1,541,60,2,,,3,2000,1,30000,1,120000,2,,179.5141
14,1,1,10,3,2,36,2,9,99,1,7,Z90,1,39,24,1,541,33,2,,,9,2001,1,5000,1,20000,1,31558,179.5141
14,1,1,10,3,2,29,1,2,96,2,4,Z30,1,81,24,1,541,42,1,3,98,,,2,,,,2,,179.5141
14,1,1,12,6,2,31,3,12,98,1,7,Z20,1,39,24,1,541,60,2,,,12,2000,1,20000,1,,2,,179.5141
14,1,1,12,6,2,28,3,7,99,1,6,Z20,1,39,24,1,541,60,2,,,12,2000,1,20000,1,,2,,179.5141
14,1,1,12,6,1,32,1,10,95,2,6,Z90,1,39,24,1,541,60,1,7,99,,,1,5000,1,35000,2,,179.5141
14,1,1,12,6,2,63,3,4,98,2,7,Z90,1,39,24,1,541,60,2,,,12,2000,1,70000,1,,2,,179.5141
14,1,1,15,3,1,27,2,10,97,1,6,332,1,81,24,1,332,46,2,,,2,2000,1,22725,1,,2,,164.5546
14,1,1,18,6,2,34,2,9,98,2,7,Z20,1,39,24,1,541,60,2,,,2,2000,1,25000,1,,2,,164.5546
14,1,1,29,3,2,36,2,99,96,2,5,Z90,1,39,24,1,541,36,1,9,98,,,2,,,,2,,179.5141
14,1,1,29,3,2,32,1,6,96,1,4,Z90,1,39,24,1,541,24,1,6,98,,,2,,,,2,,179.5141
14,1,1,34,2,2,28,1,10,98,2,5,Z20,1,89,36,1,541,12,2,,,10,2001,1,30000,1,,2,,179.5141
14,1,1,48,1,1,57,2,6,98,2,4,954,1,78,12,1,954,24,1,6,99,,,1,7600,1,8000,2,,170.4934
14,1,2,56,6,2,31,3,8,97,1,4,Z90,1,82,24,1,541,60,2,,,88,8888,1,15000,1,,1,2000,280.5413
14,1,2,57,2,1,39,3,2,99,1,5,Z90,1,81,24,1,855,60,2,,,3,2000,1,17000,1,,1,30000,280.5413
14,1,2,58,6,2,55,2,7,97,2,4,Z20,4,96,88,1,552,12,2,,,88,8888,1,19500,4,,2,,280.5413
14,1,2,58,6,1,61,2,7,97,2,4,985,4,96,88,1,552,12,2,,,88,8888,1,19500,4,,1,3000,280.5413
14,1,2,69,2,2,38,1,3,97,2,7,Z20,6,96,88,1,599,15,2,,,3,2000,1,15200,1,,1,3500,236.6828
14,1,2,69,3,2,10,1,1,98,1,1,Z30,6,96,88,2,,,2,,,88,8888,,,,,,,246.294
14,1,2,69,3,1,7,1,1,98,1,0,Z90,6,96,88,2,,,2,,,88,8888,,,,,,,246.294
14,1,2,74,3,1,43,2,10,98,2,2,Z90,1,81,24,1,954,60,2,,,11,1999,1,40000,1,,2,,236.6825
14,1,2,75,2,2,32,2,8,99,2,4,Z20,1,89,24,1,541,15,2,,,4,2000,1,72000,1,76000,1,11379,236.6825
14,1,2,79,3,2,25,1,5,98,1,3,Z90,1,51,34,1,329,58,2,,,3,2001,1,4000,4,,2,,236.6825
14,1,2,81,3,2,25,1,12,97,1,4,Z90,1,82,24,1,541,60,2,,,12,1999,1,28000,4,,2,,236.6825
14,1,2,83,2,2,37,1,1,99,2,4,Z20,1,39,24,1,541,8,2,,,1,2001,1,85000,1,,1,3826,236.6825
14,1,2,85,6,2,28,1,6,99,1,6,Z20,1,39,36,1,541,27,2,,,3,2001,1,35000,1,,2,,216.9588
14,1,2,88,6,2,52,1,4,99,1,7,Z20,1,47,36,1,541,6,2,,,3,2001,1,46500,1,,2,,216.9588
14,1,2,88,6,2,37,1,9,96,1,7,490,1,47,36,1,541,36,2,,,3,2000,1,54000,1,,1,5000,216.9588
14,1,2,88,6,1,33,2,3,99,2,7,Z90,1,47,88,1,199,31,2,,,4,2001,1,50000,1,,2,,216.9588
14,1,2,88,6,2,52,3,2,99,3,2,Z20,1,47,36,1,541,60,2,,,4,2001,1,34500,1,,2,,216.9588
14,1,2,91,2,2,31,1,10,98,2,3,Z20,1,39,36,1,541,48,2,,,4,2001,1,29000,1,,2,,216.9588
14,1,2,92,3,2,26,2,99,97,1,6,Z20,1,39,24,1,541,24,2,,,10,1999,1,41000,1,,2,,216.9588
14,1,2,94,4,2,28,1,11,98,2,3,Z20,1,82,24,1,541,11,2,,,88,8888,1,28700,2,,2,,216.9588
14,1,2,94,4,2,31,1,8,99,2,4,Z20,1,81,24,1,541,24,2,,,9,2001,1,23500,1,30000,1,1500,216.9588
14,1,2,104,3,1,25,1,10,98,1,5,589,1,82,36,1,848,24,2,,,10,2000,1,20000,3,,2,,236.6825
14,1,2,118,3,2,38,2,4,97,2,7,Z20,1,39,48,1,541,48,1,5,99,,,2,,,,2,,216.9591
14,1,2,121,3,2,35,2,5,98,1,6,Z20,1,89,24,1,541,60,2,,,5,2002,1,50000,2,,2,,216.9587
14,1,2,129,3,2,29,1,11,98,1,6,Z20,1,39,24,1,541,10,2,,,12,2000,1,10000,2,,2,,216.9587
14,1,2,129,3,2,27,1,12,98,1,6,Z20,1,82,24,1,541,9,2,,,1,2000,1,10000,2,,2,,216.9587
14,1,2,133,2,2,46,2,3,99,2,4,Z20,1,999,24,1,541,42,2,,,3,2001,1,22200,2,,2,,216.9592
14,1,2,157,3,2,25,1,10,96,1,6,Z20,1,39,48,1,541,36,2,,,12,1999,1,9000,1,,2,,216.9594
14,1,2,165,2,2,35,1,8,97,2,4,621,1,39,48,1,541,20,2,,,9,2000,1,15000,1,,2,,216.9594
14,1,2,169,5,2,25,1,8,97,1,6,Z30,1,82,24,1,541,25,2,,,12,1999,1,4000,4,,2,,230.5192
14,1,2,173,4,1,27,1,7,99,2,6,621,1,96,12,1,981,2,2,,,8,2001,1,14000,2,,2,,230.5192
14,1,2,184,3,2,26,1,2,96,1,6,Z30,1,81,31,1,541,31,2,,,11,1999,1,3000,1,,2,,236.6826
14,1,2,189,1,1,40,2,7,99,2,2,611,7,74,3,1,599,3,2,,,11,1999,2,,,,2,,236.6826
14,1,2,191,1,1,35,1,12,98,2,6,611,1,89,12,1,199,10,2,,,12,1999,1,17000,4,,2,,236.6826
15,36,2,284,6,2,27,1,10,97,1,7,Z30,1,81,24,1,066,25,2,,,12,1999,2,,,,2,,401.8366
15,38,1,649,3,2,21,3,7,99,1,2,Z20,1,81,24,1,541,60,2,,,7,2004,2,,,,2,,159.7827
15,38,1,649,3,2,20,2,2,99,1,2,Z30,1,51,24,1,541,40,2,,,2,2001,1,30000,1,,2,,159.7827
15,38,1,656,6,2,20,3,8,99,1,1,Z20,1,94,24,1,541,60,2,,,9,2001,2,,,,2,,159.7827
15,38,1,656,6,2,18,2,8,99,1,1,Z20,1,67,24,1,541,60,2,,,8,2001,1,30000,1,30000,1,64000,159.7827
15,38,1,657,4,2,22,2,10,97,1,2,Z20,1,51,23,1,541,24,2,,,1,2000,1,21000,1,,2,,159.7827
15,38,1,666,1,1,54,1,4,96,2,7,132,8,81,1,2,,,1,5,96,,,2,,,,2,,159.7827
15,38,1,666,2,2,49,1,4,96,2,4,700,8,81,1,2,,,1,5,96,,,2,,,,2,,159.7827
15,38,1,671,3,2,26,2,12,97,1,1,Z20,1,51,88,1,541,22,2,,,88,8888,1,12000,1,,2,,159.7827
